策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_land181_v4134,283909668.23589754,0.9688985800219095,0.09870544502575358,1.5310046340993027,0.7962280979061286,0.42550479061163893,0.38884619829105804,0.2194025307523486,0.0425531914893617,141,0.41101873589535254,0.24951872079865045,0.15275422288045815,0.02750611104982359,0.4331368874631858,0.961479218273256,0.7824465073725765,0.0,117,0.586368059841947,2,0.33938904429268457,0.2782415110234393,0.7451721423429047,0.0,57,0.38681325848480774,0.45499228718968315,-0.35791085998700534,1.8505306612351737,0.8571428571428571,14,93.63655607863251,0.3608848052609199,0.4786679166135533,0.7451721423429047,2015-06-09~2016-02-03,0.4842972311421327,0.6890555932688575,0,1.8593622254853133,1.6409041219435005,268,7,5,0.6723079283111655,1.0118663427086516,1.2776983115927323,1.4308773393446046,1.627030451168427,1.7988834319787386,0.8167745567126372,0.10582606248240924,0.3283582089552239,9.758174341137025,136.19402985074626,1908,514,7.166606910517575,688516/000933/002128/002648/601328,233715010.4,0.700953872656195,1467286.7087939994,0.4890955695979998,3.84%（同期超额 +32.25%）
