as_of_year,security_code,security_name,listed_on,years_listed,roe_avg5,roe_min5,roe_years,gross_margin,net_margin,revenue_yi,profit_yi,revenue_cagr,profit_cagr,today_class,today_in_pool
2005,600512,腾达建设,2002-12-26,3,0.1339,0.0921,5,0.1374,0.0450,13.70,0.62,0.2886,0.2571,boundary_pending,0
2005,600517,国网英大,2003-10-10,2,0.1338,0.0608,5,0.3091,0.0501,3.13,0.16,0.2491,-0.0229,boundary_pending,0
2005,600325,华发股份,2004-02-25,1,0.1329,0.1020,5,0.3521,0.1803,7.14,1.29,0.3756,0.2694,boundary_pending,0
2005,600456,宝钛股份,2002-04-12,3,0.1323,0.0838,5,0.2708,0.1372,11.55,1.58,0.3725,0.4313,boundary_pending,0
2005,600370,*ST三房,2003-03-06,2,0.1323,0.0754,5,0.1043,0.0597,11.72,0.70,0.1708,0.1636,boundary_pending,0
2005,600469,风神股份,2003-10-21,2,0.1323,0.1094,5,0.1788,0.0311,37.00,1.15,0.3665,0.3298,boundary_pending,0
2005,600598,北大荒,2002-03-29,3,0.1318,0.1013,5,0.3362,0.1227,40.52,4.97,0.3028,0.0808,boundary_pending,0
2005,600015,华夏银行,2003-09-12,2,0.1317,0.1116,5,,0.1677,76.31,12.80,0.2328,0.1890,boundary_pending,0
2005,600362,江西铜业,2002-01-11,3,0.1315,0.0364,5,0.2534,0.1446,128.06,18.51,0.4379,0.5743,boundary_pending,0
2005,600409,三友化工,2003-06-18,2,0.1304,0.0671,5,0.2221,0.0591,21.44,1.27,0.2500,0.1511,boundary_pending,0
2005,600795,国电电力,1997-03-18,8,0.1303,0.1189,5,0.2409,0.0842,110.45,9.30,0.3929,0.1390,boundary_pending,0
2005,600585,海螺水泥,2002-02-07,3,0.1301,0.0700,5,0.2320,0.0376,108.26,4.07,0.5144,0.1903,boundary_pending,0
2005,600590,泰豪科技,2002-07-03,3,0.1294,0.1028,5,0.2091,0.0622,8.24,0.51,0.2567,0.2329,boundary_pending,0
2005,000709,河钢股份,1997-04-16,8,0.1293,0.0956,5,0.1291,0.0466,243.17,11.34,0.3170,0.1154,boundary_pending,0
2005,600874,创业环保,1995-06-30,10,0.1290,0.0000,5,0.6952,0.2874,6.12,1.76,0.0066,-0.0997,boundary_pending,0
2005,600563,法拉电子,2002-12-10,3,0.1281,0.1073,5,0.3790,0.2127,3.99,0.85,0.1549,0.2079,worth_attention,1
2005,600482,中国动力,2004-07-14,1,0.1280,0.0740,5,0.1635,0.0389,13.67,0.53,0.2651,0.1127,boundary_pending,0
2005,000680,山推股份,1997-01-22,8,0.1279,0.0703,5,0.1729,0.0502,19.11,0.96,0.0650,0.1861,boundary_pending,0
2005,600027,华电国际,2005-02-03,0,0.1275,0.0849,5,0.2315,0.0763,133.00,10.15,0.1682,-0.0754,boundary_pending,0
2005,000807,云铝股份,1998-04-08,7,0.1274,0.0860,5,0.1003,0.0311,45.33,1.41,0.2966,-0.0152,boundary_pending,0
2005,600066,宇通客车,1997-05-08,8,0.1268,0.1149,5,0.1849,0.0406,45.76,1.86,0.3047,0.1720,worth_attention,1
2005,000912,泸天化,1999-06-03,6,0.1261,0.0703,5,0.3445,0.1462,31.23,4.56,0.1932,0.4476,boundary_pending,0
2005,600569,安阳钢铁,2001-08-20,4,0.1260,0.0733,5,0.0816,0.0297,145.99,4.33,0.2517,-0.0206,boundary_pending,0
2005,000510,新金路,1993-05-07,12,0.1259,0.0760,5,0.2005,0.0349,22.98,0.80,0.3799,-0.0390,boundary_pending,0
2005,000066,中国长城,1997-06-26,8,0.1256,0.0548,5,0.0740,0.1381,24.43,3.37,0.0437,0.4760,boundary_pending,0
2005,600547,山东黄金,2003-08-28,2,0.1256,0.1103,5,0.0888,0.0230,38.03,0.87,0.9754,0.3522,boundary_pending,0
2005,600887,伊利股份,1996-03-12,9,0.1255,0.1066,5,0.2903,0.0241,121.75,2.93,0.4570,0.2513,worth_attention,1
2005,000607,华媒控股,1996-08-30,9,0.1251,0.0624,5,0.1563,0.0158,26.76,0.42,0.1854,-0.0887,boundary_pending,0
2005,600480,凌云股份,2003-08-15,2,0.1248,0.0594,5,0.1792,0.0215,13.18,0.28,0.3583,-0.0126,boundary_pending,0
2005,000932,华菱钢铁,1999-08-03,6,0.1245,0.0727,5,0.0965,0.0191,285.89,5.47,0.3543,0.0368,boundary_pending,0
2005,600267,海正药业,2000-07-25,5,0.1245,0.0634,5,0.2703,0.0608,19.06,1.16,0.3488,0.2430,boundary_pending,0
2005,600808,马钢股份,1994-01-06,11,0.1242,0.0174,5,0.1493,0.0888,320.83,28.48,0.3539,0.9226,boundary_pending,0
2005,600529,山东药玻,2002-06-03,3,0.1241,0.1008,5,0.3471,0.1227,6.72,0.82,0.1771,0.2190,boundary_pending,0
2005,600740,山西焦化,1996-08-08,9,0.1240,0.0662,5,0.1808,0.0512,20.23,1.04,0.3419,0.1146,boundary_pending,0
2005,600761,安徽合力,1996-10-09,9,0.1237,0.0904,5,0.2470,0.0829,17.47,1.45,0.3483,0.2390,boundary_pending,0
2005,600183,生益科技,1998-10-28,7,0.1231,0.0650,5,0.1549,0.0878,24.13,2.12,0.3530,0.3524,worth_attention,1
2005,600308,华泰股份,2000-09-28,5,0.1230,0.0808,5,0.2562,0.1173,28.35,3.32,0.4113,0.3061,boundary_pending,0
2005,600595,中孚实业,2002-06-26,3,0.1230,0.0665,5,0.1350,0.0226,24.24,0.55,0.4667,0.0691,boundary_pending,0
2005,600518,康美药业,2001-03-19,4,0.1228,0.0962,5,0.3138,0.1243,5.85,0.73,0.1131,0.2564,boundary_pending,0
2005,600981,苏豪汇鸿,2004-06-30,1,0.1222,0.0600,5,0.0660,0.0147,27.65,0.41,0.1182,0.0163,boundary_pending,0
2005,600276,恒瑞医药,2000-10-18,5,0.1221,0.1009,5,0.8050,0.1376,11.79,1.62,0.1677,0.1890,worth_attention,1
2005,000423,东阿阿胶,1996-07-29,9,0.1217,0.1052,5,0.5245,0.1169,9.38,1.10,0.2003,0.0001,worth_attention,1
2005,000608,阳光股份,1996-09-19,9,0.1211,0.0662,5,0.3556,0.1056,11.35,1.20,0.2644,0.1965,boundary_pending,0
2005,600120,浙江东方,1997-12-01,8,0.1211,0.0927,5,0.1163,0.0148,60.68,0.90,0.1824,-0.0345,boundary_pending,0
2005,600302,ST标准,2000-12-13,5,0.1206,0.0925,5,0.2597,0.0865,10.54,0.91,0.1937,0.0670,boundary_pending,0
2005,600449,宁夏建材,2003-08-29,2,0.1205,0.0856,5,0.3115,0.1042,4.93,0.51,0.3133,0.1975,boundary_pending,0
2005,002042,华孚时尚,2005-04-27,0,0.1205,0.0253,4,0.1092,0.0138,4.25,0.06,0.0941,-0.3276,boundary_pending,0
2005,000089,深圳机场,1998-04-20,7,0.1200,0.0941,5,0.4746,0.3576,10.13,3.62,0.1384,0.0191,boundary_pending,0
2005,000869,张裕A,2000-10-26,5,0.1200,0.0786,5,0.6505,0.1731,18.04,3.12,0.1946,0.1615,boundary_pending,0
2005,600606,绿地控股,1992-04-10,13,0.1198,0.0680,5,0.4541,0.1189,6.82,0.81,0.0158,0.0177,boundary_pending,0
2005,600383,金地集团,2001-04-12,4,0.1194,0.1008,5,0.3641,0.1243,25.75,3.20,0.4029,0.2772,boundary_pending,0
2005,000761,本钢板材,1998-01-15,7,0.1173,0.0775,5,0.0588,0.0313,202.09,6.32,0.4012,0.2315,boundary_pending,0
2005,600664,哈药股份,1993-06-29,12,0.1171,0.0798,5,0.3659,0.0537,84.93,4.56,0.1215,0.1260,boundary_pending,0
2005,600033,福建高速,2001-02-09,4,0.1159,0.0997,5,0.7360,0.3290,12.67,4.17,0.4293,0.1729,boundary_pending,0
2005,600008,首创环保,2000-04-27,5,0.1137,0.1092,5,0.5440,1.0226,4.71,4.82,0.2758,-0.0002,boundary_pending,0
2005,600125,铁龙物流,1998-05-11,7,0.1134,0.1057,5,0.4688,0.2235,5.04,1.13,0.0961,0.1696,boundary_pending,0
2005,000852,石化机械,1998-11-26,7,0.1118,0.0925,5,0.4054,0.1178,7.63,0.90,0.1432,0.0247,boundary_pending,0
2005,600557,康缘药业,2002-09-18,3,0.1118,0.1016,5,0.5616,0.0609,8.02,0.49,0.3736,0.2779,boundary_pending,0
2005,600037,歌华有线,2001-02-08,4,0.1113,0.0878,5,0.4615,0.3023,8.95,2.70,0.2845,0.1741,boundary_pending,0
2005,000629,钒钛股份,1996-11-15,9,0.1091,0.1047,5,0.1427,0.0533,152.09,8.11,0.1932,0.1394,boundary_pending,0
2005,600356,恒丰纸业,2001-04-19,4,0.1088,0.0927,5,0.3552,0.1089,6.91,0.75,0.1698,0.1326,boundary_pending,0
2005,600351,亚宝药业,2002-09-26,3,0.1085,0.0000,5,0.3529,0.0355,6.86,0.24,0.4514,0.0791,boundary_pending,0
2005,600592,龙溪股份,2002-08-05,3,0.1081,0.0794,5,0.3755,0.1514,4.57,0.69,0.2836,0.2347,boundary_pending,0
2005,600227,赤天化,2000-02-21,5,0.1064,0.0522,5,0.3525,0.2003,8.74,1.75,0.0851,0.4698,boundary_pending,0
2005,600688,上海石化,1993-11-08,12,0.1045,0.0053,5,0.0935,0.0370,460.32,17.05,0.2287,1.2089,boundary_pending,0
2005,600161,天坛生物,1998-06-16,7,0.1040,0.0766,5,0.5572,0.2010,3.43,0.69,0.2200,0.2001,worth_attention,1
2005,000919,金陵药业,1999-11-18,6,0.1033,0.0853,5,0.3580,0.1277,12.36,1.58,0.2547,0.0980,boundary_pending,0
2005,600153,建发股份,1998-06-16,7,0.1012,0.0810,5,0.0407,0.0135,157.82,2.13,0.2742,0.1043,boundary_pending,0
2005,600012,皖通高速,2003-01-07,2,0.1007,0.0762,5,0.6926,0.4286,15.38,6.59,0.2594,0.2767,boundary_pending,0
2005,600983,惠而浦,2004-07-27,1,0.0997,0.0770,5,0.4353,0.0891,4.39,0.39,0.1730,0.0411,boundary_pending,0
2005,600771,广誉远,1996-11-05,9,0.0991,0.0774,5,0.6742,0.0692,5.49,0.38,0.0536,-0.0400,boundary_pending,0
2005,600323,瀚蓝环境,2000-12-25,5,0.0957,0.0841,5,0.5058,0.2431,3.19,0.78,0.0992,0.0145,boundary_pending,0
2005,600755,厦门国贸,1996-10-03,9,0.0952,0.0379,5,0.0502,0.0103,134.78,1.38,0.6501,0.5002,boundary_pending,0
2005,600827,百联股份,1994-02-04,11,0.0947,0.0711,5,0.1769,0.0075,181.07,1.35,0.3308,0.1781,boundary_pending,0
2005,600548,深高速,2001-12-25,4,0.0939,0.0681,5,0.7734,0.5321,9.11,4.85,0.1081,0.0481,boundary_pending,0
2005,000878,云南铜业,1998-06-02,7,0.0916,0.0260,5,0.0885,0.0368,134.04,4.94,0.4697,0.5638,boundary_pending,0
2005,600556,天下秀,2001-08-07,4,0.0896,0.0648,5,0.5809,0.1966,4.03,0.79,0.3434,0.5117,boundary_pending,0
2005,600663,陆家嘴,1993-06-28,12,0.0889,0.0269,5,0.6264,0.3118,18.28,5.70,0.1631,0.4840,boundary_pending,0
2005,000989,九芝堂,2000-06-28,5,0.0889,0.0214,5,0.3847,0.0224,10.50,0.24,0.1030,-0.1809,boundary_pending,0
2005,000839,国安股份,1997-10-31,8,0.0876,0.0703,5,0.4404,0.1248,18.00,2.25,0.4124,0.0135,boundary_pending,0
2005,600132,重庆啤酒,1997-10-30,8,0.0874,0.0568,5,0.4542,0.0529,14.90,0.79,0.3368,0.2314,worth_attention,1
2005,600350,山东高速,2002-03-18,3,0.0867,0.0748,5,0.4827,0.2621,26.16,6.86,0.3478,0.1505,boundary_pending,0
2005,600007,中国国贸,1999-03-12,6,0.0866,0.0785,5,0.6281,0.3170,7.78,2.47,0.0685,0.0842,boundary_pending,0
2005,000031,大悦城,1993-10-08,12,0.0849,0.0636,5,0.5025,0.3093,3.66,1.13,0.0400,0.1794,boundary_pending,0
2005,000513,丽珠集团,1993-10-28,12,0.0841,0.0559,5,0.4427,0.0663,16.26,1.08,0.0389,0.2156,boundary_pending,0
2005,600258,首旅酒店,2000-06-01,5,0.0836,0.0698,5,0.3656,0.0453,12.78,0.58,0.0140,-0.0698,boundary_pending,0
2005,600380,健康元,2001-06-08,4,0.0824,0.0462,5,0.5340,0.0514,24.89,1.28,0.3838,-0.1062,boundary_pending,0
2005,600269,赣粤高速,2000-05-18,5,0.0821,0.0577,5,0.5749,0.3045,13.09,3.99,0.3560,0.2212,boundary_pending,0
2005,600829,人民同泰,1994-02-24,11,0.0817,0.0200,5,0.4780,0.0820,17.69,1.45,0.3574,0.3460,boundary_pending,0
2005,600895,张江高科,1996-04-22,9,0.0811,0.0670,5,0.4202,0.3237,5.40,1.75,-0.0321,-0.0362,boundary_pending,0
2005,000623,吉林敖东,1996-10-28,9,0.0808,0.0666,5,0.6251,0.1440,7.67,1.11,0.1454,0.3586,boundary_pending,0
2005,601607,上海医药,1994-03-24,11,0.0802,0.0528,5,0.0656,0.0047,106.99,0.51,0.1976,-0.2287,boundary_pending,0
2005,600035,楚天高速,2004-03-10,1,0.0800,0.0548,5,0.3637,0.1773,5.15,0.91,0.2316,0.0228,boundary_pending,0
2005,000905,厦门港务,1999-04-29,6,0.0790,0.0383,5,0.3564,0.1571,7.48,1.18,0.3096,0.3266,boundary_pending,0
2005,600824,益民集团,1994-02-04,11,0.0788,0.0653,5,0.4977,0.1315,5.64,0.74,-0.0629,0.1099,boundary_pending,0
2005,600750,华润江中,1996-09-23,9,0.0785,0.0683,5,0.6566,0.0548,9.79,0.54,0.2891,0.0912,worth_attention,1
2005,600649,城投控股,1993-05-18,12,0.0772,0.0623,5,0.4111,0.3732,10.11,3.77,0.0772,-0.0075,boundary_pending,0
2005,600690,海尔智家,1993-11-19,12,0.0772,0.0420,5,0.1176,0.0145,165.09,2.39,0.0960,-0.2113,worth_attention,1
2005,600079,ST人福,1997-06-06,8,0.0760,0.0509,5,0.4066,0.0688,7.48,0.51,0.2940,0.1636,boundary_pending,0
2005,000652,泰达股份,1996-11-28,9,0.0725,0.0529,5,0.3878,0.1371,6.54,0.90,0.1497,-0.0695,boundary_pending,0
2005,600360,华微电子,2001-03-16,4,0.0718,0.0456,5,0.3584,0.1460,6.13,0.89,0.2741,0.3629,boundary_pending,0
2005,600809,山西汾酒,1994-01-06,11,0.0717,0.0201,5,0.7210,0.1232,10.72,1.32,0.2539,0.4954,worth_attention,1
2005,600639,浦东金桥,1993-03-26,12,0.0710,0.0612,5,0.4999,0.2310,8.21,1.90,0.1989,0.1811,boundary_pending,0
2005,600170,上海建工,1998-06-23,7,0.0699,0.0613,5,0.0650,0.0126,182.86,2.31,0.2294,0.0569,boundary_pending,0
2005,600328,中盐化工,2000-12-22,5,0.0696,0.0449,5,0.5209,0.1027,8.18,0.84,0.3205,0.2065,boundary_pending,0
2005,000721,西安饮食,1997-04-30,8,0.0695,0.0633,5,0.5593,0.0457,4.51,0.21,0.0925,-0.0205,boundary_pending,0
2005,000729,燕京啤酒,1997-07-16,8,0.0655,0.0545,5,0.3851,0.0521,53.14,2.77,0.2345,-0.0079,boundary_pending,0
2005,600050,中国联通,2002-10-09,3,0.0647,0.0590,5,0.4793,0.0373,761.09,28.42,0.2725,0.1421,boundary_pending,0
2005,000429,粤高速A,1998-02-20,7,0.0611,0.0455,5,0.6996,0.3174,10.25,3.25,0.1313,0.2176,boundary_pending,0
2005,600748,上实发展,1996-09-25,9,0.0606,0.0076,5,0.4827,0.1022,12.78,1.31,0.4186,0.9244,boundary_pending,0
2005,600588,用友网络,2001-05-18,4,0.0605,0.0000,5,0.8983,0.0988,10.01,0.99,0.3162,0.0885,boundary_pending,0
2005,600559,老白干酒,2002-10-29,3,0.0596,0.0325,5,0.3571,0.0297,3.73,0.11,0.1313,-0.1557,boundary_pending,0
2005,600377,宁沪高速,2001-01-16,4,0.0577,0.0490,5,0.5787,0.3173,21.95,6.96,0.0779,-0.0282,boundary_pending,0
2005,600315,上海家化,2001-03-15,4,0.0576,0.0324,5,0.3951,0.0198,19.49,0.39,0.1053,-0.1473,boundary_pending,0
2005,600530,ST交昂,2001-07-02,4,0.0563,0.0329,5,0.5499,0.0889,3.50,0.31,-0.0624,-0.1310,boundary_pending,0
2005,600201,生物股份,1999-01-15,6,0.0555,0.0208,5,0.4276,0.0222,5.53,0.12,0.2749,-0.0362,boundary_pending,0
2005,000800,一汽解放,1997-06-18,8,0.0544,0.0053,5,0.2295,0.0327,103.27,3.38,0.3158,0.7801,boundary_pending,0
2005,600754,锦江酒店,1996-10-11,9,0.0536,0.0220,5,0.7278,0.2135,9.02,1.93,0.0327,0.3725,boundary_pending,0
2005,600600,青岛啤酒,1993-08-27,12,0.0532,0.0000,5,0.4068,0.0303,100.20,3.04,0.1739,0.3110,worth_attention,1
2005,600897,厦门空港,1996-05-31,9,0.0527,0.0327,5,0.5272,0.3050,3.05,0.93,0.1394,0.1591,boundary_pending,0
2005,600329,达仁堂,2001-06-06,4,0.0507,0.0400,5,0.4334,0.0321,25.17,0.81,0.1340,0.0629,boundary_pending,0
2005,000428,华天酒店,1996-08-08,9,0.0486,0.0213,5,0.5633,0.0221,4.61,0.10,0.1954,-0.3079,boundary_pending,0
2005,000900,现代投资,1999-01-28,6,0.0476,0.0214,5,0.7940,0.1689,10.61,1.79,0.2069,0.0083,boundary_pending,0
2005,600644,乐山电力,1993-04-26,12,0.0450,0.0012,5,0.3590,0.0847,4.73,0.40,0.1708,0.1085,boundary_pending,0
2005,600732,爱旭股份,1996-08-16,9,0.0440,-0.1619,5,0.4926,0.1810,3.57,0.65,-0.1580,,boundary_pending,0
2005,600285,羚锐制药,2000-10-18,5,0.0387,0.0321,5,0.4806,0.0462,3.99,0.18,0.2341,-0.0728,worth_attention,1
2005,600779,水井坊,1996-12-06,9,0.0376,-0.1617,5,0.7600,0.1288,6.04,0.78,-0.1476,-0.1611,boundary_pending,0
2005,000568,泸州老窖,1994-05-09,11,0.0350,0.0240,5,0.5376,0.0317,14.57,0.46,0.0995,-0.1086,worth_attention,1
2005,600115,中国东航,1997-11-05,8,0.0268,0.0000,5,0.1343,0.0023,263.92,0.60,0.2076,-0.1114,boundary_pending,0
2005,600822,上海物贸,1994-02-04,11,0.0248,0.0000,5,0.0152,0.0018,194.74,0.34,0.5726,0.0571,boundary_pending,0
2005,600158,中体产业,1998-03-27,7,0.0238,0.0180,5,0.4135,0.0366,8.47,0.31,0.4225,0.2154,boundary_pending,0
2005,600624,ST复华,1993-01-05,12,0.0231,0.0073,5,0.3898,0.0549,3.55,0.20,0.0414,0.5757,boundary_pending,0
2005,600060,海信视像,1997-04-22,8,0.0182,-0.0087,5,0.1612,0.0101,101.63,1.02,0.2728,,boundary_pending,0
2005,000915,华特达因,1999-06-09,6,0.0163,0.0059,5,0.6290,0.0183,3.36,0.06,0.6817,0.4346,boundary_pending,0
2005,600054,黄山旅游,1997-05-06,8,0.0143,-0.0840,5,0.3927,0.0999,6.89,0.69,0.1465,0.1071,boundary_pending,0
2005,000828,东莞控股,1997-06-17,8,0.0140,-0.1896,5,0.6707,0.4825,4.65,2.24,-0.2866,,boundary_pending,0
2005,600867,通化东宝,1994-08-24,11,0.0062,-0.0587,5,0.4167,0.0491,3.30,0.16,0.1249,0.4026,boundary_pending,0
2005,600018,上港集团,2000-07-19,5,0.0007,0.0007,4,0.5091,0.2278,109.90,25.04,0.7763,1.4404,boundary_pending,0
2005,000999,华润三九,2000-03-09,5,-0.0101,-0.2879,5,0.4749,0.0404,29.69,1.20,0.1230,-0.0023,worth_attention,1
2005,000026,飞亚达,1993-06-03,12,-0.0159,-0.1424,5,0.3876,0.0469,3.42,0.16,0.1164,0.0904,boundary_pending,0
2005,000016,*ST康佳A,1992-03-27,13,-0.0206,-0.2164,5,0.1645,0.0063,114.56,0.72,0.1415,,boundary_pending,0
2005,000596,古井贡酒,1996-09-27,9,-0.0233,-0.1817,5,0.4072,0.0078,6.54,0.05,-0.0514,-0.4751,boundary_pending,0
2005,600839,四川长虹,1994-03-11,11,-0.0520,-0.3259,5,0.1621,0.0189,150.61,2.85,0.1217,0.3571,boundary_pending,0
2005,000007,全新好,1992-04-13,13,-0.0675,-0.9151,5,0.4212,0.0237,3.51,0.08,0.0079,-0.3023,boundary_pending,0
2005,600116,三峡水利,1997-08-04,8,-0.0864,-0.5646,5,0.4016,0.0533,3.83,0.20,0.0705,0.0034,boundary_pending,0
2005,000683,博源化工,1997-01-31,8,-0.1253,-0.5486,5,0.3683,0.0344,12.00,0.41,0.1475,,boundary_pending,0
