effective_from,effective_to,screen_year,security_code,security_name,avg_roe_3y,rank
2012-04-30,2013-04-30,2012,000869,张  裕Ａ,,9
2012-04-30,2013-04-30,2012,000895,双汇发展,,10
2012-04-30,2013-04-30,2012,000915,华特达因,,11
2012-04-30,2013-04-30,2012,000963,华东医药,,12
2012-04-30,2013-04-30,2012,000999,华润三九,,13
2012-04-30,2013-04-30,2012,001872,招商港口,,14
2012-04-30,2013-04-30,2012,002001,新 和 成,,15
2012-04-30,2013-04-30,2012,002024,ST易购,,16
2012-04-30,2013-04-30,2012,002038,双鹭药业,,17
2012-04-30,2013-04-30,2012,002041,登海种业,,18
2012-04-30,2013-04-30,2012,002128,电投能源,,19
2012-04-30,2013-04-30,2012,002294,信立泰,,20
2012-04-30,2013-04-30,2012,002410,广联达,,21
2012-04-30,2013-04-30,2012,300026,红日药业,,22
2012-04-30,2013-04-30,2012,300033,同花顺,,23
2012-04-30,2013-04-30,2012,600031,三一重工,,24
2012-04-30,2013-04-30,2012,600066,宇通客车,,25
2012-04-30,2013-04-30,2012,600161,天坛生物,,26
2012-04-30,2013-04-30,2012,600309,万华化学,,27
2012-04-30,2013-04-30,2012,600406,国电南瑞,,28
2012-04-30,2013-04-30,2012,600415,小商品城,,29
2012-04-30,2013-04-30,2012,600570,恒生电子,,30
2012-04-30,2013-04-30,2012,600588,用友网络,,31
2012-04-30,2013-04-30,2012,600809,山西汾酒,,32
2012-04-30,2013-04-30,2012,600887,伊利股份,,33
2012-04-30,2013-04-30,2012,600993,马应龙,,34
2012-04-30,2013-04-30,2012,601888,中国中免,,35
2013-04-30,2014-04-30,2013,000022,,,1
2013-04-30,2014-04-30,2013,000423,东阿阿胶,,2
2013-04-30,2014-04-30,2013,000513,丽珠集团,,3
2013-04-30,2014-04-30,2013,000538,云南白药,,4
2013-04-30,2014-04-30,2013,000568,泸州老窖,,5
2013-04-30,2014-04-30,2013,000596,古井贡酒,,6
2013-04-30,2014-04-30,2013,000651,格力电器,,7
2013-04-30,2014-04-30,2013,000661,长春高新,,8
2013-04-30,2014-04-30,2013,000858,五 粮 液,,9
2013-04-30,2014-04-30,2013,000869,张  裕Ａ,,10
2013-04-30,2014-04-30,2013,000895,双汇发展,,11
2013-04-30,2014-04-30,2013,000915,华特达因,,12
2013-04-30,2014-04-30,2013,000963,华东医药,,13
2013-04-30,2014-04-30,2013,000999,华润三九,,14
2013-04-30,2014-04-30,2013,001872,招商港口,,15
2013-04-30,2014-04-30,2013,002001,新 和 成,,16
2013-04-30,2014-04-30,2013,002024,ST易购,,17
2013-04-30,2014-04-30,2013,002038,双鹭药业,,18
2013-04-30,2014-04-30,2013,002041,登海种业,,19
2013-04-30,2014-04-30,2013,002050,三花智控,,20
2013-04-30,2014-04-30,2013,002128,电投能源,,21
2013-04-30,2014-04-30,2013,002294,信立泰,,22
2013-04-30,2014-04-30,2013,002410,广联达,,23
2013-04-30,2014-04-30,2013,300026,红日药业,,24
2013-04-30,2014-04-30,2013,300033,同花顺,,25
2013-04-30,2014-04-30,2013,300146,汤臣倍健,,26
2013-04-30,2014-04-30,2013,600031,三一重工,,27
2013-04-30,2014-04-30,2013,600066,宇通客车,,28
2013-04-30,2014-04-30,2013,600161,天坛生物,,29
2013-04-30,2014-04-30,2013,600252,中恒集团,,30
2013-04-30,2014-04-30,2013,600309,万华化学,,31
2013-04-30,2014-04-30,2013,600315,上海家化,,32
2013-04-30,2014-04-30,2013,600406,国电南瑞,,33
2013-04-30,2014-04-30,2013,600415,小商品城,,34
2013-04-30,2014-04-30,2013,600570,恒生电子,,35
2013-04-30,2014-04-30,2013,600588,用友网络,,36
2013-04-30,2014-04-30,2013,600612,老凤祥,,37
2013-04-30,2014-04-30,2013,600809,山西汾酒,,38
2013-04-30,2014-04-30,2013,600887,伊利股份,,39
2013-04-30,2014-04-30,2013,600993,马应龙,,40
2013-04-30,2014-04-30,2013,601877,正泰电器,,41
2013-04-30,2014-04-30,2013,601888,中国中免,,42
2014-04-30,2015-04-30,2014,000022,,,1
2014-04-30,2015-04-30,2014,000423,东阿阿胶,,2
2014-04-30,2015-04-30,2014,000513,丽珠集团,,3
2014-04-30,2015-04-30,2014,000538,云南白药,,4
2014-04-30,2015-04-30,2014,000568,泸州老窖,,5
2014-04-30,2015-04-30,2014,000596,古井贡酒,,6
2014-04-30,2015-04-30,2014,000651,格力电器,,7
2014-04-30,2015-04-30,2014,000661,长春高新,,8
2014-04-30,2015-04-30,2014,000858,五 粮 液,,9
2014-04-30,2015-04-30,2014,000869,张  裕Ａ,,10
2014-04-30,2015-04-30,2014,000895,双汇发展,,11
2014-04-30,2015-04-30,2014,000915,华特达因,,12
2014-04-30,2015-04-30,2014,000963,华东医药,,13
2014-04-30,2015-04-30,2014,000999,华润三九,,14
2014-04-30,2015-04-30,2014,001872,招商港口,,15
2014-04-30,2015-04-30,2014,002001,新 和 成,,16
2014-04-30,2015-04-30,2014,002024,ST易购,,17
2014-04-30,2015-04-30,2014,002032,苏 泊 尔,,18
2014-04-30,2015-04-30,2014,002038,双鹭药业,,19
2014-04-30,2015-04-30,2014,002041,登海种业,,20
2014-04-30,2015-04-30,2014,002050,三花智控,,21
2014-04-30,2015-04-30,2014,002128,电投能源,,22
2014-04-30,2015-04-30,2014,002294,信立泰,,23
2014-04-30,2015-04-30,2014,002410,广联达,,24
2014-04-30,2015-04-30,2014,002508,老板电器,,25
2014-04-30,2015-04-30,2014,002572,索菲亚,,26
2014-04-30,2015-04-30,2014,002677,浙江美大,,27
2014-04-30,2015-04-30,2014,002690,美亚光电,,28
2014-04-30,2015-04-30,2014,300026,红日药业,,29
2014-04-30,2015-04-30,2014,300033,同花顺,,30
2014-04-30,2015-04-30,2014,300146,汤臣倍健,,31
2014-04-30,2015-04-30,2014,300294,博雅生物,,32
2014-04-30,2015-04-30,2014,600031,三一重工,,33
2014-04-30,2015-04-30,2014,600066,宇通客车,,34
2014-04-30,2015-04-30,2014,600161,天坛生物,,35
2014-04-30,2015-04-30,2014,600252,中恒集团,,36
2014-04-30,2015-04-30,2014,600309,万华化学,,37
2014-04-30,2015-04-30,2014,600315,上海家化,,38
2014-04-30,2015-04-30,2014,600406,国电南瑞,,39
2014-04-30,2015-04-30,2014,600415,小商品城,,40
2014-04-30,2015-04-30,2014,600570,恒生电子,,41
2014-04-30,2015-04-30,2014,600588,用友网络,,42
2014-04-30,2015-04-30,2014,600612,老凤祥,,43
2014-04-30,2015-04-30,2014,600809,山西汾酒,,44
2014-04-30,2015-04-30,2014,600885,宏发股份,,45
2014-04-30,2015-04-30,2014,600887,伊利股份,,46
2014-04-30,2015-04-30,2014,600993,马应龙,,47
2014-04-30,2015-04-30,2014,601877,正泰电器,,48
2014-04-30,2015-04-30,2014,601888,中国中免,,49
2015-04-30,2016-04-30,2015,000022,,,1
2015-04-30,2016-04-30,2015,000423,东阿阿胶,,2
2015-04-30,2016-04-30,2015,000513,丽珠集团,,3
2015-04-30,2016-04-30,2015,000538,云南白药,,4
2015-04-30,2016-04-30,2015,000568,泸州老窖,,5
2015-04-30,2016-04-30,2015,000596,古井贡酒,,6
2015-04-30,2016-04-30,2015,000651,格力电器,,7
2015-04-30,2016-04-30,2015,000661,长春高新,,8
2015-04-30,2016-04-30,2015,000858,五 粮 液,,9
2015-04-30,2016-04-30,2015,000869,张  裕Ａ,,10
2015-04-30,2016-04-30,2015,000895,双汇发展,,11
2015-04-30,2016-04-30,2015,000915,华特达因,,12
2015-04-30,2016-04-30,2015,000963,华东医药,,13
2015-04-30,2016-04-30,2015,000999,华润三九,,14
2015-04-30,2016-04-30,2015,001872,招商港口,,15
2015-04-30,2016-04-30,2015,002001,新 和 成,,16
2015-04-30,2016-04-30,2015,002024,ST易购,,17
2015-04-30,2016-04-30,2015,002032,苏 泊 尔,,18
2015-04-30,2016-04-30,2015,002038,双鹭药业,,19
2015-04-30,2016-04-30,2015,002041,登海种业,,20
2015-04-30,2016-04-30,2015,002050,三花智控,,21
2015-04-30,2016-04-30,2015,002128,电投能源,,22
2015-04-30,2016-04-30,2015,002287,奇正藏药,,23
2015-04-30,2016-04-30,2015,002294,信立泰,,24
2015-04-30,2016-04-30,2015,002372,伟星新材,,25
2015-04-30,2016-04-30,2015,002410,广联达,,26
2015-04-30,2016-04-30,2015,002508,老板电器,,27
2015-04-30,2016-04-30,2015,002572,索菲亚,,28
2015-04-30,2016-04-30,2015,002677,浙江美大,,29
2015-04-30,2016-04-30,2015,002690,美亚光电,,30
2015-04-30,2016-04-30,2015,002714,牧原股份,,31
2015-04-30,2016-04-30,2015,300026,红日药业,,32
2015-04-30,2016-04-30,2015,300033,同花顺,,33
2015-04-30,2016-04-30,2015,300146,汤臣倍健,,34
2015-04-30,2016-04-30,2015,300294,博雅生物,,35
2015-04-30,2016-04-30,2015,600031,三一重工,,36
2015-04-30,2016-04-30,2015,600066,宇通客车,,37
2015-04-30,2016-04-30,2015,600161,天坛生物,,38
2015-04-30,2016-04-30,2015,600252,中恒集团,,39
2015-04-30,2016-04-30,2015,600309,万华化学,,40
2015-04-30,2016-04-30,2015,600315,上海家化,,41
2015-04-30,2016-04-30,2015,600406,国电南瑞,,42
2015-04-30,2016-04-30,2015,600415,小商品城,,43
2015-04-30,2016-04-30,2015,600507,方大特钢,,44
2015-04-30,2016-04-30,2015,600566,济川药业,,45
2015-04-30,2016-04-30,2015,600570,恒生电子,,46
2015-04-30,2016-04-30,2015,600588,用友网络,,47
2015-04-30,2016-04-30,2015,600612,老凤祥,,48
2015-04-30,2016-04-30,2015,600690,海尔智家,,49
2015-04-30,2016-04-30,2015,600809,山西汾酒,,50
2015-04-30,2016-04-30,2015,600885,宏发股份,,51
2015-04-30,2016-04-30,2015,600887,伊利股份,,52
2015-04-30,2016-04-30,2015,600993,马应龙,,53
2015-04-30,2016-04-30,2015,601877,正泰电器,,54
2015-04-30,2016-04-30,2015,601888,中国中免,,55
2016-04-30,2017-04-30,2016,000022,,,1
2016-04-30,2017-04-30,2016,000423,东阿阿胶,,2
2016-04-30,2017-04-30,2016,000513,丽珠集团,,3
2016-04-30,2017-04-30,2016,000538,云南白药,,4
2016-04-30,2017-04-30,2016,000568,泸州老窖,,5
2016-04-30,2017-04-30,2016,000596,古井贡酒,,6
2016-04-30,2017-04-30,2016,000651,格力电器,,7
2016-04-30,2017-04-30,2016,000661,长春高新,,8
2016-04-30,2017-04-30,2016,000858,五 粮 液,,9
2016-04-30,2017-04-30,2016,000869,张  裕Ａ,,10
2016-04-30,2017-04-30,2016,000895,双汇发展,,11
2016-04-30,2017-04-30,2016,000915,华特达因,,12
2016-04-30,2017-04-30,2016,000963,华东医药,,13
2016-04-30,2017-04-30,2016,000999,华润三九,,14
2016-04-30,2017-04-30,2016,001872,招商港口,,15
2016-04-30,2017-04-30,2016,002001,新 和 成,,16
2016-04-30,2017-04-30,2016,002024,ST易购,,17
2016-04-30,2017-04-30,2016,002032,苏 泊 尔,,18
2016-04-30,2017-04-30,2016,002038,双鹭药业,,19
2016-04-30,2017-04-30,2016,002041,登海种业,,20
2016-04-30,2017-04-30,2016,002050,三花智控,,21
2016-04-30,2017-04-30,2016,002128,电投能源,,22
2016-04-30,2017-04-30,2016,002179,中航光电,,23
2016-04-30,2017-04-30,2016,002262,恩华药业,,24
2016-04-30,2017-04-30,2016,002287,奇正藏药,,25
2016-04-30,2017-04-30,2016,002294,信立泰,,26
2016-04-30,2017-04-30,2016,002372,伟星新材,,27
2016-04-30,2017-04-30,2016,002410,广联达,,28
2016-04-30,2017-04-30,2016,002466,天齐锂业,,29
2016-04-30,2017-04-30,2016,002508,老板电器,,30
2016-04-30,2017-04-30,2016,002572,索菲亚,,31
2016-04-30,2017-04-30,2016,002677,浙江美大,,32
2016-04-30,2017-04-30,2016,002690,美亚光电,,33
2016-04-30,2017-04-30,2016,002714,牧原股份,,34
2016-04-30,2017-04-30,2016,300026,红日药业,,35
2016-04-30,2017-04-30,2016,300033,同花顺,,36
2016-04-30,2017-04-30,2016,300146,汤臣倍健,,37
2016-04-30,2017-04-30,2016,300294,博雅生物,,38
2016-04-30,2017-04-30,2016,600031,三一重工,,39
2016-04-30,2017-04-30,2016,600066,宇通客车,,40
2016-04-30,2017-04-30,2016,600161,天坛生物,,41
2016-04-30,2017-04-30,2016,600252,中恒集团,,42
2016-04-30,2017-04-30,2016,600309,万华化学,,43
2016-04-30,2017-04-30,2016,600315,上海家化,,44
2016-04-30,2017-04-30,2016,600398,XD海澜之,,45
2016-04-30,2017-04-30,2016,600406,国电南瑞,,46
2016-04-30,2017-04-30,2016,600415,小商品城,,47
2016-04-30,2017-04-30,2016,600507,方大特钢,,48
2016-04-30,2017-04-30,2016,600566,济川药业,,49
2016-04-30,2017-04-30,2016,600570,恒生电子,,50
2016-04-30,2017-04-30,2016,600588,用友网络,,51
2016-04-30,2017-04-30,2016,600612,老凤祥,,52
2016-04-30,2017-04-30,2016,600690,海尔智家,,53
2016-04-30,2017-04-30,2016,600809,山西汾酒,,54
2016-04-30,2017-04-30,2016,600885,宏发股份,,55
2016-04-30,2017-04-30,2016,600887,伊利股份,,56
2016-04-30,2017-04-30,2016,600993,马应龙,,57
2016-04-30,2017-04-30,2016,601225,陕西煤业,,58
2016-04-30,2017-04-30,2016,601877,正泰电器,,59
2016-04-30,2017-04-30,2016,601888,中国中免,,60
2017-04-30,2018-04-30,2017,000022,,,1
2017-04-30,2018-04-30,2017,000423,东阿阿胶,,2
2017-04-30,2018-04-30,2017,000513,丽珠集团,,3
2017-04-30,2018-04-30,2017,000538,云南白药,,4
2017-04-30,2018-04-30,2017,000568,泸州老窖,,5
2017-04-30,2018-04-30,2017,000596,古井贡酒,,6
2017-04-30,2018-04-30,2017,000651,格力电器,,7
2017-04-30,2018-04-30,2017,000661,长春高新,,8
2017-04-30,2018-04-30,2017,000786,北新建材,,9
2017-04-30,2018-04-30,2017,000858,五 粮 液,,10
2017-04-30,2018-04-30,2017,000869,张  裕Ａ,,11
2017-04-30,2018-04-30,2017,000895,双汇发展,,12
2017-04-30,2018-04-30,2017,000915,华特达因,,13
2017-04-30,2018-04-30,2017,000963,华东医药,,14
2017-04-30,2018-04-30,2017,000999,华润三九,,15
2017-04-30,2018-04-30,2017,001872,招商港口,,16
2017-04-30,2018-04-30,2017,002001,新 和 成,,17
2017-04-30,2018-04-30,2017,002024,ST易购,,18
2017-04-30,2018-04-30,2017,002032,苏 泊 尔,,19
2017-04-30,2018-04-30,2017,002038,双鹭药业,,20
2017-04-30,2018-04-30,2017,002041,登海种业,,21
2017-04-30,2018-04-30,2017,002050,三花智控,,22
2017-04-30,2018-04-30,2017,002128,电投能源,,23
2017-04-30,2018-04-30,2017,002179,中航光电,,24
2017-04-30,2018-04-30,2017,002262,恩华药业,,25
2017-04-30,2018-04-30,2017,002287,奇正藏药,,26
2017-04-30,2018-04-30,2017,002294,信立泰,,27
2017-04-30,2018-04-30,2017,002372,伟星新材,,28
2017-04-30,2018-04-30,2017,002410,广联达,,29
2017-04-30,2018-04-30,2017,002466,天齐锂业,,30
2017-04-30,2018-04-30,2017,002507,涪陵榨菜,,31
2017-04-30,2018-04-30,2017,002508,老板电器,,32
2017-04-30,2018-04-30,2017,002572,索菲亚,,33
2017-04-30,2018-04-30,2017,002677,浙江美大,,34
2017-04-30,2018-04-30,2017,002690,美亚光电,,35
2017-04-30,2018-04-30,2017,002714,牧原股份,,36
2017-04-30,2018-04-30,2017,300026,红日药业,,37
2017-04-30,2018-04-30,2017,300033,同花顺,,38
2017-04-30,2018-04-30,2017,300146,汤臣倍健,,39
2017-04-30,2018-04-30,2017,300294,博雅生物,,40
2017-04-30,2018-04-30,2017,600031,三一重工,,41
2017-04-30,2018-04-30,2017,600066,宇通客车,,42
2017-04-30,2018-04-30,2017,600161,天坛生物,,43
2017-04-30,2018-04-30,2017,600252,中恒集团,,44
2017-04-30,2018-04-30,2017,600309,万华化学,,45
2017-04-30,2018-04-30,2017,600315,上海家化,,46
2017-04-30,2018-04-30,2017,600398,XD海澜之,,47
2017-04-30,2018-04-30,2017,600406,国电南瑞,,48
2017-04-30,2018-04-30,2017,600415,小商品城,,49
2017-04-30,2018-04-30,2017,600507,方大特钢,,50
2017-04-30,2018-04-30,2017,600566,济川药业,,51
2017-04-30,2018-04-30,2017,600570,恒生电子,,52
2017-04-30,2018-04-30,2017,600588,用友网络,,53
2017-04-30,2018-04-30,2017,600612,老凤祥,,54
2017-04-30,2018-04-30,2017,600690,海尔智家,,55
2017-04-30,2018-04-30,2017,600809,山西汾酒,,56
2017-04-30,2018-04-30,2017,600885,宏发股份,,57
2017-04-30,2018-04-30,2017,600887,伊利股份,,58
2017-04-30,2018-04-30,2017,600993,马应龙,,59
2017-04-30,2018-04-30,2017,601225,陕西煤业,,60
2017-04-30,2018-04-30,2017,601877,正泰电器,,61
2017-04-30,2018-04-30,2017,601888,中国中免,,62
2018-04-30,2019-04-30,2018,000022,,,1
2018-04-30,2019-04-30,2018,000423,东阿阿胶,,2
2018-04-30,2019-04-30,2018,000513,丽珠集团,,3
2018-04-30,2019-04-30,2018,000538,云南白药,,4
2018-04-30,2019-04-30,2018,000568,泸州老窖,,5
2018-04-30,2019-04-30,2018,000596,古井贡酒,,6
2018-04-30,2019-04-30,2018,000651,格力电器,,7
2018-04-30,2019-04-30,2018,000661,长春高新,,8
2018-04-30,2019-04-30,2018,000786,北新建材,,9
2018-04-30,2019-04-30,2018,000858,五 粮 液,,10
2018-04-30,2019-04-30,2018,000869,张  裕Ａ,,11
2018-04-30,2019-04-30,2018,000895,双汇发展,,12
2018-04-30,2019-04-30,2018,000915,华特达因,,13
2018-04-30,2019-04-30,2018,000963,华东医药,,14
2018-04-30,2019-04-30,2018,000999,华润三九,,15
2018-04-30,2019-04-30,2018,001872,招商港口,,16
2018-04-30,2019-04-30,2018,002001,新 和 成,,17
2018-04-30,2019-04-30,2018,002024,ST易购,,18
2018-04-30,2019-04-30,2018,002027,分众传媒,,19
2018-04-30,2019-04-30,2018,002032,苏 泊 尔,,20
2018-04-30,2019-04-30,2018,002038,双鹭药业,,21
2018-04-30,2019-04-30,2018,002041,登海种业,,22
2018-04-30,2019-04-30,2018,002050,三花智控,,23
2018-04-30,2019-04-30,2018,002128,电投能源,,24
2018-04-30,2019-04-30,2018,002179,中航光电,,25
2018-04-30,2019-04-30,2018,002262,恩华药业,,26
2018-04-30,2019-04-30,2018,002287,奇正藏药,,27
2018-04-30,2019-04-30,2018,002294,信立泰,,28
2018-04-30,2019-04-30,2018,002372,伟星新材,,29
2018-04-30,2019-04-30,2018,002410,广联达,,30
2018-04-30,2019-04-30,2018,002466,天齐锂业,,31
2018-04-30,2019-04-30,2018,002507,涪陵榨菜,,32
2018-04-30,2019-04-30,2018,002508,老板电器,,33
2018-04-30,2019-04-30,2018,002572,索菲亚,,34
2018-04-30,2019-04-30,2018,002607,中公教育,,35
2018-04-30,2019-04-30,2018,002677,浙江美大,,36
2018-04-30,2019-04-30,2018,002690,美亚光电,,37
2018-04-30,2019-04-30,2018,002714,牧原股份,,38
2018-04-30,2019-04-30,2018,300026,红日药业,,39
2018-04-30,2019-04-30,2018,300033,同花顺,,40
2018-04-30,2019-04-30,2018,300146,汤臣倍健,,41
2018-04-30,2019-04-30,2018,300294,博雅生物,,42
2018-04-30,2019-04-30,2018,600031,三一重工,,43
2018-04-30,2019-04-30,2018,600066,宇通客车,,44
2018-04-30,2019-04-30,2018,600161,天坛生物,,45
2018-04-30,2019-04-30,2018,600252,中恒集团,,46
2018-04-30,2019-04-30,2018,600309,万华化学,,47
2018-04-30,2019-04-30,2018,600315,上海家化,,48
2018-04-30,2019-04-30,2018,600398,XD海澜之,,49
2018-04-30,2019-04-30,2018,600406,国电南瑞,,50
2018-04-30,2019-04-30,2018,600415,小商品城,,51
2018-04-30,2019-04-30,2018,600507,方大特钢,,52
2018-04-30,2019-04-30,2018,600566,济川药业,,53
2018-04-30,2019-04-30,2018,600570,恒生电子,,54
2018-04-30,2019-04-30,2018,600588,用友网络,,55
2018-04-30,2019-04-30,2018,600612,老凤祥,,56
2018-04-30,2019-04-30,2018,600690,海尔智家,,57
2018-04-30,2019-04-30,2018,600763,通策医疗,,58
2018-04-30,2019-04-30,2018,600809,山西汾酒,,59
2018-04-30,2019-04-30,2018,600885,宏发股份,,60
2018-04-30,2019-04-30,2018,600887,伊利股份,,61
2018-04-30,2019-04-30,2018,600993,马应龙,,62
2018-04-30,2019-04-30,2018,601225,陕西煤业,,63
2018-04-30,2019-04-30,2018,601877,正泰电器,,64
2018-04-30,2019-04-30,2018,601888,中国中免,,65
2019-04-30,2020-04-30,2019,000022,,,1
2019-04-30,2020-04-30,2019,000423,东阿阿胶,,2
2019-04-30,2020-04-30,2019,000513,丽珠集团,,3
2019-04-30,2020-04-30,2019,000538,云南白药,,4
2019-04-30,2020-04-30,2019,000568,泸州老窖,,5
2019-04-30,2020-04-30,2019,000596,古井贡酒,,6
2019-04-30,2020-04-30,2019,000651,格力电器,,7
2019-04-30,2020-04-30,2019,000661,长春高新,,8
2019-04-30,2020-04-30,2019,000786,北新建材,,9
2019-04-30,2020-04-30,2019,000858,五 粮 液,,10
2019-04-30,2020-04-30,2019,000869,张  裕Ａ,,11
2019-04-30,2020-04-30,2019,000895,双汇发展,,12
2019-04-30,2020-04-30,2019,000915,华特达因,,13
2019-04-30,2020-04-30,2019,000963,华东医药,,14
2019-04-30,2020-04-30,2019,000999,华润三九,,15
2019-04-30,2020-04-30,2019,001872,招商港口,,16
2019-04-30,2020-04-30,2019,002001,新 和 成,,17
2019-04-30,2020-04-30,2019,002024,ST易购,,18
2019-04-30,2020-04-30,2019,002027,分众传媒,,19
2019-04-30,2020-04-30,2019,002032,苏 泊 尔,,20
2019-04-30,2020-04-30,2019,002038,双鹭药业,,21
2019-04-30,2020-04-30,2019,002041,登海种业,,22
2019-04-30,2020-04-30,2019,002050,三花智控,,23
2019-04-30,2020-04-30,2019,002128,电投能源,,24
2019-04-30,2020-04-30,2019,002179,中航光电,,25
2019-04-30,2020-04-30,2019,002262,恩华药业,,26
2019-04-30,2020-04-30,2019,002287,奇正藏药,,27
2019-04-30,2020-04-30,2019,002294,信立泰,,28
2019-04-30,2020-04-30,2019,002372,伟星新材,,29
2019-04-30,2020-04-30,2019,002410,广联达,,30
2019-04-30,2020-04-30,2019,002466,天齐锂业,,31
2019-04-30,2020-04-30,2019,002507,涪陵榨菜,,32
2019-04-30,2020-04-30,2019,002508,老板电器,,33
2019-04-30,2020-04-30,2019,002572,索菲亚,,34
2019-04-30,2020-04-30,2019,002607,中公教育,,35
2019-04-30,2020-04-30,2019,002677,浙江美大,,36
2019-04-30,2020-04-30,2019,002690,美亚光电,,37
2019-04-30,2020-04-30,2019,002714,牧原股份,,38
2019-04-30,2020-04-30,2019,002832,比音勒芬,,39
2019-04-30,2020-04-30,2019,300009,安科生物,,40
2019-04-30,2020-04-30,2019,300026,红日药业,,41
2019-04-30,2020-04-30,2019,300033,同花顺,,42
2019-04-30,2020-04-30,2019,300146,汤臣倍健,,43
