signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
dry_pullback_vol_up(ma=60),3,28937,3556,-0.0032061543315649033,-0.004578263033181429,-0.001426077215000987,-0.004603981971740723,0.4447247468638767,0.27359436016173067,0.12195459100805198,-0.002385911298915744,0.4113073228047137,0.0009598340839147568,0.6043128175000864,0.4687769983066662,0.286484431696444,0.09154369837923765,0.04116415977478027
dry_pullback_vol_up(ma=60),5,28937,3556,-0.004682797472923994,-0.007001764606684446,-0.0018167577218264341,-0.006313145160675049,0.44348066489269794,0.3052838925942565,0.16262915989909113,-0.003298529889434576,0.4074714033935792,0.001481772167608142,0.6778864429622974,0.5591457303797905,0.3818294916542834,0.15091405467049107,0.054578088223934174
dry_pullback_vol_up(ma=60),10,28937,3556,-0.002496191533282399,-0.008202253840863705,-0.00012804169091396034,-0.00961536169052124,0.4457269240073263,0.34889587725057886,0.2329197912706915,-0.0028652066830545664,0.4051214707813526,0.0027371649630367756,0.761620071189135,0.6715278017762726,0.5225835435601479,0.27221204686042094,0.08193794637918472
dry_pullback_vol_up(ma=60),20,28937,3556,0.0012327182339504361,-0.011050880886614323,0.002151336520910263,-0.015801310539245605,0.44178733109859347,0.3812420085012268,0.29229014756194494,-0.004386403597891331,0.3939592908732764,0.006537740118801594,0.8210941009779866,0.7539482323668659,0.6391125548605592,0.4128969831012199,0.12277860194444656
dry_pullback_vol_up(ma=60),60,28937,3556,0.03060314990580082,-0.01488806214183569,0.034570395946502686,-0.016962826251983643,0.46276393544596883,0.4215709990669385,0.3643432283927152,-0.0053941900841891766,0.38421398209904273,0.03996458649635315,0.8938728962919446,0.8537512527214293,0.7797283754362926,0.6201748626326157,0.23673251271247864
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",3,77447,4199,-0.002197625581175089,-0.003491421928629279,-9.968283848138526e-05,-0.0035335421562194824,0.4552274458662053,0.27988172556716207,0.12688677418105285,-0.0011810965370386839,0.42299895412346505,0.0010814137058332562,0.6011207664596434,0.46857851175642695,0.28631192944852607,0.09254070525649799,0.04139648377895355
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",5,77447,4199,-0.0028632162138819695,-0.005313333589583635,-0.00017417053459212184,-0.004796266555786133,0.45569227988172556,0.3145764200033571,0.16956111921701292,-0.0017623077146708965,0.42000335713455655,0.0015881371218711138,0.6781799165881184,0.5622554779397524,0.38392707270778725,0.1536147300734696,0.055128101259469986
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",10,77447,4199,-0.0006194943562150002,-0.006543162744492292,0.0020424688700586557,-0.006976604461669922,0.4597079292935814,0.3610339974434129,0.24051286686379073,-0.0011269216192886233,0.4180923728485287,0.0031693903729319572,0.764264593851279,0.676604645757744,0.5280127054630909,0.27697651297016024,0.08267476409673691
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",20,77447,4199,0.004939441103488207,-0.009208080358803272,0.004799072630703449,-0.01261836290359497,0.45263212261288366,0.3896471135098842,0.30038607047400157,-0.002203752286732197,0.4059550402210544,0.007002824917435646,0.8253386186682505,0.7600810877115963,0.6448022518625641,0.41928028199930273,0.12369995564222336
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",60,77447,4199,0.032737527042627335,-0.014027707278728485,0.033812522888183594,-0.0160599946975708,0.46306506385011686,0.42187560525262435,0.36490761423941537,-0.004306828137487173,0.3886657972548969,0.038119349628686905,0.894753831652614,0.8549201389337224,0.7819153743850633,0.6212893979108294,0.23755495250225067
"dry_pullback_vol_up(ma=60,look=5)",3,32558,3693,-0.0018715132027864456,-0.0033131218515336514,-0.0004886410315521061,-0.0036836862564086914,0.4515633638429879,0.2775047607346889,0.12405553166656429,-0.0012291742023080587,0.4181460777689047,0.0007405331707559526,0.6029547269488298,0.4653541372320167,0.2811290619816942,0.08787394803120585,0.040842361748218536
"dry_pullback_vol_up(ma=60,look=5)",5,32558,3693,-0.0034678492229431868,-0.0058551691472530365,-0.0009082208853214979,-0.004861682653427124,0.45620124086246083,0.3114134774863321,0.16644142760611833,-0.002031383803114295,0.415535352294367,0.001123162917792797,0.6778671908593894,0.557712390195958,0.3778180477916334,0.14807420603231156,0.05426410585641861
"dry_pullback_vol_up(ma=60,look=5)",10,32558,3693,-0.0022630528546869755,-0.007040619384497404,0.0016337010310962796,-0.007033318281173706,0.46068554579519627,0.3620001228576694,0.24083174642177038,-0.0014730076072737575,0.41452177652189937,0.003106708638370037,0.7652804226303827,0.6749186067940292,0.5241108176177898,0.2736961729835985,0.08193127065896988
"dry_pullback_vol_up(ma=60,look=5)",20,32558,3693,0.0016863301862031221,-0.009486415423452854,0.0050630271434783936,-0.013868510723114014,0.4495362122980527,0.3863259413968917,0.3009398611708336,-0.0020595653913915157,0.4030652988512808,0.007122592534869909,0.8233613858345107,0.7559739541740893,0.6387984519933657,0.41777750476073466,0.12333673238754272
"dry_pullback_vol_up(ma=60,look=5)",60,32558,3693,0.029182570055127144,-0.014660139568150043,0.03509088605642319,-0.016776174306869507,0.4638491307819891,0.42355181522206525,0.36688371521592233,-0.0037513435818254948,0.38282449781927635,0.038842231035232544,0.8963081270348302,0.8562565268136864,0.7818662079980343,0.6219055224522391,0.2384071797132492
"dry_pullback_vol_up(ma=60,r=0.04,k=2)",3,9606,2669,-0.0038223713636398315,-0.005072563886642456,-0.0026248383801430464,-0.006033718585968018,0.43649802206953986,0.2838850718301062,0.13689360816156568,-0.003072104649618268,0.40880699562773265,0.00044726626947522163,0.6380387257963772,0.5149906308557152,0.33395794295232145,0.1136789506558401,0.04544439539313316
"dry_pullback_vol_up(ma=60,r=0.04,k=2)",5,9606,2669,-0.005711431615054607,-0.0076796081848442554,-0.002530514495447278,-0.008959800004959106,0.4325421611492817,0.3060587133041849,0.17322506766604207,-0.003908026497811079,0.3982927337080991,0.001377512002363801,0.7018530085363315,0.5956693733083489,0.42223610243597753,0.1783260462211118,0.05992717668414116
"dry_pullback_vol_up(ma=60,r=0.04,k=2)",10,9606,2669,-0.0032253572717309,-0.008569439873099327,-0.0002695961738936603,-0.01320609450340271,0.4306683322923173,0.3435352904434728,0.23828856964397252,-0.003264511236920953,0.3926712471372059,0.0029949150048196316,0.7764938580054133,0.6931084738704976,0.5508015823443682,0.3025192587965855,0.08923515677452087
"dry_pullback_vol_up(ma=60,r=0.04,k=2)",20,9606,2669,-0.00020161904103588313,-0.011263352818787098,0.002147079212591052,-0.01945948600769043,0.43285446595877575,0.37497397459920884,0.2931501145117635,-0.00492289150133729,0.38517593170934833,0.007069970481097698,0.8312513012700395,0.768894440974391,0.6601082656672913,0.43837185092650427,0.13268063962459564
"dry_pullback_vol_up(ma=60,r=0.04,k=2)",60,9606,2669,0.03267141059041023,-0.01108552422374487,0.03313050419092178,-0.0239543616771698,0.4475327920049969,0.41057672288153235,0.3579013116801999,-0.005383205600082874,0.37382885696439727,0.03851370885968208,0.8977722256922757,0.8579013116801999,0.7884655423693525,0.6362689985425776,0.24961578845977783
"dry_pullback_vol_up(ma=20,look=5)",3,41863,4147,-0.002278624102473259,-0.0040077525191009045,0.0009972688276320696,-0.0033289194107055664,0.46081265078947997,0.29658648448510616,0.1433485416716432,-0.001391198136843741,0.4147576618971407,0.0023884670808911324,0.6143133554690299,0.48553615364402936,0.3071208465709577,0.10133053054009507,0.04282035306096077
"dry_pullback_vol_up(ma=20,look=5)",5,41863,4147,-0.003950349986553192,-0.006943747866898775,0.0009560412727296352,-0.0042531490325927734,0.46238922198600196,0.3303155531137281,0.18610706351670928,-0.0025907084345817566,0.4084513771110527,0.003546749707311392,0.6861428946802666,0.57427800205432,0.4016912309199054,0.16754652079401858,0.05668436735868454
"dry_pullback_vol_up(ma=20,look=5)",10,41863,4147,-0.002021737629547715,-0.007382800802588463,0.00425547081977129,-0.0040000081062316895,0.4757184148293242,0.37933258486013904,0.2594415115973533,-0.0022203202825039625,0.41748083032749683,0.006475791335105896,0.7729737477008337,0.6870028426056423,0.5416477557747892,0.29484270119198336,0.08412448316812515
"dry_pullback_vol_up(ma=20,look=5)",20,41863,4147,0.0030357635114341974,-0.010044172406196594,0.007747293449938297,-0.010086476802825928,0.46222200988940115,0.39834698898788906,0.30986790244368534,-0.0032160889822989702,0.4082363901297088,0.010963382199406624,0.8331223275923847,0.7694861811145881,0.657334639180183,0.4353008623366696,0.12514659762382507
"dry_pullback_vol_up(ma=20,look=5)",60,41863,4147,0.03189432993531227,-0.012631443329155445,0.04115383327007294,-0.014059722423553467,0.46934046771612165,0.43128777201825,0.37691995318061294,-0.0029767171945422888,0.39717650431168333,0.04413054883480072,0.9017748369682058,0.8638415784821919,0.794496333277596,0.6371736378185988,0.2475927770137787
dry_pullback_vol_up(ma=20),3,21385,3580,-0.001295061083510518,-0.002799651585519314,0.0005778015474788845,-0.0034843087196350098,0.4570960953939677,0.2888473228898761,0.137152209492635,-0.0012373804347589612,0.41903203179798926,0.0018151819240301847,0.6116904372223522,0.48328267477203646,0.3005377601122282,0.10011690437222352,0.042434848845005035
dry_pullback_vol_up(ma=20),5,21385,3580,-0.0019533352460712194,-0.004612650256603956,0.00030289089772850275,-0.004878044128417969,0.455412672433949,0.31643675473462707,0.17605798456862287,-0.0024551115930080414,0.41688099134907647,0.0027580023743212223,0.6801963993453355,0.5690437222352116,0.3951367781155015,0.16263736263736264,0.0558258593082428
dry_pullback_vol_up(ma=20),10,21385,3580,0.00037783736479468644,-0.005273786839097738,0.0027834270149469376,-0.005946516990661621,0.46485854570960955,0.3680149637596446,0.24844517184942716,-0.0022724114824086428,0.419686696282441,0.005055838264524937,0.7635258358662614,0.6775309796586393,0.5299509001636661,0.28005611409866726,0.08167487382888794
dry_pullback_vol_up(ma=20),20,21385,3580,0.006603589281439781,-0.0069036586210131645,0.010358346626162529,-0.0072463154792785645,0.4706570025718962,0.40710778583119006,0.31578209025017534,-0.0014538129325956106,0.4157587093757307,0.011812159791588783,0.8263736263736263,0.7645545943418284,0.64980126256722,0.42426934767360297,0.12268535792827606
dry_pullback_vol_up(ma=20),60,21385,3580,0.03548051044344902,-0.011738005094230175,0.04939042031764984,-0.010150253772735596,0.4768763151741875,0.4391395838204349,0.38339957914426,-0.0006750153843313456,0.40392798690671033,0.05006543546915054,0.8984334814122048,0.8614916997895722,0.7898527004909983,0.6349310264203881,0.24816806614398956
any,3,14243884,5244,0.002118027303367853,0.0,0.0017092846101149917,0.0,0.4909128015925993,0.2988947396651082,0.1292343436663764,6.088728410347244e-10,0.4413960405743265,0.0017092840280383825,0.579174051122573,0.4443545033082269,0.2632841576075739,0.08022734529430316,0.03837156295776367
any,5,14243884,5244,0.0037770841736346483,0.0,0.0030687530525028706,0.0,0.49533420800113226,0.3435065183063833,0.1818716720804522,1.3280512245472664e-09,0.4376237548691073,0.0030687516555190086,0.6664498250617599,0.5481855931991583,0.36812782243944137,0.14169611322305067,0.051821570843458176
any,10,14243884,5244,0.0077959513291716576,0.0,0.006354828830808401,0.00043463706970214844,0.5003810056302059,0.3919491340985366,0.25539192821283857,1.0187606314104869e-09,0.43306369245916354,0.0063548278994858265,0.7614420336475641,0.6708101526241017,0.515014935533033,0.2620548580710149,0.07785603404045105
any,20,14243884,5244,0.016008784994482994,0.0,0.013079488649964333,0.0003370046615600586,0.5001810601658929,0.4268468487948933,0.325024972121368,-6.518568462787755e-10,0.4274606560963288,0.013079489581286907,0.8269534489328894,0.7613942236541662,0.6419388138796974,0.411042311212307,0.11796803772449493
any,60,14243884,5244,0.04755498096346855,0.0,0.03803515434265137,-0.0024184584617614746,0.4924990262487395,0.4481684911222248,0.385617434121199,1.11999398644258e-09,0.41240647564947874,0.03803515434265137,0.8912131691047189,0.8548766614499248,0.7847890364734788,0.6264707013901546,0.23443248867988586
