signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
dry_pullback_vol_up(ma=60),2005,447,-0.040863096714019775,0.232662192393736,0.001217516721226275,0.4250559284116331,94
dry_pullback_vol_up(ma=60),2006,335,0.06387124210596085,0.608955223880597,0.0032630786299705505,0.41492537313432837,120
dry_pullback_vol_up(ma=60),2007,186,-0.014271876774728298,0.5,-0.02657116949558258,0.3333333333333333,73
dry_pullback_vol_up(ma=60),2008,135,-0.1738562434911728,0.14074074074074075,0.0005097287939861417,0.42962962962962964,29
dry_pullback_vol_up(ma=60),2009,804,0.13046032190322876,0.7922885572139303,0.0022824874613434076,0.4191542288557214,140
dry_pullback_vol_up(ma=60),2010,621,-0.005175258032977581,0.42673107890499196,-0.010936668142676353,0.3446054750402576,120
dry_pullback_vol_up(ma=60),2011,234,-0.07137100398540497,0.19230769230769232,-0.0197416003793478,0.36324786324786323,93
dry_pullback_vol_up(ma=60),2012,492,-0.014680521562695503,0.39227642276422764,-0.009504017420113087,0.4065040650406504,129
dry_pullback_vol_up(ma=60),2013,1927,0.0036041936837136745,0.4348728593668915,-0.001741452026180923,0.41411520498183707,214
dry_pullback_vol_up(ma=60),2014,1544,0.02962758205831051,0.5621761658031088,-0.0007131992024369538,0.41450777202072536,199
dry_pullback_vol_up(ma=60),2015,1253,0.005080122034996748,0.5211492418196328,-0.004924203734844923,0.4158020750199521,102
dry_pullback_vol_up(ma=60),2016,1550,-0.0012070003431290388,0.44387096774193546,-0.004374793730676174,0.40903225806451615,179
dry_pullback_vol_up(ma=60),2017,1232,-0.022306298837065697,0.36607142857142855,-0.002471526386216283,0.4277597402597403,207
dry_pullback_vol_up(ma=60),2018,664,-0.06064611300826073,0.2816265060240964,-0.02091115154325962,0.3614457831325301,170
dry_pullback_vol_up(ma=60),2019,1551,-0.0027516030240803957,0.4622823984526112,-0.007081237155944109,0.3803997421018698,212
dry_pullback_vol_up(ma=60),2020,2628,0.013333214446902275,0.4585235920852359,0.0054563800804317,0.4052511415525114,227
dry_pullback_vol_up(ma=60),2021,2133,0.01492917537689209,0.47210501640881386,-0.005642544478178024,0.4013127051101735,230
dry_pullback_vol_up(ma=60),2022,1979,-0.018352452665567398,0.39262253663466395,-0.007658348884433508,0.4027286508337544,223
dry_pullback_vol_up(ma=60),2023,2930,-0.015059156343340874,0.3938566552901024,-0.010158390738070011,0.368259385665529,238
dry_pullback_vol_up(ma=60),2024,1884,-0.00031693471828475595,0.3524416135881104,0.01717446744441986,0.43895966029723993,195
dry_pullback_vol_up(ma=60),2025,3386,0.023953089490532875,0.5035440047253397,-0.011192557401955128,0.35174246898995865,242
