signal,universe,hold,k,target,seeds,cagr_median,cagr_p10,cagr_p90,cagr_pos_share,mdd_median,sharpe_median,trades_mean,win_rate_mean,avg_gross_mean,turnover_mean,avg_positions,yearly_median
limit_up_dry_pullback,all,20,10,0.0,20,-0.008055253349368907,-0.008439876202341167,-0.007040566140760051,0.0,0.7664155832987627,0.06684358033356896,7226.6,0.4601955294622221,0.010119251654818247,18.243135740482444,27.616205910390846,"{""2005"": -0.2083, ""2006"": 0.2644, ""2007"": 0.6554, ""2008"": -0.3337, ""2009"": 0.4899, ""2010"": 0.1807, ""2011"": -0.2214, ""2012"": -0.1288, ""2013"": -0.0347, ""2014"": 0.0883, ""2015"": 0.6231, ""2016"": -0.2384, ""2017"": -0.1695, ""2018"": -0.1782, ""2019"": 0.0427, ""2020"": 0.082, ""2021"": -0.0254, ""2022"": -0.307, ""2023"": -0.0464, ""2024"": -0.1293, ""2025"": 0.0914, ""2026"": 0.0508}"
limit_up_dry_pullback,all,20,10,0.05,20,-0.008008219793286309,-0.008259319056350578,-0.007814569089554557,0.0,0.4909675293507189,0.06292490687518516,7467.05,0.7231704174924133,0.0035388546463364623,13.249905202561255,28.539256434699716,"{""2005"": -0.1091, ""2006"": 0.0993, ""2007"": 0.1686, ""2008"": -0.2377, ""2009"": 0.2282, ""2010"": 0.0803, ""2011"": -0.0879, ""2012"": -0.0596, ""2013"": -0.0352, ""2014"": 0.0275, ""2015"": 0.1069, ""2016"": -0.0796, ""2017"": -0.0933, ""2018"": -0.096, ""2019"": 0.034, ""2020"": 0.0399, ""2021"": 0.1017, ""2022"": -0.1897, ""2023"": -0.0055, ""2024"": -0.0882, ""2025"": 0.1336, ""2026"": 0.0363}"
limit_up_dry_pullback,all,20,20,0.0,20,-0.007931685115873055,-0.008170332114696111,-0.007686307719907214,0.0,0.7666705141295693,0.06737044707854739,7316.95,0.460656422891595,0.009909170469295176,18.229400557511333,27.961487130600574,"{""2005"": -0.2083, ""2006"": 0.2644, ""2007"": 0.6554, ""2008"": -0.3343, ""2009"": 0.4887, ""2010"": 0.1807, ""2011"": -0.2211, ""2012"": -0.1288, ""2013"": -0.034, ""2014"": 0.0886, ""2015"": 0.6216, ""2016"": -0.2385, ""2017"": -0.1689, ""2018"": -0.1785, ""2019"": 0.0424, ""2020"": 0.0812, ""2021"": -0.0262, ""2022"": -0.3066, ""2023"": -0.0455, ""2024"": -0.1301, ""2025"": 0.0905, ""2026"": 0.0502}"
limit_up_dry_pullback,all,20,20,0.05,20,-0.008103412938064214,-0.008125854849876546,-0.00802942699290704,0.0,0.4906875342971167,0.06230933686950049,7578.15,0.7231118424940414,0.003467161611045004,13.232083478723217,28.964346997140133,"{""2005"": -0.1091, ""2006"": 0.0993, ""2007"": 0.1686, ""2008"": -0.2386, ""2009"": 0.2279, ""2010"": 0.0805, ""2011"": -0.0879, ""2012"": -0.0595, ""2013"": -0.035, ""2014"": 0.0275, ""2015"": 0.1068, ""2016"": -0.0785, ""2017"": -0.0934, ""2018"": -0.0961, ""2019"": 0.0332, ""2020"": 0.0405, ""2021"": 0.1015, ""2022"": -0.1904, ""2023"": -0.0049, ""2024"": -0.0873, ""2025"": 0.1328, ""2026"": 0.0356}"
limit_up_dry_pullback,all,60,10,0.0,20,0.04736522297821866,0.047015864640634786,0.04780009236755287,1.0,0.6667606739359041,0.341892938248912,7049.7,0.44546570408117275,0.03763568373905153,9.46081164941626,81.60882745471878,"{""2005"": -0.1629, ""2006"": 0.2242, ""2007"": 0.7475, ""2008"": -0.3286, ""2009"": 0.662, ""2010"": 0.1728, ""2011"": -0.1519, ""2012"": -0.0893, ""2013"": 0.0119, ""2014"": 0.1772, ""2015"": 0.4475, ""2016"": -0.1139, ""2017"": -0.1116, ""2018"": -0.1531, ""2019"": 0.0687, ""2020"": -0.0583, ""2021"": 0.0621, ""2022"": -0.0916, ""2023"": -0.075, ""2024"": 0.0981, ""2025"": 0.3463, ""2026"": -0.0201}"
limit_up_dry_pullback,all,60,10,0.05,20,0.01085250409716787,0.01076712698637088,0.010923668265219599,1.0,0.34629967638486836,0.15057571553456328,7074.55,0.8244622803949999,0.007382193424030318,5.137388232253362,81.99644423260247,"{""2005"": -0.0755, ""2006"": 0.1252, ""2007"": 0.07, ""2008"": -0.1148, ""2009"": 0.1155, ""2010"": -0.0102, ""2011"": -0.0744, ""2012"": 0.0226, ""2013"": 0.013, ""2014"": 0.0218, ""2015"": 0.1389, ""2016"": -0.0529, ""2017"": -0.0093, ""2018"": -0.0834, ""2019"": 0.0714, ""2020"": -0.0357, ""2021"": 0.1194, ""2022"": -0.0911, ""2023"": 0.0459, ""2024"": -0.0257, ""2025"": 0.1643, ""2026"": -0.0316}"
limit_up_dry_pullback,all,60,20,0.0,20,0.047494638631951136,0.047434325855776005,0.04750281433991836,1.0,0.6668693666906691,0.34257275099777507,7117.25,0.4453335296470401,0.03708980780585669,9.46050717325916,82.40076263107721,"{""2005"": -0.1629, ""2006"": 0.2242, ""2007"": 0.7475, ""2008"": -0.3289, ""2009"": 0.6628, ""2010"": 0.1725, ""2011"": -0.1518, ""2012"": -0.0892, ""2013"": 0.0123, ""2014"": 0.1771, ""2015"": 0.4477, ""2016"": -0.114, ""2017"": -0.1116, ""2018"": -0.153, ""2019"": 0.068, ""2020"": -0.0584, ""2021"": 0.0622, ""2022"": -0.0913, ""2023"": -0.0765, ""2024"": 0.1005, ""2025"": 0.3485, ""2026"": -0.0206}"
limit_up_dry_pullback,all,60,20,0.05,20,0.010892907713157762,0.010864027041811886,0.01090705361663009,1.0,0.346191732312718,0.1507712142675401,7149.1,0.8242785704674741,0.007379131570059562,5.133740784807621,82.85224022878933,"{""2005"": -0.0755, ""2006"": 0.1252, ""2007"": 0.07, ""2008"": -0.1147, ""2009"": 0.1153, ""2010"": -0.0102, ""2011"": -0.0745, ""2012"": 0.0227, ""2013"": 0.0132, ""2014"": 0.0217, ""2015"": 0.139, ""2016"": -0.0529, ""2017"": -0.0093, ""2018"": -0.0835, ""2019"": 0.071, ""2020"": -0.0354, ""2021"": 0.1194, ""2022"": -0.0912, ""2023"": 0.0463, ""2024"": -0.0255, ""2025"": 0.1647, ""2026"": -0.0313}"
limit_up_dry_pullback(dry=0.5),all,20,10,0.0,20,0.035818811479887414,0.035818811479887414,0.035818811479887414,1.0,0.16861199226256807,0.5284329297130177,1028.0,0.49221789883268485,0.025322018369976922,5.664955226153494,3.926787416587227,"{""2005"": -0.0751, ""2006"": 0.2083, ""2007"": 0.2659, ""2008"": -0.0431, ""2009"": 0.1009, ""2010"": 0.009, ""2011"": -0.0606, ""2012"": 0.0247, ""2013"": -0.0666, ""2014"": -0.0074, ""2015"": 0.3307, ""2016"": -0.0974, ""2017"": -0.0073, ""2018"": 0.0049, ""2019"": 0.0851, ""2020"": -0.0117, ""2021"": 0.0439, ""2022"": 0.0365, ""2023"": 0.0149, ""2024"": -0.0936, ""2025"": 0.2272, ""2026"": 0.0123}"
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",all,20,10,0.0,20,-0.02328798779004504,-0.027539436924077055,-0.01576806155993977,0.0,0.8237491445825642,0.051496506800456254,15317.3,0.45582386534072555,0.006001331893068107,25.91201976957138,58.58275500476644,"{""2005"": -0.2101, ""2006"": 0.3445, ""2007"": 1.209, ""2008"": -0.5529, ""2009"": 0.75, ""2010"": 0.0912, ""2011"": -0.2475, ""2012"": -0.1985, ""2013"": -0.0344, ""2014"": 0.2518, ""2015"": 0.7891, ""2016"": -0.1635, ""2017"": -0.3002, ""2018"": -0.3877, ""2019"": -0.0044, ""2020"": 0.3252, ""2021"": 0.1954, ""2022"": -0.1639, ""2023"": -0.2378, ""2024"": -0.318, ""2025"": -0.0433, ""2026"": -0.0065}"
