signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
"breakout(n=120,k=1.5)",2005,0,,,,,
"breakout(n=120,k=1.5)",2006,0,,,,,
"breakout(n=120,k=1.5)",2007,0,,,,,
"breakout(n=120,k=1.5)",2008,0,,,,,
"breakout(n=120,k=1.5)",2009,1153,-0.0003645181132014841,0.47094535993061576,-0.006688574329018593,0.4206418039895924,181
"breakout(n=120,k=1.5)",2010,513,0.0030293124727904797,0.44639376218323584,0.00884323101490736,0.4951267056530214,133
"breakout(n=120,k=1.5)",2011,170,-0.03199039772152901,0.3941176470588235,-0.009658392518758774,0.4764705882352941,88
"breakout(n=120,k=1.5)",2012,342,0.014428564347326756,0.5116959064327485,0.005174160003662109,0.4853801169590643,128
"breakout(n=120,k=1.5)",2013,801,-0.009535268880426884,0.40324594257178525,0.004246126394718885,0.4519350811485643,182
"breakout(n=120,k=1.5)",2014,1400,0.10590147972106934,0.6835714285714286,0.03492574393749237,0.4878571428571429,185
"breakout(n=120,k=1.5)",2015,1183,0.04523680359125137,0.5942519019442096,-0.014623410068452358,0.3626373626373626,128
"breakout(n=120,k=1.5)",2016,537,-0.019151242449879646,0.35940409683426444,-0.005775571335107088,0.44878957169459965,125
"breakout(n=120,k=1.5)",2017,989,0.007482390850782394,0.5075834175935288,0.0032935068011283875,0.4883720930232558,207
"breakout(n=120,k=1.5)",2018,336,-0.037202008068561554,0.3005952380952381,0.0063248383812606335,0.5327380952380952,108
"breakout(n=120,k=1.5)",2019,1016,0.00818570051342249,0.5118110236220472,-0.009432385675609112,0.4153543307086614,181
"breakout(n=120,k=1.5)",2020,907,0.02018674463033676,0.4906284454244763,0.005947671364992857,0.4487320837927233,186
"breakout(n=120,k=1.5)",2021,618,-0.0034441202878952026,0.41262135922330095,-0.0008421260281465948,0.42718446601941745,173
"breakout(n=120,k=1.5)",2022,278,-0.03195994719862938,0.302158273381295,-0.007925109006464481,0.44244604316546765,126
"breakout(n=120,k=1.5)",2023,569,-0.01098227221518755,0.4130052724077329,0.007013389840722084,0.4903339191564148,130
"breakout(n=120,k=1.5)",2024,829,0.00858956016600132,0.4837153196622437,-0.005136714316904545,0.4041013268998794,168
"breakout(n=120,k=1.5)",2025,809,0.038613755255937576,0.5377008652657602,0.009924453683197498,0.43016069221260816,181
"breakout(n=120,k=1.5)",2026,437,0.015506643801927567,0.45308924485125857,0.024709831923246384,0.482837528604119,118
"breakout(n=240,k=1.5)",2005,0,,,,,
"breakout(n=240,k=1.5)",2006,0,,,,,
"breakout(n=240,k=1.5)",2007,0,,,,,
"breakout(n=240,k=1.5)",2008,0,,,,,
"breakout(n=240,k=1.5)",2009,563,-0.02404475212097168,0.42095914742451157,-0.01155923679471016,0.42451154529307283,137
"breakout(n=240,k=1.5)",2010,369,0.009153662249445915,0.48509485094850946,0.018343662843108177,0.5338753387533876,123
"breakout(n=240,k=1.5)",2011,105,-0.030048711225390434,0.4,-0.024225369095802307,0.4,56
"breakout(n=240,k=1.5)",2012,173,0.014020604081451893,0.5144508670520231,0.008767187595367432,0.5028901734104047,90
"breakout(n=240,k=1.5)",2013,579,-0.007102939300239086,0.4214162348877375,0.006270794663578272,0.4749568221070812,167
"breakout(n=240,k=1.5)",2014,1003,0.12201327830553055,0.7058823529411765,0.04590576887130737,0.5234297108673978,168
"breakout(n=240,k=1.5)",2015,1151,0.04582156613469124,0.5960034752389227,-0.015221016481518745,0.3631624674196351,123
"breakout(n=240,k=1.5)",2016,153,-0.023948349058628082,0.3137254901960784,-0.013934341259300709,0.42483660130718953,84
"breakout(n=240,k=1.5)",2017,823,0.006959117949008942,0.503037667071689,0.003014020388945937,0.488456865127582,203
"breakout(n=240,k=1.5)",2018,257,-0.04228448122739792,0.29571984435797666,0.0031171550508588552,0.5214007782101168,88
"breakout(n=240,k=1.5)",2019,496,-0.0010702869622036815,0.45564516129032256,-0.003497510217130184,0.42943548387096775,149
"breakout(n=240,k=1.5)",2020,762,0.02898823469877243,0.5223097112860893,0.012604793533682823,0.47506561679790027,169
"breakout(n=240,k=1.5)",2021,500,-0.0034415004774928093,0.43,-9.83891513897106e-05,0.448,148
"breakout(n=240,k=1.5)",2022,117,-0.04046003893017769,0.29914529914529914,-0.012158711440861225,0.47863247863247865,79
"breakout(n=240,k=1.5)",2023,350,-0.008815301582217216,0.41714285714285715,0.013550175353884697,0.5171428571428571,108
"breakout(n=240,k=1.5)",2024,608,0.009299439378082752,0.4917763157894737,-0.0032299153972417116,0.4276315789473684,150
"breakout(n=240,k=1.5)",2025,491,0.04219464585185051,0.5560081466395111,0.018109994009137154,0.47657841140529533,161
"breakout(n=240,k=1.5)",2026,384,0.0218693558126688,0.4817708333333333,0.03220061585307121,0.5130208333333334,110
"breakout(n=240,k=0)",2005,0,,,,,
"breakout(n=240,k=0)",2006,0,,,,,
