signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
limit_up_dry_pullback,2005,0,,,,,
limit_up_dry_pullback,2006,0,,,,,
limit_up_dry_pullback,2007,0,,,,,
limit_up_dry_pullback,2008,69,-0.07594317197799683,0.2463768115942029,-0.024494308978319168,0.3333333333333333,35
limit_up_dry_pullback,2009,128,0.06827852129936218,0.625,-0.011180499568581581,0.3671875,84
limit_up_dry_pullback,2010,134,0.011410300619900227,0.5149253731343284,-0.0017393400194123387,0.373134328358209,86
limit_up_dry_pullback,2011,88,-0.008823712356388569,0.3977272727272727,0.0021626821253448725,0.4772727272727273,66
limit_up_dry_pullback,2012,99,-0.004361750558018684,0.36363636363636365,-0.015828656032681465,0.40404040404040403,71
limit_up_dry_pullback,2013,158,-0.0011436811182647943,0.4430379746835443,-0.01986883580684662,0.3291139240506329,103
limit_up_dry_pullback,2014,134,0.006932144518941641,0.47761194029850745,-0.020361412316560745,0.3358208955223881,85
limit_up_dry_pullback,2015,171,0.05424131453037262,0.6140350877192983,-0.022565854713320732,0.36257309941520466,96
limit_up_dry_pullback,2016,82,-0.01617673970758915,0.43902439024390244,-0.023407289758324623,0.35365853658536583,65
limit_up_dry_pullback,2017,56,-0.02427794598042965,0.3392857142857143,-0.028046462684869766,0.32142857142857145,48
limit_up_dry_pullback,2018,68,0.0008387109846808016,0.4117647058823529,0.020451972261071205,0.5294117647058824,50
limit_up_dry_pullback,2019,74,0.01425150316208601,0.47297297297297297,-0.018976589664816856,0.28378378378378377,57
limit_up_dry_pullback,2020,103,-0.0020326306112110615,0.3786407766990291,-0.006293587386608124,0.4368932038834951,72
limit_up_dry_pullback,2021,167,0.0023652021773159504,0.46107784431137727,-0.012415476143360138,0.3712574850299401,114
limit_up_dry_pullback,2022,126,0.02667209506034851,0.5079365079365079,0.017675558105111122,0.4444444444444444,87
limit_up_dry_pullback,2023,140,-0.027096271514892578,0.3357142857142857,-0.021385308355093002,0.37142857142857144,93
limit_up_dry_pullback,2024,109,-0.01666838303208351,0.3761467889908257,-0.021501200273633003,0.3669724770642202,78
limit_up_dry_pullback,2025,160,0.05060120299458504,0.475,0.022189533337950706,0.4,107
limit_up_dry_pullback,2026,134,-0.02500649355351925,0.3805970149253731,-0.010257585905492306,0.43283582089552236,72
limit_up_dry_pullback(dry=0.5),2005,0,,,,,
limit_up_dry_pullback(dry=0.5),2006,0,,,,,
limit_up_dry_pullback(dry=0.5),2007,0,,,,,
limit_up_dry_pullback(dry=0.5),2008,17,-0.06955369561910629,0.17647058823529413,-0.02044074237346649,0.5294117647058824,13
limit_up_dry_pullback(dry=0.5),2009,14,0.08251453936100006,0.5,0.00997814442962408,0.2857142857142857,13
limit_up_dry_pullback(dry=0.5),2010,13,0.007660366129130125,0.46153846153846156,0.022784681990742683,0.46153846153846156,13
limit_up_dry_pullback(dry=0.5),2011,19,-0.057413071393966675,0.3157894736842105,-0.019523674622178078,0.47368421052631576,17
limit_up_dry_pullback(dry=0.5),2012,14,0.02180011011660099,0.5,-0.0018743803957477212,0.42857142857142855,14
limit_up_dry_pullback(dry=0.5),2013,23,0.010573804378509521,0.4782608695652174,-0.006516105029731989,0.34782608695652173,22
limit_up_dry_pullback(dry=0.5),2014,15,0.0011081417324021459,0.4666666666666667,-0.014711463823914528,0.3333333333333333,15
limit_up_dry_pullback(dry=0.5),2015,16,0.18315914273262024,0.8125,0.02059716358780861,0.4375,13
limit_up_dry_pullback(dry=0.5),2016,9,-0.060536742210388184,0.2222222222222222,-0.04799265041947365,0.4444444444444444,9
limit_up_dry_pullback(dry=0.5),2017,2,-0.029805153608322144,0.0,-0.08087243139743805,0.0,2
limit_up_dry_pullback(dry=0.5),2018,5,0.03792034462094307,0.4,0.04439926519989967,0.4,5
limit_up_dry_pullback(dry=0.5),2019,4,0.011021122336387634,0.5,0.008473828434944153,0.75,4
limit_up_dry_pullback(dry=0.5),2020,7,0.005006466526538134,0.5714285714285714,-0.005816337186843157,0.5714285714285714,7
limit_up_dry_pullback(dry=0.5),2021,15,0.02024558000266552,0.4666666666666667,0.0024102558381855488,0.4666666666666667,14
limit_up_dry_pullback(dry=0.5),2022,18,0.053190119564533234,0.5555555555555556,0.05417505279183388,0.5,18
limit_up_dry_pullback(dry=0.5),2023,18,-0.015267563983798027,0.3333333333333333,-0.011165598407387733,0.3333333333333333,15
limit_up_dry_pullback(dry=0.5),2024,6,-0.03078748844563961,0.3333333333333333,-0.03388552740216255,0.3333333333333333,5
