signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
limit_up_dry_pullback,3,7829,3099,-0.002413962036371231,-0.005202212370932102,-0.0002735090965870768,-0.0056681036949157715,0.4466726274109082,0.3015710818750798,0.16962575041512326,-0.0037506178487092257,0.3930259292374505,0.0034771086648106575,0.6979179971899349,0.5838548984544641,0.39277046876995786,0.14510154553582832,0.05267985910177231
limit_up_dry_pullback,5,7829,3099,0.00019798889115918428,-0.005008763168007135,0.0019355195108801126,-0.005780279636383057,0.46225571592796016,0.3516413335036403,0.2144590624600843,-0.0035804000217467546,0.3951973432111381,0.005515919532626867,0.7596117000894111,0.6673904713245625,0.4967428790394686,0.22774300676970238,0.06907077133655548
limit_up_dry_pullback,10,7829,3099,0.002059220103546977,-0.007901491597294807,0.00623728521168232,-0.005394458770751953,0.4729850555626517,0.39277046876995786,0.28764848639673013,-0.005256309639662504,0.39098224549750926,0.011493595317006111,0.8252650402350237,0.755268872142036,0.6208966662408992,0.36505300804700475,0.10077080875635147
limit_up_dry_pullback,20,7829,3099,0.005099802277982235,-0.012874533422291279,0.009422963485121727,-0.01162797212600708,0.46136160429173584,0.4105249712606974,0.33554732405160304,-0.010807153768837452,0.3792310639928471,0.020230118185281754,0.8660109848001022,0.8155575424703028,0.7086473368246264,0.49406054413079575,0.14547787606716156
limit_up_dry_pullback,60,7829,3099,0.032539162784814835,-0.017035743221640587,0.03215992450714111,-0.03362464904785156,0.4377315110486652,0.403755268872142,0.3594328777621663,-0.012796195223927498,0.3645420871120194,0.04495611786842346,0.8979435432366841,0.8689487801762678,0.8002299144207434,0.6583216247285733,0.2780822515487671
limit_up_dry_pullback(dry=0.5),3,1031,792,0.0017626427579671144,-0.0030238297767937183,0.0027347092982381582,0.0,0.495635305528613,0.3326867119301649,0.1697381183317168,-0.0029171749483793974,0.39864209505334625,0.005651884246617556,0.7119301648884578,0.5984481086323957,0.38991270611057227,0.13579049466537343,0.05174955725669861
limit_up_dry_pullback(dry=0.5),5,1031,792,0.005438597407191992,-0.0014520977856591344,0.005068526137620211,-0.0005318522453308105,0.48884578079534435,0.36566440349175555,0.22114451988360814,-0.0020438185892999172,0.4122211445198836,0.007112344726920128,0.7827352085354026,0.6847720659553831,0.501454898157129,0.22405431619786614,0.06748152524232864
limit_up_dry_pullback(dry=0.5),10,1031,792,0.014159424230456352,-0.0015683872625231743,0.014769863337278366,0.0024449825286865234,0.510184287099903,0.4335596508244423,0.3181377303588749,-0.0014065415598452091,0.40834141610087293,0.016176404431462288,0.8322017458777885,0.7740058195926285,0.6382153249272551,0.36566440349175555,0.10112942010164261
limit_up_dry_pullback(dry=0.5),20,1031,792,0.026414968073368073,-2.060935912595596e-05,0.02541060373187065,-0.002304971218109131,0.492725509214355,0.4393792434529583,0.37148399612027155,-0.0019920493941754103,0.3918525703200776,0.02740265242755413,0.8700290979631425,0.8244422890397672,0.7216294859359845,0.5092143549951503,0.150830939412117
limit_up_dry_pullback(dry=0.5),60,1031,792,0.08050660043954849,0.01599978469312191,0.07220400124788284,-0.008000016212463379,0.4917555771096023,0.45877788554801163,0.4151309408341416,0.008409315720200539,0.4015518913676043,0.06379468739032745,0.9194956353055286,0.8942774005819593,0.8322017458777885,0.6905916585838991,0.3023606538772583
limit_up_dry_pullback(yin=1),3,6177,2705,-0.002482788870111108,-0.005268404725939035,-0.00022251225891523063,-0.005945324897766113,0.44681884409907724,0.30095515622470453,0.1691759753925854,-0.0037434911355376244,0.39339485186983975,0.0035209788475185633,0.6971021531487778,0.5750364254492472,0.38610976202039826,0.14278776104905294,0.05213048309087753
limit_up_dry_pullback(yin=1),5,6177,2705,-0.00047208659816533327,-0.005640522111207247,0.002068423666059971,-0.005753934383392334,0.46316982353893477,0.3538934757973126,0.21321029626032054,-0.003823154140263796,0.3911283794722357,0.005891577806323767,0.755868544600939,0.6597053585883115,0.4895580378824672,0.2237332038206249,0.06809714436531067
limit_up_dry_pullback(yin=1),10,6177,2705,0.0023140262346714735,-0.008100043050944805,0.007027365267276764,-0.005714356899261475,0.4728832766715234,0.39485186983972803,0.28913712158005506,-0.005171677563339472,0.3885381253035454,0.012199042364954948,0.8235389347579731,0.7505261453780152,0.617613728347094,0.3637688198154444,0.0998586118221283
limit_up_dry_pullback(yin=1),20,6177,2705,0.004974544979631901,-0.013417148031294346,0.009952682070434093,-0.0108107328414917,0.4636554961955642,0.41427877610490527,0.33883762344180024,-0.010970886796712875,0.3794722357131293,0.020923569798469543,0.8641735470293023,0.8120446818844099,0.7060061518536507,0.4932815282499595,0.14432649314403534
limit_up_dry_pullback(yin=1),60,6177,2705,0.03511126711964607,-0.014543388970196247,0.03679359704256058,-0.03110414743423462,0.44147644487615345,0.407155577141007,0.36441638335761695,-0.011753285303711891,0.36700663752630724,0.04854688048362732,0.895418487939129,0.8653067832281043,0.7963412659867249,0.6572769953051644,0.2802017629146576
limit_up_dry_pullback(pull_min=-0.03),3,4624,2370,0.0007051429711282253,-0.0028720225673168898,0.0028116400353610516,-0.003335237503051758,0.4671280276816609,0.317257785467128,0.17344290657439446,-0.0019627853762358427,0.40765570934256057,0.004774425178766251,0.7054498269896193,0.5923442906574394,0.39835640138408307,0.14121972318339102,0.052964236587285995
limit_up_dry_pullback(pull_min=-0.03),5,4624,2370,0.003989666234701872,-0.0018606053199619055,0.0054484098218381405,-0.0014844834804534912,0.48767301038062283,0.3648356401384083,0.2203719723183391,-0.0007747138733975589,0.4163062283737024,0.006223123520612717,0.7744377162629758,0.6857698961937716,0.5112456747404844,0.2277249134948097,0.06976208090782166
limit_up_dry_pullback(pull_min=-0.03),10,4624,2370,0.007933733984827995,-0.003877947572618723,0.01209452748298645,0.00031501054763793945,0.5004325259515571,0.41522491349480967,0.2990916955017301,-0.0015381471021100879,0.4083044982698962,0.01363267470151186,0.8397491349480969,0.7740051903114187,0.6386245674740484,0.3693771626297578,0.1017628088593483
limit_up_dry_pullback(pull_min=-0.03),20,4624,2370,0.01247043814510107,-0.008659557439386845,0.017827864736318588,-0.0061286091804504395,0.48032006920415227,0.42711937716262977,0.3522923875432526,-0.00586200226098299,0.3916522491349481,0.023689866065979004,0.8767301038062284,0.8295847750865052,0.7236159169550173,0.5006487889273357,0.1470581740140915
limit_up_dry_pullback(pull_min=-0.03),60,4624,2370,0.043318185955286026,-0.008897531777620316,0.038914985954761505,-0.028589367866516113,0.45198961937716264,0.4171712802768166,0.37153979238754326,-0.008949818089604378,0.3778114186851211,0.047864802181720734,0.909385813148789,0.8827854671280276,0.8131487889273357,0.668901384083045,0.2809804677963257
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",3,22012,4223,-0.003382731694728136,-0.005678394343703985,0.0006163385696709156,-0.004936248064041138,0.4577503180083591,0.32754860984917317,0.1927584953661639,-0.003178670071065426,0.40164455751408323,0.0037950086407363415,0.7200163547156097,0.6120752316918044,0.4300381610030892,0.16868071960748682,0.057404085993766785
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",5,22012,4223,-0.0028246992733329535,-0.006968822330236435,0.0018399186665192246,-0.0053983330726623535,0.46701799018717066,0.36275667817554064,0.23741595493367254,-0.004085596185177565,0.40250772306014904,0.0059255147352814674,0.7742140650554243,0.6858531709976377,0.52639469380338,0.25490641468290026,0.0747947171330452
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",10,22012,4223,-0.0010222679702565074,-0.009905904531478882,0.006405041087418795,-0.004913330078125,0.4758313647101581,0.40182627657641284,0.30238051971651825,-0.005416695959866047,0.39855533345447935,0.011821737512946129,0.8340450663274578,0.7683081955297111,0.6433309104125022,0.3961929856441941,0.10908301919698715
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",20,22012,4223,0.0018392109777778387,-0.01518023107200861,0.010096335783600807,-0.010493457317352295,0.46901689987279666,0.41977103398146465,0.35017263310921315,-0.010239304974675179,0.38765218971470106,0.020335640758275986,0.8669816463747048,0.8194621115755043,0.7246956205705979,0.5239869162275123,0.15788871049880981
"limit_up_dry_pullback(k=1.0,dry=0.8,pull_max=0.02)",60,22012,4223,0.024817313998937607,-0.02504323050379753,0.024834662675857544,-0.03996273875236511,0.4309467563147374,0.39987279665636927,0.35903143739778304,-0.017602048814296722,0.3649373069234963,0.042436711490154266,0.8846992549518444,0.8565328002907505,0.7966109394875522,0.6623205524259494,0.2913864254951477
"limit_up_dry_pullback(k=3.0,dry=0.6)",3,2256,1527,-0.003124943468719721,-0.006429743021726608,-0.00274462322704494,-0.006117910146713257,0.43572695035460995,0.2730496453900709,0.1427304964539007,-0.006658893544226885,0.36657801418439717,0.0039142705500125885,0.6657801418439716,0.5567375886524822,0.35859929078014185,0.11214539007092199,0.04705613851547241
"limit_up_dry_pullback(k=3.0,dry=0.6)",5,2256,1527,-0.00016346911434084177,-0.005878940224647522,-0.00029210635693743825,-0.005643934011459351,0.4507978723404255,0.3266843971631206,0.18395390070921985,-0.006263369228690863,0.37322695035460995,0.005971262697130442,0.7411347517730497,0.649822695035461,0.4601063829787234,0.18085106382978725,0.06132959946990013
"limit_up_dry_pullback(k=3.0,dry=0.6)",10,2256,1527,0.005195805802941322,-0.006159262731671333,0.004309880081564188,-0.007243216037750244,0.4640957446808511,0.3820921985815603,0.26906028368794327,-0.007374251261353493,0.3683510638297872,0.011684130877256393,0.8098404255319149,0.7402482269503546,0.5948581560283688,0.3178191489361702,0.09010852873325348
"limit_up_dry_pullback(k=3.0,dry=0.6)",20,2256,1527,0.011698231101036072,-0.008759395219385624,0.009793920442461967,-0.012344598770141602,0.46143617021276595,0.40868794326241137,0.33156028368794327,-0.011423797346651554,0.362145390070922,0.021217718720436096,0.8581560283687943,0.8067375886524822,0.688386524822695,0.46143617021276595,0.1325414925813675
"limit_up_dry_pullback(k=3.0,dry=0.6)",60,2256,1527,0.051129892468452454,-0.0011368478881195188,0.03937729448080063,-0.028233319520950317,0.44902482269503546,0.42021276595744683,0.37322695035460995,-0.010455301031470299,0.3745567375886525,0.04983259737491608,0.9055851063829787,0.875,0.7983156028368794,0.6484929078014184,0.26407456398010254
any,3,14243884,5244,0.002118027303367853,0.0,0.0017092846101149917,0.0,0.4909128015925993,0.2988947396651082,0.1292343436663764,6.088728410347244e-10,0.4413960405743265,0.0017092840280383825,0.579174051122573,0.4443545033082269,0.2632841576075739,0.08022734529430316,0.03837156295776367
any,5,14243884,5244,0.0037770841736346483,0.0,0.0030687530525028706,0.0,0.49533420800113226,0.3435065183063833,0.1818716720804522,1.3280512245472664e-09,0.4376237548691073,0.0030687516555190086,0.6664498250617599,0.5481855931991583,0.36812782243944137,0.14169611322305067,0.051821570843458176
any,10,14243884,5244,0.0077959513291716576,0.0,0.006354828830808401,0.00043463706970214844,0.5003810056302059,0.3919491340985366,0.25539192821283857,1.0187606314104869e-09,0.43306369245916354,0.0063548278994858265,0.7614420336475641,0.6708101526241017,0.515014935533033,0.2620548580710149,0.07785603404045105
any,20,14243884,5244,0.016008784994482994,0.0,0.013079488649964333,0.0003370046615600586,0.5001810601658929,0.4268468487948933,0.325024972121368,-6.518568462787755e-10,0.4274606560963288,0.013079489581286907,0.8269534489328894,0.7613942236541662,0.6419388138796974,0.411042311212307,0.11796803772449493
any,60,14243884,5244,0.04755498096346855,0.0,0.03803515434265137,-0.0024184584617614746,0.4924990262487395,0.4481684911222248,0.385617434121199,1.11999398644258e-09,0.41240647564947874,0.03803515434265137,0.8912131691047189,0.8548766614499248,0.7847890364734788,0.6264707013901546,0.23443248867988586
