signal,universe,hold,k,target,seeds,cagr_median,cagr_p10,cagr_p90,cagr_pos_share,mdd_median,sharpe_median,trades_mean,win_rate_mean,avg_gross_mean,turnover_mean,avg_positions,yearly_median
dry_pullback_vol_up(ma=60),all,20,10,0.0,20,-0.03089212227738919,-0.03207632867771476,-0.0275688326011547,0.0,0.8132672266976144,-0.07263982808170003,18635.85,0.44758791888304056,0.002235014943419391,15.691815283541874,71.08007626310771,"{""2005"": -0.1134, ""2006"": 0.2874, ""2007"": 0.0295, ""2008"": -0.1916, ""2009"": 0.8883, ""2010"": -0.0902, ""2011"": -0.3359, ""2012"": -0.2216, ""2013"": 0.1156, ""2014"": 0.2668, ""2015"": 0.6237, ""2016"": -0.2801, ""2017"": -0.2368, ""2018"": -0.3793, ""2019"": 0.0777, ""2020"": 0.1683, ""2021"": 0.2462, ""2022"": -0.2379, ""2023"": -0.1796, ""2024"": -0.1687, ""2025"": 0.117, ""2026"": -0.1374}"
dry_pullback_vol_up(ma=60),all,20,10,0.05,20,-0.03167892874713635,-0.032719790984200095,-0.030073167069909822,0.0,0.6451543808845234,-0.08728684218425958,18846.85,0.670361137818069,-0.0015731343050797552,12.834546323443709,71.88480457578645,"{""2005"": -0.0184, ""2006"": 0.0724, ""2007"": 0.0454, ""2008"": -0.1279, ""2009"": 0.2557, ""2010"": -0.0987, ""2011"": -0.1963, ""2012"": -0.0739, ""2013"": 0.0296, ""2014"": 0.1605, ""2015"": 0.1454, ""2016"": -0.1396, ""2017"": -0.1233, ""2018"": -0.1956, ""2019"": 0.0518, ""2020"": 0.0175, ""2021"": 0.049, ""2022"": -0.1586, ""2023"": -0.0358, ""2024"": -0.1632, ""2025"": 0.1051, ""2026"": -0.11}"
dry_pullback_vol_up(ma=60),all,20,20,0.0,20,-0.0303535741713577,-0.031039092809194223,-0.028907520057259085,0.0,0.8103525647648504,-0.07207196465330817,23268.5,0.4473855112985151,0.003383597838447161,15.547589303205076,88.74509056244042,"{""2005"": -0.1139, ""2006"": 0.2872, ""2007"": 0.0299, ""2008"": -0.1912, ""2009"": 0.8859, ""2010"": -0.0922, ""2011"": -0.3361, ""2012"": -0.2221, ""2013"": 0.1198, ""2014"": 0.2665, ""2015"": 0.6157, ""2016"": -0.2776, ""2017"": -0.2371, ""2018"": -0.3789, ""2019"": 0.0766, ""2020"": 0.1694, ""2021"": 0.2404, ""2022"": -0.2309, ""2023"": -0.1769, ""2024"": -0.1643, ""2025"": 0.1037, ""2026"": -0.1321}"
dry_pullback_vol_up(ma=60),all,20,20,0.05,20,-0.0320124271060645,-0.032425394472868775,-0.0317063275621027,0.0,0.6448709530973873,-0.09254722604831947,23799.3,0.6681139384964311,-0.0014541755180484666,12.688586209632536,90.76930409914203,"{""2005"": -0.0185, ""2006"": 0.0722, ""2007"": 0.0458, ""2008"": -0.1263, ""2009"": 0.255, ""2010"": -0.0994, ""2011"": -0.1954, ""2012"": -0.0743, ""2013"": 0.0299, ""2014"": 0.1571, ""2015"": 0.1407, ""2016"": -0.1384, ""2017"": -0.1245, ""2018"": -0.1946, ""2019"": 0.0508, ""2020"": 0.0163, ""2021"": 0.0478, ""2022"": -0.1557, ""2023"": -0.0433, ""2024"": -0.1549, ""2025"": 0.0909, ""2026"": -0.1086}"
dry_pullback_vol_up(ma=60),all,60,10,0.0,20,0.057832802252451354,0.05582358866165153,0.0599822661184984,1.0,0.5362769557565159,0.4051106982145245,18587.45,0.46453070698982374,0.03558251752240776,14.271948273185279,213.57653002859865,"{""2005"": -0.0883, ""2006"": 0.4267, ""2007"": 0.4919, ""2008"": -0.1089, ""2009"": 0.4551, ""2010"": -0.1233, ""2011"": -0.1217, ""2012"": -0.1175, ""2013"": 0.1577, ""2014"": 0.284, ""2015"": 0.486, ""2016"": -0.0904, ""2017"": -0.1752, ""2018"": -0.2387, ""2019"": 0.1799, ""2020"": 0.1423, ""2021"": 0.3387, ""2022"": -0.2154, ""2023"": -0.0048, ""2024"": -0.0869, ""2025"": 0.2909, ""2026"": -0.073}"
dry_pullback_vol_up(ma=60),all,60,10,0.05,20,0.00687404255967361,0.006371683932169048,0.00746173255724496,1.0,0.4117651736145362,0.12564694294577144,18551.15,0.7937670001925788,0.006250309149947494,6.1225642688781265,213.10104861773115,"{""2005"": -0.0333, ""2006"": 0.122, ""2007"": 0.0279, ""2008"": -0.0465, ""2009"": 0.1478, ""2010"": -0.0769, ""2011"": -0.0479, ""2012"": -0.0033, ""2013"": 0.0404, ""2014"": 0.0902, ""2015"": 0.0828, ""2016"": -0.041, ""2017"": -0.0702, ""2018"": -0.0659, ""2019"": 0.1046, ""2020"": -0.0231, ""2021"": 0.1325, ""2022"": -0.0914, ""2023"": 0.0052, ""2024"": -0.0821, ""2025"": 0.1377, ""2026"": -0.0882}"
dry_pullback_vol_up(ma=60),all,60,20,0.0,20,0.05712867561917012,0.056433825187771,0.05772459315749403,1.0,0.5287510396012441,0.40289047621106444,23351.2,0.4653767227357772,0.036299104487282914,14.085542074896853,268.08943755958046,"{""2005"": -0.0881, ""2006"": 0.4265, ""2007"": 0.4921, ""2008"": -0.1091, ""2009"": 0.4516, ""2010"": -0.1237, ""2011"": -0.1219, ""2012"": -0.1175, ""2013"": 0.1591, ""2014"": 0.2812, ""2015"": 0.4845, ""2016"": -0.0889, ""2017"": -0.1747, ""2018"": -0.2379, ""2019"": 0.179, ""2020"": 0.1456, ""2021"": 0.3394, ""2022"": -0.2117, ""2023"": -0.0053, ""2024"": -0.0876, ""2025"": 0.2887, ""2026"": -0.0803}"
dry_pullback_vol_up(ma=60),all,60,20,0.05,20,0.006262630504507483,0.006087885365550138,0.006462824102617981,1.0,0.4058561690340519,0.1212480288777015,22954.6,0.7925076277524479,0.006612321298607099,5.982830351190436,263.48099142040036,"{""2005"": -0.0331, ""2006"": 0.1217, ""2007"": 0.0282, ""2008"": -0.046, ""2009"": 0.1469, ""2010"": -0.0772, ""2011"": -0.0479, ""2012"": -0.0035, ""2013"": 0.0406, ""2014"": 0.0858, ""2015"": 0.0814, ""2016"": -0.0408, ""2017"": -0.0706, ""2018"": -0.0662, ""2019"": 0.1032, ""2020"": -0.0217, ""2021"": 0.1281, ""2022"": -0.0865, ""2023"": 0.0017, ""2024"": -0.079, ""2025"": 0.1261, ""2026"": -0.0892}"
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",all,20,10,0.0,20,0.005936306180827855,0.003115496225511927,0.01243388818676654,1.0,0.8009459536404158,0.13582273354154822,29546.8,0.4613708342608039,0.005200861320660625,32.60562475297996,112.74337464251667,"{""2005"": -0.1919, ""2006"": 0.5264, ""2007"": 0.431, ""2008"": -0.2559, ""2009"": 1.1884, ""2010"": -0.12, ""2011"": -0.3847, ""2012"": -0.1505, ""2013"": 0.1477, ""2014"": 0.2676, ""2015"": 0.9094, ""2016"": -0.3518, ""2017"": -0.1326, ""2018"": -0.4117, ""2019"": 0.1321, ""2020"": 0.1391, ""2021"": 0.1972, ""2022"": -0.2703, ""2023"": -0.0234, ""2024"": -0.1753, ""2025"": 0.2335, ""2026"": -0.1576}"
"dry_pullback_vol_up(ma=60,tol=0.03,brk=0.05,dry=0.8,r=0.015,k=1.3)",all,20,20,0.0,20,0.004960811983652502,0.003550127378132517,0.007332592536593197,1.0,0.8038886442028124,0.12989299757477224,44503.15,0.45952428842647264,0.005084417055402447,31.89681393158177,169.77635843660633,"{""2005"": -0.1938, ""2006"": 0.5259, ""2007"": 0.4319, ""2008"": -0.256, ""2009"": 1.1789, ""2010"": -0.1189, ""2011"": -0.3843, ""2012"": -0.1506, ""2013"": 0.1417, ""2014"": 0.2671, ""2015"": 0.9054, ""2016"": -0.3496, ""2017"": -0.1336, ""2018"": -0.4099, ""2019"": 0.1368, ""2020"": 0.1357, ""2021"": 0.1868, ""2022"": -0.2693, ""2023"": -0.0222, ""2024"": -0.1714, ""2025"": 0.2163, ""2026"": -0.1554}"
