signal,year,N,mean20,win20,excess20,excess_win20,days_with_signal
"oversold_ma(ma=20,dev=-0.1)",2018,4005,0.024359004572033882,0.5727840199750313,0.017428547143936157,0.5420724094881398,222
"oversold_ma(ma=20,dev=-0.1)",2019,1503,0.012428455986082554,0.4491017964071856,0.0064025744795799255,0.46773120425815035,151
"oversold_ma(ma=20,dev=-0.1)",2020,2564,0.04876292869448662,0.6821372854914196,0.005861793179064989,0.46957878315132606,164
"oversold_ma(ma=20,dev=-0.1)",2021,4112,0.01349068246781826,0.5089980544747081,0.011599529534578323,0.497568093385214,232
"oversold_ma(ma=20,dev=-0.1)",2022,4412,0.019630705937743187,0.5324116047144152,0.022092968225479126,0.5437443336355394,237
"oversold_ma(ma=20,dev=-0.1)",2023,1820,-0.0019193596672266722,0.4478021978021978,0.009964287281036377,0.49230769230769234,217
"oversold_ma(ma=20,dev=-0.1)",2024,1796,0.08082287758588791,0.6430957683741648,0.024392277002334595,0.5384187082405345,189
"oversold_ma(ma=20,dev=-0.1)",2025,1169,0.07833384722471237,0.7844311377245509,0.04950644448399544,0.6655260906757913,141
"oversold_ma(ma=20,dev=-0.1)",2026,3549,0.06335621327161789,0.6804733727810651,0.040938347578048706,0.6170752324598479,133
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2005,0,,,,,
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2006,0,,,,,
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2007,0,,,,,
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2008,1872,-0.022113922983407974,0.4305555555555556,0.004919035825878382,0.48985042735042733,87
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2009,1918,0.058048177510499954,0.6491136600625652,0.006994623225182295,0.45881126173096975,93
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2010,1161,0.022355634719133377,0.533161068044789,0.013720863498747349,0.5228251507321274,109
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2011,851,0.012687014415860176,0.500587544065805,0.004865582101047039,0.48531139835487663,122
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2012,566,0.03913843259215355,0.5830388692579506,0.011820671148598194,0.5265017667844523,110
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2013,721,0.018298648297786713,0.5187239944521498,0.01170414686203003,0.47711511789181693,131
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2014,550,0.031754303723573685,0.5436363636363636,0.0042059700936079025,0.4490909090909091,103
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2015,2765,-0.022893063724040985,0.38661844484629293,0.007838858291506767,0.4560578661844485,141
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2016,1405,0.026629077270627022,0.5622775800711743,0.010452174581587315,0.498220640569395,100
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2017,257,0.010939456522464752,0.5291828793774319,-0.0017422381788492203,0.4708171206225681,84
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2018,1265,0.0032662979792803526,0.48616600790513836,0.004711886867880821,0.4932806324110672,137
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2019,515,0.023758159950375557,0.512621359223301,0.012376129627227783,0.5048543689320388,107
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2020,1067,0.033802349120378494,0.584817244611059,0.005765958689153194,0.46016869728209936,131
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2021,1359,-0.003368972335010767,0.44223693892568067,0.0007666660821996629,0.45474613686534215,180
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2022,1379,0.012621992267668247,0.5221174764321972,0.01571715623140335,0.5308194343727338,161
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2023,365,-0.025525353848934174,0.3917808219178082,-0.009153966791927814,0.4301369863013699,113
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2024,669,0.05631574988365173,0.5650224215246636,0.017687248066067696,0.4813153961136024,123
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2025,521,0.026799283921718597,0.5892514395393474,0.006371090654283762,0.5028790786948176,99
"drawdown_rebound(n=5,dd=-0.08,up=0.02)",2026,1099,0.01306205615401268,0.5532302092811647,0.009199791587889194,0.5186533212010919,100
three_up(n=3),2005,0,,,,,
three_up(n=3),2006,0,,,,,
three_up(n=3),2007,0,,,,,
three_up(n=3),2008,978,-0.0069856224581599236,0.4621676891615542,0.002429812913760543,0.45194274028629855,72
three_up(n=3),2009,2481,0.045791588723659515,0.6267634018540911,-0.0013685590820387006,0.43450221684804513,204
three_up(n=3),2010,1927,0.013889459893107414,0.5282823040996367,-0.0028137192130088806,0.41411520498183707,200
three_up(n=3),2011,1539,-0.014564854092895985,0.4126055880441845,-0.0003745773574337363,0.4645873944119558,181
three_up(n=3),2012,1468,0.006527451332658529,0.5061307901907357,0.005152626428753138,0.48569482288828336,190
three_up(n=3),2013,1737,-0.011814337223768234,0.40011514104778356,-0.003403003793209791,0.3880253310305124,203
three_up(n=3),2014,2076,0.05421962961554527,0.6488439306358381,0.008069252595305443,0.4638728323699422,213
three_up(n=3),2015,2309,0.032574333250522614,0.5725422260718926,0.00510064885020256,0.440450411433521,194
three_up(n=3),2016,1448,-0.003429801668971777,0.44751381215469616,-0.005019342061132193,0.43439226519337015,193
three_up(n=3),2017,1528,0.01843523606657982,0.56282722513089,0.004345826804637909,0.47513089005235604,233
three_up(n=3),2018,1192,-0.034047145396471024,0.32298657718120805,2.928028152382467e-05,0.4790268456375839,186
three_up(n=3),2019,1549,0.026689497753977776,0.5532601678502259,-0.004415337927639484,0.3938024531956101,196
three_up(n=3),2020,1464,0.021306537091732025,0.4931693989071038,-0.004701506812125444,0.4036885245901639,199
three_up(n=3),2021,1369,0.006694478914141655,0.46092037983929873,0.007639728020876646,0.464572680788897,220
three_up(n=3),2022,1094,-0.003680219640955329,0.4396709323583181,-0.0018565672216936946,0.44972577696526506,203
three_up(n=3),2023,1061,-0.016582578420639038,0.40999057492931196,0.0003039193106815219,0.4891611687087653,193
three_up(n=3),2024,1569,0.01943497359752655,0.5041427660930529,-0.002651171525940299,0.4359464627151052,204
three_up(n=3),2025,1413,0.02802223153412342,0.5605095541401274,0.002554586622864008,0.4302901627742392,220
three_up(n=3),2026,839,-0.004877777770161629,0.399284862932062,-0.0020224323961883783,0.42193087008343266,132
ma_pullback(ma=20),2005,0,,,,,
ma_pullback(ma=20),2006,0,,,,,
ma_pullback(ma=20),2007,0,,,,,
ma_pullback(ma=20),2008,202,-0.004586753901094198,0.4504950495049505,-0.03654623404145241,0.3069306930693069,47
ma_pullback(ma=20),2009,1886,0.03894583508372307,0.5906680805938495,-0.0032078707590699196,0.42629904559915166,226
ma_pullback(ma=20),2010,1257,-0.011425578035414219,0.4327764518695306,-0.01220140140503645,0.3739061256961018,191
ma_pullback(ma=20),2011,828,-0.03300618380308151,0.3321256038647343,0.0004245306190568954,0.4855072463768116,170
ma_pullback(ma=20),2012,1356,9.73377245827578e-05,0.46607669616519176,0.0001249010965693742,0.4579646017699115,214
ma_pullback(ma=20),2013,2696,-0.003917773719877005,0.4432492581602374,0.004043287131935358,0.44844213649851633,234
ma_pullback(ma=20),2014,3456,0.05289677157998085,0.6490162037037037,0.006480911280959845,0.4600694444444444,244
ma_pullback(ma=20),2015,2284,0.014011042192578316,0.5175131348511384,0.003243087325245142,0.43870402802101577,204
ma_pullback(ma=20),2016,2769,-0.006027761846780777,0.434814012278801,0.002880076877772808,0.4770675334055616,209
ma_pullback(ma=20),2017,3811,0.015766365453600883,0.5292574127525583,0.005525896791368723,0.46890579900288637,243
ma_pullback(ma=20),2018,1951,-0.032598886638879776,0.33931317273193234,-0.0009224010282196105,0.49410558687852385,230
ma_pullback(ma=20),2019,3014,0.0074621946550905704,0.4986728599867286,-0.0010613389313220978,0.4190444591904446,241
ma_pullback(ma=20),2020,2658,0.03749373182654381,0.536117381489842,0.010256702080368996,0.4612490594431904,237
ma_pullback(ma=20),2021,2261,-0.011865551583468914,0.38301636444051307,-0.009688624180853367,0.38345864661654133,243
ma_pullback(ma=20),2022,2054,-0.024436580017209053,0.3442064264849075,-0.013048632070422173,0.4255111976630964,235
ma_pullback(ma=20),2023,2550,-0.011858537793159485,0.40980392156862744,0.005126414354890585,0.5149019607843137,237
ma_pullback(ma=20),2024,3442,0.0035345847718417645,0.4674607786170831,0.0018270545406267047,0.47646717024985474,234
ma_pullback(ma=20),2025,3315,0.02113734744489193,0.5339366515837104,-0.005123467650264502,0.4033182503770739,243
ma_pullback(ma=20),2026,1212,-0.015492264181375504,0.35973597359735976,-0.012593178078532219,0.3556105610561056,142
