signal,H,N,days,dw_mean,dw_excess,mean,median,win,p_ge_2,p_ge_5,mean_excess,excess_win,mkt_mean,mfe_ge_2,mfe_ge_3,mfe_ge_5,mfe_ge_10,mfe_mean
"oversold_ma(ma=20,dev=-0.2)",3,96607,3507,-0.0017550168558955193,-0.0028621212113648653,0.015488503500819206,0.01810586452484131,0.5756001117931413,0.4919933338163901,0.3690829857049696,0.006879957392811775,0.5167223907170287,0.008608546108007431,0.7832144668605795,0.7089134327740226,0.5796991936402124,0.31786516505015167,0.07966931909322739
"oversold_ma(ma=20,dev=-0.2)",5,96607,3507,-0.0024395023938268423,-0.004894336219877005,0.027958126738667488,0.025839805603027344,0.5950189944828015,0.5222706429140745,0.4114919208752989,0.012548807077109814,0.5314935770699846,0.015409319661557674,0.8355812725785916,0.7775730537124639,0.6702723405136274,0.4280435165153664,0.10821341723203659
"oversold_ma(ma=20,dev=-0.2)",10,96607,3507,-0.006445020902901888,-0.011235427111387253,0.05377882719039917,0.04683840274810791,0.6142619064871075,0.5663461239868747,0.49204508990031776,0.020580820739269257,0.5477656898568427,0.03319800645112991,0.8676079373130311,0.828366474479075,0.7521711677207655,0.5606322523212603,0.1580771505832672
"oversold_ma(ma=20,dev=-0.2)",20,96607,3507,-0.005257164593786001,-0.015397777780890465,0.10196714848279953,0.09297513961791992,0.6997319034852547,0.6604490357841565,0.5958988479095718,0.035312384366989136,0.5682093430082706,0.0666547641158104,0.852888507044003,0.8306437421718923,0.7849638224973345,0.6623743621062655,0.2278081625699997
"oversold_ma(ma=20,dev=-0.2)",60,96607,3507,-0.006423539016395807,-0.040277719497680664,0.11809805035591125,0.09890925884246826,0.6419203577380521,0.6174086763899096,0.5755587069259992,0.03297955170273781,0.5120436407299678,0.08511850237846375,0.8684774395230159,0.8575569058142785,0.8339043754593353,0.7708861676690095,0.39771899580955505
"oversold_ma(ma=60,dev=-0.2)",3,353608,4147,0.0027477641124278307,0.0017007568385452032,0.01298899669200182,0.011235952377319336,0.5704678627180381,0.4416359358385557,0.2721459921721228,0.005341376177966595,0.5037895070247279,0.007647620514035225,0.7342509219248433,0.6300111988416551,0.45541956064342437,0.19020214474785638,0.05986283719539642
"oversold_ma(ma=60,dev=-0.2)",5,353608,4147,0.004165348131209612,0.0020772244315594435,0.02264450304210186,0.01849430799484253,0.593255808692111,0.49220888667677204,0.3429249338250266,0.008851839229464531,0.5141456075654397,0.013792663812637329,0.7989666523381824,0.7191862175063912,0.5724870478043483,0.3002392479808149,0.08211792260408401
"oversold_ma(ma=60,dev=-0.2)",10,353608,4147,0.006082533858716488,0.0013081957586109638,0.03977334126830101,0.03308349847793579,0.6125342186828352,0.5453751046356418,0.4408780344336101,0.015356448478996754,0.531014569806113,0.02441689372062683,0.8490616728128323,0.797391461731635,0.6937767245084953,0.46129612452206964,0.12309112399816513
"oversold_ma(ma=60,dev=-0.2)",20,353608,4147,0.011037296615540981,0.0006683391984552145,0.06661122292280197,0.05891597270965576,0.6577368159091423,0.6079443903984073,0.5248014750797493,0.024111904203891754,0.546231985701681,0.04249931871891022,0.8619459966969073,0.8316525644216194,0.7674996040813556,0.6038353204678627,0.1811518669128418
"oversold_ma(ma=60,dev=-0.2)",60,353608,4147,0.01590540260076523,-0.01697385124862194,0.09719967097043991,0.07046008110046387,0.6433932490215154,0.606140132576186,0.5440883690414244,0.019938917830586433,0.4963858283749236,0.07726075500249863,0.8643413044953734,0.8518811791588425,0.8244694690165381,0.7462783647428791,0.32551977038383484
"oversold_ma(ma=60,dev=-0.3)",3,63080,3142,-0.0007465177332051098,-0.0014884710544720292,0.03668304905295372,0.03144270181655884,0.6381578947368421,0.5497463538363982,0.4236683576410907,0.0142239760607481,0.5659638554216867,0.02245907299220562,0.7920735573874446,0.7212587190868738,0.593421052631579,0.3501585288522511,0.08539355546236038
"oversold_ma(ma=60,dev=-0.3)",5,63080,3142,-0.0015112663386389613,-0.0036032297648489475,0.05785943195223808,0.04678356647491455,0.6662967660114141,0.5967501585288523,0.4878408370323399,0.023178383708000183,0.5858116677235257,0.0346810482442379,0.8426284083703234,0.7902504755865567,0.6905041217501585,0.47850348763474954,0.12130759656429291
"oversold_ma(ma=60,dev=-0.3)",10,63080,3142,-0.002980374963954091,-0.008257877081632614,0.08868258446455002,0.08081263303756714,0.6933100824350031,0.65,0.5796924540266328,0.03410467505455017,0.5986366518706404,0.05457790940999985,0.8666772352568167,0.8344641724793912,0.7688807863031072,0.6159638554216867,0.1857728213071823
"oversold_ma(ma=60,dev=-0.3)",20,63080,3142,0.00107952777761966,-0.011823058128356934,0.12399820238351822,0.11535418033599854,0.7291058972733038,0.6933417882054534,0.6364774889029804,0.04680205136537552,0.6055168040583386,0.0771961510181427,0.8605580215599239,0.8428027901077996,0.8025364616360178,0.7056753329105897,0.25920623540878296
"oversold_ma(ma=60,dev=-0.3)",60,63080,3142,-0.021944737061858177,-0.05093869939446449,0.15862955152988434,0.12894243001937866,0.7092105263157895,0.6828471781864299,0.6373176918199113,0.03976881504058838,0.5399175649968294,0.11886073648929596,0.8751109701965758,0.8672003804692454,0.848002536461636,0.7998890298034242,0.433127224445343
"drawdown_rebound(n=5,dd=-0.12,up=0.02)",3,137739,3791,-0.0024245509412139654,-0.004369883332401514,0.006248351652175188,0.0071326494216918945,0.5435207167178504,0.4146392815397237,0.2426981464944569,0.0026717812288552523,0.4704840313927065,0.003576570423319936,0.725814765607417,0.6202527969565628,0.43170779517783636,0.1658208640980405,0.055813610553741455
"drawdown_rebound(n=5,dd=-0.12,up=0.02)",5,137739,3791,-0.0051910728216171265,-0.008484126068651676,0.008038889616727829,0.008498668670654297,0.5415677476967308,0.4362526227139735,0.2895766631092138,0.002296608639881015,0.463964454511794,0.0057422807440161705,0.7893552298187151,0.7030978880346161,0.5387580859451572,0.26046363048954907,0.07464131712913513
"drawdown_rebound(n=5,dd=-0.12,up=0.02)",10,137739,3791,-0.006464020814746618,-0.013057166710495949,0.0142152588814497,0.014505505561828613,0.5496337275571915,0.4805465409215981,0.3783387421137078,0.0036318590864539146,0.46831325913503075,0.010583399794995785,0.8494761832160825,0.7880992311545749,0.6666594065587814,0.4212750201467994,0.1102851927280426
"drawdown_rebound(n=5,dd=-0.12,up=0.02)",20,137739,3791,-0.0037707071751356125,-0.017975179478526115,0.04107969254255295,0.03458809852600098,0.5844169044351999,0.5366962153057594,0.46082808790538626,0.007931792177259922,0.46993226319343107,0.0331479012966156,0.8831485635876549,0.8430146871982518,0.7625726918302006,0.5812224569657105,0.16698767244815826
"drawdown_rebound(n=5,dd=-0.12,up=0.02)",60,137739,3791,0.010148415341973305,-0.03371352329850197,0.0667804405093193,0.03427577018737793,0.5564582289692824,0.5235554200335417,0.4739906635012596,0.0040100556798279285,0.4276711751936634,0.06277038156986237,0.9094228940242052,0.8895664989581745,0.8462163947756264,0.7402333398674305,0.3079804480075836
"drawdown_rebound(n=10,dd=-0.15,up=0.03)",3,121628,3596,-0.0051269084215164185,-0.007139022462069988,0.004451461136341095,0.005357205867767334,0.5313990199625086,0.4059180451869635,0.24574933403492616,0.0026838830672204494,0.47031111257276287,0.0017675780691206455,0.7139556681027395,0.6103693228532904,0.43276219291610485,0.17311803203209788,0.05576996132731438
"drawdown_rebound(n=10,dd=-0.15,up=0.03)",5,121628,3596,-0.007055487483739853,-0.010319918394088745,0.0070035564713180065,0.005883932113647461,0.5273210116091689,0.42701516098266845,0.2885026474167133,0.003174222307279706,0.47157726839214653,0.0038293341640383005,0.7774196731015884,0.692373466635972,0.5356743513006873,0.2694938665438879,0.075401172041893
"drawdown_rebound(n=10,dd=-0.15,up=0.03)",10,121628,3596,-0.007058759219944477,-0.01345937792211771,0.016499904915690422,0.016965031623840332,0.5575032064985036,0.48881836419245567,0.3831683493932318,0.005949876271188259,0.47949485315881213,0.010550028644502163,0.8393790903410399,0.7808481599631664,0.6673298911434867,0.4238168842700694,0.11123770475387573
"drawdown_rebound(n=10,dd=-0.15,up=0.03)",20,121628,3596,-0.001405784860253334,-0.016134798526763916,0.05266167223453522,0.04896724224090576,0.6180320320978722,0.5720804420034861,0.49744302298812776,0.01254691556096077,0.489558325385602,0.04011475667357445,0.8786628079060742,0.8416729700397935,0.7682523760976091,0.5949287992896373,0.1720072329044342
"drawdown_rebound(n=10,dd=-0.15,up=0.03)",60,121628,3596,0.008068453520536423,-0.034811872988939285,0.07874505966901779,0.04792290925979614,0.5800309139342914,0.5468724306903016,0.4966866182129115,0.00803960021585226,0.445177097378893,0.07070545852184296,0.907611734140165,0.8893182490873812,0.8522215279376459,0.754217778800934,0.31822121143341064
