date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2012-11-15,601939,买入,8000,4.180,33440,1.0683,4.006,定投加仓,建设银行
2012-11-19,000338,买入,1400,20.760,29064,0.7465,27.274,定投加仓,潍柴动力
2012-11-19,601939,买入,300,4.210,1263,1.0483,4.006,定投加仓,建设银行
2012-11-20,000338,买入,800,21.000,16800,0.7612,27.274,定投加仓,潍柴动力
2012-11-20,601939,买入,400,4.160,1664,1.0508,4.006,定投加仓,建设银行
2012-11-21,000338,买入,1500,21.800,32700,0.7700,27.274,定投加仓,潍柴动力
2012-11-23,601939,卖出,9100,4.150,37765,,,换仓：让位给空间更大的600660（同日对冲 100 股）,建设银行
2012-11-23,600660,买入,3700,7.130,26381,0.5813,12.266,首次建仓,福耀玻璃
2012-11-27,600660,卖出,3700,7.040,26048,,,跌破建仓日MA60止损,福耀玻璃
2012-11-27,601939,卖出,100,4.180,418,,,换仓：让位给空间更大的600660,建设银行
2012-11-30,000338,买入,3300,22.070,72831,0.7857,27.274,定投加仓,潍柴动力
2012-12-04,000338,买入,300,23.200,6960,0.8158,27.274,定投加仓,潍柴动力
2012-12-05,600660,买入,14300,7.390,105677,0.5862,12.266,首次建仓,福耀玻璃
2012-12-14,600660,买入,16200,7.580,122796,0.5984,12.266,定投加仓,福耀玻璃
2012-12-14,601988,买入,200,2.920,584,1.0694,2.646,首次建仓,
2012-12-17,600660,买入,2600,7.670,19942,0.6180,12.266,定投加仓,福耀玻璃
2012-12-21,600660,买入,4600,8.200,37720,0.6400,12.266,定投加仓,福耀玻璃
2012-12-25,600066,买入,2400,23.810,57144,0.6461,36.464,首次建仓,宇通客车
2012-12-25,600660,买入,100,8.600,860,0.6645,12.266,定投加仓,福耀玻璃
2012-12-26,600066,买入,100,23.880,2388,0.6530,36.464,定投加仓,宇通客车
2012-12-26,600660,买入,200,8.620,1724,0.7011,12.266,定投加仓,福耀玻璃
2013-01-07,600066,买入,2300,24.820,57086,0.6678,36.464,定投加仓,宇通客车
2013-01-18,002001,买入,2000,18.600,37200,0.6798,27.154,首次建仓,新和成
2013-01-21,002001,买入,3400,18.760,63784,0.6850,27.154,定投加仓,新和成
2013-01-21,002024,买入,100,7.480,748,0.8517,8.806,首次建仓,
2013-01-28,002001,买入,5300,18.500,98050,0.6681,27.154,定投加仓,新和成
2013-01-28,600660,买入,100,8.640,864,0.7011,12.266,定投加仓,福耀玻璃
2013-01-28,002024,买入,100,7.370,737,0.8233,8.806,定投加仓,
2013-01-29,002001,买入,900,18.210,16389,0.6813,27.154,定投加仓,新和成
2013-01-29,002024,买入,100,7.260,726,0.8370,8.806,定投加仓,
2013-01-30,002001,买入,200,18.210,3642,0.6706,27.154,定投加仓,新和成
2013-01-30,600660,买入,100,8.470,847,0.6930,12.266,定投加仓,福耀玻璃
2013-01-30,002024,买入,100,7.270,727,0.8245,8.806,定投加仓,
2013-02-01,002001,买入,2500,18.140,45350,0.6651,27.154,定投加仓,新和成
2013-02-04,002001,买入,800,18.310,14648,0.6681,27.154,定投加仓,新和成
2013-02-05,002001,买入,2300,18.650,42895,0.6743,27.154,定投加仓,新和成
2013-02-05,600660,买入,100,8.530,853,0.6873,12.266,定投加仓,福耀玻璃
2013-02-08,002001,买入,3600,19.000,68400,0.6927,27.154,定投加仓,新和成
2013-02-08,600660,买入,100,8.900,890,0.7109,12.266,定投加仓,福耀玻璃
2013-02-20,601988,卖出,200,3.040,608,,,换仓：让位给空间更大的000933,
2013-02-26,002024,卖出,400,6.550,2620,,,跌破建仓日MA60止损,
2013-02-27,002001,卖出,21000,17.880,375480,,,跌破建仓日MA60止损,新和成
2013-02-28,600660,买入,14400,8.340,120096,0.6710,12.266,定投加仓,福耀玻璃
2013-03-01,600660,买入,5900,8.230,48557,0.6799,12.266,定投加仓,福耀玻璃
2013-06-17,600585,卖出,90700,14.200,1287940,,,跌破建仓日MA60止损,
2013-06-17,600660,买入,14900,7.720,115028,0.6496,12.007,定投加仓,福耀玻璃
2013-06-17,000338,买入,5700,20.040,114228,0.6537,31.086,定投加仓,潍柴动力
2013-06-17,600066,买入,6300,18.090,113967,0.8625,20.184,定投加仓,宇通客车
2013-06-18,600660,买入,15600,7.740,120744,0.6429,12.007,定投加仓,福耀玻璃
2013-06-18,000338,买入,6000,20.150,120900,0.6447,31.086,定投加仓,潍柴动力
2013-06-18,600066,买入,2900,18.400,53360,0.8962,20.184,定投加仓,宇通客车
2013-06-24,000338,卖出,46500,17.860,830490,,,跌破建仓日MA60止损,潍柴动力
2013-06-24,600660,买入,15100,7.100,107210,0.6180,12.007,定投加仓,福耀玻璃
2013-06-24,600066,买入,6100,17.500,106750,0.9061,20.184,定投加仓,宇通客车
2013-06-25,600660,买入,14700,7.260,106722,0.5913,12.007,定投加仓,福耀玻璃
2013-06-25,600066,买入,6100,17.490,106689,0.8670,20.184,定投加仓,宇通客车
2013-06-26,600660,买入,15400,7.120,109648,0.6046,12.007,定投加仓,福耀玻璃
2013-06-26,600066,买入,6100,17.970,109617,0.8665,20.184,定投加仓,宇通客车
2013-06-27,600660,买入,7100,7.030,49913,0.5930,12.007,定投加仓,福耀玻璃
2013-06-28,600660,买入,3200,7.190,23008,0.5855,12.007,定投加仓,福耀玻璃
2013-07-01,600066,买入,600,19.140,11484,0.9081,20.184,定投加仓,宇通客车
2013-07-01,601398,买入,300,4.030,1209,0.9813,4.097,首次建仓,工商银行
2013-07-02,600066,买入,500,20.050,10025,0.9483,20.184,定投加仓,宇通客车
2013-07-02,601398,买入,100,4.020,402,0.9837,4.097,定投加仓,工商银行
2013-07-04,600066,买入,1900,18.890,35891,0.9611,20.184,定投加仓,宇通客车
2013-07-04,601398,买入,300,3.910,1173,0.9618,4.097,定投加仓,工商银行
2013-07-05,600066,买入,500,19.180,9590,0.9359,20.184,定投加仓,宇通客车
2013-07-05,601398,买入,100,3.950,395,0.9544,4.097,定投加仓,工商银行
2013-07-11,600066,买入,6400,18.800,120320,0.8933,20.184,定投加仓,宇通客车
2013-07-11,601398,买入,2300,3.980,9154,0.9593,4.097,定投加仓,工商银行
2013-07-16,601398,买入,300,3.950,1185,0.9618,4.097,定投加仓,工商银行
2013-08-06,601398,买入,3500,3.900,13650,0.9954,3.938,定投加仓,工商银行
2013-08-09,002024,买入,1000,7.070,7070,0.8996,7.992,首次建仓,
2013-08-09,601398,买入,100,3.910,391,0.9903,3.938,定投加仓,工商银行
2013-08-12,002024,买入,8800,7.120,62656,0.8846,7.992,定投加仓,
2013-08-12,601398,买入,100,3.950,395,0.9928,3.938,定投加仓,工商银行
2013-08-20,600585,买入,600,16.130,9678,0.7419,22.051,首次建仓,
2013-08-23,601398,卖出,7100,3.890,27619,,,换仓：让位给空间更大的000933,工商银行
2013-08-30,600066,卖出,6900,17.300,119370,,,换仓·减一档：让位给000338,宇通客车
2013-08-30,000338,买入,1500,19.170,28755,0.5819,32.101,首次建仓,潍柴动力
2013-08-30,000933,买入,300,5.760,1728,0.6376,9.285,首次建仓,神火股份
2013-09-02,000338,买入,300,19.510,5853,0.5972,32.101,定投加仓,潍柴动力
2013-09-03,000338,买入,1900,19.520,37088,0.6078,32.101,定投加仓,潍柴动力
2013-09-03,000933,买入,100,5.950,595,0.6311,9.285,定投加仓,神火股份
2013-09-06,600585,卖出,600,15.810,9486,,,换仓：让位给空间更大的600031,
2013-09-09,000338,买入,1300,19.830,25779,0.6012,32.101,定投加仓,潍柴动力
2013-09-09,000933,买入,100,5.920,592,0.6268,9.285,定投加仓,神火股份
2013-09-10,000338,买入,2600,20.310,52806,0.6177,32.101,定投加仓,潍柴动力
2013-09-10,000933,买入,200,6.040,1208,0.6376,9.285,定投加仓,神火股份
2013-09-10,601988,买入,100,2.840,284,1.0460,2.725,首次建仓,
2013-09-11,000338,买入,300,21.070,6321,0.6327,32.101,定投加仓,潍柴动力
2013-09-11,000933,买入,100,6.130,613,0.6505,9.285,定投加仓,神火股份
2013-09-11,601988,买入,100,2.810,281,1.0424,2.725,定投加仓,
2013-09-12,000338,买入,300,20.680,6204,0.6564,32.101,定投加仓,潍柴动力
