策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS0220130501,535179099.6979601,m3,2013-05-02,2026-08-28,1.1236156321378392,0.4540532012875059,1.9352885804792743,1.0780252067865579,0.48383688796023283,0.52257415319211,0.37639759208791035,0.008130081300813009,123,0.5512671414897261,0.4658311014978098,0.32713869331977974,0.20715568106916393,0.5509945979260125,1.0130589622128547,1.0781118346778604,0.0,99,2018-05=0.3049288415;2018-06=0.3271386933;2018-07=0.3667013167;2018-08=0.3469937019;2018-09=0.3218905337;2018-10=0.2721370549;2018-11=0.2476288182;2018-12=0.2415798491;2019-01=0.3411409574;2019-02=0.4145871988;2019-03=0.5024188422;2019-04=0.4778302869;2019-05=0.4515582875;2019-06=0.4950171655;2019-07=0.440252957;2019-08=0.4398398866;2019-09=0.4316716713;2019-10=0.4522715253;2019-11=0.4676806569;2019-12=0.4365883956;2020-01=0.4304640617;2020-02=0.3771475281;2020-03=0.2354786449;2020-04=0.2071556811;2020-05=0.2160309139;2020-06=0.2239435433;2020-07=0.4375233405;2020-08=0.4931506092;2020-09=0.49818794;2020-10=0.4737503434;2020-11=0.5385526977;2020-12=0.5464383047;2021-01=0.6798287851;2021-02=0.6924849665;2021-03=0.7089435227;2021-04=0.6946584991;2021-05=0.7302734783;2021-06=0.7153775469;2021-07=0.6741316999;2021-08=0.7833388456;2021-09=0.7932736693;2021-10=0.6724793994;2021-11=0.6006361745;2021-12=0.7334678459;2022-01=0.6901710835;2022-02=0.7359755598;2022-03=0.7311380527;2022-04=0.6965852836;2022-05=0.6921130198;2022-06=0.6356937462;2022-07=0.5848913795;2022-08=0.5706795523;2022-09=0.5581900156;2022-10=0.5083142073;2022-11=0.5015494081;2022-12=0.4947461227;2023-01=0.4526290419;2023-02=0.4878035232;2023-03=0.5247313948;2023-04=0.5414293162;2023-05=0.5394636949;2023-06=0.5313079449;2023-07=0.5324111716;2023-08=0.5352133124;2023-09=0.5526985614;2023-10=0.6224710976;2023-11=0.6431155017;2023-12=0.6561944586;2024-01=0.6119015155;2024-02=0.5961205241;2024-03=0.5459840567;2024-04=0.5844112866;2024-05=0.6581361993;2024-06=0.59588637;2024-07=0.572334734;2024-08=0.5512671415;2024-09=0.6365237376;2024-10=0.5946811397;2024-11=0.5428444082;2024-12=0.4658311015;2025-01=0.5039227274;2025-02=0.5493980648;2025-03=0.6871567464;2025-04=0.6051772256;2025-05=0.6184104328;2025-06=0.6298186129;2025-07=0.5009013675;2025-08=0.5674600973;2025-09=0.661747047;2025-10=0.668709088;2025-11=0.5921017275;2025-12=0.5964301299;2026-01=0.7210547935;2026-02=0.7088923499;2026-03=0.6552285162;2026-04=0.6603726088;2026-05=0.6043656586;2026-06=0.5896487026;2026-07=0.6543004184,2020-04-30,0.6642160591529509,2,0.5047933062229912,0.4173533701597185,0.6399411950185123,0.0,39,0.3887483822787118,0.5980955702165606,-0.18456587722565565,1.9403838793877326,0.8333333333333334,12,177.39303323265335,0.4756798404082856,0.47721468606339057,0.48447772676179895,0.6399411950185123,2015-06-12~2015-08-25,2015-06-12,2015-08-25,0.7433180487693484,0.9876534719406287,1.0,0,1.683467931140598,2015-08-25,0.22778451792710266,2015-08-25,0.22778451792710264,2015-08-25,0.0,2013-05-16,0,1.6784449079057582,251,7,6,0.6368057171803869,0.7923157759193733,0.9443777321239551,1.4336706429437922,1.5975258469171296,2.0275528506165994,0.7223079296513422,0.0,0.40239043824701193,7.966383681485281,131.9442231075697,1906,546,6.200992012771176,601088/002128/000338/000651/000933,3.5471683226850543,0.4769557125898355,2416432.972874,0.8054776576246667,5.03%（同期超额 +42.54%）
