策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS0220140501,383512593.96519786,m3,2014-05-05,2026-08-28,1.1929202594872095,0.3348236925590815,1.7057955386068484,1.0477350109681223,0.42844377238578035,0.5052430551516731,0.34595273736171017,0.009009009009009009,111,0.516879357764765,0.43649914115236865,0.2770220975258062,0.11932456572978944,0.43470921926914285,1.189023224843888,1.0343221995576932,0.0,87,2019-05=0.2926182606;2019-06=0.3235754018;2019-07=0.27810482;2019-08=0.2848828843;2019-09=0.2637085785;2019-10=0.2770220975;2019-11=0.2817016944;2019-12=0.2659093798;2020-01=0.2564805677;2020-02=0.2516514977;2020-03=0.1379127515;2020-04=0.1193245657;2020-05=0.1264973118;2020-06=0.1358947123;2020-07=0.3095591026;2020-08=0.371497137;2020-09=0.3563609843;2020-10=0.3445527834;2020-11=0.4415758311;2020-12=0.4134253062;2021-01=0.5017670399;2021-02=0.5218079382;2021-03=0.5409276813;2021-04=0.5255923674;2021-05=0.5721468074;2021-06=0.5623511222;2021-07=0.5251633676;2021-08=0.6198682503;2021-09=0.6581879704;2021-10=0.5336192834;2021-11=0.4999593876;2021-12=0.6036839443;2022-01=0.5589174875;2022-02=0.6135751712;2022-03=0.6191695233;2022-04=0.5939340488;2022-05=0.5827350702;2022-06=0.5445232668;2022-07=0.5034424913;2022-08=0.4908571266;2022-09=0.491208705;2022-10=0.4490993477;2022-11=0.4459812784;2022-12=0.4364991412;2023-01=0.3955426339;2023-02=0.433559138;2023-03=0.4853472841;2023-04=0.5090461645;2023-05=0.5103114287;2023-06=0.5035792632;2023-07=0.5079696741;2023-08=0.5168793578;2023-09=0.5190146625;2023-10=0.5695398159;2023-11=0.593951275;2023-12=0.6049861975;2024-01=0.5613546758;2024-02=0.5558216041;2024-03=0.5070983138;2024-04=0.5389663013;2024-05=0.6089094311;2024-06=0.5553187462;2024-07=0.5064074677;2024-08=0.4874244203;2024-09=0.5812283762;2024-10=0.5494681318;2024-11=0.5086376861;2024-12=0.4412684881;2025-01=0.4970689115;2025-02=0.494089195;2025-03=0.5939119741;2025-04=0.5177994548;2025-05=0.5427172084;2025-06=0.5648940752;2025-07=0.4667891635;2025-08=0.558301505;2025-09=0.6575936568;2025-10=0.6725332507;2025-11=0.5602929717;2025-12=0.6221715228;2026-01=0.8162155082;2026-02=0.796356962;2026-03=0.736068966;2026-04=0.7406708631;2026-05=0.6798158375;2026-06=0.6618425023;2026-07=0.7286087547,2020-04-30,0.6268860611333847,2,0.4348709241256188,0.33319128645272156,0.6397013031959566,0.0,27,0.38537996804131613,0.5434913974755172,-0.31664257829885334,1.9177289186949542,0.7272727272727273,11,126.83753132173263,0.48274499816285976,0.48387965622491835,0.4904331334184024,0.7260879802628575,2015-06-12~2016-06-13,2015-06-12,2016-06-13,0.6648574432923363,0.9929276201986758,1.0,0,1.877323513362878,2020-03-23,0.30752478688593726,2020-03-23,0.3075247868859372,2020-03-23,-5.820766091346741e-11,2018-06-12,0,1.6732902175124906,242,7.0,5.0,0.6427632304917862,0.9951047722440692,1.2277166963645607,1.4213875866448018,1.6126338878028266,1.9415373914019967,0.7941961307538359,0.09639759839893262,0.38016528925619836,8.64090113657659,123.94628099173553,1819,513,6.625761438491293,601088/002128/000933/000338/688516,4.289466806878811,0.5972527690847086,1722739.922508001,0.5742466408360004,6.55%（同期超额 +41.72%）
