策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS0220151101,482591153.37960154,m3,2015-11-02,2026-08-28,1.4275692175035988,0.814583461443625,2.163530480719978,1.1965772741352043,0.4259160771798327,0.6169237930525167,0.4879469390844151,0.0,93,0.6608791791849298,0.5737379759736192,0.5253466241579046,0.4702668143524109,0.5306993010263001,1.2657510027873866,1.2067267685030003,0.0,69,2020-11=0.4767015587;2020-12=0.4840029341;2021-01=0.6558729288;2021-02=0.6717331725;2021-03=0.7054412958;2021-04=0.7110129567;2021-05=0.7561938376;2021-06=0.7539234301;2021-07=0.6939119388;2021-08=0.8139868911;2021-09=0.8299612386;2021-10=0.7162339666;2021-11=0.6348752574;2021-12=0.7724633785;2022-01=0.7341137655;2022-02=0.7735817485;2022-03=0.7660655901;2022-04=0.7350270099;2022-05=0.7195708416;2022-06=0.6608791792;2022-07=0.617652988;2022-08=0.5991480026;2022-09=0.5890154541;2022-10=0.5393889743;2022-11=0.5253466242;2022-12=0.5180380179;2023-01=0.4702668144;2023-02=0.507215176;2023-03=0.5449640828;2023-04=0.5594588965;2023-05=0.5580960622;2023-06=0.5499076726;2023-07=0.5498348103;2023-08=0.5523902407;2023-09=0.5713437157;2023-10=0.6428694433;2023-11=0.6654155713;2023-12=0.6778581283;2024-01=0.63248218;2024-02=0.6168412339;2024-03=0.5648886356;2024-04=0.6115659656;2024-05=0.6837882192;2024-06=0.6264756432;2024-07=0.5875013366;2024-08=0.5826822475;2024-09=0.6897535299;2024-10=0.652625326;2024-11=0.5994313027;2024-12=0.5236753906;2025-01=0.573737976;2025-02=0.5923861723;2025-03=0.7613845436;2025-04=0.6717632597;2025-05=0.6879089681;2025-06=0.6874313466;2025-07=0.5675198519;2025-08=0.6445138286;2025-09=0.7564134985;2025-10=0.76307725;2025-11=0.6802049124;2025-12=0.6840498383;2026-01=0.8098088296;2026-02=0.7955736935;2026-03=0.7357172739;2026-04=0.7379686873;2026-05=0.6826297997;2026-06=0.6626109816;2026-07=0.7283983491,2023-01-31,0.7111551439888641,2,0.7190385024105483,0.5750866688215934,0.5306993010263001,0.0,9,0.5963998085438598,0.7213618046210049,-0.16986411187295192,1.9527613744001484,0.8,10,159.86371779320052,0.5992792296904559,0.6012988070346412,0.459823786685251,0.5306993010263001,2020-01-03~2020-03-23,2020-01-03,2020-03-23,1.1292255869407242,1.194659871273844,1.0,0,1.7635820173037005,2020-03-23,0.26286388313964565,2020-03-23,0.2628638831396456,2020-03-23,0.0,2015-11-12,0,1.666422108068005,203,7.0,5.0,0.6414338275366963,0.7427181228074251,0.8782064036940548,1.445835628868633,1.6505473415094738,2.1373679131875685,0.7834346504559271,0.0,0.3448275862068966,10.883788519434223,137.70935960591132,1587,442,6.6457733297126405,002128/000338/601088/600309/688516,3.4172416383454403,0.49206130117547797,2092121.1278120002,0.6973737092706668,2.83%（同期超额 +57.10%）
