date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2016-05-04,601225,买入,29900,5.010,149799,0.6788,7.292,首次建仓,陕西煤业
2016-05-04,600309,买入,9400,15.940,149836,0.8979,17.963,首次建仓,万华化学
2016-05-04,601009,买入,8700,17.190,149553,0.9332,18.400,首次建仓,
2016-05-05,601225,买入,30000,4.980,149400,0.6871,7.292,定投加仓,陕西煤业
2016-05-05,600309,买入,9500,15.750,149625,0.8874,17.963,定投加仓,万华化学
2016-05-05,601009,买入,8700,17.180,149466,0.9342,18.400,定投加仓,
2016-05-06,601225,买入,31700,4.660,147722,0.6830,7.292,定投加仓,陕西煤业
2016-05-06,600309,买入,9700,15.200,147440,0.8768,17.963,定投加仓,万华化学
2016-05-06,601009,买入,8700,16.860,146682,0.9337,18.400,定投加仓,
2016-05-09,601225,买入,32500,4.500,146250,0.6391,7.292,定投加仓,陕西煤业
2016-05-09,600309,买入,10000,14.620,146200,0.8462,17.963,定投加仓,万华化学
2016-05-09,601009,买入,8600,16.900,145340,0.9163,18.400,定投加仓,
2016-05-10,601225,卖出,124100,4.400,546040,,,跌破建仓日MA60止损,陕西煤业
2016-05-10,600309,卖出,38600,14.290,551594,,,跌破建仓日MA60止损,万华化学
2016-05-10,601009,买入,8700,16.650,144855,0.9185,18.400,定投加仓,
2016-05-11,601009,买入,8500,17.130,145605,0.9049,18.400,定投加仓,
2016-05-12,601009,买入,8500,17.130,145605,0.9310,18.400,定投加仓,
2016-05-13,601009,买入,8500,17.010,144585,0.9310,18.400,定投加仓,
2016-05-16,601009,买入,8500,17.050,144925,0.9245,18.400,定投加仓,
2016-05-17,601009,买入,8500,17.090,145265,0.9266,18.400,定投加仓,
2016-05-18,601009,买入,8500,16.950,144075,0.9288,18.400,定投加仓,
2016-05-19,601009,买入,8500,17.040,144840,0.9212,18.400,定投加仓,
2016-05-19,600690,买入,16400,8.840,144976,0.9675,9.178,首次建仓,海尔智家
2016-05-20,600690,买入,15900,9.140,145326,0.9631,9.178,定投加仓,海尔智家
2016-05-23,600690,买入,16000,9.100,145600,0.9958,9.178,定投加仓,海尔智家
2016-05-24,600690,买入,16200,8.980,145476,0.9915,9.178,定投加仓,海尔智家
2016-05-25,600690,买入,16400,8.860,145304,0.9784,9.178,定投加仓,海尔智家
2016-05-26,600309,买入,9600,15.140,145344,0.8540,17.963,首次建仓,万华化学
2016-05-26,600690,买入,16400,8.890,145796,0.9653,9.178,定投加仓,海尔智家
2016-05-27,600309,买入,9600,15.160,145536,0.8428,17.963,定投加仓,万华化学
2016-05-27,600690,买入,16200,8.960,145152,0.9686,9.178,定投加仓,海尔智家
2016-05-30,600309,买入,9300,15.570,144801,0.8439,17.963,定投加仓,万华化学
2016-05-30,600690,买入,16500,8.770,144705,0.9762,9.178,定投加仓,海尔智家
2016-05-31,600309,买入,9500,15.900,151050,0.8668,17.963,定投加仓,万华化学
2016-05-31,601009,买入,3400,17.890,60826,0.9326,18.400,定投加仓,
2016-05-31,600690,买入,16600,9.150,151890,0.9555,9.178,定投加仓,海尔智家
2016-06-01,600309,买入,9400,16.090,151246,0.8851,17.963,定投加仓,万华化学
2016-06-01,600690,买入,16600,9.120,151392,0.9969,9.178,定投加仓,海尔智家
2016-06-02,600309,买入,9500,16.090,152855,0.8957,17.963,定投加仓,万华化学
2016-06-02,600690,买入,16500,9.300,153450,0.9936,9.178,定投加仓,海尔智家
2016-06-03,600309,买入,9500,16.280,154660,0.8957,17.963,定投加仓,万华化学
2016-06-03,600690,买入,16500,9.370,154605,1.0133,9.178,定投加仓,海尔智家
2016-06-06,600309,买入,9500,16.010,152095,0.9063,17.963,定投加仓,万华化学
2016-06-07,600309,买入,9400,16.200,152280,0.8913,17.963,定投加仓,万华化学
2016-06-07,600690,买入,2900,9.250,26825,1.0100,9.178,定投加仓,海尔智家
2016-06-08,600309,买入,1500,16.550,24825,0.9018,17.963,定投加仓,万华化学
2016-06-08,601398,买入,200,4.390,878,0.9402,4.680,首次建仓,工商银行
2016-06-15,601939,买入,1600,4.900,7840,0.8933,5.496,首次建仓,建设银行
2016-06-17,601939,买入,300,4.900,1470,0.8897,5.496,定投加仓,建设银行
2016-06-22,601939,买入,3800,4.970,18886,0.8988,5.496,定投加仓,建设银行
2016-06-22,601288,买入,100,3.170,317,0.9474,3.346,首次建仓,农业银行
2016-06-28,600690,卖出,17000,8.790,149430,,,换仓·减一档：让位给601225,海尔智家
2016-06-28,601225,买入,15400,5.320,81928,0.7419,7.292,首次建仓,陕西煤业
2016-06-28,601939,买入,100,5.000,500,0.9079,5.496,定投加仓,建设银行
2016-06-29,601225,买入,700,5.330,3731,0.7296,7.292,定投加仓,陕西煤业
2016-06-29,601398,买入,100,4.420,442,0.9445,4.680,定投加仓,工商银行
2016-06-30,601225,买入,1500,5.170,7755,0.7310,7.292,定投加仓,陕西煤业
2016-06-30,601398,买入,100,4.440,444,0.9445,4.680,定投加仓,工商银行
2016-07-01,601225,买入,4200,5.220,21924,0.7090,7.292,定投加仓,陕西煤业
2016-07-01,601288,买入,100,3.220,322,0.9287,3.446,定投加仓,农业银行
2016-07-04,601225,买入,14400,5.660,81504,0.7159,7.292,定投加仓,陕西煤业
2016-07-05,601225,买入,4300,5.710,24553,0.7762,7.292,定投加仓,陕西煤业
2016-07-05,601988,买入,100,3.250,325,0.9448,3.440,首次建仓,
2016-07-07,601225,买入,1300,5.730,7449,0.7927,7.292,定投加仓,陕西煤业
2016-07-12,002128,买入,18000,8.430,151740,0.8233,9.717,首次建仓,电投能源
2016-07-13,601088,买入,2600,14.950,38870,0.5928,25.456,首次建仓,中国神华
2016-07-13,601225,买入,100,6.600,660,0.9051,7.292,定投加仓,陕西煤业
2016-07-18,601088,买入,2800,15.000,42000,0.5999,25.456,定投加仓,中国神华
2016-07-21,601398,买入,100,4.280,428,0.9333,4.586,定投加仓,工商银行
2016-07-25,601398,卖出,500,4.290,2145,,,换仓：让位给空间更大的000338,工商银行
2016-07-26,601088,买入,6900,14.860,102534,0.5771,25.456,定投加仓,中国神华
2016-07-26,000338,买入,100,8.440,844,0.6121,13.642,首次建仓,潍柴动力
2016-07-28,002128,卖出,18000,8.050,144900,,,换仓：让位给空间更大的600585,电投能源
2016-07-28,601088,买入,11900,14.700,174930,0.5763,25.456,定投加仓,中国神华
2016-07-28,000338,买入,100,8.800,880,0.6202,13.642,定投加仓,潍柴动力
2016-07-28,601939,买入,100,5.030,503,0.9376,5.386,定投加仓,建设银行
2016-07-29,601288,卖出,200,3.110,622,,,换仓：让位给空间更大的600585,农业银行
2016-07-29,601088,买入,1800,14.660,26388,0.5775,25.456,定投加仓,中国神华
2016-07-29,601225,买入,100,5.680,568,0.8064,7.292,定投加仓,陕西煤业
2016-08-04,601009,卖出,18200,10.060,183092,,,换仓·减一档：让位给600585,
2016-08-04,601088,买入,7900,14.940,118026,0.5877,25.456,定投加仓,中国神华
2016-08-04,000338,买入,100,9.240,924,0.6823,13.541,定投加仓,潍柴动力
2016-08-04,601288,买入,100,3.120,312,0.9353,3.325,首次建仓,农业银行
2016-08-05,601009,卖出,17900,10.280,184012,,,换仓·减一档：让位给600585,
2016-08-05,601088,买入,12400,14.880,184512,0.5869,25.456,定投加仓,中国神华
2016-08-05,600585,买入,900,16.330,14697,0.6509,24.888,首次建仓,
2016-08-05,601398,买入,100,4.330,433,0.9310,4.651,首次建仓,工商银行
2016-08-08,601088,买入,1900,15.310,29089,0.5845,25.456,定投加仓,中国神华
2016-08-08,000338,买入,100,9.230,923,0.6772,13.541,定投加仓,潍柴动力
2016-08-09,601088,买入,5200,15.270,79404,0.6014,25.456,定投加仓,中国神华
2016-08-09,000338,买入,100,9.090,909,0.6816,13.541,定投加仓,潍柴动力
2016-08-12,600690,卖出,18700,10.390,194293,,,换仓·减一档：让位给002128,海尔智家
2016-08-12,601088,买入,12800,15.160,194048,0.5892,25.456,定投加仓,中国神华
2016-08-12,000338,买入,1300,8.930,11609,0.6691,13.541,定投加仓,潍柴动力
2016-08-12,601288,买入,100,3.210,321,0.9504,3.325,定投加仓,农业银行
2016-08-15,601088,买入,4100,15.430,63263,0.5955,25.456,定投加仓,中国神华
2016-08-15,000338,买入,100,9.140,914,0.6595,13.541,定投加仓,潍柴动力
2016-08-19,600690,卖出,18300,10.300,188490,,,换仓·减一档：让位给002128,海尔智家
2016-08-19,601088,买入,2900,15.070,43703,0.5951,25.456,定投加仓,中国神华
2016-08-19,601225,买入,100,5.780,578,0.8187,7.292,定投加仓,陕西煤业
2016-08-22,600690,卖出,18300,10.260,187758,,,换仓·减一档：让位给002128,海尔智家
2016-08-22,601088,买入,12300,14.980,184254,0.5920,25.456,定投加仓,中国神华
2016-08-22,000338,买入,100,8.820,882,0.6661,13.541,定投加仓,潍柴动力
2016-08-22,601398,买入,100,4.470,447,0.9547,4.651,定投加仓,工商银行
2016-08-23,600690,卖出,18400,10.260,188784,,,换仓·减一档：让位给002128,海尔智家
2016-08-23,601088,买入,12600,14.980,188748,0.5885,25.456,定投加仓,中国神华
2016-08-23,000338,买入,700,8.860,6202,0.6513,13.541,定投加仓,潍柴动力
2016-08-23,601288,买入,100,3.210,321,0.9624,3.325,定投加仓,农业银行
2016-08-24,600690,卖出,18300,10.250,187575,,,换仓·减一档：让位给002128,海尔智家
2016-08-24,601088,买入,11400,14.890,169746,0.5885,25.456,定投加仓,中国神华
2016-08-25,600690,卖出,18000,10.210,183780,,,换仓·减一档：让位给002128,海尔智家
2016-08-25,601088,买入,9600,14.950,143520,0.5849,25.456,定投加仓,中国神华
2016-08-25,601225,买入,100,5.580,558,0.7707,7.292,定投加仓,陕西煤业
2016-08-26,600690,卖出,18100,10.230,185163,,,换仓·减一档：让位给601857,海尔智家
2016-08-26,601088,买入,12400,14.910,184884,0.5873,25.456,定投加仓,中国神华
2016-08-26,000338,买入,1000,8.860,8860,0.6558,13.541,定投加仓,潍柴动力
2016-08-26,601288,买入,100,3.200,320,0.9684,3.325,定投加仓,农业银行
2016-08-29,600690,卖出,18400,10.190,187496,,,换仓·减一档：让位给601857,海尔智家
2016-08-29,601088,买入,12500,14.930,186625,0.5795,25.729,定投加仓,中国神华
2016-08-29,000338,买入,3200,8.900,28480,0.6543,13.541,定投加仓,潍柴动力
2016-08-30,600690,卖出,18400,10.310,189704,,,换仓·减一档：让位给601857,海尔智家
2016-08-30,601088,买入,9200,14.960,137632,0.5803,25.729,定投加仓,中国神华
2016-08-30,000338,买入,10300,8.870,91361,0.6572,13.541,定投加仓,潍柴动力
2016-08-30,601288,买入,100,3.210,321,0.9564,3.325,定投加仓,农业银行
2016-08-31,601088,买入,1100,15.000,16500,0.5814,25.729,定投加仓,中国神华
2016-08-31,000338,买入,700,8.860,6202,0.6487,13.673,定投加仓,潍柴动力
2016-08-31,601225,买入,100,5.850,585,0.7803,7.292,定投加仓,陕西煤业
2016-09-07,601009,卖出,18000,10.710,192780,,,换仓·减一档：让位给002128,
