date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2015-05-05,601088,买入,6900,21.650,149385,0.7730,29.756,首次建仓,中国神华
2015-05-05,600585,买入,6400,23.300,149120,0.9434,26.107,首次建仓,
2015-05-06,601088,买入,7100,20.820,147822,0.7276,29.756,定投加仓,中国神华
2015-05-06,600585,买入,6500,22.850,148525,0.8925,26.107,定投加仓,
2015-05-06,000651,买入,2800,52.000,145600,1.0398,51.213,首次建仓,格力电器
2015-05-07,601088,买入,7300,20.380,148774,0.6997,29.756,定投加仓,中国神华
2015-05-07,600585,买入,6500,22.820,148330,0.8753,26.107,定投加仓,
2015-05-07,000651,买入,2800,52.780,147784,1.0154,51.213,定投加仓,格力电器
2015-05-08,601088,买入,7200,20.760,149472,0.6849,29.756,定投加仓,中国神华
2015-05-08,600585,买入,6500,23.080,150020,0.8741,26.107,定投加仓,
2015-05-08,000651,买入,2800,53.170,148876,1.0306,51.213,定投加仓,格力电器
2015-05-11,601088,买入,7100,21.310,151301,0.6977,29.756,定投加仓,中国神华
2015-05-11,600585,买入,6300,24.140,152082,0.8841,26.107,定投加仓,
2015-05-11,000651,买入,2700,55.000,148500,1.0382,51.213,定投加仓,格力电器
2015-05-12,601088,买入,7100,21.220,150662,0.7162,29.756,定投加仓,中国神华
2015-05-12,600585,买入,6300,24.100,151830,0.9247,26.107,定投加仓,
2015-05-13,601088,买入,7200,20.850,150120,0.7131,29.756,定投加仓,中国神华
2015-05-13,600585,买入,6300,23.510,148113,0.9231,26.107,定投加仓,
2015-05-14,601088,买入,7000,21.130,147910,0.7007,29.756,定投加仓,中国神华
2015-05-14,600585,买入,6400,23.210,148544,0.9005,26.107,定投加仓,
2015-05-15,601088,买入,7200,20.370,146664,0.7101,29.756,定投加仓,中国神华
2015-05-15,600585,买入,6300,23.180,146034,0.8890,26.107,定投加仓,
2015-05-15,000651,买入,2800,52.040,145712,1.0404,51.213,定投加仓,格力电器
2015-05-18,601088,卖出,64100,19.810,1269821,,,跌破建仓日MA60止损,中国神华
2015-05-18,600585,买入,6200,23.080,143096,0.8879,26.107,定投加仓,
2015-05-18,000651,买入,2800,51.100,143080,1.0162,51.213,定投加仓,格力电器
2015-05-19,600585,买入,6200,23.550,146010,0.8841,26.107,定投加仓,
2015-05-19,000651,买入,2700,53.590,144693,0.9978,51.213,定投加仓,格力电器
2015-05-20,600585,买入,5400,23.440,126576,0.9021,26.107,定投加仓,
2015-05-21,600585,买入,3000,23.740,71220,0.8979,26.107,定投加仓,
2015-05-22,600585,买入,500,24.400,12200,0.9094,26.107,定投加仓,
2015-05-22,000338,买入,4700,32.690,153643,1.0390,30.692,首次建仓,潍柴动力
2015-05-26,601088,买入,7300,22.200,162060,0.7390,29.756,首次建仓,中国神华
2015-05-27,601088,买入,7200,22.610,162792,0.7461,29.756,定投加仓,中国神华
2015-05-28,601088,买入,7500,20.730,155475,0.7599,29.756,定投加仓,中国神华
2015-05-29,601088,卖出,22000,20.560,452320,,,跌破建仓日MA60止损,中国神华
2015-05-29,000338,买入,5200,30.800,160160,1.0126,30.692,定投加仓,潍柴动力
2015-06-01,600585,买入,600,26.510,15906,0.9794,26.107,定投加仓,
2015-06-01,000338,买入,5200,32.210,167492,1.0035,30.692,定投加仓,潍柴动力
2015-06-02,601088,买入,7400,22.740,168276,0.7602,29.756,首次建仓,中国神华
2015-06-03,601088,买入,7500,22.180,166350,0.7642,29.756,定投加仓,中国神华
2015-06-04,601088,买入,7100,23.080,163868,0.7454,29.756,定投加仓,中国神华
2015-06-04,000792,买入,5100,31.970,163047,0.8671,37.045,首次建仓,盐湖股份
2015-06-05,601088,买入,7400,23.090,170866,0.7756,29.756,定投加仓,中国神华
2015-06-05,000792,买入,5200,32.650,169780,0.8630,37.045,定投加仓,盐湖股份
2015-06-05,600585,买入,2400,26.830,64392,0.9672,26.107,定投加仓,
2015-06-08,601088,买入,7200,23.900,172080,0.7760,29.756,定投加仓,中国神华
2015-06-08,000792,买入,5200,33.000,171600,0.8814,37.045,定投加仓,盐湖股份
2015-06-09,601088,买入,6700,26.290,176143,0.8032,29.756,定投加仓,中国神华
2015-06-09,000792,买入,5500,32.080,176440,0.8908,37.045,定投加仓,盐湖股份
2015-06-10,000792,买入,3500,32.770,114695,0.8660,37.045,定投加仓,盐湖股份
2015-06-12,601088,买入,900,25.340,22806,0.8261,29.756,定投加仓,中国神华
2015-06-15,601088,买入,1300,23.370,30381,0.8516,29.756,定投加仓,中国神华
2015-06-26,600585,卖出,81800,20.280,1658904,,,跌破建仓日MA60止损,
2015-06-26,000338,卖出,15100,29.070,438957,,,跌破建仓日MA60止损,潍柴动力
2015-06-26,601088,卖出,45500,19.790,900445,,,跌破建仓日MA60止损,中国神华
2015-06-26,000792,卖出,24500,27.900,683550,,,跌破建仓日MA60止损,盐湖股份
2015-07-03,000651,卖出,4700,24.980,117406,,,涨幅≥110%·减一档,格力电器
2015-07-06,000651,买入,4800,24.200,116160,1.0362,24.106,定投加仓,格力电器
2015-07-07,000651,买入,5100,21.820,111282,1.0039,24.106,定投加仓,格力电器
2015-07-08,000651,卖出,44000,19.640,864160,,,跌破建仓日MA60止损,格力电器
2015-10-28,600519,买入,500,212.440,106220,1.0127,212.540,首次建仓,贵州茅台
2015-10-29,600519,买入,500,213.000,106500,0.9995,212.540,定投加仓,贵州茅台
2015-10-30,600660,买入,7900,13.430,106097,0.9797,13.750,首次建仓,福耀玻璃
2015-10-30,600519,买入,500,213.860,106930,1.0022,212.540,定投加仓,贵州茅台
2015-11-02,600660,买入,8000,13.300,106400,0.9767,13.750,定投加仓,福耀玻璃
2015-11-02,600519,买入,500,212.560,106280,1.0062,212.540,定投加仓,贵州茅台
2015-11-03,600660,买入,7900,13.400,105860,0.9673,13.750,定投加仓,福耀玻璃
2015-11-03,600519,买入,500,209.710,104855,1.0001,212.540,定投加仓,贵州茅台
2015-11-04,600660,买入,7700,13.870,106799,0.9746,13.750,定投加仓,福耀玻璃
2015-11-04,600519,买入,500,214.980,107490,0.9867,212.540,定投加仓,贵州茅台
2015-11-05,601398,买入,23300,4.640,108112,0.9516,4.792,首次建仓,工商银行
2015-11-05,600660,买入,7700,13.910,107107,1.0087,13.750,定投加仓,福耀玻璃
2015-11-05,600519,买入,400,216.560,86624,1.0115,212.540,定投加仓,贵州茅台
2015-11-06,000792,买入,4800,22.600,108480,0.5852,37.899,首次建仓,盐湖股份
2015-11-06,601398,买入,23400,4.650,108810,0.9683,4.792,定投加仓,工商银行
2015-11-06,600660,买入,7700,14.080,108416,1.0117,13.750,定投加仓,福耀玻璃
2015-11-06,600519,买入,400,218.420,87368,1.0189,212.540,定投加仓,贵州茅台
2015-11-09,000792,买入,4600,23.780,109388,0.5963,37.899,定投加仓,盐湖股份
2015-11-09,601398,买入,23100,4.800,110880,0.9704,4.792,定投加仓,工商银行
2015-11-09,600660,买入,7600,14.570,110732,1.0240,13.750,定投加仓,福耀玻璃
2015-11-09,600519,买入,500,220.830,110415,1.0277,212.540,定投加仓,贵州茅台
2015-11-10,000792,买入,4500,24.550,110475,0.6275,37.899,定投加仓,盐湖股份
2015-11-10,601398,买入,23400,4.730,110682,1.0017,4.792,定投加仓,工商银行
2015-11-10,600519,买入,400,222.380,88952,1.0390,212.540,定投加仓,贵州茅台
2015-11-11,000792,买入,4400,25.000,110000,0.6478,37.899,定投加仓,盐湖股份
2015-11-11,000333,买入,3700,29.440,108928,0.9102,32.554,首次建仓,美的集团
2015-11-11,601398,买入,23400,4.700,109980,0.9871,4.792,定投加仓,工商银行
2015-11-11,600660,买入,7700,14.150,108955,1.0393,13.750,定投加仓,福耀玻璃
2015-11-12,000792,买入,4400,24.700,108680,0.6596,37.899,定投加仓,盐湖股份
2015-11-12,600188,买入,10400,10.470,108888,0.8003,13.145,首次建仓,
2015-11-12,000333,买入,3600,29.730,107028,0.9043,32.554,定投加仓,美的集团
2015-11-12,601288,买入,33900,3.230,109497,0.9576,3.415,首次建仓,农业银行
2015-11-12,601398,买入,23500,4.650,109275,0.9808,4.792,定投加仓,工商银行
2015-11-12,600660,买入,6200,14.170,87854,1.0291,13.750,定投加仓,福耀玻璃
2015-11-12,601939,买入,100,5.760,576,1.0376,5.648,首次建仓,建设银行
2015-11-16,601398,卖出,23500,4.650,109275,,,换仓·减一档：让位给000651,工商银行
2015-11-16,000792,买入,4100,26.170,107297,0.6908,37.899,定投加仓,盐湖股份
2015-11-16,000651,买入,100,18.700,1870,0.7670,24.238,首次建仓,格力电器
2015-11-16,600188,买入,100,10.250,1025,0.7699,13.145,定投加仓,
2015-11-19,600519,卖出,500,215.030,107515,,,换仓·减一档：让位给601088,贵州茅台
2015-11-19,601088,买入,7000,15.700,109900,0.5069,30.778,首次建仓,中国神华
2015-11-19,000338,买入,1100,10.160,11176,0.6289,15.981,首次建仓,潍柴动力
2015-11-19,600031,买入,100,7.060,706,0.8131,8.572,首次建仓,三一重工
2015-11-24,601088,卖出,7000,15.350,107450,,,跌破建仓日MA60止损,中国神华
2015-11-24,000792,买入,1100,23.710,26081,0.6122,37.899,定投加仓,盐湖股份
2015-11-24,000338,买入,200,10.210,2042,0.6464,15.981,定投加仓,潍柴动力
2015-11-25,600519,卖出,400,212.980,85192,,,换仓·减一档：让位给600309,贵州茅台
2015-11-25,000792,买入,4000,23.900,95600,0.6256,37.899,定投加仓,盐湖股份
2015-11-25,000338,买入,100,10.310,1031,0.6389,15.981,定投加仓,潍柴动力
2015-11-25,601288,买入,100,3.230,323,0.9371,3.415,定投加仓,农业银行
2015-11-26,600519,卖出,500,212.840,106420,,,换仓·减一档：让位给600309,贵州茅台
2015-11-26,000792,买入,4400,24.100,106040,0.6306,37.899,定投加仓,盐湖股份
2015-11-26,000338,买入,1400,10.150,14210,0.6452,15.981,定投加仓,潍柴动力
2015-11-26,601288,买入,100,3.220,322,0.9459,3.415,定投加仓,农业银行
2015-11-27,000333,卖出,7300,27.110,197903,,,跌破建仓日MA60止损,美的集团
2015-11-27,600188,卖出,100,9.400,940,,,跌破建仓日MA60止损（同日对冲 10400 股）,
2015-11-27,601288,卖出,34100,3.130,106733,,,跌破建仓日MA60止损,农业银行
2015-11-27,600031,卖出,100,6.420,642,,,跌破建仓日MA60止损,三一重工
2015-11-27,000338,买入,10300,9.480,97644,0.6351,15.981,定投加仓,潍柴动力
2015-11-27,000792,买入,4400,21.930,96492,0.6359,37.899,定投加仓,盐湖股份
2015-11-30,600188,卖出,10400,9.350,97240,,,跌破建仓日MA60止损,
2015-11-30,000792,买入,4400,22.700,99880,0.5786,37.899,定投加仓,盐湖股份
2015-11-30,000338,买入,4400,9.380,41272,0.5932,15.981,定投加仓,潍柴动力
2015-11-30,601398,买入,100,4.620,462,0.9558,4.792,定投加仓,工商银行
2015-12-01,000338,买入,900,9.540,8586,0.5870,15.981,定投加仓,潍柴动力
2015-12-01,601398,买入,100,4.550,455,0.9602,4.812,定投加仓,工商银行
2015-12-02,000792,买入,2800,22.700,63560,0.5855,37.899,定投加仓,盐湖股份
2015-12-02,000338,买入,200,9.940,1988,0.5970,15.981,定投加仓,潍柴动力
2015-12-03,000792,买入,600,22.920,13752,0.5990,37.899,定投加仓,盐湖股份
2015-12-03,000338,买入,100,9.920,992,0.6220,15.981,定投加仓,潍柴动力
2015-12-16,601939,卖出,100,5.740,574,,,换仓：让位给空间更大的600309,建设银行
2015-12-17,000338,买入,2200,9.900,21780,0.6082,15.981,定投加仓,潍柴动力
2015-12-17,601288,买入,100,3.270,327,0.9449,3.429,首次建仓,农业银行
2015-12-18,601398,卖出,23800,4.620,109956,,,换仓·减一档：让位给600188,工商银行
2015-12-18,000338,买入,11100,9.800,108780,0.6195,15.981,定投加仓,潍柴动力
2015-12-21,000338,买入,5400,10.150,54810,0.6132,15.981,定投加仓,潍柴动力
2015-12-21,601288,买入,100,3.310,331,0.9566,3.429,定投加仓,农业银行
2015-12-24,000338,买入,5800,9.950,57710,0.6182,15.981,定投加仓,潍柴动力
2015-12-25,000338,买入,3600,9.950,35820,0.6226,15.981,定投加仓,潍柴动力
2015-12-25,601288,买入,100,3.270,327,0.9566,3.429,定投加仓,农业银行
2015-12-29,600660,卖出,7500,15.240,114300,,,换仓·减一档：让位给600309,福耀玻璃
2015-12-29,000338,买入,2900,9.800,28420,0.6076,15.981,定投加仓,潍柴动力
2015-12-29,601288,买入,100,3.240,324,0.9333,3.429,定投加仓,农业银行
2016-01-04,601398,卖出,93000,4.450,413850,,,跌破建仓日MA60止损,工商银行
2016-01-04,000338,卖出,49700,8.930,443821,,,跌破建仓日MA60止损,潍柴动力
2016-01-04,601288,卖出,400,3.120,1248,,,跌破建仓日MA60止损,农业银行
2016-01-04,000651,买入,4900,20.210,99029,0.9221,24.238,定投加仓,格力电器
2016-01-04,000333,买入,3300,30.120,99396,1.0082,32.554,首次建仓,美的集团
2016-01-04,600519,买入,400,210.000,84000,1.0266,212.540,定投加仓,贵州茅台
2016-01-05,000792,买入,3100,22.150,68665,0.6098,37.899,定投加仓,盐湖股份
2016-01-05,000651,买入,4700,20.850,97995,0.8338,24.238,定投加仓,格力电器
2016-01-05,000333,买入,3100,31.330,97123,0.9252,32.554,定投加仓,美的集团
2016-01-05,600519,买入,400,212.820,85128,0.9880,212.540,定投加仓,贵州茅台
2016-01-05,600660,买入,900,14.370,12933,1.0451,13.750,定投加仓,福耀玻璃
2016-01-06,000792,买入,1300,22.560,29328,0.5844,37.899,定投加仓,盐湖股份
2016-01-07,000333,卖出,6400,29.040,185856,,,跌破建仓日MA60止损,美的集团
2016-01-07,000651,买入,1100,19.580,21538,0.8673,24.238,定投加仓,格力电器
2016-01-08,000792,买入,1200,20.000,24000,0.5356,37.899,定投加仓,盐湖股份
2016-01-08,000651,买入,400,20.250,8100,0.8078,24.238,定投加仓,格力电器
2016-01-11,000792,卖出,54100,18.320,991112,,,跌破建仓日MA60止损,盐湖股份
2016-01-11,000651,买入,4300,19.390,83377,0.8355,24.238,定投加仓,格力电器
2016-01-11,600519,买入,400,199.860,79944,0.9628,212.540,定投加仓,贵州茅台
2016-01-12,600519,卖出,4500,196.790,885555,,,跌破建仓日MA60止损,贵州茅台
2016-01-12,000651,买入,4200,19.550,82110,0.8000,24.238,定投加仓,格力电器
2016-01-12,600660,买入,5800,14.260,82708,1.0277,13.750,定投加仓,福耀玻璃
2016-01-13,000651,买入,4200,19.300,81060,0.8066,24.238,定投加仓,格力电器
2016-01-13,600660,买入,1900,13.980,26562,1.0371,13.750,定投加仓,福耀玻璃
2016-01-14,000651,买入,4200,19.550,82110,0.7963,24.238,定投加仓,格力电器
2016-01-14,600660,买入,2300,14.230,32729,1.0167,13.750,定投加仓,福耀玻璃
2016-01-15,000651,买入,4300,18.800,80840,0.8066,24.238,定投加仓,格力电器
2016-01-18,000651,买入,4300,18.850,81055,0.7757,24.238,定投加仓,格力电器
2016-01-19,000651,买入,4300,19.660,84538,0.7777,24.238,定投加仓,格力电器
2016-01-19,600660,买入,800,14.400,11520,1.0197,13.750,定投加仓,福耀玻璃
2016-01-20,000651,买入,4300,19.280,82904,0.8111,24.238,定投加仓,格力电器
2016-01-21,000651,买入,4300,18.710,80453,0.7955,24.238,定投加仓,格力电器
