策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1220150501,207506512.50585523,m3,2015-05-04,2026-08-28,1.0841391673621454,0.5521435975019565,1.7450594291270014,1.0652794452994387,0.49784987811988257,0.5323598184948897,0.41729531495352123,0.0,99,0.5282421861741251,0.4830746378317454,0.43819766193566867,0.25788617702535777,0.49784987811988257,1.0100514955159583,1.0495088872003702,0.0,75,2020-05=0.257886177;2020-06=0.3124499846;2020-07=0.4510574073;2020-08=0.4381976619;2020-09=0.399553264;2020-10=0.4165173819;2020-11=0.4894926187;2020-12=0.489907323;2021-01=0.6600341581;2021-02=0.6803156527;2021-03=0.709379493;2021-04=0.7118342354;2021-05=0.7544030704;2021-06=0.745517056;2021-07=0.6829583736;2021-08=0.8025667968;2021-09=0.8142075146;2021-10=0.7006456961;2021-11=0.6076462872;2021-12=0.7567141261;2022-01=0.7132180257;2022-02=0.7538435904;2022-03=0.7396716576;2022-04=0.7084735693;2022-05=0.692428117;2022-06=0.6274306033;2022-07=0.586027668;2022-08=0.567015638;2022-09=0.5578438364;2022-10=0.5035185918;2022-11=0.4906104204;2022-12=0.4818976464;2023-01=0.4392688972;2023-02=0.4598460754;2023-03=0.4830746378;2023-04=0.4988579841;2023-05=0.5028540139;2023-06=0.4968691882;2023-07=0.495819325;2023-08=0.4980728274;2023-09=0.5266750079;2023-10=0.6080642198;2023-11=0.6267662973;2023-12=0.643582164;2024-01=0.5894622818;2024-02=0.5756000462;2024-03=0.5313261766;2024-04=0.5890176957;2024-05=0.6637549352;2024-06=0.5810546913;2024-07=0.5118217638;2024-08=0.4769808282;2024-09=0.5728992099;2024-10=0.5399966459;2024-11=0.4796634831;2024-12=0.3908170695;2025-01=0.4402744499;2025-02=0.4255503061;2025-03=0.5693329105;2025-04=0.4783780527;2025-05=0.5027511019;2025-06=0.4966649701;2025-07=0.3932671483;2025-08=0.4477547105;2025-09=0.5376740669;2025-10=0.5631517584;2025-11=0.502212888;2025-12=0.5181348628;2026-01=0.6087890483;2026-02=0.5815036758;2026-03=0.5213772214;2026-04=0.5282421862;2026-05=0.484382643;2026-06=0.4648085427;2026-07=0.5234317058,2020-05-29,0.6031950397166997,2,0.5039510058987784,0.40150893393528575,0.562496998267846,0.0,15,0.3634331857280477,0.6437212816275749,-0.16359083416754694,2.049728863960898,0.8,10,68.16883750195174,0.45398869849379797,0.45530478982109157,0.4573732122953444,0.562496998267846,2024-05-29~2024-09-11,2024-05-29,2024-09-11,0.807095326538295,0.9885492428660624,1.0,0,1.830960021000807,2020-03-23,0.2899899587706907,2020-03-23,0.28998995877069067,2020-03-23,0.0,2015-11-10,0,1.5985675322933868,207,7,6,0.6497935616496333,0.7310275755656558,0.8959025902101035,1.480330940145447,1.665578258276863,1.9191606037743323,0.8399850801939575,0.0,0.33816425120772947,9.77479803631742,138.42995169082127,1538,448,6.29149650203074,002128/601088/000338/000933/600585,3.341505241655015,0.546078845056576,1185435.317212,0.39514510573733336,-0.17%（同期超额 +45.57%）
