策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M2020120501,350040162.0135306,m3,2012-05-02,2026-08-28,1.0564767248495623,0.35436029450598944,1.5884947317169358,0.9476838083773071,0.43219813783981087,0.42753102895459727,0.29293276552446135,0.0,135,0.4574500655729026,0.36125962210276086,0.2696945479164259,0.11818881157001915,0.4765859254602328,1.0293880247536182,0.9480417920517723,0.0,111,2017-05=0.1181888116;2017-06=0.1852854434;2017-07=0.2071031021;2017-08=0.2796764314;2017-09=0.2767652899;2017-10=0.2771821715;2017-11=0.310045995;2017-12=0.2508005546;2018-01=0.2696945479;2018-02=0.2530572359;2018-03=0.2844136166;2018-04=0.2943919562;2018-05=0.2949199633;2018-06=0.3854897273;2018-07=0.3974141695;2018-08=0.3682800061;2018-09=0.3468802184;2018-10=0.27501853;2018-11=0.2534640138;2018-12=0.2385644156;2019-01=0.3377781961;2019-02=0.3895176241;2019-03=0.4445676284;2019-04=0.4326338153;2019-05=0.3964455328;2019-06=0.4236568578;2019-07=0.3774567614;2019-08=0.3748051753;2019-09=0.3630377775;2019-10=0.374533098;2019-11=0.3916332156;2019-12=0.3896824981;2020-01=0.351252397;2020-02=0.3390204003;2020-03=0.2382025289;2020-04=0.2066711948;2020-05=0.2106977751;2020-06=0.1963378541;2020-07=0.3612596221;2020-08=0.3587406696;2020-09=0.3347518845;2020-10=0.3250286946;2020-11=0.412358389;2020-12=0.3833399158;2021-01=0.4529942032;2021-02=0.4702541515;2021-03=0.4881785851;2021-04=0.4793396363;2021-05=0.5328466914;2021-06=0.5154311525;2021-07=0.4810993644;2021-08=0.5711465482;2021-09=0.6116758925;2021-10=0.4882809885;2021-11=0.4668023615;2021-12=0.5639365693;2022-01=0.526457777;2022-02=0.5748469267;2022-03=0.5962785871;2022-04=0.5789831189;2022-05=0.5763302655;2022-06=0.5533074857;2022-07=0.5213837984;2022-08=0.461110658;2022-09=0.4658646551;2022-10=0.4448995874;2022-11=0.4372966318;2022-12=0.4415850231;2023-01=0.4006294092;2023-02=0.4250400948;2023-03=0.4574500656;2023-04=0.4862464938;2023-05=0.4930781312;2023-06=0.4863534398;2023-07=0.4926326276;2023-08=0.4942942454;2023-09=0.5008638225;2023-10=0.5566135933;2023-11=0.5859608664;2023-12=0.5997253988;2024-01=0.5639733694;2024-02=0.5539333854;2024-03=0.5084969127;2024-04=0.5514421226;2024-05=0.6161651245;2024-06=0.5576220329;2024-07=0.510198739;2024-08=0.4868119824;2024-09=0.5662504179;2024-10=0.5258765303;2024-11=0.4641476604;2024-12=0.3948074043;2025-01=0.445030871;2025-02=0.4142227986;2025-03=0.500359074;2025-04=0.4328340605;2025-05=0.4586403976;2025-06=0.4764910457;2025-07=0.3769190555;2025-08=0.4617606287;2025-09=0.5595377743;2025-10=0.5942838677;2025-11=0.4955167375;2025-12=0.5690561806;2026-01=0.7720751021;2026-02=0.7601091614;2026-03=0.6905596635;2026-04=0.7135615366;2026-05=0.651703133;2026-06=0.6269420271;2026-07=0.6947501182,2017-05-31,0.5879247412747988,2,0.4218311084244184,0.33628470107641784,0.6046545725401008,0.0,51,0.4236767710780005,0.48939282479274293,-0.1506293257876118,1.8261136308733907,0.7692307692307693,13,115.68005400451021,0.39420370115238934,0.3955999892013755,0.45735291600524863,0.6046545725401008,2015-06-09~2016-06-13,2015-06-09,2016-06-13,0.6519485985136508,0.8920615950556052,1.0,0,1.8224611980935101,2013-06-17,0.2866789145579947,2013-06-17,0.28667891455799477,2013-06-17,-1.8189894035458565e-12,2017-07-03,0,1.6317117016561262,225,7.0,6.0,0.6357305579114484,0.7695587204363256,0.9469574609800241,1.4031828647713407,1.6159539390524635,2.1579324741145474,0.700517836593786,0.0,0.3422222222222222,11.076256994008867,174.7288888888889,1810,463,5.662929717818698,002128/601088/000933/600585/000651,3.9266764482816847,0.5521255721947561,1450095.2458440005,0.48336508194800015,4.00%（同期超额 +35.42%）
