策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1020130501,404239793.03069127,m3,2013-05-02,2026-08-28,1.0675288212032328,0.41755277394588386,2.037963207167804,1.0120338973587217,0.44181504161501417,0.47541857124723497,0.368817817278569,0.0,123,0.49127519176351986,0.4122244771807755,0.36135322007236725,0.31488807474189806,0.44181504161501417,0.9840694550195244,1.0345624825791777,0.0,99,2018-05=0.3702259882;2018-06=0.392819998;2018-07=0.4326471498;2018-08=0.4122244772;2018-09=0.3977658817;2018-10=0.3546528472;2018-11=0.3225997536;2018-12=0.3159270025;2019-01=0.4011990151;2019-02=0.4675638791;2019-03=0.5625823657;2019-04=0.5397755007;2019-05=0.5169584296;2019-06=0.5589262063;2019-07=0.5056816459;2019-08=0.5028802181;2019-09=0.4909419562;2019-10=0.5113261876;2019-11=0.5374939316;2019-12=0.5165595225;2020-01=0.5059271481;2020-02=0.49279781;2020-03=0.3613532201;2020-04=0.3277553594;2020-05=0.3267356683;2020-06=0.3238775053;2020-07=0.5101670481;2020-08=0.5167498581;2020-09=0.4957869977;2020-10=0.4819408946;2020-11=0.5785806681;2020-12=0.5400798469;2021-01=0.6418281373;2021-02=0.6657713363;2021-03=0.6825028966;2021-04=0.6648339427;2021-05=0.6975281938;2021-06=0.6761284456;2021-07=0.6264212332;2021-08=0.733660269;2021-09=0.7404281567;2021-10=0.6344209907;2021-11=0.5578618427;2021-12=0.6986361935;2022-01=0.6463576787;2022-02=0.6827210848;2022-03=0.6629224388;2022-04=0.6353123666;2022-05=0.6213715406;2022-06=0.5508057316;2022-07=0.5117306155;2022-08=0.4912751918;2022-09=0.4827675205;2022-10=0.4298880749;2022-11=0.4166923183;2022-12=0.4099846119;2023-01=0.370532705;2023-02=0.3904967736;2023-03=0.4098338737;2023-04=0.4233234923;2023-05=0.4246974353;2023-06=0.419036857;2023-07=0.4208665943;2023-08=0.424381143;2023-09=0.4289557145;2023-10=0.4867236922;2023-11=0.511598139;2023-12=0.5234467824;2024-01=0.4957240367;2024-02=0.486309727;2024-03=0.4482316144;2024-04=0.4944540851;2024-05=0.5608133342;2024-06=0.4910136262;2024-07=0.4270693439;2024-08=0.3994729395;2024-09=0.4965805692;2024-10=0.4657481108;2024-11=0.4081422478;2024-12=0.3272029486;2025-01=0.3725442251;2025-02=0.3512635799;2025-03=0.4588933563;2025-04=0.3825075886;2025-05=0.4053694165;2025-06=0.4131395261;2025-07=0.3148880747;2025-08=0.3812419645;2025-09=0.4649544912;2025-10=0.5074066345;2025-11=0.4130560278;2025-12=0.4692345441;2026-01=0.6358229997;2026-02=0.616486074;2026-03=0.5665066113;2026-04=0.5748053429;2026-05=0.5343163103;2026-06=0.520014756;2026-07=0.5868676876,2025-07-31,0.6066444604169776,2,0.4658378414916322,0.3971962822634383,0.5284329813632741,0.0,39,0.37228506358239866,0.5593067171707794,-0.07651178909544698,1.8207514415017898,0.8333333333333334,12,133.7465976768971,0.4449244010310449,0.44634587316093444,0.4489788392247191,0.5284329813632741,2024-05-29~2024-09-11,2024-05-29,2024-09-11,0.8419694014616761,0.9807178528174524,1.0,0,1.8804100051804888,2020-03-23,0.3086614108526714,2020-03-23,0.3086614108526714,2020-03-23,0.0,2013-05-16,0,1.6232427159999576,271,6,5,0.632413602137395,0.7193341049226585,0.9504956482038789,1.4335813319810242,1.5978315768985,2.052880751775918,0.7448318420240666,0.0,0.36900369003690037,8.10643052859685,115.71586715867159,1916,576,7.594620748596403,002128/601088/000651/000338/000933,4.038810098401782,0.5732424353608548,2459173.457606,0.8197244858686666,5.03%（同期超额 +39.47%）
