策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03M2020151101ex5,332337273.6804985,m3,2015-11-02,2026-08-28,1.455377143847258,0.6695637280826414,3.063513448471758,1.3507646407056069,0.4914449416828808,0.5548932009590368,0.46833089456533394,0.0,93,0.6422739503295869,0.5778446737761527,0.49492507346172654,0.35647126747406976,0.5465306402090504,1.177620583284845,1.3199829641516252,0.0,69,2020-11=0.3564712675;2020-12=0.3800057879;2021-01=0.5926704214;2021-02=0.5847370007;2021-03=0.5700468161;2021-04=0.6015150223;2021-05=0.6655827217;2021-06=0.6725118361;2021-07=0.6422739503;2021-08=0.6765563883;2021-09=0.6941238078;2021-10=0.6448305582;2021-11=0.6107000432;2021-12=0.6469019838;2022-01=0.6155098408;2022-02=0.6122696745;2022-03=0.6354420269;2022-04=0.6572285218;2022-05=0.6357321402;2022-06=0.6154962765;2022-07=0.6017309607;2022-08=0.5747741582;2022-09=0.5621511769;2022-10=0.5078519151;2022-11=0.4826327884;2022-12=0.4949250735;2023-01=0.4380031935;2023-02=0.4622635936;2023-03=0.4866133224;2023-04=0.5137093994;2023-05=0.5230380107;2023-06=0.5107566659;2023-07=0.5118485794;2023-08=0.5008373206;2023-09=0.5437296632;2023-10=0.6547790161;2023-11=0.6737914736;2023-12=0.7152748488;2024-01=0.6911065733;2024-02=0.6436057313;2024-03=0.6429487375;2024-04=0.6570051939;2024-05=0.7045848474;2024-06=0.678524168;2024-07=0.6581158405;2024-08=0.6421395961;2024-09=0.6901078526;2024-10=0.6597520396;2024-11=0.6370770843;2024-12=0.5778446738;2025-01=0.5830868637;2025-02=0.5992423941;2025-03=0.7577572568;2025-04=0.7200453156;2025-05=0.7409412571;2025-06=0.7585199424;2025-07=0.6450115955;2025-08=0.6655180711;2025-09=0.7407383805;2025-10=0.6994169845;2025-11=0.6477175323;2025-12=0.6240577563;2026-01=0.6767216808;2026-02=0.7174081902;2026-03=0.7233552909;2026-04=0.7390108382;2026-05=0.6625231055;2026-06=0.6283054151;2026-07=0.6509244169,2020-11-30,0.6465991836051795,2,0.6465935029042096,0.49489942841393564,0.5465306402090504,0.0,9,0.5533336393549318,0.6216414983518435,-0.27560509736347205,1.7464534872154878,0.8,10,109.77909122683283,0.5450835772043441,0.5468913777378599,0.392470731936938,0.5465306402090504,2020-01-14~2020-03-23,2020-01-14,2020-03-23,0.997352274697439,1.2382377437925667,1.0,0,1.7277556465154202,2020-03-23,0.24757878660569174,2020-03-23,0.24757878660569177,2020-03-23,-1.4551915228366852e-11,2019-01-07,0,1.590185830906264,174,7,5,0.6019314541544996,0.7655271147175402,1.0073167337852322,1.330336378773406,1.6265312434125296,2.0583568431155794,0.5155231889612879,0.0003832886163280951,0.29310344827586204,16.277003812876323,149.1551724137931,1525,386,4.907101347181275,600309/002466/688516/601225/600585,3.997122208410831,0.6247679949736732,1056320.3903996,0.3521067967998666,2.83%（同期超额 +51.68%）
