策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1620110501,525088698.05689454,m3,2011-05-03,2026-08-28,1.0641892331907712,0.3639222610392864,1.9482655824463013,1.0093278827815346,0.447166782252553,0.4569486858016307,0.29704952464870615,0.034013605442176874,147,0.5089800648826637,0.41667123701347397,0.21400269596921317,0.018891168028024374,0.447166782252553,1.0564015218251108,1.052215107125578,0.0,123,2016-05=0.01889116803;2016-06=0.01892533777;2016-07=0.04857035868;2016-08=0.07275903172;2016-09=0.08837755368;2016-10=0.1117616198;2016-11=0.1471069844;2016-12=0.1169955143;2017-01=0.1466275228;2017-02=0.143890727;2017-03=0.214002696;2017-04=0.2043704146;2017-05=0.212830015;2017-06=0.3106062322;2017-07=0.3396470331;2017-08=0.416671237;2017-09=0.3992389785;2017-10=0.4313741807;2017-11=0.4486386587;2017-12=0.4098238499;2018-01=0.4309814359;2018-02=0.416799758;2018-03=0.4473957599;2018-04=0.4675026995;2018-05=0.4646162107;2018-06=0.5556841707;2018-07=0.5714213093;2018-08=0.5440645492;2018-09=0.5089800649;2018-10=0.3970666701;2018-11=0.3785912901;2018-12=0.3619917019;2019-01=0.4806034236;2019-02=0.5470499133;2019-03=0.6120126163;2019-04=0.5925475174;2019-05=0.5567199188;2019-06=0.594453814;2019-07=0.5374474015;2019-08=0.5326565592;2019-09=0.5135328314;2019-10=0.535468865;2019-11=0.5533808071;2019-12=0.536315976;2020-01=0.5386541192;2020-02=0.5271047662;2020-03=0.3877836494;2020-04=0.3621393099;2020-05=0.363120963;2020-06=0.356598364;2020-07=0.5286283149;2020-08=0.5410243339;2020-09=0.5102175322;2020-10=0.4917025616;2020-11=0.5631062671;2020-12=0.5723563335;2021-01=0.7168960384;2021-02=0.7347541179;2021-03=0.7480480357;2021-04=0.7312425058;2021-05=0.7663318004;2021-06=0.743251642;2021-07=0.6894657531;2021-08=0.800629911;2021-09=0.8152029883;2021-10=0.6919592765;2021-11=0.6160192733;2021-12=0.7608506209;2022-01=0.7104640771;2022-02=0.7565050501;2022-03=0.745927866;2022-04=0.7110729317;2022-05=0.6986695105;2022-06=0.631600784;2022-07=0.5847915505;2022-08=0.521651311;2022-09=0.5272332758;2022-10=0.455915428;2022-11=0.4632230631;2022-12=0.4341143131;2023-01=0.3934847974;2023-02=0.4147332923;2023-03=0.4395465245;2023-04=0.4579746137;2023-05=0.461313062;2023-06=0.4543480664;2023-07=0.4539891188;2023-08=0.4535893581;2023-09=0.4775211835;2023-10=0.5550353031;2023-11=0.5770278665;2023-12=0.5904846497;2024-01=0.5446563526;2024-02=0.526670942;2024-03=0.4791407128;2024-04=0.5226090474;2024-05=0.5764768397;2024-06=0.5237316318;2024-07=0.4840165053;2024-08=0.470252816;2024-09=0.5486827811;2024-10=0.5072268895;2024-11=0.4491065685;2024-12=0.3611123258;2025-01=0.4011655855;2025-02=0.4013903121;2025-03=0.4968638473;2025-04=0.4261686353;2025-05=0.4488316789;2025-06=0.4708536337;2025-07=0.3686630931;2025-08=0.441390457;2025-09=0.5374649251;2025-10=0.5667024439;2025-11=0.4913234617;2025-12=0.5137129144;2026-01=0.642713619;2026-02=0.6280898062;2026-03=0.5794859934;2026-04=0.5967266583;2026-05=0.5499014984;2026-06=0.539108876;2026-07=0.6131799934,2016-05-31,0.6131799934417774,3,0.46807555892626196,0.3937775765378635,0.5098952510239001,0.0,63,0.2824012606822629,0.5491299683261156,-0.18337219752137424,2.150005146729044,0.7857142857142857,14,174.02956601896486,0.40090121950098556,0.4024645450449127,0.4407626768867604,0.5098952510239001,2015-06-12~2016-02-01,2015-06-12,2016-02-01,0.7862423089761122,0.9188916439654704,1.0,0,1.8694528723714932,2013-06-17,0.3046093757095433,2013-06-17,0.3046093757095434,2013-06-17,-1.862645149230957e-09,2026-03-05,0,1.5575408434836124,268,7,5,0.6404314065189642,0.7868267030751772,1.028180430504009,1.4438971822385671,1.6341270748133536,2.045380704230352,0.7464514333426107,0.007236292791539103,0.376865671641791,8.237273571924062,139.75746268656715,2033,546,6.354958115569433,000651/601088/002128/000933/000338,3.7349947270912733,0.5011625521882015,2484516.3173268023,0.8281721057756007,2.52%（同期超额 +37.57%）
