策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03M1420121101ex5,1006553326.6075431,m3,2012-11-01,2026-08-28,1.0398420700447601,0.4569537140116685,2.9366038315272114,1.1110039368849836,0.5019306707527842,0.4513240797706217,0.3665675581089083,0.0,129,0.5215017827378237,0.3763708433901267,0.3148038816593919,0.12687578280035194,0.5019306707527842,1.038991663840122,1.1163838609824384,0.0,105,2017-11=0.4355208921;2017-12=0.3719368752;2018-01=0.3742746899;2018-02=0.3763708434;2018-03=0.3856435433;2018-04=0.3920406605;2018-05=0.3798104352;2018-06=0.4445065217;2018-07=0.4900375477;2018-08=0.4717454879;2018-09=0.412894405;2018-10=0.348101651;2018-11=0.3148038817;2018-12=0.2993987057;2019-01=0.3645116033;2019-02=0.4326093115;2019-03=0.4879817105;2019-04=0.4713025084;2019-05=0.4223611317;2019-06=0.4437278649;2019-07=0.3745622582;2019-08=0.3757647308;2019-09=0.3610741061;2019-10=0.3650522448;2019-11=0.36834802;2019-12=0.3376018307;2020-01=0.3223026927;2020-02=0.275484422;2020-03=0.1549585004;2020-04=0.1385737222;2020-05=0.1268757828;2020-06=0.1450893454;2020-07=0.2562253209;2020-08=0.2842464569;2020-09=0.2796944847;2020-10=0.2792736567;2020-11=0.3412588653;2020-12=0.3440742043;2021-01=0.5592499348;2021-02=0.5712480879;2021-03=0.5330335546;2021-04=0.5624036172;2021-05=0.6179732611;2021-06=0.6003739172;2021-07=0.5809983833;2021-08=0.6138898385;2021-09=0.6268163141;2021-10=0.5712729667;2021-11=0.5498848949;2021-12=0.5882285412;2022-01=0.5380769813;2022-02=0.5416996286;2022-03=0.571500522;2022-04=0.5896339986;2022-05=0.5867283662;2022-06=0.5603011247;2022-07=0.5215017827;2022-08=0.4658674082;2022-09=0.4682045844;2022-10=0.4240959911;2022-11=0.4091670712;2022-12=0.4136580934;2023-01=0.3448530474;2023-02=0.3713392324;2023-03=0.394178158;2023-04=0.4166356754;2023-05=0.4228834927;2023-06=0.4134190772;2023-07=0.418183568;2023-08=0.4078763268;2023-09=0.4482007979;2023-10=0.5424587382;2023-11=0.561005339;2023-12=0.5990533008;2024-01=0.5704869483;2024-02=0.5280618267;2024-03=0.5297032439;2024-04=0.5425264053;2024-05=0.60600721;2024-06=0.5968025273;2024-07=0.5780318898;2024-08=0.5544341724;2024-09=0.6202889114;2024-10=0.5925423042;2024-11=0.5849282959;2024-12=0.5504943579;2025-01=0.5479437815;2025-02=0.5615846507;2025-03=0.6892256333;2025-04=0.657052811;2025-05=0.6804774488;2025-06=0.6999620619;2025-07=0.6031810099;2025-08=0.6467571185;2025-09=0.735271236;2025-10=0.7092846719;2025-11=0.6372625858;2025-12=0.6489668146;2026-01=0.7318646913;2026-02=0.7593027155;2026-03=0.7586793252;2026-04=0.7920148178;2026-05=0.7150796071;2026-06=0.6898779383;2026-07=0.716405846,2020-05-29,0.6487021146736823,2,0.454101087261481,0.3899042998826747,0.5730178856961772,0.0,45,0.43862565647159935,0.5514465289185907,-0.2566536603645615,1.5586956007581647,0.7692307692307693,13,334.5177755358477,0.5231726330569759,0.5257018073061348,0.4032939305084291,0.5730178856961772,2015-06-15~2016-05-13,2015-06-15,2016-05-13,0.9130127455295,1.175751097550685,1.0,0,1.7462344281214521,2020-03-23,0.25554096342121596,2020-03-23,0.255540963421216,2020-03-23,0.0,2012-11-12,0,1.5892694237842881,245,7.0,5.0,0.6108041166747439,0.730616337299726,0.8944714764970387,1.3359163138317598,1.6163779782590775,1.9529856527150322,0.6057176891006552,0.0,0.3469387755102041,13.52368502806201,137.33469387755102,2160,563,6.038673956923995,600309/002466/688516/601225/600660,3.5616126917007906,0.4639722926105145,3492420.949441801,1.1641403164806003,5.33%（同期超额 +46.99%）
