策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1720160501,424882621.5793702,m3,2016-05-03,2026-08-28,1.2639567130010343,0.9229137239710812,1.9004136016449908,1.0849437412630414,0.44147848402437273,0.5596532192021708,0.4568873768362458,0.0,87,0.5586628624044754,0.5027757610870331,0.47635153547798215,0.41200402625350496,0.4637869507361896,1.2154617138722097,1.0886124020010937,0.0,63,2021-05=0.6352739324;2021-06=0.6187069115;2021-07=0.5394827814;2021-08=0.6437279233;2021-09=0.6966447927;2021-10=0.5761839903;2021-11=0.5270798406;2021-12=0.647501492;2022-01=0.5920742047;2022-02=0.639167846;2022-03=0.6566323779;2022-04=0.6357642235;2022-05=0.6307385049;2022-06=0.5852307468;2022-07=0.539587272;2022-08=0.5486987832;2022-09=0.541174746;2022-10=0.4984636856;2022-11=0.4813105455;2022-12=0.4775065305;2023-01=0.4257167791;2023-02=0.4481552814;2023-03=0.4763515355;2023-04=0.494784169;2023-05=0.4984602986;2023-06=0.4929873692;2023-07=0.4977950019;2023-08=0.5078914759;2023-09=0.5157911433;2023-10=0.5720154147;2023-11=0.5986137854;2023-12=0.6112863084;2024-01=0.5640755816;2024-02=0.5586628624;2024-03=0.5118310639;2024-04=0.5512585211;2024-05=0.6177631036;2024-06=0.5646606382;2024-07=0.524360203;2024-08=0.5111992244;2024-09=0.600794138;2024-10=0.5647056051;2024-11=0.5027757611;2024-12=0.4120040263;2025-01=0.4600953729;2025-02=0.4526827594;2025-03=0.5702040002;2025-04=0.4847348253;2025-05=0.5098562199;2025-06=0.5218456097;2025-07=0.4274589932;2025-08=0.5053820309;2025-09=0.5854081356;2025-10=0.611858728;2025-11=0.5217122385;2025-12=0.563715282;2026-01=0.7203371154;2026-02=0.7021446662;2026-03=0.6467986337;2026-04=0.6713347183;2026-05=0.6212042268;2026-06=0.6039994471;2026-07=0.6802246341,2024-12-31,0.6098537077379119,2,0.6113363990936487,0.6083149234665279,0.4637869507361896,0.0,3,0.5618260979824985,0.6919840534352157,-0.08299784760984907,2.0229733512616535,0.8888888888888888,9,140.62754052645673,0.6160900699944822,0.6185106244543741,0.4484196459366862,0.4637869507361896,2021-09-22~2021-11-16,2021-09-22,2021-11-16,1.3283902641429113,1.2370030529502185,1.0,0,1.8609121446190604,2021-11-16,0.30141785373424085,2021-11-16,0.3014178537342408,2021-11-16,0.0,2016-05-25,0,1.6700656202873891,171,8,6,0.617730115132077,0.6966858963833912,0.7704370558617948,1.3845587438871216,1.5676005376245277,1.8157514978856435,0.6572339577520925,0.0,0.47368421052631576,5.608722194253591,172.09941520467837,1364,367,6.283096979074901,002128/601088/600585/000338/688516,3.6624470592635117,0.567943399563933,1881678.3433576,0.6272261144525334,3.76%（同期超额 +57.85%）
