策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_ex5_lot100_lrc2_EBDS03M1020091101ex5,460907508.6823476,m3,2009-11-02,2026-08-28,0.8808090686370852,-0.1561867193586459,2.4424610141562897,0.9638966811508904,0.5032950780736407,0.4001314370447635,0.23938656767936095,0.14545454545454545,165,0.38615961548123034,0.24324312475316678,0.08231179924601983,-0.04282822571298561,0.5032950780736407,0.7045370220678422,0.917195685081166,0.0425531914893617,141,2014-11=-0.005728571073;2014-12=0.04991975637;2015-01=0.05955052792;2015-02=0.08231179925;2015-03=0.1085004605;2015-04=0.1544914141;2015-05=0.1742421972;2015-06=0.1754799471;2015-07=0.1383554573;2015-08=0.1107955043;2015-09=0.09663905749;2015-10=0.06940827551;2015-11=0.07716056475;2015-12=0.1133386889;2016-01=0.001071520684;2016-02=-0.04282822571;2016-03=-0.00867269872;2016-04=-0.01107990409;2016-05=-0.01240394078;2016-06=-0.01321742667;2016-07=0.03469643852;2016-08=0.05905912515;2016-09=0.06493895117;2016-10=0.08480654028;2016-11=0.1072310734;2016-12=0.0943666654;2017-01=0.1367377517;2017-02=0.1504770971;2017-03=0.1927963586;2017-04=0.183997763;2017-05=0.1863723705;2017-06=0.2432431248;2017-07=0.2899739545;2017-08=0.331935245;2017-09=0.3405451539;2017-10=0.3713998853;2017-11=0.4266740661;2017-12=0.3668752767;2018-01=0.3964526961;2018-02=0.3944406143;2018-03=0.3950849619;2018-04=0.4199985703;2018-05=0.3863721198;2018-06=0.4458840573;2018-07=0.4919812393;2018-08=0.473548712;2018-09=0.4140318492;2018-10=0.3491746622;2018-11=0.3151960615;2018-12=0.3004217855;2019-01=0.365588716;2019-02=0.4339316565;2019-03=0.4898030472;2019-04=0.4733898342;2019-05=0.4249710754;2019-06=0.4452407835;2019-07=0.3772853439;2019-08=0.3786235844;2019-09=0.3659108419;2019-10=0.3693808378;2019-11=0.3725765228;2019-12=0.3443574644;2020-01=0.3256538584;2020-02=0.2790018335;2020-03=0.1526806118;2020-04=0.1386376755;2020-05=0.1327554413;2020-06=0.1393432088;2020-07=0.2561180124;2020-08=0.2831026871;2020-09=0.2698699194;2020-10=0.2650218875;2020-11=0.3352717085;2020-12=0.3329553028;2021-01=0.5642049052;2021-02=0.5846949297;2021-03=0.5544036823;2021-04=0.5644928762;2021-05=0.6080060567;2021-06=0.5788247564;2021-07=0.501047736;2021-08=0.5397434925;2021-09=0.5616057132;2021-10=0.5149278629;2021-11=0.4991890974;2021-12=0.5382647396;2022-01=0.4902042543;2022-02=0.4887247912;2022-03=0.5092439234;2022-04=0.5226117801;2022-05=0.5117265357;2022-06=0.4852738711;2022-07=0.4472745248;2022-08=0.3995190743;2022-09=0.3995413311;2022-10=0.3606979945;2022-11=0.3449979566;2022-12=0.3496056543;2023-01=0.2845434838;2023-02=0.3097339757;2023-03=0.3314147859;2023-04=0.3525424527;2023-05=0.3586302308;2023-06=0.3491311023;2023-07=0.3531242644;2023-08=0.3441325266;2023-09=0.3861596155;2023-10=0.4702206344;2023-11=0.487726625;2023-12=0.5267181825;2024-01=0.5082271338;2024-02=0.4689575009;2024-03=0.4740784358;2024-04=0.4867151432;2024-05=0.5449945675;2024-06=0.5362983042;2024-07=0.5054508889;2024-08=0.4846510433;2024-09=0.5535913674;2024-10=0.5266544527;2024-11=0.5199474839;2024-12=0.4789623094;2025-01=0.4727391019;2025-02=0.4868461643;2025-03=0.602941533;2025-04=0.5623396943;2025-05=0.5860562145;2025-06=0.6055959179;2025-07=0.5169849777;2025-08=0.5706782805;2025-09=0.6764077448;2025-10=0.659469247;2025-11=0.5769433923;2025-12=0.5961395305;2026-01=0.6690243804;2026-02=0.6876207314;2026-03=0.6667220656;2026-04=0.7259994821;2026-05=0.6550951001;2026-06=0.630213151;2026-07=0.7111567485,2016-02-29,0.5010477360080656,3,0.36530904236223405,0.1848657607677413,0.5607724640596385,0.0,81,0.40702630344583146,0.4152575856501242,-0.27111944616930594,1.5191999766592255,0.6875,16,152.6358362274492,0.3489762293731622,0.35043292992500685,0.379748473493726,0.6050830095071229,2011-03-28~2012-11-15,2011-03-28,2012-11-15,0.5767410816202304,0.9010804774813583,0.9845890410958904,0,1.7443726151945946,2020-03-23,0.25474638349847195,2020-03-23,0.2547463834984719,2020-03-23,-1.1641532182693481e-10,2018-08-06,0,1.4352335176573146,306,6,4.0,0.613841739680556,0.707591377020673,0.8906032678700562,1.326569913530321,1.5831151717301786,1.9554496184129089,0.639666919000757,0.0,0.33986928104575165,10.779165738078255,122.0326797385621,2492,675,8.012603170635929,600309/601225/688516/002466/600585,3.193922817536588,0.4411573228253935,2279141.005413599,0.7597136684711996,1.96%（同期超额 +32.94%）
