策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1420091101,1105315398.3531442,m3,2009-11-02,2026-08-28,1.0510672976411244,0.027706170525747476,1.9475876139817843,0.9954545384230998,0.4469964114858431,0.46988874523324653,0.26183106683548174,0.09090909090909091,165,0.5180758315379059,0.3581204524722077,0.1249020373088614,0.011685483587844159,0.4469964114858431,1.0855938417214255,1.0576783050158742,0.0,141,2014-11=0.07149752785;2014-12=0.1361754912;2015-01=0.1134849202;2015-02=0.1249020373;2015-03=0.151875591;2015-04=0.2268596851;2015-05=0.2319287444;2015-06=0.2412900518;2015-07=0.1923499188;2015-08=0.160411855;2015-09=0.1477352279;2015-10=0.0783277048;2015-11=0.09388752506;2015-12=0.1037948623;2016-01=0.03909605742;2016-02=0.01625153447;2016-03=0.01386105972;2016-04=0.03149329148;2016-05=0.02643635003;2016-06=0.01168548359;2016-07=0.03817709797;2016-08=0.07072480474;2016-09=0.1068998967;2016-10=0.1413546769;2016-11=0.2045676297;2016-12=0.1754333872;2017-01=0.1997097408;2017-02=0.187708416;2017-03=0.2456897961;2017-04=0.2327806188;2017-05=0.2419675917;2017-06=0.3414707265;2017-07=0.3667460684;2017-08=0.4447658367;2017-09=0.4253462793;2017-10=0.4528343658;2017-11=0.4703441803;2017-12=0.4321312827;2018-01=0.4476335762;2018-02=0.4334997152;2018-03=0.4568525554;2018-04=0.4846632942;2018-05=0.4801856922;2018-06=0.559786739;2018-07=0.5680601093;2018-08=0.5417187517;2018-09=0.5073507872;2018-10=0.3864552345;2018-11=0.3697758341;2018-12=0.3557610724;2019-01=0.4593806157;2019-02=0.5340008897;2019-03=0.614608226;2019-04=0.5908217328;2019-05=0.5605051761;2019-06=0.6028106465;2019-07=0.536051049;2019-08=0.5225219617;2019-09=0.5016080488;2019-10=0.5249884707;2019-11=0.5470120542;2019-12=0.5461682433;2020-01=0.5460403668;2020-02=0.52440076;2020-03=0.385699861;2020-04=0.3535384004;2020-05=0.3581204525;2020-06=0.3493884949;2020-07=0.53223979;2020-08=0.5474400685;2020-09=0.5180758315;2020-10=0.511833026;2020-11=0.5831639908;2020-12=0.6043253284;2021-01=0.757708425;2021-02=0.7706112842;2021-03=0.7882303225;2021-04=0.7734578308;2021-05=0.8127441299;2021-06=0.795110077;2021-07=0.7452627364;2021-08=0.8604328225;2021-09=0.8760640401;2021-10=0.7535181526;2021-11=0.6746427547;2021-12=0.8219215513;2022-01=0.7669065;2022-02=0.8130502596;2022-03=0.8024818829;2022-04=0.7652765241;2022-05=0.7524758261;2022-06=0.6816134208;2022-07=0.6334950286;2022-08=0.5741180165;2022-09=0.5797761408;2022-10=0.5047488487;2022-11=0.5115744867;2022-12=0.4852565516;2023-01=0.4443408721;2023-02=0.4653094332;2023-03=0.4889484895;2023-04=0.5060828897;2023-05=0.510301473;2023-06=0.5036933914;2023-07=0.5035707622;2023-08=0.5061343064;2023-09=0.5337876542;2023-10=0.6152166105;2023-11=0.6342450601;2023-12=0.6502573353;2024-01=0.598738193;2024-02=0.5819028719;2024-03=0.531847668;2024-04=0.5823329927;2024-05=0.6537145987;2024-06=0.5957558305;2024-07=0.5468785601;2024-08=0.5346247322;2024-09=0.6279144959;2024-10=0.5913188264;2024-11=0.5350289853;2024-12=0.4350285099;2025-01=0.4741313671;2025-02=0.477774727;2025-03=0.5819489918;2025-04=0.5037015598;2025-05=0.5246528028;2025-06=0.5449201937;2025-07=0.4358501257;2025-08=0.5226988247;2025-09=0.6337166427;2025-10=0.6537216428;2025-11=0.5728860713;2025-12=0.5917910517;2026-01=0.7284895905;2026-02=0.7176309659;2026-03=0.6655703211;2026-04=0.6728150243;2026-05=0.6197399551;2026-06=0.605655099;2026-07=0.6677193099,2016-06-30,0.6677193098777794,3,0.4895469789374882,0.31604658310879397,0.5362801658621594,0.0,81,0.28396070891820324,0.5329357769604584,-0.2516849826771309,2.1543809908430855,0.875,16,367.4384661177147,0.4209890187021794,0.42279024324047043,0.44037301995929196,0.5362801658621594,2015-06-12~2016-02-01,2015-06-12,2016-02-01,0.7850169472991224,0.9518728729879665,0.9845890410958904,0,1.8726718579701047,2020-03-23,0.3058047011988828,2020-03-23,0.3058047011988828,2020-03-23,0.0,2010-09-01,0,1.5322270247521357,277,6,5,0.6349314547054071,0.8290561133677324,1.218460385559487,1.424366466653604,1.607197216530938,2.056077638577227,0.7391412261106974,0.04343509555721023,0.36101083032490977,8.570620679069574,142.52707581227438,2191,599,7.77499479145654,000651/000933/002128/601088/688516,4.291083859871351,0.5083295351156158,5966691.573378798,1.9888971911262658,1.96%（同期超额 +40.14%）
