策略,期末资产,计量版本,首个净值日,末次净值日,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,滚动5年窗口年化,滚动5年年化最差窗口末日,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化_交易日口径,年化波动,最大回撤,回撤区间,最大回撤起日,最大回撤止日,Calmar,Sharpe,rf覆盖率,强平次数,最低担保比例,最低担保比例日,最低股票同跌缓冲,最低股票同跌缓冲日,最低总资产冲击缓冲,最低总资产冲击缓冲日,最低现金,最低现金日,负现金日数,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家贡献,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_gso_lot100_lrc2_EBDS03M1820141101,520432237.48164314,m3,2014-11-03,2026-08-28,1.270647220590929,0.6038726101025073,1.838230245011116,1.1653042005883372,0.46244911611783657,0.587507386775397,0.40126538945648815,0.0,105,0.6336566336814307,0.5540220037573345,0.38558494009634514,0.17421749808115994,0.5324237785781978,1.2233018402325138,1.17765694706504,0.0,81,2019-11=0.3897616856;2019-12=0.3813475999;2020-01=0.3855849401;2020-02=0.3570539648;2020-03=0.1876770014;2020-04=0.1742174981;2020-05=0.178916556;2020-06=0.1882122616;2020-07=0.3479255819;2020-08=0.3942966619;2020-09=0.3701563483;2020-10=0.3883588582;2020-11=0.4551580744;2020-12=0.461808102;2021-01=0.6363769813;2021-02=0.6609313718;2021-03=0.6929118057;2021-04=0.6991365573;2021-05=0.7433893902;2021-06=0.7411054769;2021-07=0.6832131272;2021-08=0.8024714281;2021-09=0.8210464704;2021-10=0.7015923748;2021-11=0.6112212888;2021-12=0.7511730823;2022-01=0.7147945264;2022-02=0.7582088317;2022-03=0.7619455993;2022-04=0.7402222998;2022-05=0.7372577886;2022-06=0.6876627629;2022-07=0.6444182212;2022-08=0.635870409;2022-09=0.6207768285;2022-10=0.5734399925;2022-11=0.5588613763;2022-12=0.55523262;2023-01=0.5033175287;2023-02=0.5268760832;2023-03=0.5540220038;2023-04=0.5731923297;2023-05=0.5762471542;2023-06=0.5704375939;2023-07=0.5703365163;2023-08=0.5696300085;2023-09=0.5931142311;2023-10=0.6793520583;2023-11=0.7023854069;2023-12=0.7178192188;2024-01=0.6695035569;2024-02=0.6527461711;2024-03=0.6028765849;2024-04=0.6513149881;2024-05=0.7259007459;2024-06=0.6556638609;2024-07=0.6141640012;2024-08=0.5960942427;2024-09=0.6897812817;2024-10=0.641622347;2024-11=0.572317915;2024-12=0.4928775719;2025-01=0.5394673742;2025-02=0.5500385219;2025-03=0.7232891334;2025-04=0.6290262487;2025-05=0.6547969317;2025-06=0.6514362112;2025-07=0.5389271375;2025-08=0.603232818;2025-09=0.681612567;2025-10=0.7033041442;2025-11=0.6336566337;2025-12=0.6435643732;2026-01=0.7386003222;2026-02=0.7129979031;2026-03=0.6562004594;2026-04=0.6599955155;2026-05=0.6154589997;2026-06=0.5919610048;2026-07=0.6593903024,2020-04-30,0.6713017148198436,2,0.5178744827470647,0.4007426358146118,0.5324237785781978,0.0,21,0.39856994622318864,0.6119014351837249,-0.1568404059393631,2.0373638176004225,0.7272727272727273,11,172.47741249388105,0.5470357273533659,0.5487363626998973,0.47026358628002995,0.6517077787611048,2015-06-09~2016-05-30,2015-06-09,2016-05-30,0.8393880588525118,1.1064260245166793,1.0,0,1.8462846590249684,2020-03-23,0.29588322491585006,2020-03-23,0.29588322491585006,2020-03-23,0.0,2014-11-06,0,1.6165148181901927,203,8,6.0,0.6193055935685571,0.6980556861515749,0.8309306012271627,1.3545625205373646,1.6410813421433927,2.029357250364071,0.6424347826086957,0.0,0.33004926108374383,11.660066905612412,160.68965517241378,1670,459,5.594822432316055,002128/000338/000933/600309/600585,3.596674869027597,0.5027534588485573,2159122.9182596006,0.7197076394198669,5.46%（同期超额 +49.24%）
