date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2013-11-04,600309,买入,8500,17.530,149005,0.6669,25.852,首次建仓,万华化学
2013-11-04,600660,买入,17500,8.560,149800,0.6833,12.396,首次建仓,福耀玻璃
2013-11-05,600309,买入,8400,17.760,149184,0.6781,25.852,定投加仓,万华化学
2013-11-05,600660,买入,17500,8.540,149450,0.6905,12.396,定投加仓,福耀玻璃
2013-11-06,600309,买入,8400,17.680,148512,0.6870,25.852,定投加仓,万华化学
2013-11-06,600660,买入,17900,8.330,149107,0.6889,12.396,定投加仓,福耀玻璃
2013-11-07,600660,买入,18100,8.220,148782,0.6720,12.396,定投加仓,福耀玻璃
2013-11-07,600309,买入,8500,17.450,148325,0.6839,25.852,定投加仓,万华化学
2013-11-08,600660,买入,18100,8.190,148239,0.6631,12.396,定投加仓,福耀玻璃
2013-11-08,600309,买入,8500,17.340,147390,0.6750,25.852,定投加仓,万华化学
2013-11-11,600660,买入,18000,8.250,148500,0.6607,12.396,定投加仓,福耀玻璃
2013-11-11,600309,买入,8500,17.400,147900,0.6707,25.852,定投加仓,万华化学
2013-11-12,600660,买入,18100,8.280,149868,0.6655,12.396,定投加仓,福耀玻璃
2013-11-12,600309,买入,8400,17.930,150612,0.6731,25.852,定投加仓,万华化学
2013-11-13,600660,买入,18300,8.110,148413,0.6679,12.396,定投加仓,福耀玻璃
2013-11-13,600309,买入,8400,17.670,148428,0.6936,25.852,定投加仓,万华化学
2013-11-14,600660,买入,18300,8.200,150060,0.6542,12.396,定投加仓,福耀玻璃
2013-11-14,600309,买入,8300,17.960,149068,0.6835,25.852,定投加仓,万华化学
2013-11-15,600660,买入,18200,8.290,150878,0.6615,12.396,定投加仓,福耀玻璃
2013-11-15,600309,买入,8300,18.070,149981,0.6947,25.852,定投加仓,万华化学
2013-11-15,600897,买入,10000,15.030,150300,0.8950,16.660,首次建仓,
2013-11-18,600660,买入,18200,8.500,154700,0.6687,12.396,定投加仓,福耀玻璃
2013-11-18,600309,买入,8400,18.480,155232,0.6990,25.852,定投加仓,万华化学
2013-11-18,600897,买入,10100,15.300,154530,0.9022,16.660,定投加仓,
2013-11-19,600660,买入,18300,8.410,153903,0.6857,12.396,定投加仓,福耀玻璃
2013-11-19,600309,买入,7700,18.440,141988,0.7148,25.852,定投加仓,万华化学
2013-11-19,600897,买入,9900,15.580,154242,0.9184,16.660,定投加仓,
2013-11-20,600660,买入,8700,8.380,72906,0.6784,12.396,定投加仓,福耀玻璃
2013-11-20,600309,买入,2300,18.990,43677,0.7133,25.852,定投加仓,万华化学
2013-11-20,600897,买入,9700,16.140,156558,0.9352,16.660,定投加仓,
2013-11-21,600897,买入,9800,16.010,156898,0.9688,16.660,定投加仓,
2013-11-22,600897,买入,9900,15.500,153450,0.9610,16.660,定投加仓,
2013-11-25,600897,买入,9900,15.660,155034,0.9304,16.660,定投加仓,
2013-11-26,600585,买入,9300,16.790,156147,0.6567,25.417,首次建仓,
2013-11-26,600897,买入,9100,15.690,142779,0.9400,16.660,定投加仓,
2013-11-28,600585,买入,3900,17.990,70161,0.6661,25.417,定投加仓,
2013-11-29,600660,买入,4800,8.590,41232,0.6881,12.396,定投加仓,福耀玻璃
2013-11-29,601857,买入,100,7.910,791,0.9142,8.685,首次建仓,
2013-12-03,600660,买入,3100,8.870,27497,0.6994,12.396,定投加仓,福耀玻璃
2013-12-03,600585,买入,900,18.470,16623,0.7027,25.417,定投加仓,
2013-12-03,601857,买入,100,8.170,817,0.9522,8.685,定投加仓,
2013-12-04,600660,买入,3900,9.120,35568,0.7155,12.396,定投加仓,福耀玻璃
2013-12-04,600585,买入,2900,18.870,54723,0.7267,25.417,定投加仓,
2013-12-10,600585,买入,1200,18.350,22020,0.7196,25.417,定投加仓,
2013-12-16,601857,卖出,200,7.810,1562,,,跌破建仓日MA60止损,
2014-01-03,600585,卖出,18200,15.730,286286,,,跌破建仓日MA60止损,
2014-01-06,600660,卖出,237000,7.880,1867560,,,跌破建仓日MA60止损,福耀玻璃
2014-01-06,600897,买入,9900,14.320,141768,0.8914,16.660,定投加仓,
2014-01-07,600897,买入,9900,14.420,142758,0.8596,16.660,定投加仓,
2014-01-10,600897,卖出,98200,14.000,1374800,,,跌破建仓日MA60止损,
2014-01-15,600066,买入,7600,18.190,138244,0.8403,21.194,首次建仓,宇通客车
2014-01-16,600066,买入,7700,18.400,141680,0.8582,21.194,定投加仓,宇通客车
2014-01-17,600066,买入,7600,18.280,138928,0.8682,21.194,定投加仓,宇通客车
2014-01-20,600066,买入,7800,17.590,137202,0.8625,21.194,定投加仓,宇通客车
2014-01-21,600066,买入,7800,17.690,137982,0.8299,21.194,定投加仓,宇通客车
