trade_date,security_code,security_name,exchange,quality_tier,quality_tier_label,quality_score,pool_layer,valuation_tier,valuation_tier_effective,valuation_tier_changed,fair_price_low,fair_price_high,band_position,margin_of_safety,model_intrinsic_value,model_band_source,model_pv,strategy_tag,total_market_cap_bn,signal_state,review_frozen,note,gap_trading_days,gap_return,gap_max_vol_ratio,gap_max_vol_day,close,high,low,pct_chg,amount,ma20,ma60,amount_ma20,data_source,screened_at_utc
2026-08-21,601225,陕西煤业,SSE,L2,L2,76.6,core,较低估,较低估,False,26.78,32.74,低于带底-4%,0.1566,29.7603,模型带·2026-06-30,0.8646,F-资源NAV型,249.4520,ok,False,,,,,,25.73,26.11,25.3,0.7045,773713965.0,25.0135,24.1842,994491770.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601225,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:45+00:00
2026-08-21,601958,金钼股份,SSE,L2,L2,71.2,core,高估,高估,False,9.93,12.13,越带顶+81%,,11.0306,模型带·2026-06-30,1.989,F-资源NAV型,70.7920,ok,False,,,,,,21.94,22.22,21.68,0.6422,812337276.0,22.0135,23.2468,1067213100.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601958,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:45+00:00
2026-08-21,002683,广东宏大,SZSE,L2,L2,73.0,core,高估,高估,False,7.57,9.26,越带顶+222%,,8.4161,模型带·2026-03-31,3.5396,H-成本曲线周期型,22.6370,ok,False,,,,,,29.79,29.9,29.2,-0.201,192604266.0,28.6395,28.914,289013916.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002683,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:45+00:00
2026-08-21,002179,中航光电,SZSE,L2,L2,77.0,core,高估,高估,False,17.23,21.05,越带顶+64%,,19.14,模型带·2026-03-31,1.7983,D-产业链爆发/关键瓶颈型,72.2900,ok,False,,,,,,34.42,34.6,33.88,0.6727,439319670.0,34.6835,37.2388,834265318.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002179,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:48+00:00
2026-08-21,300502,新易盛,SZSE,L2,L2,68.3,core,高估,高估,False,47.94,58.60,越带顶+654%,,53.27,模型带·2026-06-30,8.2974,D-产业链爆发/关键瓶颈型,616.2610,ok,False,,,,,,442.0,443.67,420.06,6.7581,21119113600.0,425.145,500.0175,23732193003.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300502,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:51+00:00
2026-08-21,300394,天孚通信,SZSE,L2,L2,71.4,core,高估,高估,False,16.06,19.63,越带顶+1291%,,17.8419,模型带·2026-06-30,15.3055,D-产业链爆发/关键瓶颈型,297.8830,ok,False,,,,,,273.08,288.0,269.65,-1.1475,13775329444.0,229.2215,265.8105,12770170523.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300394,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:48+00:00
2026-08-21,002463,沪电股份,SZSE,L2,L2,72.0,core,高估,高估,False,24.04,29.39,越带顶+312%,,26.7166,模型带·2026-06-30,4.5369,D-产业链爆发/关键瓶颈型,233.2520,ok,False,,,,,,121.21,122.51,113.39,6.0269,6051675912.0,115.3555,127.6183,6297582805.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002463,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:52+00:00
2026-08-21,002916,深南电路,SZSE,L2,L2,71.9,core,高估,高估,False,61.88,75.63,越带顶+374%,,68.7529,模型带·2026-06-30,5.2107,D-产业链爆发/关键瓶颈型,244.0280,ok,False,,,,,,358.25,362.0,342.98,3.8406,2873129175.0,350.8755,384.4532,3789024462.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002916,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:48+00:00
2026-08-21,300476,胜宏科技,SZSE,L2,L2,68.5,core,高估,高估,False,26.01,31.79,越带顶+698%,,28.8958,模型带·2026-03-31,8.7812,D-产业链爆发/关键瓶颈型,249.3720,ok,False,,,,,,253.74,257.0,248.51,0.1144,5799659058.0,242.8765,288.6557,10644738421.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300476,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:48+00:00
2026-08-21,002938,鹏鼎控股,SZSE,L2,L2,69.5,core,高估,高估,False,17.92,21.91,越带顶+307%,,19.9161,模型带·2026-06-30,4.4788,D-产业链爆发/关键瓶颈型,206.7240,ok,False,,,,,,89.2,89.98,85.01,1.8614,1664382800.0,91.0135,98.8698,2585642464.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002938,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:49+00:00
2026-08-21,600183,生益科技,SSE,L2,L2,73.6,core,高估,高估,False,21.32,26.06,越带顶+410%,,23.6905,模型带·2026-06-30,5.6056,D-产业链爆发/关键瓶颈型,322.5720,ok,False,,,,,,132.8,134.86,124.88,5.1631,8827986240.0,126.403,143.6782,9179259500.8,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600183,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:50+00:00
2026-08-21,002130,沃尔核材,SZSE,L2,L2,69.8,core,中性,中性,False,13.35,16.31,带内99%,,14.8311,模型带·2026-03-31,1.0984,D-产业链爆发/关键瓶颈型,22.8040,ok,False,,,,,,16.29,16.36,16.0,0.0614,208451727.0,16.8555,17.897,558381170.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002130,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:50+00:00
2026-08-21,002138,顺络电子,SZSE,L2,L2,71.7,core,高估,高估,False,18.38,22.46,越带顶+122%,,20.4201,模型带·2026-06-30,2.4456,C-GARP成长型,40.2680,ok,False,,,,,,49.94,50.38,47.95,3.1605,1284686524.0,47.55,53.9108,1981619960.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002138,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:52+00:00
2026-08-21,002222,福晶科技,SZSE,L2,L2,73.7,core,高估,高估,False,7.07,8.65,越带顶+647%,,7.8604,模型带·2026-03-31,8.2197,C-GARP成长型,30.3830,ok,False,,,,,,64.61,66.6,62.0,1.604,1402986767.0,59.5735,75.7152,1996397119.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002222,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:50+00:00
2026-08-21,300408,三环集团,SZSE,L2,L2,75.0,core,高估,高估,False,17.55,21.45,越带顶+431%,,19.4986,模型带·2026-06-30,5.8414,C-GARP成长型,227.4260,ok,False,,,,,,113.9,115.5,109.64,2.1433,4818550890.0,119.3695,129.2613,8970573036.7,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300408,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:52+00:00
2026-08-21,600563,法拉电子,SSE,L2,L2,76.4,core,高估,高估,False,49.11,60.03,越带顶+122%,,54.5692,模型带·2026-06-30,2.4386,A-现金流复利型,29.9410,ok,False,,,,,,133.07,134.55,127.67,3.5403,624750343.0,135.352,148.7207,746678337.8,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600563,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:55+00:00
2026-08-21,600885,宏发股份,SSE,L2,L2,75.3,core,高估,高估,False,20.89,25.53,越带顶+38%,,23.2082,模型带·2026-06-30,1.5141,C-GARP成长型,54.3820,ok,False,,,,,,35.14,35.48,34.15,0.8611,419149920.0,35.299,34.591,620280361.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600885,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:54+00:00
2026-08-21,300811,铂科新材,SZSE,L2,L2,73.1,core,高估,高估,False,13.69,16.74,越带顶+362%,,15.2139,模型带·2026-03-31,5.0809,C-GARP成长型,31.5250,ok,False,,,,,,77.3,78.88,75.15,0.481,713679980.0,69.4315,80.595,1024248993.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300811,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:56+00:00
2026-08-21,688300,联瑞新材,SSE,L2,L2,71.9,core,高估,高估,False,14.14,17.28,越带顶+741%,,15.7104,模型带·2026-06-30,9.2493,C-GARP成长型,35.0880,ok,False,,,,,,145.31,151.38,137.18,1.9219,185973564931.0,137.047,173.147,184826586965.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688300,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:54+00:00
2026-08-21,688072,拓荆科技,SSE,L2,L2,74.8,core,高估,高估,False,73.26,89.54,越带顶+652%,,81.3958,模型带·2026-06-30,8.2744,D-产业链爆发/关键瓶颈型,195.7720,ok,False,,,,,,673.5,699.66,670.3,0.3337,339921511500.0,688.5115,686.0935,526420517848.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688072,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:53+00:00
2026-08-21,688082,盛美上海,SSE,L2,L2,73.4,core,高估,高估,False,46.64,57.00,越带顶+428%,,51.822,模型带·2026-06-30,5.8103,D-产业链爆发/关键瓶颈型,145.3100,ok,False,,,,,,301.1,306.69,290.5,2.0678,164419177870.0,293.1475,321.7975,231238603027.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688082,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:54+00:00
2026-08-21,688120,华海清科,SSE,L1,L1,76.1,core,高估,高估,False,35.40,43.27,越带顶+528%,,39.3352,模型带·2026-06-30,6.9073,D-产业链爆发/关键瓶颈型,134.8400,ok,False,,,,,,271.7,280.5,268.76,-3.1373,217222383950.0,262.346,250.7803,381027107104.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688120,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:55+00:00
2026-08-21,300604,长川科技,SZSE,L2,L2,68.2,core,高估,高估,False,19.70,24.08,越带顶+1060%,,21.8873,模型带·2026-06-30,12.7663,D-产业链爆发/关键瓶颈型,180.3890,ok,False,,,,,,279.42,284.58,270.02,1.3346,3599684034.0,275.8475,277.5308,6672598658.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300604,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:55+00:00
2026-08-21,688200,华峰测控,SSE,L2,L2,73.2,core,高估,高估,False,30.82,37.67,越带顶+995%,,34.2453,模型带·2026-03-31,12.046,D-产业链爆发/关键瓶颈型,82.8330,ok,False,,,,,,412.52,418.09,402.2,-0.7411,106314076872.0,391.0735,392.8633,204066266298.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688200,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:58+00:00
2026-08-21,688019,安集科技,SSE,L2,L2,75.0,core,高估,高估,False,54.64,66.78,越带顶+261%,,60.713,模型带·2026-03-31,3.9706,D-产业链爆发/关键瓶颈型,55.0500,ok,False,,,,,,241.07,248.98,239.2,-2.9548,127457445585.0,246.722,254.8158,203610304790.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688019,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:56+00:00
2026-08-21,002409,雅克科技,SZSE,L2,L2,70.3,core,高估,高估,False,18.87,23.06,越带顶+501%,,20.9638,模型带·2026-03-31,6.6066,D-产业链爆发/关键瓶颈型,65.9160,ok,False,,,,,,138.5,140.88,135.46,0.0867,2642109100.0,147.134,154.878,5288130595.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002409,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:58+00:00
2026-08-21,688630,芯碁微装,SSE,L2,L2,67.8,core,高估,高估,False,29.64,36.23,越带顶+1086%,,32.933,模型带·2026-03-31,13.0441,D-产业链爆发/关键瓶颈型,62.9360,ok,False,,,,,,429.58,455.6,419.04,-0.7898,202244116100.0,396.173,424.1128,246184939207.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688630,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:57+00:00
2026-08-21,688256,寒武纪,SSE,L2,L2,63.65,core,高估,高估,False,46.63,57.00,越带顶+1716%,,51.815,模型带·2026-06-30,19.9749,D-产业链爆发/关键瓶颈型,650.8640,ok,False,,,,,,1035.0,1061.47,996.0,2.386,1245445825500.0,1110.4465,1273.5818,1580939531541.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688256,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:57+00:00
2026-08-21,300661,圣邦股份,SZSE,L2,L2,71.0,core,高估,高估,False,10.14,12.40,越带顶+840%,,11.2705,模型带·2026-03-31,10.3456,C-GARP成长型,79.9370,ok,False,,,,,,116.6,118.12,114.01,0.0172,1004054260.0,108.057,116.1618,1861993260.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300661,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:58+00:00
2026-08-21,603501,豪威集团,SSE,L2,L2,67.2,core,高估,高估,False,46.94,57.37,越带顶+50%,,52.1578,模型带·2026-03-31,1.6454,D-产业链爆发/关键瓶颈型,107.9360,ok,False,,,,,,85.82,86.61,85.01,-0.1977,907941272.0,89.941,94.11,1854204268.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603501,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:58+00:00
2026-08-21,301589,诺瓦星云,SZSE,L2,L2,74.5,core,较高估,较高估,False,103.87,126.96,越带顶+8%,,115.4155,模型带·2026-06-30,1.1861,C-GARP成长型,12.6560,ok,False,,,,,,136.9,137.9,135.28,0.0,59400910.0,140.12,143.0973,95938429.65,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz301589,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:01+00:00
2026-08-21,688188,柏楚电子,SSE,L2,L2,75.3,core,高估,高估,False,46.41,56.72,越带顶+79%,,51.5625,模型带·2026-06-30,1.9704,C-GARP成长型,41.2050,ok,False,,,,,,101.6,102.86,100.58,-0.7231,18614826880.0,103.5985,104.5047,30084982802.5,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688188,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:59+00:00
2026-08-21,688018,乐鑫科技,SSE,L2,L2,72.2,core,高估,高估,False,33.55,41.00,越带顶+174%,,37.2734,模型带·2026-06-30,3.0105,C-GARP成长型,26.3000,ok,False,,,,,,112.21,112.8,109.31,0.0089,31109134063.0,108.231,114.678,63033831881.6,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688018,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:46:59+00:00
2026-08-21,002142,宁波银行,SZSE,L2,L2,67.5,core,中性,中性,False,29.10,35.57,带内77%,,32.3328,股利折现,1.0534,J-金融资本型,224.9180,ok,False,,,,,,34.06,34.29,33.75,-0.3511,866077680.0,32.2805,31.1407,999370648.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002142,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:00+00:00
2026-08-21,300033,同花顺,SZSE,L2,L2,72.3,core,高估,高估,False,42.07,51.42,越带顶+332%,,46.7462,模型带·2026-06-30,4.7518,N-订阅/递延收入型,167.1840,ok,False,,,,,,222.13,223.77,218.01,0.8673,1955054982.0,230.351,227.9065,3036386996.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300033,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:00+00:00
2026-08-21,600570,恒生电子,SSE,L2,L2,73.6,core,高估,高估,False,6.22,7.60,越带顶+180%,,6.9089,模型带·2026-06-30,3.0844,N-订阅/递延收入型,40.3540,ok,False,,,,,,21.31,21.45,21.01,0.2824,374514726.0,22.274,22.0023,752919502.3,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600570,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:01+00:00
2026-08-21,688692,达梦数据,SSE,L2,L2,72.5,core,高估,高估,False,60.67,74.15,越带顶+224%,,67.4087,模型带·2026-03-31,3.5617,N-订阅/递延收入型,27.1880,ok,False,,,,,,240.09,247.6,238.3,-3.3843,28693083873.0,236.7125,243.6937,42464335962.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688692,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:00+00:00
2026-08-21,002415,海康威视,SZSE,L2,L2,74.2,core,高估,高估,False,14.94,18.26,越带顶+88%,,16.6021,模型带·2026-06-30,2.072,C-GARP成长型,315.2720,ok,False,,,,,,34.4,34.5,33.8,0.9686,1593459600.0,35.7975,33.4687,3834188833.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002415,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:02+00:00
2026-08-21,000063,中兴通讯,SZSE,L2,L2,65.8,core,较高估,较高估,False,24.68,30.16,越带顶+12%,,27.4173,模型带·2026-06-30,1.2321,D-产业链爆发/关键瓶颈型,161.5880,ok,False,,,,,,33.78,33.92,33.43,-0.1773,1647508026.0,34.4405,36.0765,4608797224.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000063,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:02+00:00
2026-08-21,002050,三花智控,SZSE,L2,L2,75.7,core,高估,高估,False,14.01,17.12,越带顶+114%,,15.5641,模型带·2026-03-31,2.3586,C-GARP成长型,154.4760,ok,False,,,,,,36.71,36.9,35.9,1.5772,1371481929.0,37.8695,41.4698,2433962296.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002050,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:02+00:00
2026-08-21,002270,华明装备,SZSE,L2,L2,76.8,core,高估,高估,False,6.93,8.47,越带顶+127%,,7.696,模型带·2026-03-31,2.5026,C-GARP成长型,17.2610,ok,False,,,,,,19.26,19.52,19.03,-0.2073,157508280.0,20.224,19.6687,437514458.05,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002270,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:02+00:00
2026-08-21,002595,豪迈科技,SZSE,L2,L2,76.2,core,高估,高估,False,24.87,30.39,越带顶+59%,,27.6279,模型带·2026-03-31,1.7526,C-GARP成长型,56.1670,ok,False,,,,,,48.42,49.7,48.0,-2.4773,196110684.0,51.3785,49.5185,235909444.8,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002595,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:03+00:00
2026-08-21,002837,英维克,SZSE,L2,L2,71.7,core,高估,高估,False,5.82,7.11,越带顶+661%,,6.4678,模型带·2026-03-31,8.3676,D-产业链爆发/关键瓶颈型,68.9680,ok,False,,,,,,54.12,55.32,52.52,2.2483,1994359884.0,53.7395,64.8588,2188397317.2,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002837,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:03+00:00
2026-08-21,601100,恒立液压,SSE,L2,L2,76.5,core,高估,高估,False,20.50,25.06,越带顶+322%,,22.7792,模型带·2026-03-31,4.6441,C-GARP成长型,141.8450,ok,False,,,,,,105.79,105.94,100.7,4.3294,819343550.0,105.416,109.4983,694922808.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh601100,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:03+00:00
2026-08-21,002690,美亚光电,SZSE,L2,L2,75.3,core,高估,高估,False,7.22,8.83,越带顶+73%,,8.0262,模型带·2026-03-31,1.9087,A-现金流复利型,13.5160,ok,False,,,,,,15.32,15.59,15.25,-1.5424,59129072.0,15.4665,14.9147,99223311.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002690,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:04+00:00
2026-08-21,300627,华测导航,SZSE,L2,L2,70.7,core,高估,高估,False,12.42,15.18,越带顶+79%,,13.8011,模型带·2026-06-30,1.9658,C-GARP成长型,21.5400,ok,False,,,,,,27.13,27.3,26.92,-0.4404,135356996.0,28.174,28.3418,270017945.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300627,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:05+00:00
2026-08-21,300628,亿联网络,SZSE,L2,L2,77.2,core,高估,高估,False,20.36,24.88,越带顶+68%,,22.617,模型带·2026-06-30,1.8451,A-现金流复利型,52.8690,ok,False,,,,,,41.73,42.51,41.13,-1.5802,680015388.0,39.5755,36.778,624432898.55,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300628,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:04+00:00
2026-08-21,300776,帝尔激光,SZSE,L2,L2,67.7,core,高估,高估,False,29.33,35.85,越带顶+218%,,32.5936,模型带·2026-06-30,3.4976,D-产业链爆发/关键瓶颈型,32.5170,ok,False,,,,,,114.0,117.01,110.33,-0.7401,749766600.0,113.6795,142.8103,1145554580.9,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300776,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:07+00:00
2026-08-21,603279,景津装备,SSE,L2,L2,71.9,core,较低估,较低估,False,13.47,16.46,低于带底-7%,0.2001,14.9677,模型带·2026-03-31,0.8331,C-GARP成长型,7.1870,ok,False,,,,,,12.47,12.55,12.26,-0.4789,64474888.0,12.8845,12.9153,77770131.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh603279,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:05+00:00
2026-08-21,688100,威胜信息,SSE,L2,L2,70.7,core,较高估,较高估,False,18.06,22.08,越带顶+16%,,20.0695,模型带·2026-06-30,1.2786,C-GARP成长型,12.6170,ok,False,,,,,,25.66,26.1,25.44,-0.9649,9015458814.0,28.9185,30.0873,13223940724.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688100,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:09+00:00
2026-08-21,605305,中际联合,SSE,L2,L2,70.3,core,较低估,较低估,False,37.79,46.19,低于带底-2%,0.1291,41.9887,模型带·2026-03-31,0.8857,C-GARP成长型,7.9040,ok,False,,,,,,37.19,37.31,36.31,0.2967,81375439.0,38.83,39.7667,135697207.85,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh605305,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:08+00:00
2026-08-21,688208,道通科技,SSE,L2,L2,70.0,core,高估,高估,False,15.49,18.93,越带顶+32%,,17.2112,模型带·2026-06-30,1.456,C-GARP成长型,16.7950,ok,False,,,,,,25.06,25.31,24.81,-0.5556,17764635546.0,27.3105,26.965,30784853805.0,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh688208,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:06+00:00
2026-08-21,600970,中材国际,SSE,L2,L2,71.7,core,低估,低估,False,14.89,18.20,低于带底-48%,1.1459,16.5426,模型带·2026-03-31,0.4661,P-在手订单兑现型,20.2140,ok,False,,,,,,7.71,7.79,7.67,-0.8997,64811802.0,7.845,7.8328,137573853.15,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600970,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:08+00:00
2026-08-21,002920,德赛西威,SZSE,L2,L2,71.2,core,高估,高估,False,56.26,68.76,越带顶+26%,,62.5068,模型带·2026-06-30,1.3826,C-GARP成长型,51.5760,ok,False,,,,,,86.42,87.3,83.43,2.0427,488540902.0,90.3325,88.1652,845219652.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002920,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:07+00:00
2026-08-21,002594,比亚迪,SZSE,L2,L2,76.2,core,较高估,较高估,False,67.48,82.48,越带顶+10%,,74.9811,模型带·2026-03-31,1.2066,D-产业链爆发/关键瓶颈型,824.8330,ok,False,,,,,,90.47,91.08,89.72,-0.0111,1618164514.0,91.3175,89.6387,3146808268.95,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz002594,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:10+00:00
2026-08-21,300274,阳光电源,SZSE,L2,L2,75.7,core,高估,高估,False,66.02,80.69,越带顶+40%,,73.3556,模型带·2026-03-31,1.5415,C-GARP成长型,234.4390,ok,False,,,,,,113.08,114.59,109.71,1.9749,3418623252.0,111.9785,129.4582,6000035244.45,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz300274,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:10+00:00
2026-08-21,600031,三一重工,SSE,L2,L2,67.1,core,较高估,较高估,False,14.07,17.19,越带顶+9%,,15.631,模型带·2026-03-31,1.2027,C-GARP成长型,172.8660,ok,False,,,,,,18.8,19.09,18.78,-1.3123,637506120.0,19.459,18.816,1423692450.1,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600031,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:08+00:00
2026-08-21,000338,潍柴动力,SZSE,L2,L2,71.0,core,中性,中性,False,23.92,29.23,带内99%,,26.5734,模型带·2026-03-31,1.0973,C-GARP成长型,251.9490,ok,False,,,,,,29.16,29.21,28.16,3.0389,1533337776.0,28.967,28.5748,2534960888.4,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sz000338,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:10+00:00
2026-08-21,600066,宇通客车,SSE,L2,L2,75.3,core,高估,高估,False,8.71,10.64,越带顶+177%,,9.6759,模型带·2026-06-30,3.0478,A-现金流复利型,65.2890,ok,False,,,,,,29.49,30.09,29.2,-1.8636,370857393.0,31.146,29.8708,659557593.25,"https://proxy.finance.qq.com/ifzqgtimg/appstock/app/newfqkline/get?param=sh600066,day,2020-01-01,2026-08-21,1000,qfq",2026-08-23T14:47:09+00:00
