security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
000333,美的集团,L2,2013-06-30,2013-09-12,2013-09-12,unavailable,已披露年报 ROE 仅 2 年 < 要求 3 年,2.5800,0.2718,weightavg_ttm,16.9097,,,0.2652,,,,,5,1.0000,0.3568,,0.2052,,,,market,0.0404,0.0514,1.00,0.0918,0.0300,0.1218,,,,0.20,,,,,
000333,美的集团,L2,2013-09-30,2013-10-31,2013-10-31,unavailable,已披露年报 ROE 仅 2 年 < 要求 3 年,2.1900,0.1156,eps_over_bps,18.9476,,,0.2652,,,,,5,1.0000,0.3568,,0.1765,,,,market,0.0418,0.0514,1.00,0.0932,0.0300,0.1232,,,,0.20,,,,,
000333,美的集团,L2,2013-12-31,2014-03-29,2014-03-29,ok,,1.7300,0.2487,weightavg_ttm,19.4787,4.8444,0.2487,0.2487,,0.248700,normalized,,5,0.6911,0.1475,0.5000,0.1279,0.1244,0.1244,,market,0.0443,0.0514,1.00,0.0957,0.0300,0.1257,57.0583,51.3524,62.7641,0.20,45.6466,11.78,32.98,0.8151,0.0524
000333,美的集团,L2,2014-03-31,2014-04-29,2014-04-29,ok,,1.3100,0.2543,weightavg_ttm,20.8273,5.1797,0.2487,0.2487,,0.248700,normalized,,5,0.6911,0.1475,0.5000,0.2124,0.1244,0.1244,,market,0.0450,0.0514,1.00,0.0964,0.0300,0.1264,60.4472,54.4025,66.4919,0.20,48.3578,11.67,46.14,0.8097,0.0653
000333,美的集团,L2,2014-06-30,2014-08-19,2014-08-19,ok,,2.2400,0.2689,weightavg_ttm,8.4747,2.1076,0.2487,0.2487,,0.248700,normalized,,5,0.6911,0.1475,0.5000,0.3781,0.1244,0.1244,,market,0.0427,0.0514,1.00,0.0941,0.0300,0.1241,25.3520,22.8168,27.8872,0.20,20.2816,12.03,11.32,0.8271,0.0227
000333,美的集团,L2,2014-09-30,2014-10-24,2014-10-24,ok,,2.3600,0.2768,weightavg_ttm,9.0346,2.2469,0.2487,0.2487,,0.248700,normalized,,5,0.6911,0.1475,0.5000,0.4601,0.1244,0.1244,,market,0.0398,0.0514,1.00,0.0913,0.0300,0.1213,28.0527,25.2474,30.8580,0.20,22.4422,12.49,11.89,0.8461,0.0000
000333,美的集团,L2,2014-12-31,2015-03-31,2015-03-31,ok,,2.4900,0.2949,weightavg_ttm,9.3625,2.5274,0.2700,0.2700,,0.269950,normalized,,5,0.0344,0.5031,0.4672,0.4461,0.1438,0.1438,,market,0.0365,0.0514,1.00,0.0879,0.0300,0.1179,33.9591,30.5632,37.3550,0.20,27.1673,13.44,13.64,0.8907,0.0000
000333,美的集团,L2,2015-03-31,2015-04-29,2015-04-29,ok,,2.6800,0.3013,weightavg_ttm,10.1853,2.7495,0.2700,0.2700,,0.269950,normalized,,5,0.0344,0.5031,0.4672,0.4681,0.1438,0.1438,,market,0.0365,0.0514,1.00,0.0879,0.0300,0.1179,36.9435,33.2491,40.6378,0.20,29.5548,13.44,13.78,0.8907,0.0000
000333,美的集团,L2,2015-06-30,2015-08-31,2015-08-31,ok,,2.2400,0.3014,weightavg_ttm,10.7584,2.9042,0.2700,0.2700,,0.269950,normalized,,5,0.0344,0.5031,0.4672,0.4938,0.1438,0.1438,,market,0.0333,0.0514,1.00,0.0847,0.0300,0.1147,40.7962,36.7166,44.8758,0.20,32.6369,14.05,18.21,0.9041,0.0000
000333,美的集团,L2,2015-09-30,2015-10-29,2015-10-29,ok,,2.1000,0.2960,weightavg_ttm,11.1778,3.0174,0.2700,0.2700,,0.269950,normalized,,5,0.0344,0.5031,0.4672,0.4615,0.1438,0.1438,,market,0.0324,0.0514,1.00,0.0838,0.0300,0.1138,42.9183,38.6265,47.2101,0.20,34.3347,14.22,20.44,0.9073,0.0000
000333,美的集团,L2,2015-12-31,2016-03-26,2016-03-26,ok,,2.0000,0.2906,weightavg_ttm,11.5312,3.3510,0.2906,0.2906,,0.290600,normalized,,5,0.0054,,0.6672,0.5739,0.0967,0.0967,,market,0.0285,0.0514,1.00,0.0799,0.0285,0.1099,44.2083,39.7875,48.6292,0.20,35.3667,13.19,22.10,0.8387,0.0000
000333,美的集团,L2,2016-03-31,2016-04-30,2016-04-30,ok,,1.8200,0.2853,weightavg_ttm,12.6207,3.6676,0.2906,0.2906,,0.290600,normalized,,5,0.0054,,0.6672,0.5362,0.0967,0.0967,,market,0.0289,0.0514,1.00,0.0803,0.0289,0.1103,48.2716,43.4444,53.0987,0.20,38.6173,13.16,26.52,0.8380,0.0000
000333,美的集团,L2,2016-06-30,2016-08-31,2016-08-31,ok,,2.1600,0.2708,weightavg_ttm,8.6122,2.5027,0.2906,0.2906,,0.290600,normalized,,5,0.0054,,0.6672,0.4937,0.0967,0.0967,,market,0.0274,0.0514,1.00,0.0789,0.0274,0.1089,33.2223,29.9001,36.5446,0.20,26.5779,13.27,15.38,0.8406,0.0000
000333,美的集团,L2,2016-09-30,2016-10-31,2016-10-31,ok,,2.2700,0.2736,weightavg_ttm,9.0512,2.6303,0.2906,0.2906,,0.290600,normalized,,5,0.0054,,0.6672,0.4538,0.0967,0.0967,,market,0.0274,0.0514,1.00,0.0789,0.0274,0.1089,34.9156,31.4241,38.4072,0.20,27.9325,13.27,15.38,0.8406,0.0000
000333,美的集团,L2,2016-12-31,2017-03-31,2017-03-31,ok,,2.2900,0.2688,weightavg_ttm,9.4642,2.5440,0.2688,0.2688,,0.268800,normalized,,5,0.1674,0.2516,0.4794,0.4030,0.1399,0.1399,,market,0.0328,0.0514,1.00,0.0843,0.0300,0.1143,35.6785,32.1106,39.2463,0.20,28.5428,14.02,15.58,0.9004,0.0000
000333,美的集团,L2,2017-03-31,2017-04-29,2017-04-29,ok,,2.3500,0.2617,weightavg_ttm,10.1356,2.7245,0.2688,0.2688,,0.268800,normalized,,5,0.1674,0.2516,0.4794,0.3033,0.1399,0.1399,,market,0.0347,0.0514,1.00,0.0861,0.0300,0.1161,37.2537,33.5283,40.9790,0.20,29.8029,13.67,15.85,0.8934,0.0000
000333,美的集团,L2,2017-06-30,2017-08-31,2017-08-31,ok,,2.4800,0.2570,weightavg_ttm,10.1714,2.7341,0.2688,0.2688,,0.268800,normalized,,5,0.1674,0.2516,0.4794,0.1991,0.1399,0.1399,,market,0.0363,0.0514,1.00,0.0877,0.0300,0.1177,36.5650,32.9085,40.2215,0.20,29.2520,13.37,14.74,0.8859,0.0000
000333,美的集团,L2,2017-09-30,2017-10-31,2017-10-31,ok,,2.6000,0.2573,weightavg_ttm,10.8760,2.9235,0.2688,0.2688,,0.268800,normalized,,5,0.1674,0.2516,0.4794,0.1807,0.1399,0.1399,,market,0.0389,0.0514,1.00,0.0903,0.0300,0.1203,37.7351,33.9616,41.5087,0.20,30.1881,12.91,14.51,0.8733,0.0000
000333,美的集团,L2,2017-12-31,2018-03-31,2018-03-31,ok,,2.6600,0.2588,weightavg_ttm,11.2387,3.0210,0.2688,0.2688,,0.268800,normalized,,5,0.2253,0.3638,0.4959,0.1806,0.1355,0.1355,,market,0.0374,0.0514,1.00,0.0888,0.0300,0.1188,39.4106,35.4695,43.3516,0.20,31.5284,13.05,14.82,0.8731,0.0000
000333,美的集团,L2,2018-03-31,2018-04-28,2018-04-28,ok,,2.7900,0.2588,weightavg_ttm,12.0331,3.2345,0.2688,0.2688,,0.268800,normalized,,5,0.2253,0.3638,0.4959,0.1717,0.1355,0.1355,,market,0.0362,0.0514,1.00,0.0876,0.0300,0.1176,42.8785,38.5907,47.1664,0.20,34.3028,13.26,15.37,0.8787,0.0000
000333,美的集团,L2,2018-06-30,2018-08-31,2018-08-31,ok,,2.9600,0.2585,weightavg_ttm,11.9666,3.2166,0.2688,0.2688,,0.268800,normalized,,5,0.2253,0.3638,0.4959,0.1669,0.1355,0.1355,,market,0.0358,0.0514,1.00,0.0872,0.0300,0.1172,42.9145,38.6230,47.2059,0.20,34.3316,13.34,14.50,0.8810,0.0000
000333,美的集团,L2,2018-09-30,2018-10-31,2018-10-31,ok,,3.0700,0.2592,weightavg_ttm,12.4708,3.3522,0.2688,0.2688,,0.268800,normalized,,5,0.2253,0.3638,0.4959,0.1713,0.1355,0.1355,,market,0.0351,0.0514,1.00,0.0865,0.0300,0.1165,45.1356,40.6221,49.6492,0.20,36.1085,13.46,14.70,0.8841,0.0000
000333,美的集团,L2,2018-12-31,2019-04-20,2019-04-20,ok,,3.0800,0.2566,weightavg_ttm,12.4676,3.3513,0.2688,0.2688,,0.268800,normalized,,5,0.2370,0.2281,0.4371,0.1677,0.1513,0.1513,,market,0.0307,0.0514,1.00,0.0821,0.0300,0.1121,49.6639,44.6976,54.6303,0.20,39.7312,14.82,16.12,0.9254,0.0000
000333,美的集团,L2,2019-03-31,2019-04-30,2019-04-30,ok,,3.2200,0.2587,weightavg_ttm,13.5703,3.6477,0.2688,0.2688,,0.268800,normalized,,5,0.2370,0.2281,0.4371,0.1672,0.1513,0.1513,,market,0.0339,0.0514,1.00,0.0853,0.0300,0.1153,51.6508,46.4857,56.8159,0.20,41.3207,14.16,16.04,0.9140,0.0000
000333,美的集团,L2,2019-06-30,2019-08-31,2019-08-31,ok,,3.4300,0.2620,weightavg_ttm,13.3435,3.5867,0.2688,0.2688,,0.268800,normalized,,5,0.2370,0.2281,0.4371,0.1744,0.1513,0.1513,,market,0.0306,0.0514,1.00,0.0820,0.0300,0.1120,53.2390,47.9151,58.5629,0.20,42.5912,14.84,15.52,0.9258,0.0000
000333,美的集团,L2,2019-09-30,2019-10-31,2019-10-31,ok,,3.5600,0.2647,weightavg_ttm,14.1106,3.7929,0.2688,0.2688,,0.268800,normalized,,5,0.2370,0.2281,0.4371,0.1770,0.1513,0.1513,,market,0.0329,0.0514,1.00,0.0843,0.0300,0.1143,54.4561,49.0105,59.9017,0.20,43.5649,14.36,15.30,0.9175,0.0000
000333,美的集团,L2,2019-12-31,2020-04-30,2020-04-30,ok,,3.6000,0.2643,weightavg_ttm,14.5827,3.8273,0.2625,0.2643,down,0.262452,normalized,,5,0.1750,0.3287,0.4396,0.1814,0.1471,0.1471,,market,0.0254,0.0514,1.00,0.0768,0.0254,0.1068,58.6517,52.7866,64.5169,0.20,46.9214,15.32,16.29,0.9337,0.0000
000333,美的集团,L2,2020-03-31,2020-04-30,2020-04-30,ok,,3.3600,0.2397,weightavg_ttm,15.1447,3.9748,0.2625,0.2643,down,0.262452,normalized,,5,0.1750,0.3287,0.4396,0.1480,0.1471,0.1471,,market,0.0254,0.0514,1.00,0.0768,0.0254,0.1068,60.9121,54.8209,67.0033,0.20,48.7297,15.32,18.13,0.9337,0.0000
000333,美的集团,L2,2020-06-30,2020-08-31,2020-08-31,ok,,3.2900,0.2249,weightavg_ttm,14.9762,3.9305,0.2625,0.2643,down,0.262452,normalized,,5,0.1750,0.3287,0.4396,0.1278,0.1471,0.1471,,market,0.0302,0.0514,1.00,0.0816,0.0300,0.1116,58.4048,52.5643,64.2453,0.20,46.7238,14.86,17.75,0.9248,0.0000
000333,美的集团,L2,2020-09-30,2020-10-31,2020-10-31,ok,,3.5800,0.2332,weightavg_ttm,16.0664,4.2167,0.2625,0.2643,down,0.262452,normalized,,5,0.1750,0.3287,0.4396,0.1387,0.1471,0.1471,,market,0.0318,0.0514,1.00,0.0832,0.0300,0.1132,61.1790,55.0611,67.2969,0.20,48.9432,14.51,17.09,0.9189,0.0000
000333,美的集团,L2,2020-12-31,2021-04-30,2021-04-30,ok,,3.9300,0.2495,weightavg_ttm,16.7165,4.3262,0.2588,0.2588,,0.258800,normalized,,5,0.0884,0.2261,0.4250,0.1635,0.1488,0.1488,,market,0.0316,0.0514,1.00,0.0831,0.0300,0.1131,63.3184,56.9865,69.6502,0.20,50.6547,14.64,16.11,0.9245,0.0000
000333,美的集团,L2,2021-03-31,2021-04-30,2021-04-30,ok,,4.1600,0.2568,weightavg_ttm,16.6768,4.3159,0.2588,0.2588,,0.258800,normalized,,5,0.0884,0.2261,0.4250,0.1667,0.1488,0.1488,,market,0.0316,0.0514,1.00,0.0831,0.0300,0.1131,63.1681,56.8513,69.4849,0.20,50.5345,14.64,15.18,0.9245,0.0000
000333,美的集团,L2,2021-06-30,2021-08-31,2021-08-31,ok,,4.0900,0.2455,weightavg_ttm,16.0667,4.1581,0.2588,0.2588,,0.258800,normalized,,5,0.0884,0.2261,0.4250,0.1340,0.1488,0.1488,,market,0.0284,0.0514,1.00,0.0799,0.0284,0.1099,62.9406,56.6465,69.2346,0.20,50.3525,15.14,15.39,0.9332,0.0000
000333,美的集团,L2,2021-09-30,2021-10-30,2021-10-30,ok,,4.1600,0.2411,weightavg_ttm,16.9712,4.3921,0.2588,0.2588,,0.258800,normalized,,5,0.0884,0.2261,0.4250,0.1239,0.1488,0.1488,,market,0.0297,0.0514,1.00,0.0812,0.0297,0.1112,65.9625,59.3663,72.5588,0.20,52.7700,15.02,15.86,0.9309,0.0000
000333,美的集团,L2,2021-12-31,2022-04-30,2022-04-30,ok,,4.1700,0.2409,weightavg_ttm,17.8726,4.5861,0.2566,0.2566,,0.256600,normalized,,5,0.0675,0.2276,0.4199,0.1220,0.1489,0.1489,,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,69.5695,62.6126,76.5265,0.20,55.6556,15.17,16.68,0.9348,0.0000
000333,美的集团,L2,2022-03-31,2022-04-30,2022-04-30,ok,,4.3000,0.2431,weightavg_ttm,18.9008,4.8499,0.2566,0.2566,,0.256600,normalized,,5,0.0675,0.2276,0.4199,0.1154,0.1489,0.1489,,market,0.0284,0.0514,1.00,0.0798,0.0284,0.1098,73.5716,66.2144,80.9287,0.20,58.8573,15.17,17.11,0.9348,0.0000
000333,美的集团,L2,2022-06-30,2022-08-31,2022-08-31,ok,,4.3400,0.2364,weightavg_ttm,18.5307,4.7550,0.2566,0.2566,,0.256600,normalized,,5,0.0675,0.2276,0.4199,0.0955,0.1489,0.1489,,market,0.0262,0.0514,1.00,0.0777,0.0262,0.1077,73.1024,65.7922,80.4127,0.20,58.4819,15.37,16.84,0.9389,0.0000
000333,美的集团,L2,2022-09-30,2022-10-29,2022-10-29,ok,,4.3500,0.2294,weightavg_ttm,19.8880,5.1033,0.2566,0.2566,,0.256600,normalized,,5,0.0675,0.2276,0.4199,0.0776,0.1489,0.1489,,market,0.0276,0.0514,1.00,0.0790,0.0276,0.1090,77.7908,70.0117,85.5698,0.20,62.2326,15.24,17.88,0.9363,0.0000
000333,美的集团,L2,2022-12-31,2023-04-29,2023-04-29,ok,,4.3400,0.2221,weightavg_ttm,20.4273,5.0966,0.2495,0.2495,,0.249500,normalized,,5,0.8254,0.1583,0.4637,0.0687,0.1338,0.1338,,market,0.0278,0.0514,1.00,0.0792,0.0278,0.1092,75.5461,67.9915,83.1007,0.20,60.4369,14.82,17.41,0.9171,0.0000
000333,美的集团,L2,2023-03-31,2023-04-29,2023-04-29,ok,,4.4600,0.2210,weightavg_ttm,21.6896,5.4116,0.2495,0.2495,,0.249500,normalized,,5,0.8254,0.1583,0.4637,0.0994,0.1338,0.1338,,market,0.0278,0.0514,1.00,0.0792,0.0278,0.1092,80.2147,72.1933,88.2362,0.20,64.1718,14.82,17.99,0.9171,0.0000
000333,美的集团,L2,2023-06-30,2023-08-31,2023-08-31,ok,,4.6700,0.2217,weightavg_ttm,20.8438,5.2005,0.2495,0.2495,,0.249500,normalized,,5,0.8254,0.1583,0.4637,0.1147,0.1338,0.1338,,market,0.0256,0.0514,1.00,0.0770,0.0256,0.1070,78.1430,70.3287,85.9573,0.20,62.5144,15.03,16.73,0.9214,0.0000
000333,美的集团,L2,2023-09-30,2023-10-31,2023-10-31,ok,,4.8100,0.2226,weightavg_ttm,22.2204,5.5440,0.2495,0.2495,,0.249500,normalized,,5,0.8254,0.1583,0.4637,0.0960,0.1338,0.1338,,market,0.0269,0.0514,1.00,0.0784,0.0269,0.1084,82.6075,74.3468,90.8683,0.20,66.0860,14.90,17.17,0.9188,0.0000
000333,美的集团,L2,2023-12-31,2024-03-28,2024-03-28,ok,,4.9300,0.2223,weightavg_ttm,23.1831,5.5848,0.2409,0.2409,,0.240900,normalized,,5,0.8121,0.1546,0.5308,0.0739,0.1130,0.1130,,market,0.0234,0.0514,1.00,0.0748,0.0234,0.1048,81.9627,73.7664,90.1590,0.20,65.5701,14.68,16.63,0.8985,0.0000
000333,美的集团,L2,2024-03-31,2024-04-30,2024-04-30,ok,,5.0600,0.2214,weightavg_ttm,24.7495,5.9622,0.2409,0.2409,,0.240900,normalized,,5,0.8121,0.1546,0.5308,0.0629,0.1130,0.1130,,market,0.0230,0.0514,1.00,0.0745,0.0230,0.1045,87.6879,78.9191,96.4567,0.20,70.1503,14.71,17.33,0.8992,0.0000
000333,美的集团,L2,2024-06-30,2024-08-20,2024-08-20,ok,,5.2800,0.2229,weightavg_ttm,23.6095,5.6875,0.2409,0.2409,,0.240900,normalized,,5,0.8121,0.1546,0.5308,0.0864,0.1130,0.1130,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,84.4447,76.0003,92.8892,0.20,67.5558,14.85,15.99,0.9023,0.0000
000333,美的集团,L2,2024-09-30,2024-10-31,2024-10-31,ok,,5.4500,0.2228,weightavg_ttm,27.3080,6.5785,0.2409,0.2409,,0.240900,normalized,,5,0.8121,0.1546,0.5308,0.0957,0.1130,0.1130,,market,0.0215,0.0514,1.00,0.0729,0.0215,0.1029,97.6843,87.9159,107.4527,0.20,78.1474,14.85,17.92,0.9023,0.0000
000333,美的集团,L2,2024-12-31,2025-03-29,2025-03-29,ok,,5.4400,0.2129,weightavg_ttm,28.3113,6.1978,0.2189,0.2223,down,0.218916,normalized,,5,0.7796,0.1302,0.6093,0.1049,0.0855,0.0855,,market,0.0172,0.0514,1.00,0.0686,0.0172,0.0986,91.1668,82.0501,100.2834,0.20,72.9334,14.71,16.76,0.8775,0.0000
000333,美的集团,L2,2025-03-31,2025-04-30,2025-04-30,ok,,5.7700,0.2148,weightavg_ttm,30.0018,6.5679,0.2189,0.2223,down,0.218916,normalized,,5,0.7796,0.1302,0.6093,0.1274,0.0855,0.0855,,market,0.0162,0.0514,1.00,0.0677,0.0162,0.0977,97.1987,87.4788,106.9185,0.20,77.7589,14.80,16.85,0.8802,0.0000
000333,美的集团,L2,2025-06-30,2025-08-30,2025-08-30,ok,,5.8300,0.2038,weightavg_ttm,28.1901,6.1713,0.2189,0.2223,down,0.218916,normalized,,5,0.7796,0.1302,0.6093,0.1396,0.0855,0.0855,,market,0.0184,0.0514,1.00,0.0698,0.0184,0.0998,90.0399,81.0359,99.0439,0.20,72.0319,14.59,15.44,0.8740,0.0000
000333,美的集团,L2,2025-09-30,2025-10-30,2025-10-30,ok,,5.8400,0.1962,weightavg_ttm,28.7080,6.2846,0.2189,0.2223,down,0.218916,normalized,,5,0.7796,0.1302,0.6093,0.1476,0.0855,0.0855,,market,0.0186,0.0514,1.00,0.0700,0.0186,0.1000,91.5568,82.4011,100.7125,0.20,73.2454,14.57,15.68,0.8734,0.0000
000333,美的集团,L2,2025-12-31,2026-03-31,2026-03-31,ok,,5.8000,0.1970,weightavg_ttm,29.3823,6.5258,0.2221,0.2221,,0.222100,normalized,,5,0.7964,0.1416,0.6357,0.1414,0.0809,0.0809,,market,0.0182,0.0514,1.00,0.0696,0.0182,0.0996,94.0524,84.6472,103.4576,0.20,75.2419,14.41,16.22,0.8661,0.0000
000333,美的集团,L2,2026-03-31,2026-04-30,2026-04-30,ok,,5.8500,0.1970,weightavg_ttm,30.5536,6.7860,0.2221,0.2221,,0.222100,normalized,,5,0.7964,0.1416,0.6357,0.1326,0.0809,0.0809,,market,0.0175,0.0514,1.00,0.0689,0.0175,0.0989,98.2530,88.4277,108.0783,0.20,78.6024,14.48,16.80,0.8681,0.0000
