security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
000001,平安银行,L1,2004-09-30,2005-10-29,2005-10-29,ok,,,,,2.2500,0.1915,0.0851,0.1082,down,0.085112,normalized,,5,0.9665,,0.0000,,0.0851,0.0851,,tier,,,,0.0800,0.0300,0.0851,2.6175,2.3558,2.8793,0.10,2.3558,13.67,,0.7698,0.0648
000001,平安银行,L1,2004-12-31,2005-04-26,2005-04-26,ok,,0.1500,0.0638,weightavg_ttm,2.4100,0.2051,0.0851,0.1082,down,0.085112,normalized,,5,0.9665,,0.0000,-0.0987,0.0851,0.0851,,tier,,,,0.0800,0.0300,0.0851,2.8037,2.5233,3.0840,0.10,2.5233,13.67,18.69,0.7698,0.0648
000001,平安银行,L1,2005-03-31,2006-04-26,2006-04-26,ok,,,,,2.4900,0.1806,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,-0.1377,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.1230,1.9107,2.3353,0.10,1.9107,11.76,,0.7684,0.0586
000001,平安银行,L1,2005-06-30,2005-08-19,2005-08-19,ok,,,0.0375,weightavg_ttm,2.5100,0.2136,0.0851,0.1082,down,0.085112,normalized,,5,0.9665,,0.0000,-0.2076,0.0851,0.0851,,tier,,,,0.0800,0.0300,0.0851,2.9200,2.6280,3.2120,0.10,2.6280,13.67,,0.7698,0.0648
000001,平安银行,L1,2005-09-30,2006-10-26,2006-10-26,ok,,,,,2.5800,0.1871,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,-0.1407,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.1997,1.9797,2.4197,0.10,1.9797,11.76,,0.7684,0.0586
000001,平安银行,L1,2005-12-31,2006-04-01,2006-04-01,ok,,0.1600,0.0716,weightavg_ttm,2.6000,0.1886,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,-0.0019,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.2168,1.9951,2.4384,0.10,1.9951,11.76,13.85,0.7684,0.0586
000001,平安银行,L1,2006-03-31,2007-04-26,2007-04-26,ok,,,,,2.7100,0.1966,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,0.1181,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.3106,2.0795,2.5416,0.10,2.0795,11.76,,0.7684,0.0586
000001,平安银行,L1,2006-06-30,2007-08-16,2007-08-16,ok,,,0.1160,weightavg_ttm,2.8700,0.2082,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,0.3495,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.4470,2.2023,2.6917,0.10,2.2023,11.76,,0.7684,0.0586
000001,平安银行,L1,2006-09-30,2007-10-23,2007-10-23,ok,,,0.1343,weightavg_ttm,3.1100,0.2256,0.0725,0.0786,down,0.072528,normalized,,5,0.9073,,0.0000,0.5556,0.0725,0.0725,,tier,,,,0.0800,0.0300,0.0725,2.6516,2.3864,2.9168,0.10,2.3864,11.76,,0.7684,0.0586
000001,平安银行,L1,2006-12-31,2008-03-20,2008-03-20,ok,,0.6800,0.2283,weightavg_ttm,3.3300,0.3603,0.1082,0.1082,,0.108200,normalized,,9,0.1882,,0.0000,0.4921,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,6.0367,5.4330,6.6404,0.10,5.4330,16.75,8.88,0.7723,0.0723
000001,平安银行,L1,2007-03-31,2008-04-24,2008-04-24,ok,,0.8200,0.2247,eps_over_bps,3.6500,0.3949,0.1082,0.1082,,0.108200,normalized,,9,0.1882,,0.0000,0.5864,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,6.6168,5.9551,7.2785,0.10,5.9551,16.75,8.07,0.7723,0.0723
000001,平安银行,L1,2007-06-30,2008-08-21,2008-08-21,ok,,0.9700,0.3006,weightavg_ttm,3.6900,0.3993,0.1082,0.1082,,0.108200,normalized,,9,0.1882,,0.0000,0.7575,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,6.6893,6.0204,7.3582,0.10,6.0204,16.75,6.90,0.7723,0.0723
000001,平安银行,L1,2007-09-30,2008-10-24,2008-10-24,ok,,1.1100,0.2583,weightavg_ttm,4.0100,0.4339,0.1082,0.1082,,0.108200,normalized,,9,0.1882,,0.0000,0.7278,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,7.2694,6.5425,7.9964,0.10,6.5425,16.75,6.55,0.7723,0.0723
000001,平安银行,L1,2007-12-31,2009-03-20,2009-03-20,ok,,0.9700,0.3341,weightavg_ttm,5.6700,0.6254,0.1103,0.1103,,0.110300,normalized,,9,0.0529,0.1927,0.0000,1.0798,0.1103,0.1103,,tier,,,,0.0800,0.0300,0.1103,10.6444,9.5800,11.7089,0.10,9.5800,17.02,10.97,0.7725,0.0728
000001,平安银行,L1,2008-03-31,2009-04-24,2009-04-24,ok,,1.0500,0.1716,eps_over_bps,6.1200,0.6750,0.1103,0.1103,,0.110300,normalized,,9,0.0529,0.1927,0.0000,1.2153,0.1103,0.1103,,tier,,,,0.0800,0.0300,0.1103,11.4892,10.3403,12.6381,0.10,10.3403,17.02,10.94,0.7725,0.0728
000001,平安银行,L1,2008-06-30,2009-08-21,2009-08-21,ok,,1.1400,0.3264,weightavg_ttm,7.0900,0.7820,0.1103,0.1103,,0.110300,normalized,,9,0.0529,0.1927,0.0000,1.4636,0.1103,0.1103,,tier,,,,0.0800,0.0300,0.1103,13.3102,11.9792,14.6413,0.10,11.9792,17.02,11.68,0.7725,0.0728
000001,平安银行,L1,2008-09-30,2009-10-29,2009-10-29,ok,,1.1600,0.3944,weightavg_ttm,7.6900,0.8482,0.1103,0.1103,,0.110300,normalized,,9,0.0529,0.1927,0.0000,1.5189,0.1103,0.1103,,tier,,,,0.0800,0.0300,0.1103,14.4366,12.9930,15.8803,0.10,12.9930,17.02,12.45,0.7725,0.0728
000001,平安银行,L1,2008-12-31,2010-03-12,2010-03-12,ok,,0.2000,0.0432,weightavg_ttm,5.2800,0.5713,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.2545,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,9.5717,8.6145,10.5289,0.10,8.6145,16.75,47.86,0.7723,0.0723
000001,平安银行,L1,2009-03-31,2010-04-29,2010-04-29,ok,,0.2200,-0.1581,weightavg_ttm,5.4975,0.5948,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.2290,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,9.9660,8.9694,10.9626,0.10,8.9694,16.75,45.30,0.7723,0.0723
000001,平安银行,L1,2009-06-30,2010-08-25,2010-08-25,ok,,0.2300,0.0226,weightavg_ttm,5.7900,0.6265,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.0575,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,10.4962,9.4466,11.5459,0.10,9.4466,16.75,45.64,0.7723,0.0723
000001,平安银行,L1,2009-09-30,2010-10-28,2010-10-28,ok,,0.2800,0.0455,eps_over_bps,6.1500,0.6654,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,-0.0169,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,11.1489,10.0340,12.2637,0.10,10.0340,16.75,39.82,0.7723,0.0723
000001,平安银行,L1,2009-12-31,2011-02-25,2011-02-25,ok,,1.6200,0.2659,weightavg_ttm,6.5900,0.7407,0.1124,0.1124,,0.112400,normalized,,9,0.1396,0.1977,0.0000,0.5273,0.1124,0.1124,,tier,,,,0.0800,0.0300,0.1124,12.8029,11.5226,14.0832,0.10,11.5226,17.28,7.90,0.7727,0.0733
000001,平安银行,L1,2010-03-31,2010-04-29,2010-04-29,ok,,1.7700,0.2739,weightavg_ttm,7.1197,0.7704,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.4738,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,12.9068,11.6161,14.1975,0.10,11.6161,16.75,7.29,0.7723,0.0723
000001,平安银行,L1,2010-06-30,2010-08-25,2010-08-25,ok,,1.8600,0.2722,weightavg_ttm,8.7291,0.9445,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.4179,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,15.8243,14.2419,17.4068,0.10,14.2419,16.75,8.51,0.7723,0.0723
000001,平安银行,L1,2010-09-30,2010-10-28,2010-10-28,ok,,1.9100,0.2072,eps_over_bps,9.2200,0.9976,0.1082,0.1082,,0.108200,normalized,,9,0.3241,0.0247,0.0000,0.3824,0.1082,0.1082,,tier,,,,0.0800,0.0300,0.1082,16.7142,15.0428,18.3856,0.10,15.0428,16.75,8.75,0.7723,0.0723
000001,平安银行,L1,2010-12-31,2011-02-25,2011-02-25,ok,,1.9000,0.2332,weightavg_ttm,9.5258,1.0707,0.1124,0.1124,,0.112400,normalized,,9,0.1396,0.1977,0.0000,0.3309,0.1124,0.1124,,tier,,,,0.0800,0.0300,0.1124,18.5065,16.6558,20.3571,0.10,16.6558,17.28,9.74,0.7727,0.0733
000001,平安银行,L1,2011-03-31,2011-04-27,2011-04-27,ok,,2.0800,0.2282,weightavg_ttm,10.3200,1.1600,0.1124,0.1124,,0.112400,normalized,,9,0.1396,0.1977,0.0000,0.3137,0.1124,0.1124,,tier,,,,0.0800,0.0300,0.1124,20.0494,18.0445,22.0544,0.10,18.0445,17.28,9.64,0.7727,0.0733
000001,平安银行,L1,2011-06-30,2011-08-18,2011-08-18,ok,,2.2800,0.2271,weightavg_ttm,10.9476,1.2305,0.1124,0.1124,,0.112400,normalized,,9,0.1396,0.1977,0.0000,0.2936,0.1124,0.1124,,tier,,,,0.0800,0.0300,0.1124,21.2686,19.1418,23.3955,0.10,19.1418,17.28,9.33,0.7727,0.0733
000001,平安银行,L1,2011-09-30,2011-10-26,2011-10-26,ok,,2.4500,0.2213,weightavg_ttm,13.6100,1.5298,0.1124,0.1124,,0.112400,normalized,,9,0.1396,0.1977,0.0000,0.3106,0.1124,0.1124,,tier,,,,0.0800,0.0300,0.1124,26.4412,23.7970,29.0853,0.10,23.7970,17.28,10.79,0.7727,0.0733
000001,平安银行,L1,2011-12-31,2012-03-09,2012-03-09,ok,,2.4700,0.2032,weightavg_ttm,14.3092,2.9076,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.5581,0.2032,0.2032,,tier,,,,0.0800,0.0300,0.1500,69.4002,62.4602,76.3402,0.10,62.4602,23.87,28.10,0.8697,0.0000
000001,平安银行,L1,2012-03-31,2012-04-26,2012-04-26,ok,,2.4500,0.1797,weightavg_ttm,14.9932,3.0466,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.4904,0.2032,0.2032,,tier,,,,0.0800,0.0300,0.1500,72.7177,65.4460,79.9895,0.10,65.4460,23.87,29.68,0.8697,0.0000
000001,平安银行,L1,2012-06-30,2012-08-16,2012-08-16,ok,,1.9300,0.1595,weightavg_ttm,15.5802,3.1659,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.5065,0.2032,0.2032,,tier,,,,0.0800,0.0300,0.1500,75.5646,68.0082,83.1211,0.10,68.0082,23.87,39.15,0.8697,0.0000
000001,平安银行,L1,2012-09-30,2012-10-26,2012-10-26,ok,,1.7100,0.1573,weightavg_ttm,15.9500,3.2410,0.2032,0.2032,,0.203200,normalized,,9,0.1446,0.1736,0.0000,1.3944,0.2032,0.2032,,tier,,,,0.0800,0.0300,0.1500,77.3584,69.6225,85.0942,0.10,69.6225,23.87,45.24,0.8697,0.0000
000001,平安银行,L1,2012-12-31,2013-03-08,2013-03-08,ok,,1.6400,0.1678,weightavg_ttm,8.6200,1.7516,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3863,0.1962,0.1962,,tier,,,,0.0800,0.0300,0.1500,41.2757,37.1481,45.4032,0.10,37.1481,23.56,25.17,0.8635,0.0000
000001,平安银行,L1,2013-03-31,2013-04-24,2013-04-24,ok,,1.4100,0.1635,weightavg_ttm,17.3244,3.5203,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3521,0.1962,0.1962,,tier,,,,0.0800,0.0300,0.1500,82.9555,74.6599,91.2510,0.10,74.6599,23.56,58.83,0.8635,0.0000
000001,平安银行,L1,2013-06-30,2013-08-23,2013-08-23,ok,,1.5900,0.1648,weightavg_ttm,11.1673,2.2692,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3506,0.1962,0.1962,,tier,,,,0.0800,0.0300,0.1500,53.4728,48.1255,58.8201,0.10,48.1255,23.56,33.63,0.8635,0.0000
000001,平安银行,L1,2013-09-30,2013-10-23,2013-10-23,ok,,1.5800,0.1669,weightavg_ttm,11.5785,2.3527,0.2032,0.2032,,0.203200,normalized,,9,0.1179,0.4311,0.0346,0.3448,0.1962,0.1962,,tier,,,,0.0800,0.0300,0.1500,55.4419,49.8977,60.9861,0.10,49.8977,23.56,35.09,0.8635,0.0000
000001,平安银行,L1,2013-12-31,2014-03-07,2014-03-07,ok,,1.5500,0.1657,weightavg_ttm,8.1800,1.6622,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3460,0.1892,0.1892,,tier,,,,0.0800,0.0300,0.1500,38.6058,34.7452,42.4664,0.10,34.7452,23.23,24.91,0.8566,0.0000
000001,平安银行,L1,2014-03-31,2014-04-24,2014-04-24,ok,,1.4800,0.1684,weightavg_ttm,12.3205,2.5035,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3316,0.1892,0.1892,,tier,,,,0.0800,0.0300,0.1500,58.1468,52.3321,63.9615,0.10,52.3321,23.23,39.29,0.8566,0.0000
000001,平安银行,L1,2014-06-30,2014-08-14,2014-08-14,ok,,1.5100,0.1667,weightavg_ttm,10.5857,2.1510,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.3078,0.1892,0.1892,,tier,,,,0.0800,0.0300,0.1500,49.9593,44.9634,54.9553,0.10,44.9634,23.23,33.09,0.8566,0.0000
000001,平安银行,L1,2014-09-30,2014-10-24,2014-10-24,ok,,1.5000,0.1677,weightavg_ttm,11.0930,2.2541,0.2032,0.2032,,0.203200,normalized,,9,0.1074,0.1323,0.0690,0.2778,0.1892,0.1892,,tier,,,,0.0800,0.0300,0.1500,52.3536,47.1183,57.5890,0.10,47.1183,23.23,34.90,0.8566,0.0000
000001,平安银行,L1,2014-12-31,2015-03-13,2015-03-13,ok,,1.4400,0.1635,weightavg_ttm,7.9600,1.6175,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2443,0.1810,0.1810,,tier,,,,0.0800,0.0300,0.1500,36.8046,33.1241,40.4850,0.10,33.1241,22.75,25.56,0.8474,0.0293
000001,平安银行,L1,2015-03-31,2015-04-24,2015-04-24,ok,,1.4800,0.1615,weightavg_ttm,11.9654,2.4314,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2170,0.1810,0.1810,,tier,,,,0.0800,0.0300,0.1500,55.3245,49.7921,60.8570,0.10,49.7921,22.75,37.38,0.8474,0.0293
000001,平安银行,L1,2015-06-30,2015-08-14,2015-08-14,ok,,1.4100,0.1614,weightavg_ttm,10.5447,2.1427,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.2009,0.1810,0.1810,,tier,,,,0.0800,0.0300,0.1500,48.7552,43.8797,53.6307,0.10,43.8797,22.75,34.58,0.8474,0.0293
000001,平安银行,L1,2015-09-30,2015-10-23,2015-10-23,ok,,1.3600,0.1925,weightavg_ttm,10.9819,2.2315,0.2032,0.2032,,0.203200,normalized,,9,0.0898,0.1502,0.1092,0.1942,0.1810,0.1810,,tier,,,,0.0800,0.0300,0.1500,50.7768,45.6991,55.8544,0.10,45.6991,22.75,37.34,0.8474,0.0293
000001,平安银行,L1,2015-12-31,2016-03-10,2016-03-10,ok,,1.3000,0.1494,weightavg_ttm,9.4100,1.5790,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1772,0.1487,0.1487,,tier,,,,0.0800,0.0300,0.1500,33.8525,30.4673,37.2378,0.10,30.4673,21.44,26.04,0.7894,0.1120
000001,平安银行,L1,2016-03-31,2016-04-21,2016-04-21,ok,,1.2400,0.1443,weightavg_ttm,11.7143,1.9657,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1807,0.1487,0.1487,,tier,,,,0.0800,0.0300,0.1500,42.1422,37.9280,46.3564,0.10,37.9280,21.44,33.99,0.7894,0.1120
000001,平安银行,L1,2016-06-30,2016-08-12,2016-08-12,ok,,1.3200,0.1388,weightavg_ttm,10.0025,1.6784,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1678,0.1487,0.1487,,tier,,,,0.0800,0.0300,0.1500,35.9840,32.3856,39.5824,0.10,32.3856,21.44,27.26,0.7894,0.1120
000001,平安银行,L1,2016-09-30,2016-10-21,2016-10-21,ok,,1.3300,0.1333,weightavg_ttm,10.3827,1.7422,0.1678,0.1678,,0.167800,normalized,,9,0.2931,0.0712,0.1139,0.1541,0.1487,0.1487,,tier,,,,0.0800,0.0300,0.1500,37.3518,33.6166,41.0869,0.10,33.6166,21.44,28.08,0.7894,0.1120
000001,平安银行,L1,2016-12-31,2017-03-17,2017-03-17,ok,,1.3200,0.1318,weightavg_ttm,10.6100,1.7581,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.1406,0.1459,0.1459,,tier,,,,0.0800,0.0300,0.1500,37.5063,33.7556,41.2569,0.10,33.7556,21.33,28.41,0.7844,0.1239
000001,平安银行,L1,2017-03-31,2017-04-22,2017-04-22,ok,,1.2800,0.1237,weightavg_ttm,10.9366,1.8122,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.1083,0.1459,0.1459,,tier,,,,0.0800,0.0300,0.1500,38.6608,34.7947,42.5269,0.10,34.7947,21.33,30.20,0.7844,0.1239
000001,平安银行,L1,2017-06-30,2017-08-11,2017-08-11,ok,,1.2800,0.1204,weightavg_ttm,11.1530,1.8480,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.0876,0.1459,0.1459,,tier,,,,0.0800,0.0300,0.1500,39.4256,35.4831,43.3682,0.10,35.4831,21.33,30.80,0.7844,0.1239
000001,平安银行,L1,2017-09-30,2017-10-21,2017-10-21,ok,,1.2900,0.0833,weightavg_ttm,11.5407,1.9123,0.1657,0.1657,,0.165700,normalized,,9,0.2483,0.0970,0.1194,0.0620,0.1459,0.1459,,tier,,,,0.0800,0.0300,0.1500,40.7962,36.7165,44.8758,0.10,36.7165,21.33,31.62,0.7844,0.1239
000001,平安银行,L1,2017-12-31,2018-03-15,2018-03-15,ok,,1.3000,0.1162,weightavg_ttm,11.7700,1.5680,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0540,0.1180,0.1180,,tier,,,,0.0800,0.0300,0.1332,30.1377,27.1239,33.1515,0.10,27.1239,19.22,23.18,0.7519,0.1801
000001,平安银行,L1,2018-03-31,2018-04-20,2018-04-20,ok,,1.3200,0.1152,weightavg_ttm,11.8482,1.5785,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0497,0.1180,0.1180,,tier,,,,0.0800,0.0300,0.1332,30.3379,27.3041,33.3717,0.10,27.3041,19.22,22.98,0.7519,0.1801
000001,平安银行,L1,2018-06-30,2018-08-16,2018-08-16,ok,,1.3500,0.1154,weightavg_ttm,12.1248,1.6153,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0404,0.1180,0.1180,,tier,,,,0.0800,0.0300,0.1332,31.0462,27.9416,34.1508,0.10,27.9416,19.22,23.00,0.7519,0.1801
000001,平安银行,L1,2018-09-30,2018-10-24,2018-10-24,ok,,1.3800,0.1150,weightavg_ttm,12.5377,1.6703,0.1332,0.1494,down,0.133224,normalized,,5,1.0000,0.0573,0.1140,0.0388,0.1180,0.1180,,tier,,,,0.0800,0.0300,0.1332,32.1035,28.8932,35.3139,0.10,28.8932,19.22,23.26,0.7519,0.1801
000001,平安银行,L1,2018-12-31,2019-03-07,2019-03-07,ok,,1.3900,0.1149,weightavg_ttm,12.8200,1.5637,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0431,0.1086,0.1086,,tier,,,,0.0800,0.0300,0.1220,28.1626,25.3464,30.9789,0.10,25.3464,18.01,20.26,0.7508,0.1740
000001,平安银行,L1,2019-03-31,2019-04-24,2019-04-24,ok,,1.4400,0.1161,weightavg_ttm,13.2356,1.6144,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0477,0.1086,0.1086,,tier,,,,0.0800,0.0300,0.1220,29.0755,26.1680,31.9831,0.10,26.1680,18.01,20.19,0.7508,0.1740
000001,平安银行,L1,2019-06-30,2019-08-08,2019-08-08,ok,,1.5100,0.1168,weightavg_ttm,13.5655,1.6546,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0595,0.1086,0.1086,,tier,,,,0.0800,0.0300,0.1220,29.8003,26.8203,32.7803,0.10,26.8203,18.01,19.74,0.7508,0.1740
000001,平安银行,L1,2019-09-30,2019-10-22,2019-10-22,ok,,1.5700,0.1172,weightavg_ttm,13.8164,1.6852,0.1220,0.1318,down,0.121972,normalized,,5,1.0000,0.0535,0.1095,0.0700,0.1086,0.1086,,tier,,,,0.0800,0.0300,0.1220,30.3515,27.3164,33.3867,0.10,27.3164,18.01,19.33,0.7508,0.1740
000001,平安银行,L1,2019-12-31,2020-02-14,2020-02-14,ok,,1.5400,0.1130,weightavg_ttm,14.0700,1.6143,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0765,0.1013,0.1013,,tier,,,,0.0800,0.0300,0.1147,27.7306,24.9575,30.5036,0.10,24.9575,17.18,18.01,0.7480,0.1790
000001,平安银行,L1,2020-03-31,2020-04-21,2020-04-21,ok,,1.5600,0.1116,weightavg_ttm,14.5528,1.6697,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0883,0.1013,0.1013,,tier,,,,0.0800,0.0300,0.1147,28.6822,25.8139,31.5504,0.10,25.8139,17.18,18.39,0.7480,0.1790
000001,平安银行,L1,2020-06-30,2020-08-28,2020-08-28,ok,,1.3500,0.0957,weightavg_ttm,14.5035,1.6641,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0501,0.1013,0.1013,,tier,,,,0.0800,0.0300,0.1147,28.5849,25.7264,31.4433,0.10,25.7264,17.18,21.17,0.7480,0.1790
000001,平安银行,L1,2020-09-30,2020-10-22,2020-10-22,ok,,1.3300,0.0922,weightavg_ttm,14.8834,1.7077,0.1147,0.1162,down,0.114736,normalized,,5,1.0000,0.0733,0.1168,0.0540,0.1013,0.1013,,tier,,,,0.0800,0.0300,0.1147,29.3337,26.4003,32.2670,0.10,26.4003,17.18,22.06,0.7480,0.1790
000001,平安银行,L1,2020-12-31,2021-02-02,2021-02-02,ok,,1.4000,0.0958,weightavg_ttm,15.1600,1.6307,0.1076,0.1149,down,0.107568,normalized,,5,1.0000,0.0176,0.1248,0.0765,0.0941,0.0941,,tier,,,,0.0800,0.0300,0.1076,26.6530,23.9877,29.3183,0.10,23.9877,16.34,19.04,0.7447,0.1844
