security_code,security_name,quality_tier,report_date,notice_date,available_at,status,reason,eps_ttm,roe_ttm,roe_source,bps,eps0,roe0,roe_anchor,roe_trend,roe0_normalized,roe0_mode,growth_confirmed,roe_window,roe_efficiency,incremental_roe,payout,g_trailing,g_sustainable,g0,g0_capped,r_mode,rf,erp,beta,r,g_terminal,roe_terminal,intrinsic_value,band_low,band_high,mos,max_buy_price,implied_pe,pe_on_ttm_eps,terminal_share,min_payout
002594,比亚迪,L2,2025-06-30,2025-08-30,2025-08-30,ok,,4.7600,0.2381,weightavg_ttm,69.2493,27.6028,0.3986,0.0776,,0.077600,lift2(孰高),,9,0.3196,0.0824,0.4541,0.9753,0.2176,0.2176,,tier,,,,0.1000,0.0300,0.1200,323.5660,291.2094,355.9226,0.20,258.8528,11.72,67.98,0.8775,0.0000
002594,比亚迪,L2,2025-09-30,2025-10-31,2025-10-31,ok,,4.2800,0.1973,weightavg_ttm,24.1147,7.6444,0.3170,0.0776,,0.077600,lift2(孰高),,9,0.3196,0.0824,0.4541,0.5698,0.1731,0.1731,,tier,,,,0.1000,0.0300,0.1200,83.2637,74.9373,91.5900,0.20,66.6109,10.89,19.45,0.8762,0.0000
002594,比亚迪,L2,2025-12-31,2026-03-28,2026-03-28,ok,,3.5800,0.1531,weightavg_ttm,24.9573,5.7052,0.2286,0.0776,,0.077600,lift2(孰高),,9,0.1616,0.2293,0.4207,0.2520,0.1324,0.1324,,tier,,,,0.1000,0.0300,0.1200,59.9672,53.9705,65.9639,0.20,47.9738,10.51,16.75,0.8396,0.0584
002594,比亚迪,L2,2026-03-31,2026-04-29,2026-04-29,ok,,2.9889,0.1259,weightavg_ttm,25.4368,4.4311,0.1742,0.0776,,0.077600,lift2(孰高),,9,0.1616,0.2293,0.4207,0.1137,0.1009,0.1009,,tier,,,,0.1000,0.0300,0.1200,46.6384,41.9745,51.3022,0.20,37.3107,10.53,15.60,0.7357,0.2598
002595,豪迈科技,L2,2025-03-31,2025-04-29,2025-04-29,ok,,2.6773,0.2202,weightavg_ttm,13.0117,3.2946,0.2532,0.1872,,0.187200,lift2(孰高),,5,0.0680,0.2475,0.2383,0.2686,0.1928,0.1928,,tier,,,,0.1000,0.0300,0.1200,37.8105,34.0295,41.5916,0.20,30.2484,11.48,14.12,0.9688,0.0000
002595,豪迈科技,L2,2025-06-30,2025-08-27,2025-08-27,ok,,2.8197,0.2227,weightavg_ttm,13.8963,3.5880,0.2582,0.1872,,0.187200,lift2(孰高),,5,0.0680,0.2475,0.2383,0.2940,0.1967,0.1967,,tier,,,,0.1000,0.0300,0.1200,41.3599,37.2239,45.4959,0.20,33.0879,11.53,14.67,0.9724,0.0000
002595,豪迈科技,L2,2025-09-30,2025-10-25,2025-10-25,ok,,2.9878,0.2274,weightavg_ttm,14.2343,3.8091,0.2676,0.1872,,0.187200,lift2(孰高),,5,0.0680,0.2475,0.2383,0.3018,0.2038,0.2038,,tier,,,,0.1000,0.0300,0.1200,44.2814,39.8533,48.7095,0.20,35.4251,11.63,14.82,0.9774,0.0000
002595,豪迈科技,L2,2025-12-31,2026-03-31,2026-03-31,ok,,3.0005,0.2180,weightavg_ttm,15.0333,3.3853,0.2252,0.2022,up,0.210816,lift2(孰高),,5,0.4319,0.2440,0.2664,0.2587,0.1652,0.1652,,tier,,,,0.1000,0.0300,0.1200,37.5004,33.7504,41.2505,0.20,30.0003,11.08,12.50,0.9105,0.0758
002595,豪迈科技,L2,2026-03-31,2026-04-30,2026-04-30,ok,,2.9950,0.2088,weightavg_ttm,15.6670,3.3028,0.2108,0.2022,up,0.210816,normalized,,5,0.4319,0.2440,0.2664,0.2320,0.1547,0.1547,,tier,,,,0.1000,0.0300,0.1200,36.2395,32.6155,39.8634,0.20,28.9916,10.97,12.10,0.8808,0.0816
002648,卫星化学,L2,2025-03-31,2025-04-25,2025-04-25,ok,,1.9700,0.2299,weightavg_ttm,9.4458,2.8385,0.3005,0.1593,,0.159300,lift2(孰高),,9,0.1867,0.2842,0.1865,-0.0076,0.2445,0.2445,,tier,,,,0.1000,0.0300,0.1200,34.7038,31.2334,38.1742,0.20,27.7630,12.23,17.62,1.0000,0.0000
002648,卫星化学,L2,2025-06-30,2025-08-12,2025-08-12,ok,,2.0000,0.2267,weightavg_ttm,9.2366,2.7165,0.2941,0.1593,,0.159300,lift2(孰高),,9,0.1867,0.2842,0.1865,0.0040,0.2393,0.2393,,tier,,,,0.1000,0.0300,0.1200,32.9874,29.6886,36.2861,0.20,26.3899,12.14,16.49,1.0000,0.0000
002648,卫星化学,L2,2025-09-30,2025-10-25,2025-10-25,ok,,1.8100,0.1943,weightavg_ttm,9.5114,2.1810,0.2293,0.1593,,0.159300,lift2(孰高),,9,0.1867,0.2842,0.1865,0.0854,0.1865,0.1865,,tier,,,,0.1000,0.0300,0.1200,24.9388,22.4450,27.4327,0.20,19.9511,11.43,13.78,0.9608,0.0000
002648,卫星化学,L2,2025-12-31,2026-03-24,2026-03-24,ok,,1.5800,0.1680,weightavg_ttm,9.9607,1.6734,0.1680,0.1680,,0.168000,normalized,,9,0.0242,0.1581,0.2920,0.1971,0.1189,0.1189,,tier,,,,0.1000,0.0300,0.1200,18.1758,16.3582,19.9934,0.20,14.5406,10.86,11.50,0.7686,0.1506
002648,卫星化学,L2,2026-03-31,2026-04-14,2026-04-14,ok,,1.7400,0.1789,weightavg_ttm,10.5244,1.9975,0.1898,0.1680,,0.168000,lift2(孰高),,9,0.0242,0.1581,0.2920,0.3734,0.1344,0.1344,,tier,,,,0.1000,0.0300,0.1200,21.6089,19.4480,23.7698,0.20,17.2871,10.82,12.42,0.8224,0.1209
002683,广东宏大,L2,2025-03-31,2025-04-29,2025-04-29,ok,,1.2057,0.1264,weightavg_ttm,8.6916,1.2499,0.1438,0.1090,,0.109000,lift2(孰高),,5,0.7045,0.4094,0.4559,0.2696,0.0782,0.0782,,tier,,,,0.1000,0.0300,0.1200,13.5166,12.1650,14.8683,0.20,10.8133,10.81,11.21,0.6508,0.3638
002683,广东宏大,L2,2025-06-30,2025-08-22,2025-08-22,ok,,1.3031,0.1365,weightavg_ttm,8.7998,1.4432,0.1640,0.1090,,0.109000,lift2(孰高),,5,0.7045,0.4094,0.4559,0.2379,0.0892,0.0892,,tier,,,,0.1000,0.0300,0.1200,15.1958,13.6762,16.7154,0.20,12.1566,10.53,11.66,0.7002,0.3099
002683,广东宏大,L2,2025-09-30,2025-10-24,2025-10-24,ok,,1.1895,0.1241,weightavg_ttm,8.7693,1.2207,0.1392,0.1090,,0.109000,lift2(孰高),,5,0.7045,0.4094,0.4559,0.1921,0.0757,0.0757,,tier,,,,0.1000,0.0300,0.1200,13.3121,11.9809,14.6433,0.20,10.6497,10.91,11.19,0.6386,0.3811
002683,广东宏大,L2,2025-12-31,2026-03-27,2026-03-27,ok,,1.2701,0.1420,weightavg_ttm,9.2406,1.5543,0.1682,0.1158,,0.115800,lift2(孰高),,5,0.6761,0.3549,0.4405,0.1951,0.0941,0.0941,,tier,,,,0.1000,0.0300,0.1200,16.3570,14.7213,17.9927,0.20,13.0856,10.52,12.88,0.7151,0.2878
002683,广东宏大,L2,2026-03-31,2026-04-24,2026-04-24,ok,,1.2833,0.1425,weightavg_ttm,9.2472,1.5646,0.1692,0.1158,,0.115800,lift2(孰高),,5,0.6761,0.3549,0.4405,0.1921,0.0947,0.0947,,tier,,,,0.1000,0.0300,0.1200,16.4530,14.8077,18.0983,0.20,13.1624,10.52,12.82,0.7174,0.2861
002690,美亚光电,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.7456,0.2452,weightavg_ttm,3.3260,0.9093,0.2734,0.2170,,0.217000,lift2(孰高),,9,0.3083,0.4358,0.8739,0.0827,0.0345,0.0345,,tier,,,,0.1000,0.0300,0.1200,7.8869,7.0982,8.6756,0.20,6.3095,8.67,10.58,0.6570,0.0000
002690,美亚光电,L2,2025-06-30,2025-08-26,2025-08-26,ok,,0.7729,0.2524,weightavg_ttm,2.8440,0.8185,0.2878,0.2170,,0.217000,lift2(孰高),,9,0.3083,0.4358,0.8739,0.0506,0.0363,0.0363,,tier,,,,0.1000,0.0300,0.1200,7.0535,6.3482,7.7589,0.20,5.6428,8.62,9.13,0.6584,0.0000
002690,美亚光电,L2,2025-09-30,2025-10-25,2025-10-25,ok,,0.8157,0.2645,weightavg_ttm,3.0889,0.9637,0.3120,0.2170,,0.217000,lift2(孰高),,9,0.3083,0.4358,0.8739,0.0395,0.0393,0.0393,,tier,,,,0.1000,0.0300,0.1200,8.2300,7.4070,9.0530,0.20,6.5840,8.54,10.09,0.6566,0.0000
002690,美亚光电,L2,2025-12-31,2026-03-31,2026-03-31,ok,,0.8151,0.2605,weightavg_ttm,3.3177,0.9452,0.2849,0.2361,,0.236100,lift2(孰高),,9,0.3118,0.7717,0.8786,-0.0050,0.0346,0.0346,,tier,,,,0.1000,0.0300,0.1200,8.1364,7.3227,8.9500,0.20,6.5091,8.61,9.98,0.6563,0.0000
002690,美亚光电,L2,2026-03-31,2026-04-25,2026-04-25,ok,,0.8236,0.2614,weightavg_ttm,3.4299,0.9834,0.2867,0.2361,,0.236100,lift2(孰高),,9,0.3118,0.7717,0.8786,-0.0067,0.0348,0.0348,,tier,,,,0.1000,0.0300,0.1200,8.4577,7.6119,9.3035,0.20,6.7661,8.60,10.27,0.6562,0.0000
002714,牧原股份,L2,2025-03-31,2025-04-25,2025-04-25,ok,,4.5700,0.3502,weightavg_ttm,13.7895,6.1970,0.4494,0.2510,,0.251000,lift2(孰高),,9,0.1034,-0.1304,0.2352,,0.3437,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,77.4304,69.6874,85.1735,0.20,61.9443,12.49,16.94,0.8792,0.0000
002714,牧原股份,L2,2025-06-30,2025-08-21,2025-08-21,ok,,5.1100,0.3759,weightavg_ttm,14.1732,7.0980,0.5008,0.2510,,0.251000,lift2(孰高),,9,0.1034,-0.1304,0.2352,,0.3830,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,89.1324,80.2191,98.0456,0.20,71.3059,12.56,17.44,0.8434,0.0000
002714,牧原股份,L2,2025-09-30,2025-10-31,2025-10-31,ok,,4.1000,0.2900,weightavg_ttm,13.8855,4.5683,0.3290,0.2510,,0.251000,lift2(孰高),,9,0.1034,-0.1304,0.2352,,0.2516,0.2500,Y,tier,,,,0.1000,0.0300,0.1200,56.6015,50.9413,62.2616,0.20,45.2812,12.39,13.81,0.9845,0.0000
002714,牧原股份,L2,2025-12-31,2026-03-28,2026-03-28,ok,,2.8800,0.2057,weightavg_ttm,14.0354,2.9488,0.2101,0.2101,,0.210100,normalized,,9,0.0328,0.3663,0.1611,0.0529,0.1762,0.1762,,tier,,,,0.1000,0.0300,0.1200,33.3635,30.0271,36.6998,0.20,26.6908,11.31,11.58,0.9292,0.0000
002714,牧原股份,L2,2026-03-31,2026-04-22,2026-04-22,ok,,1.8300,0.1294,weightavg_ttm,14.9424,3.1394,0.2101,0.2101,,0.210100,normalized,,9,0.0328,0.3663,0.1611,-0.1723,0.1762,0.1762,,tier,,,,0.1000,0.0300,0.1200,35.5196,31.9676,39.0715,0.20,28.4156,11.31,19.41,0.9292,0.0000
002837,英维克,L2,2025-03-31,2025-04-22,2025-04-22,ok,,0.4400,0.1605,weightavg_ttm,3.9921,0.7170,0.1796,0.1414,,0.141400,lift2(孰高),,5,0.5150,0.1089,0.4104,0.3297,0.1059,0.1059,,tier,,,,0.1000,0.0300,0.1200,7.5437,6.7894,8.2981,0.20,6.0350,10.52,17.14,0.7515,0.2427
002837,英维克,L2,2025-06-30,2025-08-19,2025-08-19,ok,,0.5000,0.1692,weightavg_ttm,3.1075,0.6122,0.1970,0.1414,,0.141400,lift2(孰高),,5,0.5150,0.1089,0.4104,0.4771,0.1162,0.1162,,tier,,,,0.1000,0.0300,0.1200,6.4147,5.7732,7.0561,0.20,5.1317,10.48,12.83,0.7875,0.2254
002837,英维克,L2,2025-09-30,2025-10-14,2025-10-14,ok,,0.5100,0.1646,weightavg_ttm,3.3926,0.6371,0.1878,0.1414,,0.141400,lift2(孰高),,5,0.5150,0.1089,0.4104,0.4304,0.1107,0.1107,,tier,,,,0.1000,0.0300,0.1200,6.6850,6.0165,7.3535,0.20,5.3480,10.49,13.11,0.7689,0.2334
002837,英维克,L2,2025-12-31,2026-04-21,2026-04-21,ok,,0.5400,0.1658,weightavg_ttm,3.5266,0.6394,0.1813,0.1503,,0.150300,lift2(孰高),,5,0.3889,0.2351,0.3886,0.2303,0.1108,0.1108,,tier,,,,0.1000,0.0300,0.1200,6.7579,6.0821,7.4337,0.20,5.4063,10.57,12.51,0.7637,0.2204
002837,英维克,L2,2026-03-31,2026-04-21,2026-04-21,ok,,0.5000,0.1520,weightavg_ttm,3.5417,0.5444,0.1537,0.1503,,0.150300,lift2(孰高),,5,0.3889,0.2351,0.3886,0.1814,0.0940,0.0940,,tier,,,,0.1000,0.0300,0.1200,5.8707,5.2836,6.4578,0.20,4.6966,10.78,11.74,0.6974,0.2716
002906,华阳集团,L2,2025-03-31,2025-04-26,2025-04-26,ok,,1.2700,0.1051,weightavg_ttm,12.6027,1.4543,0.1154,0.0948,,0.094800,lift2(孰高),,9,0.1139,0.1797,0.3573,0.2857,0.0742,0.0742,,tier,,,,0.1000,0.0300,0.1154,16.4259,14.7833,18.0685,0.20,13.1407,11.29,12.93,0.6043,0.3956
002906,华阳集团,L2,2025-06-30,2025-08-20,2025-08-20,ok,,1.3400,0.1097,weightavg_ttm,12.4856,1.5557,0.1246,0.0948,,0.094800,lift2(孰高),,9,0.1139,0.1797,0.3573,0.2956,0.0801,0.0801,,tier,,,,0.1000,0.0300,0.1200,17.7598,15.9838,19.5358,0.20,14.2078,11.42,13.25,0.6213,0.3655
002906,华阳集团,L2,2025-09-30,2025-10-28,2025-10-28,ok,,1.4200,0.1139,weightavg_ttm,12.9053,1.7164,0.1330,0.0948,,0.094800,lift2(孰高),,9,0.1139,0.1797,0.3573,0.2790,0.0855,0.0855,,tier,,,,0.1000,0.0300,0.1200,19.2225,17.3003,21.1448,0.20,15.3780,11.20,13.54,0.6480,0.3189
002906,华阳集团,L2,2025-12-31,2026-03-28,2026-03-28,ok,,1.4900,0.1166,weightavg_ttm,13.3286,1.8447,0.1384,0.0948,,0.094800,lift2(孰高),,9,0.0419,0.1686,0.3650,0.2712,0.0879,0.0879,,tier,,,,0.1000,0.0300,0.1200,20.4245,18.3820,22.4669,0.20,16.3396,11.07,13.71,0.6621,0.3015
002906,华阳集团,L2,2026-03-31,2026-04-25,2026-04-25,ok,,1.5100,0.1162,weightavg_ttm,13.6341,1.8760,0.1376,0.0948,,0.094800,lift2(孰高),,9,0.0419,0.1686,0.3650,0.2676,0.0874,0.0874,,tier,,,,0.1000,0.0300,0.1200,20.8018,18.7217,22.8820,0.20,16.6415,11.09,13.78,0.6598,0.3049
002916,深南电路,L2,2025-03-31,2025-04-24,2025-04-24,ok,,3.8800,0.1405,weightavg_ttm,29.4579,5.5116,0.1871,0.1871,,0.187100,normalized,,9,0.1177,0.0496,0.3500,0.0787,0.1216,0.1216,,tier,,,,0.1000,0.0300,0.1200,58.7399,52.8659,64.6139,0.20,46.9919,10.66,15.14,0.7920,0.1778
002916,深南电路,L2,2025-06-30,2025-08-28,2025-08-28,ok,,3.7700,0.1532,weightavg_ttm,22.8239,4.2704,0.1871,0.1871,,0.187100,normalized,,9,0.1177,0.0496,0.3500,0.1040,0.1216,0.1216,,tier,,,,0.1000,0.0300,0.1200,45.5115,40.9603,50.0626,0.20,36.4092,10.66,12.07,0.7920,0.1778
002916,深南电路,L2,2025-09-30,2025-10-30,2025-10-30,ok,,4.2500,0.1784,weightavg_ttm,24.2735,4.5416,0.1871,0.1871,,0.187100,normalized,,9,0.1177,0.0496,0.3500,0.1839,0.1216,0.1216,,tier,,,,0.1000,0.0300,0.1200,48.4020,43.5618,53.2423,0.20,38.7216,10.66,11.39,0.7920,0.1778
002916,深南电路,L2,2025-12-31,2026-03-13,2026-03-13,ok,,4.9100,0.2079,weightavg_ttm,25.7213,5.4529,0.2120,0.2038,,0.203800,lift2(孰高),,9,0.1155,0.2098,0.4094,0.2591,0.1252,0.1252,,tier,,,,0.1000,0.0300,0.1200,57.2272,51.5045,62.9500,0.20,45.7818,10.49,11.66,0.8163,0.1566
002916,深南电路,L2,2026-03-31,2026-04-24,2026-04-24,ok,,5.2300,0.2231,weightavg_ttm,26.5580,6.4377,0.2424,0.2038,,0.203800,lift2(孰高),,9,0.1155,0.2098,0.4094,0.3432,0.1432,0.1432,,tier,,,,0.1000,0.0300,0.1200,68.4121,61.5709,75.2533,0.20,54.7297,10.63,13.08,0.8657,0.0000
002920,德赛西威,L2,2025-03-31,2025-04-24,2025-04-24,ok,,3.9800,0.2421,weightavg_ttm,18.4266,5.1982,0.2821,0.2021,,0.202100,lift2(孰高),,5,0.5053,0.3009,0.2951,0.3365,0.1988,0.1988,,tier,,,,0.1000,0.0300,0.1200,59.7056,53.7350,65.6761,0.20,47.7644,11.49,15.00,0.9537,0.0000
002920,德赛西威,L2,2025-06-30,2025-08-12,2025-08-12,ok,,4.3300,0.2547,weightavg_ttm,17.3651,5.3363,0.3073,0.2021,,0.202100,lift2(孰高),,5,0.5053,0.3009,0.2951,0.3438,0.2166,0.2166,,tier,,,,0.1000,0.0300,0.1200,62.7776,56.4998,69.0553,0.20,50.2220,11.76,14.50,0.9583,0.0000
002920,德赛西威,L2,2025-09-30,2025-10-28,2025-10-28,ok,,4.3100,0.2448,weightavg_ttm,26.3864,7.5861,0.2875,0.2021,,0.202100,lift2(孰高),,5,0.5053,0.3009,0.2951,0.3214,0.2027,0.2027,,tier,,,,0.1000,0.0300,0.1200,87.5545,78.7991,96.3100,0.20,70.0436,11.54,20.31,0.9550,0.0000
002920,德赛西威,L2,2025-12-31,2026-03-06,2026-03-06,ok,,4.3500,0.2167,weightavg_ttm,25.8328,5.5980,0.2167,0.2167,,0.216700,normalized,,5,0.3819,0.1751,0.3056,0.2747,0.1505,0.1505,,tier,,,,0.1000,0.0300,0.1200,60.8549,54.7694,66.9404,0.20,48.6840,10.87,13.99,0.8741,0.1158
002920,德赛西威,L2,2026-03-31,2026-04-28,2026-04-28,ok,,4.0700,0.1876,weightavg_ttm,25.4003,5.5042,0.2167,0.2167,,0.216700,normalized,,5,0.3819,0.1751,0.3056,0.2491,0.1505,0.1505,,tier,,,,0.1000,0.0300,0.1200,59.8361,53.8524,65.8197,0.20,47.8688,10.87,14.70,0.8741,0.1158
002938,鹏鼎控股,L2,2025-03-31,2025-04-30,2025-04-30,ok,,1.5500,0.1158,weightavg_ttm,14.1041,2.0705,0.1468,0.1468,,0.146800,normalized,,9,0.0793,0.0730,0.4391,0.0048,0.0823,0.0823,,tier,,,,0.1000,0.0300,0.1200,22.3434,20.1091,24.5778,0.20,17.8747,10.79,14.42,0.6636,0.3383
002938,鹏鼎控股,L2,2025-06-30,2025-08-13,2025-08-13,ok,,1.7500,0.1288,weightavg_ttm,13.4741,1.9780,0.1468,0.1468,,0.146800,normalized,,9,0.0793,0.0730,0.4391,-0.0034,0.0823,0.0823,,tier,,,,0.1000,0.0300,0.1200,21.3454,19.2109,23.4800,0.20,17.0763,10.79,12.20,0.6636,0.3383
002938,鹏鼎控股,L2,2025-09-30,2025-10-31,2025-10-31,ok,,1.7400,0.1267,weightavg_ttm,14.0919,2.0687,0.1468,0.1468,,0.146800,normalized,,9,0.0793,0.0730,0.4391,-0.0615,0.0823,0.0823,,tier,,,,0.1000,0.0300,0.1200,22.3242,20.0918,24.5566,0.20,17.8594,10.79,12.83,0.6636,0.3383
002938,鹏鼎控股,L2,2025-12-31,2026-03-31,2026-03-31,ok,,1.6100,0.1142,weightavg_ttm,14.7266,2.1619,0.1468,0.1468,,0.146800,normalized,,9,0.2508,0.0403,0.5381,-0.0931,0.0678,0.0678,,tier,,,,0.1000,0.0300,0.1200,22.9440,20.6496,25.2384,0.20,18.3552,10.61,14.25,0.6343,0.4291
002938,鹏鼎控股,L2,2026-03-31,2026-04-30,2026-04-30,ok,,1.6000,0.1126,weightavg_ttm,14.9478,2.1943,0.1468,0.1468,,0.146800,normalized,,9,0.2508,0.0403,0.5381,-0.0844,0.0678,0.0678,,tier,,,,0.1000,0.0300,0.1200,23.2887,20.9598,25.6176,0.20,18.6310,10.61,14.56,0.6343,0.4291
300015,爱尔眼科,L2,2025-03-31,2025-04-25,2025-04-25,ok,,0.4007,0.1815,weightavg_ttm,2.3416,0.4486,0.1916,0.1916,,0.191600,normalized,,5,0.2638,0.2087,0.3954,0.1480,0.1158,0.1158,,tier,,,,0.1000,0.0300,0.1200,4.7226,4.2504,5.1949,0.20,3.7781,10.53,11.79,0.7829,0.2158
300015,爱尔眼科,L2,2025-06-30,2025-08-27,2025-08-27,ok,,0.3842,0.1688,weightavg_ttm,2.3241,0.4453,0.1916,0.1916,,0.191600,normalized,,5,0.2638,0.2087,0.3954,0.1249,0.1158,0.1158,,tier,,,,0.1000,0.0300,0.1200,4.6875,4.2187,5.1562,0.20,3.7500,10.53,12.20,0.7829,0.2158
300015,爱尔眼科,L2,2025-09-30,2025-10-28,2025-10-28,ok,,0.3471,0.1484,weightavg_ttm,2.4057,0.4609,0.1916,0.1916,,0.191600,normalized,,5,0.2638,0.2087,0.3954,0.0634,0.1158,0.1158,,tier,,,,0.1000,0.0300,0.1200,4.8519,4.3667,5.3371,0.20,3.8815,10.53,13.98,0.7829,0.2158
300015,爱尔眼科,L2,2025-12-31,2026-04-24,2026-04-24,ok,,0.3496,0.1497,weightavg_ttm,2.3563,0.4061,0.1723,0.1888,down,0.172348,normalized,,5,0.4609,0.1361,0.3712,0.0868,0.1084,0.1084,,tier,,,,0.1000,0.0300,0.1200,4.3266,3.8939,4.7593,0.20,3.4613,10.65,12.38,0.7498,0.2167
300015,爱尔眼科,L2,2026-03-31,2026-04-24,2026-04-24,ok,,0.3634,0.1529,weightavg_ttm,2.4712,0.4259,0.1723,0.1888,down,0.172348,normalized,,5,0.4609,0.1361,0.3712,0.0775,0.1084,0.1084,,tier,,,,0.1000,0.0300,0.1200,4.5375,4.0838,4.9913,0.20,3.6300,10.65,12.49,0.7498,0.2167
300033,同花顺,L2,2025-03-31,2025-04-25,2025-04-25,ok,,3.3600,0.2489,weightavg_ttm,12.0534,3.1081,0.2579,0.2555,down,0.239936,lift2(孰高),,5,0.3529,0.0352,0.8405,-0.0025,0.0411,0.0411,,tier,,,,0.1000,0.0300,0.1200,27.5776,24.8199,30.3354,0.20,22.0621,8.87,8.21,0.6679,0.0000
300033,同花顺,L2,2025-06-30,2025-08-23,2025-08-23,ok,,3.6400,0.2632,weightavg_ttm,12.7540,3.6536,0.2865,0.2555,down,0.239936,lift2(孰高),,5,0.3529,0.0352,0.8405,0.0256,0.0457,0.0457,,tier,,,,0.1000,0.0300,0.1200,32.0481,28.8433,35.2529,0.20,25.6385,8.77,8.80,0.6740,0.0000
300033,同花顺,L2,2025-09-30,2025-10-23,2025-10-23,ok,,4.4200,0.3140,weightavg_ttm,13.9559,5.4158,0.3881,0.2555,down,0.239936,lift2(孰高),,5,0.3529,0.0352,0.8405,0.0967,0.0619,0.0619,,tier,,,,0.1000,0.0300,0.1200,46.8391,42.1552,51.5230,0.20,37.4713,8.65,10.60,0.6635,0.0000
300033,同花顺,L2,2025-12-31,2026-03-10,2026-03-10,ok,,5.9600,0.3854,weightavg_ttm,17.6557,9.2075,0.5215,0.2493,,0.249300,lift2(孰高),,9,0.2344,0.4279,0.8612,0.2375,0.0724,0.0724,,tier,,,,0.1000,0.0300,0.1200,79.1575,71.2418,87.0733,0.20,63.3260,8.60,13.28,0.6223,0.0000
300033,同花顺,L2,2026-03-31,2026-04-23,2026-04-23,ok,,6.1400,0.3971,weightavg_ttm,13.0015,7.0845,0.5449,0.2493,,0.249300,lift2(孰高),,9,0.2344,0.4279,0.8612,0.2522,0.0756,0.0756,,tier,,,,0.1000,0.0300,0.1200,61.1577,55.0419,67.2735,0.20,48.9262,8.63,9.96,0.6170,0.0000
300059,东方财富,L2,2025-03-31,2025-04-26,2025-04-26,ok,,0.6570,0.1326,weightavg_ttm,5.2755,0.7692,0.1458,0.1194,,0.119400,lift2(孰高),,9,0.2023,0.1147,0.1019,0.0558,0.1309,0.1309,,tier,,,,0.1000,0.0300,0.1200,8.7809,7.9028,9.6590,0.20,7.0247,11.42,13.37,0.7684,0.0326
300059,东方财富,L2,2025-06-30,2025-08-16,2025-08-16,ok,,0.7045,0.1381,weightavg_ttm,5.4152,0.8491,0.1568,0.1194,,0.119400,lift2(孰高),,9,0.2023,0.1147,0.1019,0.0626,0.1408,0.1408,,tier,,,,0.1000,0.0300,0.1200,9.6217,8.6595,10.5838,0.20,7.6973,11.33,13.66,0.8061,0.0000
300059,东方财富,L2,2025-09-30,2025-10-25,2025-10-25,ok,,0.8021,0.1524,weightavg_ttm,5.6238,1.0427,0.1854,0.1194,,0.119400,lift2(孰高),,9,0.2023,0.1147,0.1019,0.1243,0.1665,0.1665,,tier,,,,0.1000,0.0300,0.1200,11.7699,10.5930,12.9469,0.20,9.4160,11.29,14.67,0.8883,0.0000
300059,东方财富,L2,2025-12-31,2026-03-20,2026-03-20,ok,,0.7650,0.1403,weightavg_ttm,5.8134,0.8964,0.1542,0.1264,,0.126400,lift2(孰高),,9,0.3107,0.0955,0.1022,0.1240,0.1384,0.1384,,tier,,,,0.1000,0.0300,0.1200,10.1708,9.1537,11.1879,0.20,8.1366,11.35,13.30,0.7973,0.0067
300059,东方财富,L2,2026-03-31,2026-04-25,2026-04-25,ok,,0.8295,0.1471,weightavg_ttm,6.0498,1.0152,0.1678,0.1264,,0.126400,lift2(孰高),,9,0.3107,0.0955,0.1022,0.1614,0.1506,0.1506,,tier,,,,0.1000,0.0300,0.1200,11.4560,10.3104,12.6016,0.20,9.1648,11.28,13.81,0.8396,0.0000
300124,汇川技术,L2,2025-03-31,2025-04-29,2025-04-29,ok,,1.7900,0.1786,weightavg_ttm,10.9715,2.3578,0.2149,0.2149,,0.214900,normalized,,9,0.1549,0.1690,0.2429,0.0959,0.1627,0.1627,,tier,,,,0.1000,0.0300,0.1200,26.1286,23.5157,28.7414,0.20,20.9028,11.08,14.60,0.9010,0.0575
300124,汇川技术,L2,2025-06-30,2025-08-26,2025-08-26,ok,,1.9100,0.1823,weightavg_ttm,11.2176,2.4107,0.2149,0.2149,,0.214900,normalized,,9,0.1549,0.1690,0.2429,0.0882,0.1627,0.1627,,tier,,,,0.1000,0.0300,0.1200,26.7148,24.0433,29.3862,0.20,21.3718,11.08,13.99,0.9010,0.0575
300124,汇川技术,L2,2025-09-30,2025-10-24,2025-10-24,ok,,1.9300,0.1766,weightavg_ttm,12.7044,2.7302,0.2149,0.2149,,0.214900,normalized,,9,0.1549,0.1690,0.2429,0.0757,0.1627,0.1627,,tier,,,,0.1000,0.0300,0.1200,30.2554,27.2298,33.2809,0.20,24.2043,11.08,15.68,0.9010,0.0575
300124,汇川技术,L2,2025-12-31,2026-04-28,2026-04-28,ok,,1.8700,0.1634,weightavg_ttm,13.0600,2.7400,0.2098,0.2098,,0.209800,normalized,,9,0.1461,0.0711,0.2588,0.0534,0.1555,0.1555,,tier,,,,0.1000,0.0300,0.1200,30.1175,27.1057,33.1292,0.20,24.0940,10.99,16.11,0.8823,0.0750
300124,汇川技术,L2,2026-03-31,2026-04-28,2026-04-28,ok,,1.7500,0.1457,weightavg_ttm,13.4380,2.8193,0.2098,0.2098,,0.209800,normalized,,9,0.1461,0.0711,0.2588,0.0291,0.1555,0.1555,,tier,,,,0.1000,0.0300,0.1200,30.9890,27.8901,34.0879,0.20,24.7912,10.99,17.71,0.8823,0.0750
