security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
601225,陕西煤业,2016-05-04,2016-05-10,6,4,1,595485.00,548240.00,0.00,-0.079339,0.116466,0.073793,4.4833,60,0.4486,1.2025,11.0343,10.4815,11.5871,跌破建仓日MA60止损
600066,宇通客车,2016-05-04,2016-08-26,114,20,12,2014539.00,2231876.00,125250.00,0.107884,0.080326,0.076076,18.2747,60,0.8766,0.1469,23.6717,22.4857,24.8577,换仓：让位给空间更大的600585
000333,美的集团,2016-05-04,2016-09-30,149,16,13,1810600.00,2237026.00,10800.00,0.235516,0.113438,0.088490,18.9110,60,0.7233,0.4195,46.7857,44.4417,49.1297,换仓：让位给空间更大的000651
601398,工商银行,2016-06-08,2016-09-13,97,22,8,1369847.00,1445332.34,72276.34,0.055105,0.032751,0.018889,4.0495,60,0.9402,0.0660,4.6799,4.4454,4.9144,换仓：让位给空间更大的600585
601009,,2016-08-09,2017-06-19,314,22,10,1968932.00,2001390.00,0.00,0.016485,0.197273,0.149843,9.7013,60,0.5440,0.8275,18.8411,17.8972,19.7850,换仓：让位给空间更大的600066
601088,中国神华,2016-09-06,2018-04-10,581,22,10,2158173.00,2916233.00,63296.00,0.351251,0.297316,0.274041,14.1440,60,0.5407,0.8543,28.0366,26.6320,29.4412,移出股票库·逐步清仓
000338,潍柴动力,2016-09-22,2024-03-21,2737,86,15,26854692.00,36131704.30,1646527.30,0.345452,0.633442,0.569187,1.7614,60,0.6575,0.5158,13.6728,12.9878,14.3578,换仓：让位给空间更大的002532
000651,格力电器,2016-10-24,2020-01-22,1185,21,8,2242915.00,4587739.00,276900.00,1.045436,0.378397,0.366892,16.6888,60,0.5628,0.7680,39.8692,37.8718,41.8666,换仓·涨幅≥125%让位：让位给空间更大的600566
000333,美的集团,2017-05-02,2019-03-11,678,2,1,21060.00,29268.00,1320.00,0.389744,0.405778,0.391635,30.6915,60,0.8508,0.1330,39.5644,37.5822,41.5466,换仓：让位给空间更大的002128
600900,长江电力,2017-05-03,2018-06-27,420,4,1,7161.00,8812.50,702.50,0.230624,0.091492,0.087783,11.8825,60,0.9058,0.1040,15.4565,14.6821,16.2309,换仓：让位给空间更大的002128
600309,万华化学,2017-05-18,2017-06-01,14,1,1,2369.00,2261.00,0.00,-0.045589,0.058701,0.058701,22.6754,60,0.8554,0.4034,33.2473,31.5816,34.9130,跌破建仓日MA60止损
600309,万华化学,2017-06-08,2020-11-27,1268,23,9,3660696.00,6632670.00,270270.00,0.811860,0.491557,0.491036,18.2195,60,0.8956,0.1107,27.2894,25.9222,28.6566,换仓：让位给空间更大的601088
600066,宇通客车,2017-06-21,2018-06-28,372,12,3,1209801.00,1115504.00,0.00,-0.077944,0.294690,0.154157,19.8307,60,0.8776,0.1180,23.7910,22.5991,24.9829,跌破建仓日MA60止损
600585,,2017-08-30,2022-05-13,1717,47,18,20879330.00,19980634.00,296469.00,-0.043042,0.426284,0.425041,15.9535,60,0.9190,0.0864,26.1162,24.8078,27.4246,移出股票库·逐步清仓
002152,,2018-09-21,2018-10-16,25,1,1,29088.00,26544.00,0.00,-0.087459,0.137285,0.137285,5.6723,60,0.8981,0.0786,6.5362,6.2087,6.8637,跌破建仓日MA60止损
600066,宇通客车,2019-01-07,2019-01-29,22,9,1,239513.00,230490.00,0.00,-0.037672,0.064000,0.049220,11.7210,60,0.6007,0.6406,20.2612,19.2461,21.2763,跌破建仓日MA60止损
