security_code,security_name,entry_date,exit_date,holding_days,buys,sells,invested,proceeds,dividends,return_pct,max_drawdown_in_cycle,max_money_drawdown,entry_stop,entry_stop_ma,entry_pv_ratio,entry_upside,entry_intrinsic_value,entry_band_low,entry_band_high,exit_reason
600585,,2012-05-03,2012-05-07,4,2,1,297641.00,293062.00,0.00,-0.015384,0.012245,0.009069,17.0648,60,0.5353,0.9158,33.0674,31.4107,34.7241,跌破建仓日MA60止损
002128,电投能源,2012-05-03,2012-06-06,34,12,2,1749406.00,1608312.00,0.00,-0.080653,0.127396,0.098818,15.5022,60,0.8742,0.1498,19.8917,18.8951,20.8883,跌破建仓日MA60止损
000651,格力电器,2012-05-03,2012-08-22,111,16,1,1827438.00,1696244.00,41800.00,-0.071791,0.112556,0.110365,19.9523,60,0.6365,0.5846,34.8288,33.0839,36.5737,跌破建仓日MA60止损
000022,,2012-05-07,2012-05-11,4,4,1,594283.00,580716.00,0.00,-0.022829,0.027488,0.019129,10.2833,60,0.8067,0.2431,13.2018,12.5404,13.8632,跌破建仓日MA60止损
600309,万华化学,2012-05-10,2012-06-25,46,14,1,1709538.00,1651302.00,0.00,-0.034065,0.085317,0.086890,13.8583,60,0.8949,0.1204,16.5713,15.7411,17.4015,跌破建仓日MA60止损
000022,,2012-05-18,2012-05-25,7,2,1,288767.00,276149.00,0.00,-0.043696,0.040490,0.040490,10.3545,60,0.8067,0.2190,13.2018,12.5404,13.8632,跌破建仓日MA60止损
600660,福耀玻璃,2012-05-21,2012-06-04,14,6,2,290098.00,278750.00,0.00,-0.039118,0.050733,0.050798,8.5700,60,0.7263,0.3754,12.0757,11.4707,12.6807,跌破建仓日MA60止损
000022,,2012-06-04,2012-06-05,1,1,1,145002.00,144430.00,0.00,-0.003945,0.000000,0.000000,10.3715,60,0.7999,0.3020,13.2018,12.5404,13.8632,跌破建仓日MA60止损
002001,新和成,2012-06-04,2012-07-04,30,15,1,1635960.00,1537856.00,10620.00,-0.059967,0.091364,0.089409,20.3067,60,0.7778,0.3024,28.1966,26.7840,29.6092,跌破建仓日MA60止损
000792,盐湖股份,2012-07-12,2012-08-24,43,14,1,1653623.00,1508850.00,0.00,-0.087549,0.121339,0.128394,32.6110,60,0.5779,0.6879,58.9069,55.9557,61.8581,跌破建仓日MA60止损
600066,宇通客车,2012-09-03,2012-09-26,23,14,1,1432002.00,1368207.00,0.00,-0.044550,0.068172,0.081559,22.9143,60,0.6876,0.4702,33.7556,32.0644,35.4468,跌破建仓日MA60止损
600585,,2012-09-27,2013-06-17,263,15,4,1333655.00,1303773.00,15175.00,-0.022406,0.331765,0.252799,14.2650,60,0.5936,0.6322,25.6420,24.3573,26.9267,跌破建仓日MA60止损
600309,万华化学,2012-10-09,2012-11-12,34,8,6,908217.00,863195.00,0.00,-0.049572,0.083682,0.061083,13.1558,60,0.9015,0.1030,15.8062,15.0143,16.5981,跌破建仓日MA60止损
002024,,2012-10-10,2012-11-13,34,15,1,1421215.00,1304576.00,0.00,-0.082070,0.112813,0.112252,6.5832,60,0.5327,0.8404,13.1590,12.4997,13.8183,跌破建仓日MA60止损
600897,,2012-10-11,2012-10-15,4,2,1,226701.00,223716.00,0.00,-0.013167,0.014354,0.015528,12.4932,60,0.9107,0.1139,13.9345,13.2364,14.6326,跌破建仓日MA60止损
000651,格力电器,2012-10-12,2017-08-11,1764,44,18,4035096.00,8856245.00,819200.00,1.194804,0.492345,0.458326,4.4316,60,0.5943,0.6757,36.1110,34.3018,37.9202,涨幅≥125%清空
600188,,2012-10-19,2012-10-24,5,1,1,96135.00,93738.00,0.00,-0.024934,0.031102,0.031102,18.4210,60,0.6238,0.6268,30.6661,29.1297,32.2025,跌破建仓日MA60止损
000338,潍柴动力,2012-11-05,2013-06-24,231,22,1,1451785.00,1180546.00,0.00,-0.186831,0.368011,0.368011,19.2032,60,0.4170,1.3724,50.6031,48.0679,53.1383,跌破建仓日MA60止损
600897,,2012-11-13,2012-11-14,1,1,1,104663.00,103916.00,0.00,-0.007137,0.000000,0.000000,12.5567,60,0.8777,0.1538,14.5500,13.8210,15.2790,跌破建仓日MA60止损
600660,福耀玻璃,2012-12-05,2014-12-26,751,38,13,1180369.00,1587894.00,64050.00,0.345252,0.191886,0.222848,6.1015,60,0.5862,0.6598,12.2658,11.6513,12.8803,换仓：让位给空间更大的002128
002024,,2013-01-15,2013-02-26,42,5,1,5902.00,5240.00,0.00,-0.112165,0.130146,0.118061,6.5535,60,0.5167,0.8500,13.8379,13.1446,14.5312,跌破建仓日MA60止损
000792,盐湖股份,2013-01-15,2013-04-17,92,10,4,531150.00,522031.00,0.00,-0.017168,0.090816,0.092930,25.3240,60,0.4208,1.2861,63.0268,59.8692,66.1844,换仓：让位给空间更大的600066
600309,万华化学,2013-04-15,2013-06-13,59,4,1,223456.00,205936.00,8540.00,-0.078405,0.143915,0.140530,16.2008,60,0.6260,0.6115,29.1197,27.6608,30.5786,跌破建仓日MA60止损
600066,宇通客车,2013-04-17,2013-10-22,188,15,10,1017117.00,1006969.40,770.00,-0.009977,0.148628,0.235781,14.7727,60,0.7228,0.3451,38.3231,36.4031,40.2431,换仓：让位给空间更大的002128
601398,工商银行,2013-07-01,2013-08-07,37,6,1,81747.00,78967.00,0.00,-0.034007,0.032338,0.031604,3.8679,60,0.9272,0.0758,4.3356,4.1184,4.5528,换仓：让位给空间更大的002024
002024,,2013-08-07,2013-10-24,78,5,2,118024.00,191464.00,0.00,0.622246,0.204432,0.194954,5.6942,60,0.7146,0.4098,9.5021,9.0260,9.9782,换仓：让位给空间更大的002128
600585,,2013-08-20,2013-09-03,14,1,1,9678.00,9564.00,0.00,-0.011779,0.071779,0.071779,14.7520,60,0.7077,0.4332,23.1178,21.9596,24.2760,换仓：让位给空间更大的601088
601398,工商银行,2013-08-22,2013-08-23,1,1,1,391.00,389.00,0.00,-0.005115,0.000000,0.000000,3.9178,60,0.9384,0.0684,4.1773,3.9680,4.3866,跌破建仓日MA60止损
000933,神火股份,2013-08-22,2013-10-28,67,22,1,1171509.00,1077380.00,0.00,-0.080349,0.169355,0.144131,5.2100,60,0.4404,1.3218,13.3968,12.7256,14.0680,跌破建仓日MA60止损
000338,潍柴动力,2013-08-30,2014-01-06,129,19,1,826158.00,746541.00,950.00,-0.096370,0.166196,0.174823,18.2868,60,0.4052,1.4048,46.1009,43.7912,48.4106,跌破建仓日MA60止损
600309,万华化学,2013-10-09,2013-10-10,1,1,1,1660.00,1620.00,0.00,-0.024096,0.000000,0.000000,16.6293,60,0.5801,0.7322,28.7552,27.3146,30.1958,跌破建仓日MA60止损
600309,万华化学,2013-10-28,2014-03-19,142,15,1,734865.00,667368.00,0.00,-0.091850,0.215909,0.231717,16.7275,60,0.5515,0.8091,30.9167,29.3678,32.4656,跌破建仓日MA60止损
600897,,2013-10-28,2014-05-13,197,3,3,297449.00,309144.00,0.00,0.039318,0.143653,0.100117,13.4643,60,0.7917,0.2554,18.5044,17.5773,19.4315,换仓：让位给空间更大的601088
600585,,2013-12-13,2014-01-03,21,1,1,1767.00,1573.00,0.00,-0.109791,0.098567,0.098567,16.2008,60,0.6451,0.5361,27.1424,25.7826,28.5022,跌破建仓日MA60止损
600809,山西汾酒,2014-01-06,2014-01-07,1,1,1,109380.00,110640.00,0.00,0.011519,0.000000,0.000000,18.5922,60,0.7632,0.3735,25.0391,23.7846,26.2936,跌破建仓日MA60止损
600066,宇通客车,2014-02-10,2014-02-25,15,6,1,68618.00,61524.00,0.00,-0.103384,0.135996,0.136648,17.4002,60,0.7971,0.1646,22.5942,21.4622,23.7262,跌破建仓日MA60止损
002304,,2014-02-14,2014-05-29,104,19,7,632914.00,638383.00,0.00,0.008641,0.144621,0.190270,41.1410,60,0.4833,0.9046,95.0776,90.3142,99.8410,换仓：让位给空间更大的000333
002050,三花智控,2014-03-19,2014-04-03,15,6,2,118880.00,118651.00,0.00,-0.001926,0.048000,0.012408,11.4108,60,0.9465,0.0771,13.2379,12.5747,13.9011,换仓：让位给空间更大的000858
600519,贵州茅台,2014-03-19,2014-05-14,56,3,2,138383.00,125411.00,0.00,-0.093740,0.118185,0.090563,138.8497,60,0.8438,0.1644,203.0427,192.8703,213.2151,换仓：让位给空间更大的002128
601288,农业银行,2014-04-30,2014-05-05,5,1,1,726.00,717.00,0.00,-0.012397,0.000000,0.000000,2.3870,60,0.8924,0.1252,2.7229,2.5865,2.8593,换仓：让位给空间更大的000858
000333,美的集团,2014-04-30,2014-05-07,7,1,1,55264.00,53440.00,0.00,-0.033005,0.048433,0.048433,16.8224,60,0.2541,9.7093,184.9496,175.6836,194.2156,跌破建仓日MA60止损
601088,中国神华,2014-05-13,2018-04-09,1427,55,9,4012732.00,5429722.00,269674.00,0.353124,0.491585,0.519417,11.4903,60,0.3836,1.6683,38.5304,36.6000,40.4608,移出股票库·逐步清仓
601939,建设银行,2014-05-22,2014-06-26,35,6,1,2450.00,2466.00,0.00,0.006531,0.021480,0.026592,3.9317,60,0.8400,0.1875,4.7618,4.5232,5.0004,换仓：让位给空间更大的000858
