date,net_equity,cash,positions,cash_ratio,debt,margin_ratio,top1_weight,top3_weight
2013-05-02,3000000.00,3000000.00,0,1.0000,0.00,,0.0000,0.0000
2013-05-03,2996623.11,2700967.11,2,0.9013,0.00,,0.0503,0.0987
2013-05-06,3005507.85,2253106.85,3,0.7497,0.00,,0.1011,0.2503
2013-05-07,3008164.40,1803461.40,3,0.5995,0.00,,0.1512,0.4005
2013-05-08,3003416.00,1354353.00,3,0.4509,0.00,,0.1999,0.5491
2013-05-09,3028559.20,901607.20,3,0.2977,0.00,,0.2505,0.7023
2013-05-10,3052251.05,445626.05,3,0.1460,0.00,,0.2999,0.8540
2013-05-13,3039370.23,0.00,3,0.0000,7341.77,414.9832,0.3536,1.0024
2013-05-14,3001870.37,0.00,3,0.0000,454220.63,7.6088,0.4003,1.1513
2013-05-15,3086272.51,0.00,3,0.0000,728642.09,5.2356,0.4446,1.2361
2013-05-16,3105993.66,0.00,4,0.0000,1348620.14,3.3031,0.5010,1.3848
2013-05-17,3199496.39,0.00,4,0.0000,1826526.01,2.7517,0.5247,1.4722
2013-05-20,3135133.26,0.00,4,0.0000,2087916.14,2.5016,0.5907,1.5314
2013-05-21,3260057.57,0.00,4,0.0000,2170649.43,2.5019,0.5712,1.5354
2013-05-22,3254758.03,0.00,4,0.0000,2170857.57,2.4993,0.5753,1.5381
2013-05-23,3204174.86,0.00,4,0.0000,2171065.74,2.4759,0.5711,1.5478
2013-05-24,3255017.08,0.00,4,0.0000,2171273.92,2.4991,0.5718,1.5388
2013-05-27,3325524.44,0.00,4,0.0000,2214747.96,2.5015,0.5819,1.5372
2013-05-28,3279904.27,0.00,4,0.0000,2214960.33,2.4808,0.5842,1.5441
2013-05-29,3282465.67,0.00,4,0.0000,2215172.73,2.4818,0.5851,1.5423
2013-05-30,3280302.46,0.00,4,0.0000,2215385.14,2.4807,0.5825,1.5428
2013-05-31,3199698.42,0.00,4,0.0000,2215597.58,2.4442,0.5839,1.5564
2013-06-03,3171308.66,0.00,4,0.0000,2216234.94,2.4309,0.5728,1.5618
2013-06-04,3147839.74,0.00,4,0.0000,2192297.46,2.4359,0.5727,1.5702
2013-06-05,3316943.96,0.00,4,0.0000,2208936.84,2.5016,0.5590,1.5460
2013-06-06,3235048.14,0.00,4,0.0000,2209148.66,2.4644,0.5613,1.5609
2013-06-07,3197250.11,0.00,4,0.0000,2209360.49,2.4471,0.5651,1.5684
2013-06-13,3012852.50,1075139.56,4,0.3569,2006570.87,2.5015,0.5856,1.2589
2013-06-14,3092236.37,1289274.05,3,0.4169,2006763.28,2.5409,0.5951,1.2320
2013-06-17,3152379.26,974472.42,3,0.3091,2007340.57,2.5704,0.5983,1.3276
2013-06-18,3197954.49,783425.54,3,0.2450,2007533.05,2.5930,0.6097,1.3828
2013-06-19,3157518.84,625708.19,3,0.1982,2007725.55,2.5727,0.6215,1.4377
2013-06-20,2989143.07,1372089.80,2,0.4590,1991079.54,2.5013,0.6409,1.2071
2013-06-21,3017633.74,1372089.80,2,0.4547,1991270.46,2.5154,0.6422,1.2052
2013-06-24,2776460.51,1229369.21,2,0.4428,1849122.70,2.5015,0.6679,1.2232
2013-06-25,2779081.60,1229369.21,2,0.4424,1849300.01,2.5028,0.6669,1.2231
2013-06-26,2846483.07,1229369.21,2,0.4319,1849477.34,2.5391,0.6689,1.2179
2013-06-27,2868783.72,1229369.21,2,0.4285,1849654.69,2.5510,0.6711,1.2162
2013-06-28,2890703.96,1229369.21,2,0.4253,1849832.05,2.5627,0.6719,1.2146
2013-07-01,2991043.97,1079839.76,3,0.3610,1850364.20,2.6165,0.6780,1.2576
2013-07-02,3130996.93,923444.56,3,0.2949,1850541.63,2.6919,0.6785,1.2961
2013-07-03,3060992.67,770555.75,3,0.2517,1850719.08,2.6539,0.6716,1.3529
2013-07-04,2978881.26,621959.40,3,0.2088,1850896.55,2.6094,0.6719,1.4125
2013-07-05,2961515.92,474213.15,3,0.1601,1851074.03,2.5999,0.6862,1.4649
2013-07-08,2778011.37,334112.10,3,0.1203,1850165.73,2.5015,0.7018,1.5457
2013-07-09,2735410.74,32617.48,3,0.0119,1821803.54,2.5015,0.6907,1.6541
2013-07-10,2818660.40,0.00,3,0.0000,1877009.40,2.5017,0.6778,1.6659
2013-07-11,2932436.30,0.00,3,0.0000,1952817.70,2.5016,0.6793,1.6659
2013-07-12,2835655.44,0.00,3,0.0000,1953004.96,2.4519,0.6834,1.6887
2013-07-15,2986476.67,0.00,3,0.0000,1988638.13,2.5018,0.6734,1.6659
2013-07-16,3096990.09,0.00,3,0.0000,2062306.91,2.5017,0.6569,1.6659
2013-07-17,3037501.54,0.00,3,0.0000,2062504.66,2.4727,0.6530,1.6790
2013-07-18,3046711.76,0.00,3,0.0000,2062702.44,2.4770,0.6406,1.6770
2013-07-19,2973529.97,0.00,3,0.0000,2062900.23,2.4414,0.6457,1.6938
2013-07-22,3036155.73,0.00,3,0.0000,2063493.67,2.4714,0.6470,1.6796
2013-07-23,3111594.38,0.00,3,0.0000,2071949.62,2.5018,0.6385,1.6659
2013-07-24,3200237.39,0.00,3,0.0000,2131346.81,2.5015,0.6281,1.6660
2013-07-25,3141545.01,0.00,3,0.0000,2131551.19,2.4738,0.6263,1.6785
2013-07-26,3023291.62,0.00,3,0.0000,2131755.58,2.4182,0.6297,1.7051
2013-07-29,2948244.57,0.00,3,0.0000,2132368.83,2.3826,0.6491,1.7233
2013-07-30,2909424.30,0.00,3,0.0000,2132573.30,2.3643,0.6341,1.7330
2013-07-31,2915590.81,0.00,3,0.0000,2132777.79,2.3670,0.6409,1.7315
