group,start,window_from,window_to,BASE_cagr,EBDS03_cagr,delta_pp,BASE_mdd,EBDS03_mdd,relative_growth,relative_log_growth_per_year
full,2009-11-01,2011-02-28,2016-02-29,-0.028114119354730627,0.010161561050416656,3.8275680405147283,0.6611396005474882,0.5125060747698482,1.213143779197186,0.03862716765471711
full,2009-11-01,2011-03-31,2016-03-31,-0.025652444374872907,0.00671207040585875,3.2364514780731657,0.6611396005474882,0.5125060747698482,1.1775680657175749,0.0326768504525088
full,2009-11-01,2011-04-29,2016-04-29,0.0002327644999493561,0.024879218529755498,2.464645402980614,0.6611396005474882,0.5090260823644681,1.1294831592511587,0.024342032651991682
full,2009-11-01,2011-05-31,2016-05-31,-0.00612975684994177,0.01908998375088755,2.521974060082932,0.6730901572711123,0.5090260823644681,1.1335392768059582,0.02505867721705912
full,2009-11-01,2011-06-30,2016-06-30,-0.0219378511257472,0.005308957943361836,2.7246809069109035,0.6752545571565589,0.5090260823644681,1.1473343746670732,0.027476979166251057
full,2009-11-01,2011-07-29,2016-07-29,0.0024905290275607506,0.03127202509406657,2.878149606650582,0.6752545571565589,0.5090260823644681,1.152099625353876,0.02830558330574923
full,2009-11-01,2011-08-31,2016-08-31,0.04005417849838033,0.0629222047102731,2.2868026211892767,0.6752545571565589,0.5090260823644681,1.1149283992700902,0.02174910551892803
full,2009-11-01,2011-09-30,2016-09-30,0.06624310805698586,0.10150747859774212,3.5264370540756262,0.6752545571565589,0.5090260823644681,1.1767523718765178,0.032538320622673596
full,2009-11-01,2011-10-31,2016-10-31,0.11243730096722349,0.13634752413523077,2.3910223168007283,0.6752545571565589,0.5090260823644681,1.1122363923389726,0.021265817859467715
full,2009-11-01,2011-11-30,2016-11-30,0.15459239732141805,0.20049537512788818,4.590297780647012,0.6752545571565589,0.5090260823644681,1.2153287078543402,0.038986905279938915
full,2009-11-01,2011-12-30,2016-12-30,0.13893667582123426,0.16894976552591023,3.0013089704675977,0.6752545571565589,0.5090260823644681,1.1389497020294301,0.02601062276470323
full,2009-11-01,2012-01-31,2017-01-26,0.1520736742230051,0.19106298125178522,3.898930702878012,0.6752545571565589,0.5090260823644681,1.1806038082772385,0.033282656411525634
full,2009-11-01,2012-02-29,2017-02-28,0.13006024808235317,0.18003616440979187,4.99759163274387,0.6752545571565589,0.5090260823644681,1.2415257522239171,0.04327413762285466
full,2009-11-01,2012-03-30,2017-03-31,0.16671657177371602,0.241287359561269,7.4570787787552995,0.6752545571565589,0.5090260823644681,1.363295753811615,0.06195557954323431
full,2009-11-01,2012-04-27,2017-04-28,0.14245409209923587,0.22895064559063916,8.649655349140328,0.6752545571565589,0.5090260823644681,1.4406003166965802,0.07298201058366822
full,2009-11-01,2012-05-31,2017-05-31,0.1553188101415044,0.23858001474524904,8.326120460374465,0.6752545571565589,0.5090260823644681,1.416088621355409,0.0695892420512757
full,2009-11-01,2012-06-29,2017-06-30,0.22971841299641427,0.33956406063297195,10.984564763655769,0.6752545571565589,0.5090260823644681,1.534141280856027,0.08555902249434598
full,2009-11-01,2012-07-31,2017-07-31,0.24694323435883647,0.364658609559533,11.771537520069653,0.6752545571565589,0.5090260823644681,1.569856176853825,0.0902091505726062
full,2009-11-01,2012-08-31,2017-08-31,0.29764143969776713,0.4430067501376511,14.536531043988399,0.6752545571565589,0.5090260823644681,1.7003437115543338,0.10618061811307261
full,2009-11-01,2012-09-28,2017-09-29,0.2831082650621948,0.4249982627398734,14.188999767767863,0.6752545571565589,0.5090260823644681,1.6898521010529757,0.1048851282124861
full,2009-11-01,2012-10-31,2017-10-31,0.2738212455935005,0.44969571349279414,17.587446789929363,0.6752545571565589,0.5090260823644681,1.9089888355029758,0.12933244392229898
full,2009-11-01,2012-11-30,2017-11-30,0.29845776799293766,0.4690476886477781,17.05899206548405,0.6752545571565589,0.5090260823644681,1.8535471328464264,0.1234371321005646
full,2009-11-01,2012-12-31,2017-12-29,0.2492456239684564,0.42965670879284557,18.041108482438915,0.6752545571565589,0.5090260823644681,1.9613665400865736,0.13489448336161597
full,2009-11-01,2013-01-31,2018-01-31,0.2595299538703222,0.4449667572856626,18.543680341534042,0.6752545571565589,0.5090260823644681,1.9870369832952162,0.13734771708299995
full,2009-11-01,2013-02-28,2018-02-28,0.2311520756480412,0.43089111914442957,19.973904349638836,0.6752545571565589,0.5090260823644681,2.120458323919073,0.15034703255626758
full,2009-11-01,2013-03-29,2018-03-30,0.2273046616723462,0.4546222907450683,22.731762907272213,0.6752545571565589,0.5090260823644681,2.339595669707857,0.16992584000406563
full,2009-11-01,2013-04-26,2018-04-27,0.2507296898412499,0.48256373292090626,23.18340430796564,0.6752545571565589,0.5090260823644681,2.340998882475677,0.17004570826120172
full,2009-11-01,2013-05-31,2018-05-31,0.24795752407177019,0.47818030242413134,23.022277835236117,0.6752545571565589,0.5090260823644681,2.331243874106208,0.16930357173131558
full,2009-11-01,2013-06-28,2018-06-29,0.3114807625828373,0.5586102963845032,24.712953380166592,0.6752545571565589,0.5090260823644681,2.3715486376670385,0.1726377366189432
full,2009-11-01,2013-07-31,2018-07-31,0.31001944391142255,0.5676363886605156,25.7616944749093,0.6752545571565589,0.5090260823644681,2.4534917690962175,0.1795270202661161
full,2009-11-01,2013-08-30,2018-08-31,0.2835124742889965,0.5407127097438129,25.72002354548164,0.6752545571565589,0.5090260823644681,2.493278169826987,0.18264466765745066
full,2009-11-01,2013-09-30,2018-09-28,0.27557036810519175,0.5071498215356951,23.157945343050336,0.6752545571565589,0.5090260823644681,2.300454810744888,0.16682690566644728
full,2009-11-01,2013-10-31,2018-10-31,0.19967845096756665,0.3874287630221076,18.775031205454095,0.6752545571565589,0.5090260823644681,2.0686449512736216,0.145398659994466
full,2009-11-01,2013-11-29,2018-11-30,0.17580088597970045,0.37052566282626587,19.472477684656543,0.6752545571565589,0.5090260823644681,2.152303959290455,0.15324484124338555
full,2009-11-01,2013-12-31,2018-12-28,0.1763931753759933,0.3554802707503206,17.90870953743273,0.6752545571565589,0.5090260823644681,2.0284108817127042,0.14170270848723335
full,2009-11-01,2014-01-30,2019-01-31,0.25026031636991375,0.45993044814187756,20.96701317719638,0.6752545571565589,0.5090260823644681,2.171685119915345,0.1550370135980442
full,2009-11-01,2014-02-28,2019-02-28,0.3052735508640403,0.5338166624101308,22.854311154609054,0.6752545571565589,0.5090260823644681,2.2403279950986223,0.1613465434442416
full,2009-11-01,2014-03-31,2019-03-29,0.38476218231525006,0.6137316479127843,22.896946559753427,0.6752545571565589,0.5090260823644681,2.147193720626393,0.1530208754145866
full,2009-11-01,2014-04-30,2019-04-30,0.3591650418701655,0.5736096217308428,21.444457986067732,0.6752545571565589,0.5090260823644681,2.0800821348613536,0.14650153113615919
full,2009-11-01,2014-05-30,2019-05-31,0.3544219448454977,0.5543785382896245,19.995659344412676,0.6752545571565589,0.5090260823644681,1.9913006965873024,0.1377010575772243
full,2009-11-01,2014-06-30,2019-06-28,0.384586479310832,0.5956062403251556,21.101976101432363,0.6752545571565589,0.5090260823644681,2.030713697027817,0.1418522278363924
full,2009-11-01,2014-07-31,2019-07-31,0.3152626511723906,0.5352128010858828,21.995014991349215,0.6752545571565589,0.5090260823644681,2.166379363435994,0.1546326236425272
full,2009-11-01,2014-08-29,2019-08-30,0.2990835426534362,0.5248435512907763,22.576000863734013,0.6752545571565589,0.5090260823644681,2.228865817546394,0.1602327668075963
full,2009-11-01,2014-09-30,2019-09-30,0.28725524902052535,0.5077152543942869,22.046000537376152,0.6752545571565589,0.5090260823644681,2.204074629873244,0.1580831907736959
full,2009-11-01,2014-10-31,2019-10-31,0.3082250197000156,0.5318815287599359,22.36565090599203,0.6752545571565589,0.5090260823644681,2.2012366196146416,0.15782546558279384
full,2009-11-01,2014-11-28,2019-11-29,0.32725880497770876,0.553288767472246,22.60299624945372,0.6752545571565589,0.5090260823644681,2.1959536652024063,0.15725870212880463
full,2009-11-01,2014-12-31,2019-12-31,0.3139808611522148,0.5291702619473682,21.518940079515335,0.6752545571565589,0.5090260823644681,2.134464504855816,0.15166392122388503
full,2009-11-01,2015-01-30,2020-01-23,0.30961478412902843,0.5333618239725639,22.374703984353552,0.6752545571565589,0.5090260823644681,2.1935406144603413,0.1577295594532087
full,2009-11-01,2015-02-27,2020-02-28,0.29862156649987126,0.5213616468368465,22.274008033697523,0.6752545571565589,0.5090260823644681,2.2074477516421,0.15830238568342733
full,2009-11-01,2015-03-31,2020-03-31,0.19142529743901515,0.3850188056301649,19.359350819114972,0.6752545571565589,0.5090260823644681,2.123628445101425,0.15056339826074028
full,2009-11-01,2015-04-30,2020-04-30,0.16728016853873218,0.36111579851261855,19.383562997388637,0.6752545571565589,0.5090260823644681,2.156437326764623,0.1536284030942915
full,2009-11-01,2015-05-29,2020-05-29,0.17731379113306533,0.3623826258978564,18.506883476479107,0.6752545571565589,0.5090260823644681,2.075699709903999,0.14599970247646282
full,2009-11-01,2015-06-30,2020-06-30,0.16285381785523056,0.35800827143263203,19.51544535774015,0.5955090465790542,0.4657761243271664,2.1728253137400038,0.15514194839411552
full,2009-11-01,2015-07-31,2020-07-31,0.36175908988723626,0.5344618880838441,17.270279819660782,0.5283944797920362,0.433343512878979,1.8171283182339546,0.11940244565858012
full,2009-11-01,2015-08-31,2020-08-31,0.39500959030346694,0.5347136089948299,13.970401869136296,0.42602599113156214,0.433343512878979,1.6118917332502751,0.09544249966813252
full,2009-11-01,2015-09-30,2020-09-30,0.38052624087165166,0.5014499449917764,12.092370412012476,0.42602599113156214,0.433343512878979,1.5219691193193927,0.08396651077199467
full,2009-11-01,2015-10-30,2020-10-30,0.33780509106374,0.48939655548272065,15.159146441898063,0.42602599113156214,0.433343512878979,1.710736918271997,0.10734076235974205
full,2009-11-01,2015-11-30,2020-11-30,0.427850929138879,0.5672057026169355,13.935477347805648,0.42602599113156214,0.433343512878979,1.5933042675241853,0.09312375926220696
full,2009-11-01,2015-12-31,2020-12-31,0.3976341865946993,0.5740493693873905,17.64151827926912,0.42602599113156214,0.433343512878979,1.8123003689051862,0.11887057459296851
full,2009-11-01,2016-01-29,2021-01-29,0.45324450647669656,0.7254252899910376,27.218078351434105,0.42602599113156214,0.433343512878979,2.3601545476422965,0.1716749175902605
full,2009-11-01,2016-02-29,2021-02-26,0.4777541394933156,0.7416142498041949,26.386011031087932,0.42602599113156214,0.433343512878979,2.271482513640541,0.16428895099171023
full,2009-11-01,2016-03-31,2021-03-31,0.4820677311151693,0.7612916510632775,27.922391994810813,0.42602599113156214,0.433343512878979,2.370089875114082,0.17260920419569536
full,2009-11-01,2016-04-29,2021-04-30,0.4673163896984647,0.7454405974538889,27.812420775542424,0.42602599113156214,0.433343512878979,2.382655806222637,0.1735718680214823
full,2009-11-01,2016-05-31,2021-05-31,0.5109887429114863,0.7853847401733038,27.43959972618175,0.42602599113156214,0.433343512878979,2.3030498854038193,0.16686969954819536
full,2009-11-01,2016-06-30,2021-06-30,0.4853615055026408,0.7667999691804468,28.1438463677806,0.42602599113156214,0.433343512878979,2.3808087734615238,0.17351180261917518
full,2009-11-01,2016-07-29,2021-07-30,0.43903075591465623,0.7181800389752606,27.91492830606044,0.42602599113156214,0.433343512878979,2.427454365150028,0.17729581295630809
full,2009-11-01,2016-08-31,2021-08-31,0.5230510836818976,0.831720478943655,30.86693952617574,0.42602599113156214,0.433343512878979,2.515757630977104,0.18454006277938198
full,2009-11-01,2016-09-30,2021-09-30,0.5587427405850403,0.8442292168344656,28.548647624942536,0.42602599113156214,0.433343512878979,2.3182073419196954,0.1681818607510452
full,2009-11-01,2016-10-31,2021-10-29,0.4556774122597147,0.7177686895051025,26.20912772453878,0.42602599113156214,0.433343512878979,2.2858871354749266,0.16555480738097897
full,2009-11-01,2016-11-30,2021-11-30,0.42902338460893574,0.638464362884144,20.944097827520824,0.42602599113156214,0.4479671580779071,1.9812882550968458,0.13676817594756405
full,2009-11-01,2016-12-30,2021-12-31,0.5416081277872058,0.7840628657944655,24.245473800725968,0.42602599113156214,0.4479671580779071,2.076400242114244,0.14606716180067777
full,2009-11-01,2017-01-26,2022-01-28,0.49739489188404074,0.7351907989401214,23.779590705608065,0.42602599113156214,0.4479671580779071,2.0910341984306773,0.14739051843814896
full,2009-11-01,2017-02-28,2022-02-28,0.5204800684849922,0.7838606587808314,26.338059029583928,0.42602599113156214,0.4479671580779071,2.2225599942520886,0.15975380552026455
full,2009-11-01,2017-03-31,2022-03-31,0.5175627156466185,0.7745011076847337,25.69383920381152,0.42602599113156214,0.4479671580779071,2.185755795214159,0.1564137459623143
full,2009-11-01,2017-04-28,2022-04-29,0.5201240631221653,0.7418053380260152,22.168127490384993,0.42602599113156214,0.4479671580779071,1.975715078186217,0.13613017392998664
full,2009-11-01,2017-05-31,2022-05-31,0.4946175641708148,0.7330584462318208,23.8440882061006,0.42602599113156214,0.4479671580779071,2.095905217525051,0.14801737143181745
full,2009-11-01,2017-06-30,2022-06-30,0.4562335065173666,0.6658528510982451,20.96193445808785,0.42602599113156214,0.4479671580779071,1.9587910374294863,0.13448390290180032
full,2009-11-01,2017-07-31,2022-07-29,0.42966468850562234,0.6214582639803012,19.17935754746789,0.42602599113156214,0.4479671580779071,1.8750857507472944,0.12588597407764968
full,2009-11-01,2017-08-31,2022-08-31,0.39164264708470853,0.5601464831206246,16.850383603591613,0.42602599113156214,0.4479671580779071,1.7707378096081277,0.11429490638355676
full,2009-11-01,2017-09-29,2022-09-30,0.4037325162971517,0.5654505103302419,16.171799403309016,0.42602599113156214,0.4479671580779071,1.7253299061087286,0.10903887659698064
full,2009-11-01,2017-10-31,2022-10-31,0.3745039547710409,0.4955154328469389,12.101147807589797,0.42602599113156214,0.4479671580779071,1.5247528172533744,0.0843780126954002
full,2009-11-01,2017-11-30,2022-11-30,0.36329697767931446,0.49976154374805026,13.646456606873581,0.42602599113156214,0.4479671580779071,1.611129126356282,0.09540011034418101
full,2009-11-01,2017-12-29,2022-12-30,0.3698974352695521,0.4767895980447112,10.68921627751591,0.42602599113156214,0.4479671580779071,1.4561961004800337,0.07513466889334298
full,2009-11-01,2018-01-31,2023-01-31,0.3239043400265327,0.43466288392477237,11.07585438982397,0.42602599113156214,0.4479671580779071,1.4943158456924992,0.08034469334900256
full,2009-11-01,2018-02-28,2023-02-28,0.36073123221410053,0.45592516459379606,9.519393237969553,0.38197423019244037,0.4479671580779071,1.4022110884315848,0.06761932450925502
full,2009-11-01,2018-03-30,2023-03-31,0.40743076696754854,0.4803401794206168,7.290941245306826,0.38197423019244037,0.4479671580779071,1.2874117586688967,0.05050602115769135
full,2009-11-01,2018-04-27,2023-04-28,0.4352693345066667,0.5000351390254596,6.476580451879288,0.38197423019244037,0.4479671580779071,1.2470374419363095,0.04413601269896421
full,2009-11-01,2018-05-31,2023-05-31,0.43523111880499155,0.5033848519039585,6.8153733098966995,0.38197423019244037,0.4479671580779071,1.2610370543347473,0.04639323917469995
full,2009-11-01,2018-06-29,2023-06-30,0.42841895827098986,0.49548047370685455,6.706151543586469,0.38197423019244037,0.4479671580779071,1.2579593875783361,0.0458793332713083
full,2009-11-01,2018-07-31,2023-07-31,0.4377964476306322,0.49532172143118114,5.752527380054895,0.38197423019244037,0.4479671580779071,1.2166748126991165,0.03922968510581497
full,2009-11-01,2018-08-31,2023-08-31,0.44321746984775423,0.495837896771129,5.262042692337476,0.38197423019244037,0.4479671580779071,1.1960604430473305,0.035811540716036344
full,2009-11-01,2018-09-28,2023-09-28,0.4432562268806244,0.5204693163678282,7.7213089487203845,0.38197423019244037,0.4479671580779071,1.2976441399175411,0.05211721853499531
full,2009-11-01,2018-10-31,2023-10-31,0.4907521816056375,0.6017693872587322,11.10172056530947,0.38197423019244037,0.4479671580779071,1.4320273971336184,0.07182807281368199
full,2009-11-01,2018-11-30,2023-11-30,0.51485141379778,0.6228996998650349,10.804828606725492,0.38197423019244037,0.4479671580779071,1.4111972989286101,0.06889712995188291
full,2009-11-01,2018-12-28,2023-12-29,0.5270405502593458,0.6379027822113783,11.08622319520325,0.38197423019244037,0.4479671580779071,1.4198754629291135,0.07008505075919465
full,2009-11-01,2019-01-31,2024-01-31,0.49385959366744436,0.587987367924055,9.412777425661067,0.38197423019244037,0.4479671580779071,1.3572759403444454,0.06110430593358881
full,2009-11-01,2019-02-28,2024-02-29,0.48432551138571056,0.5711862745074596,8.686076312174906,0.38197423019244037,0.4479671580779071,1.3290561806396877,0.05687045491787938
full,2009-11-01,2019-03-29,2024-03-29,0.4425408719761259,0.5227977917812197,8.025691980509375,0.38197423019244037,0.4479671580779071,1.3110487488555145,0.05414324229660735
full,2009-11-01,2019-04-30,2024-04-30,0.47423416062824963,0.5692012198173007,9.496705918905102,0.38197423019244037,0.4479671580779071,1.366521614213689,0.06242807088217573
full,2009-11-01,2019-05-31,2024-05-31,0.5403666333774055,0.6403519446132504,9.998531123584486,0.38197423019244037,0.4479671580779071,1.3696851907805978,0.06289035747447173
full,2009-11-01,2019-06-28,2024-06-28,0.4769390045852724,0.5831615712486542,10.622256666338181,0.38197423019244037,0.4479671580779071,1.4153874271610853,0.06945213630861723
full,2009-11-01,2019-07-31,2024-07-31,0.4278870399451249,0.5457969193452041,11.790987940007923,0.38197423019244037,0.4479671580779071,1.487180509694446,0.07934382566060884
full,2009-11-01,2019-08-30,2024-08-30,0.40571833412321356,0.5328344126747597,12.711607855154616,0.38197423019244037,0.4479671580779071,1.5419200822092245,0.08657013686979034
full,2009-11-01,2019-09-30,2024-09-30,0.5007359535020115,0.6172238680876136,11.648791458560215,0.4762924060769427,0.4479671580779071,1.4534360930606691,0.07475539411833973
full,2009-11-01,2019-10-31,2024-10-31,0.47465176998445613,0.5767361469806473,10.208437699619122,0.4762924060769427,0.4479671580779071,1.397678964726287,0.06693510694473351
full,2009-11-01,2019-11-29,2024-11-29,0.4223001968430553,0.5156091609788784,9.330896413582312,0.4762924060769427,0.4479671580779071,1.3741572161471103,0.06354202660920129
full,2009-11-01,2019-12-31,2024-12-31,0.3441282492126012,0.43011520044869145,8.598695123609023,0.4762924060769427,0.4479671580779071,1.3636624086499178,0.06200933971167901
full,2009-11-01,2020-01-23,2025-01-27,0.39387817073634146,0.4747887145094547,8.091054377311323,0.4762924060769427,0.4479671580779071,1.3269165980349829,0.056424822066388984
full,2009-11-01,2020-02-28,2025-02-28,0.3659401752065097,0.475335023374188,10.93948481676783,0.4762924060769427,0.4479671580779071,1.4701565135488515,0.07704213390492985
full,2009-11-01,2020-03-31,2025-03-31,0.4657735063940338,0.5764130274387178,11.063952104468399,0.4762924060769427,0.4479671580779071,1.4387790541913394,0.07276893650478045
full,2009-11-01,2020-04-30,2025-04-30,0.38874167178804053,0.5014425303918879,11.270085860384738,0.4762924060769427,0.4479671580779071,1.4771106733374528,0.07802826787005263
full,2009-11-01,2020-05-29,2025-05-30,0.4126308058486834,0.5251863345338701,11.25555286851867,0.4762924060769427,0.4479671580779071,1.4673696379842192,0.07666280351342114
full,2009-11-01,2020-06-30,2025-06-30,0.4284781394772317,0.5490478528710248,12.056971339379308,0.4762924060769427,0.4479671580779071,1.4994503517213944,0.08103081426788103
full,2009-11-01,2020-07-31,2025-07-31,0.32937331522480107,0.43702355882229793,10.765024359749686,0.4762924060769427,0.4479671580779071,1.4759155547250056,0.07786636178312828
full,2009-11-01,2020-08-31,2025-08-29,0.4032923792797607,0.5260020562772463,12.270967699748558,0.4762924060769427,0.4479671580779071,1.5198841557272968,0.08383010516703689
full,2009-11-01,2020-09-30,2025-09-30,0.4950825409921138,0.6325969451007325,13.751440410861871,0.4762924060769427,0.4479671580779071,1.552540334066832,0.08799054816223223
full,2009-11-01,2020-10-30,2025-10-31,0.5477113647977256,0.6566036873225902,10.889232252486458,0.4762924060769427,0.4479671580779071,1.4050891951498665,0.0679922340838814
full,2009-11-01,2020-11-30,2025-11-28,0.4587012513532802,0.5737214853782198,11.502023402493954,0.4762924060769427,0.4479671580779071,1.4608463661212296,0.07589670134563052
full,2009-11-01,2020-12-31,2025-12-31,0.519571038409343,0.592982979283923,7.341194087457992,0.4762924060769427,0.4479671580779071,1.2660084781213337,0.047180262721544616
full,2009-11-01,2021-01-29,2026-01-30,0.6882044079155047,0.7289321271529219,4.072771923741714,0.4762924060769427,0.4479671580779071,1.126641725699195,0.023838466800918664
full,2009-11-01,2021-02-26,2026-02-27,0.6583301623945761,0.7156992698417788,5.736910744720269,0.4762924060769427,0.4479671580779071,1.1854443235794478,0.034009565215877946
full,2009-11-01,2021-03-31,2026-03-31,0.6102588861345917,0.6611327139780754,5.087382784348371,0.4762924060769427,0.4479671580779071,1.168244883343293,0.0311047625753392
full,2009-11-01,2021-04-30,2026-04-30,0.6179303023684171,0.6679416608172137,5.001135844879667,0.4762924060769427,0.4479671580779071,1.1643838880551411,0.030442586497289297
full,2009-11-01,2021-05-31,2026-05-29,0.5808832717332624,0.6153778125208909,3.449454078762848,0.4762924060769427,0.4479671580779071,1.1138168927574699,0.02158514537557291
full,2009-11-01,2021-06-30,2026-06-30,0.5714699329381867,0.6010751642306831,2.960523129249637,0.4762924060769427,0.4479671580779071,1.097798608409056,0.01866393685669795
full,2009-11-01,2021-07-30,2026-07-31,0.6516112717135687,0.6716075807617232,1.9996309048154526,0.4762924060769427,0.4479671580779071,1.0620456914012073,0.01203444688452251
full,2010-05-01,2010-05-31,2015-05-29,0.23422448932617246,0.2288613357909388,-0.5363153535233645,0.5379802729587155,0.4993487350147524,0.9784874366771347,-0.004354831615171828
full,2010-05-01,2010-06-30,2015-06-30,0.23964824344627034,0.23333117498978995,-0.631706845648039,0.5379802729587155,0.4993487350147524,0.9747824881334671,-0.005108883761320009
full,2010-05-01,2010-07-30,2015-07-31,0.1649811743724532,0.18926573259045498,2.4284558218001795,0.5379802729587155,0.4993487350147524,1.1087110809016525,0.020631157694455116
full,2010-05-01,2010-08-31,2015-08-31,0.10257192243416968,0.1592260951212594,5.665417268708972,0.6427898785885156,0.4993487350147524,1.2846688863380682,0.05010706111113817
full,2010-05-01,2010-09-30,2015-09-30,0.07950303851593454,0.14728610530414143,6.778306678820689,0.6427898785885156,0.4993487350147524,1.3558798963341516,0.060898459258832534
full,2010-05-01,2010-10-29,2015-10-30,0.03878185559687464,0.0789106793230816,4.012882372620696,0.6427898785885156,0.4993487350147524,1.2087583424405561,0.03790316791136223
full,2010-05-01,2010-11-30,2015-11-30,0.07175376155947832,0.09467676032673755,2.292299876725923,0.6427898785885156,0.4993487350147524,1.1115989251401508,0.021162787415176552
full,2010-05-01,2010-12-31,2015-12-31,0.08751857495028159,0.10642353292249473,1.8904957972213143,0.6427898785885156,0.4993487350147524,1.089979880012239,0.01723420670758411
full,2010-05-01,2011-01-31,2016-01-29,0.024844528793642517,0.04186913790438673,1.7024609110744215,0.6442094082409834,0.51863092214928,1.0857550455328298,0.01647542616040148
full,2010-05-01,2011-02-28,2016-02-29,-0.022959951326944283,0.018555132501189897,4.151508382813418,0.6442094082409834,0.520964561998116,1.2313967079379369,0.04161272259842304
full,2010-05-01,2011-03-31,2016-03-31,-0.017530529968653452,0.015864501150382404,3.3395031119035856,0.6442094082409834,0.520964561998116,1.1819889379554522,0.03342598473388397
full,2010-05-01,2011-04-29,2016-04-29,0.00624914352310979,0.033445928856595586,2.7196785333485796,0.6442094082409834,0.520964561998116,1.142707184544557,0.02666908170340246
full,2010-05-01,2011-05-31,2016-05-31,0.00981595078368569,0.02694930995550071,1.7133359171815021,0.6442094082409834,0.520964561998116,1.0877996348831744,0.016824485032491517
full,2010-05-01,2011-06-30,2016-06-30,-0.00809075165226636,0.01507093716736585,2.316168881963221,0.6442094082409834,0.520964561998116,1.122387584380745,0.023082158289049682
full,2010-05-01,2011-07-29,2016-07-29,0.017828091918120847,0.04065828631858337,2.2830194400462522,0.6442094082409834,0.520964561998116,1.117347725531351,0.02218244510912978
full,2010-05-01,2011-08-31,2016-08-31,0.050941215530093675,0.07373530334567402,2.2794087815580344,0.6442094082409834,0.520964561998116,1.1133024777276166,0.02145734861128803
full,2010-05-01,2011-09-30,2016-09-30,0.09432291228203815,0.11033584005927377,1.601292777723562,0.6442094082409834,0.520964561998116,1.0753684365076306,0.014526701108102655
full,2010-05-01,2011-10-31,2016-10-31,0.13401278143506046,0.145974473801884,1.196169236682354,0.6442094082409834,0.520964561998116,1.0538876848319694,0.010492867526292003
full,2010-05-01,2011-11-30,2016-11-30,0.2016967559644922,0.20637279250924623,0.4676036544754014,0.6442094082409834,0.520964561998116,1.0196161109174637,0.0038836439960664953
full,2010-05-01,2011-12-30,2016-12-30,0.17254795527477285,0.17546887335581474,0.292091808104189,0.6442094082409834,0.520964561998116,1.0125228138703197,0.002487988631217203
full,2010-05-01,2012-01-31,2017-01-26,0.18392363198623807,0.19806512723988257,1.4141495253644498,0.6442094082409834,0.520964561998116,1.0610202800031636,0.01187382715106245
full,2010-05-01,2012-02-29,2017-02-28,0.16648951348911023,0.18814227195838384,2.1652758469273614,0.6442094082409834,0.520964561998116,1.0963079816764707,0.018392148594030232
