date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2010-07-28,600660,买入,14100,10.570,149037,0.9488,10.846,首次建仓,福耀玻璃
2010-07-29,600660,买入,14200,10.510,149242,0.9746,10.846,定投加仓,福耀玻璃
2010-07-30,600660,买入,14200,10.500,149100,0.9690,10.846,定投加仓,福耀玻璃
2010-08-02,600660,买入,14000,10.740,150360,0.9681,10.846,定投加仓,福耀玻璃
2010-08-03,600660,买入,14100,10.580,149178,0.9902,10.846,定投加仓,福耀玻璃
2010-08-04,600660,买入,14100,10.620,149742,0.9755,10.846,定投加仓,福耀玻璃
2010-08-05,600660,买入,13800,10.940,150972,0.9792,10.846,定投加仓,福耀玻璃
2010-08-05,000022,买入,11200,13.440,150528,0.9946,13.392,首次建仓,
2010-08-06,000022,买入,11600,13.030,151148,1.0036,13.392,定投加仓,
2010-08-06,600660,买入,13600,11.110,151096,1.0087,10.846,定投加仓,福耀玻璃
2010-08-09,000022,买入,11700,13.000,152100,0.9730,13.392,定投加仓,
2010-08-09,600660,买入,13500,11.330,152955,1.0244,10.846,定投加仓,福耀玻璃
2010-08-10,000022,买入,11800,12.580,148444,0.9707,13.392,定投加仓,
2010-08-10,600660,买入,13700,10.840,148508,1.0185,11.125,定投加仓,福耀玻璃
2010-08-11,000022,买入,11900,12.780,152082,0.9394,13.392,定投加仓,
2010-08-11,600660,买入,13600,11.170,151912,0.9744,11.125,定投加仓,福耀玻璃
2010-08-12,000022,买入,11700,12.700,148590,0.9543,13.392,定投加仓,
2010-08-12,600660,买入,7300,10.760,78548,1.0041,11.125,定投加仓,福耀玻璃
2010-08-13,000022,买入,11600,12.880,149408,0.9483,13.392,定投加仓,
2010-08-13,600660,买入,7600,10.890,82764,0.9672,11.125,定投加仓,福耀玻璃
2010-08-16,000022,买入,11500,13.510,155365,0.9618,13.392,定投加仓,
2010-08-16,600660,买入,3600,11.200,40320,0.9789,11.125,定投加仓,福耀玻璃
2010-08-17,000022,买入,11600,13.520,156832,1.0088,13.392,定投加仓,
2010-08-19,600309,买入,9200,17.290,159068,0.9889,17.687,首次建仓,万华化学
2010-08-20,600309,买入,9400,16.680,156792,0.9776,17.687,定投加仓,万华化学
2010-08-23,600309,买入,9400,16.780,157732,0.9431,17.687,定投加仓,万华化学
2010-08-23,600660,买入,1000,11.030,11030,0.9969,11.125,定投加仓,福耀玻璃
2010-08-24,600309,买入,9600,16.710,160416,0.9487,17.687,定投加仓,万华化学
2010-08-24,600660,买入,2700,11.150,30105,0.9915,11.125,定投加仓,福耀玻璃
2010-08-25,600309,卖出,28100,16.080,451848,,,跌破建仓日MA60止损（同日对冲 9500 股）,万华化学
2010-08-26,600309,卖出,9500,16.000,152000,,,跌破建仓日MA60止损,万华化学
2010-08-30,600660,买入,1000,11.090,11090,0.9690,11.125,定投加仓,福耀玻璃
2010-09-02,600660,买入,200,11.750,2350,0.9996,11.125,定投加仓,福耀玻璃
2010-09-06,600309,买入,9600,17.220,165312,0.9408,17.687,首次建仓,万华化学
2010-09-07,600309,买入,9700,17.240,167228,0.9736,17.687,定投加仓,万华化学
2010-09-08,600309,买入,9300,17.900,166470,0.9747,17.687,定投加仓,万华化学
2010-09-09,600309,买入,9400,17.470,164218,1.0120,17.687,定投加仓,万华化学
2010-09-10,600309,买入,9500,17.180,163210,0.9877,17.687,定投加仓,万华化学
2010-09-13,600309,买入,9300,17.970,167121,0.9713,17.687,定投加仓,万华化学
2010-09-14,600309,买入,9300,18.480,171864,1.0160,17.687,定投加仓,万华化学
2010-09-15,600309,买入,9100,17.790,161889,1.0448,17.687,定投加仓,万华化学
2010-09-16,600309,买入,9000,17.240,155160,1.0058,17.687,定投加仓,万华化学
2010-09-17,600309,买入,9000,17.430,156870,0.9747,17.687,定投加仓,万华化学
2010-09-20,600309,买入,5900,17.130,101067,0.9855,17.687,定投加仓,万华化学
2010-09-21,600309,买入,1400,17.060,23884,0.9685,17.687,定投加仓,万华化学
2010-09-27,600309,买入,5500,17.570,96635,0.9646,17.687,定投加仓,万华化学
2010-10-08,600309,买入,100,17.570,1757,0.9606,17.687,定投加仓,万华化学
2010-10-11,600309,买入,5100,17.810,90831,0.9934,17.687,定投加仓,万华化学
2010-10-12,600309,买入,6900,19.100,131790,1.0070,17.687,定投加仓,万华化学
2010-11-15,600660,买入,12500,12.240,153000,1.0067,11.930,定投加仓,福耀玻璃
2011-02-16,600660,买入,17100,12.290,210159,1.0168,11.930,定投加仓,福耀玻璃
2011-02-17,600660,买入,5200,12.040,62608,1.0302,11.930,定投加仓,福耀玻璃
2011-02-21,600660,买入,4200,12.120,50904,0.9824,11.930,定投加仓,福耀玻璃
2011-02-23,600660,买入,3200,11.780,37696,0.9832,11.930,定投加仓,福耀玻璃
2011-02-28,600660,买入,18300,12.530,229299,0.9991,11.930,定投加仓,福耀玻璃
2011-04-07,600660,买入,400,11.950,4780,0.9646,12.057,定投加仓,福耀玻璃
2011-04-08,600660,买入,200,12.160,2432,0.9912,12.057,定投加仓,福耀玻璃
2011-04-13,600660,买入,2200,11.830,26026,0.9663,12.057,定投加仓,福耀玻璃
2011-04-18,600660,买入,8500,11.380,96730,0.9621,12.057,定投加仓,福耀玻璃
2011-08-08,000022,卖出,104600,11.940,1248924,,,跌破建仓日MA60止损,
2011-09-06,600660,卖出,248100,8.840,2193204,,,跌破建仓日MA60止损,福耀玻璃
2011-11-07,600897,买入,9100,14.010,127491,0.9968,14.126,首次建仓,
2011-11-08,600897,买入,9200,13.920,128064,0.9918,14.126,定投加仓,
2011-11-09,600897,买入,9100,14.070,128037,0.9854,14.126,定投加仓,
2011-11-10,600897,买入,8900,14.030,124867,0.9960,14.126,定投加仓,
2011-11-11,600897,买入,8800,14.020,123376,0.9932,14.126,定投加仓,
2011-11-14,600897,买入,9100,14.230,129493,0.9925,14.126,定投加仓,
2011-11-15,600897,买入,9000,14.240,128160,1.0074,14.126,定投加仓,
2011-11-16,600897,买入,9000,13.800,124200,1.0081,14.126,定投加仓,
2011-11-17,600897,买入,8900,13.840,123176,0.9769,14.126,定投加仓,
2011-11-18,600897,卖出,81100,13.530,1097283,,,跌破建仓日MA60止损,
2011-12-13,600309,卖出,153530,11.900,1827007,,,跌破建仓日MA60止损,万华化学
2012-02-03,600660,买入,11500,8.740,100510,0.7462,11.526,首次建仓,福耀玻璃
2012-02-06,600660,买入,11600,8.680,100688,0.7583,11.526,定投加仓,福耀玻璃
2012-02-07,600660,买入,11800,8.540,100772,0.7531,11.526,定投加仓,福耀玻璃
2012-02-08,600660,买入,11600,8.660,100456,0.7410,11.526,定投加仓,福耀玻璃
2012-02-09,600660,买入,11700,8.620,100854,0.7514,11.526,定投加仓,福耀玻璃
2012-02-10,600660,买入,11700,8.580,100386,0.7479,11.526,定投加仓,福耀玻璃
2012-02-13,600660,买入,11500,8.810,101315,0.7444,11.526,定投加仓,福耀玻璃
2012-02-14,600660,买入,11500,8.750,100625,0.7644,11.526,定投加仓,福耀玻璃
2012-02-15,600660,买入,11500,8.790,101085,0.7592,11.526,定投加仓,福耀玻璃
2012-02-15,600585,买入,5800,17.310,100398,1.0412,16.423,首次建仓,
2012-02-16,600660,买入,11600,8.690,100804,0.7627,11.526,定投加仓,福耀玻璃
2012-02-17,600585,买入,5900,17.050,100595,1.0443,16.423,定投加仓,
2012-02-20,600585,买入,5800,17.210,99818,1.0382,16.423,定投加仓,
2012-02-21,600660,买入,11600,8.630,100108,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600660,买入,11600,8.760,101616,0.7488,11.526,定投加仓,福耀玻璃
2012-02-22,600188,买入,4000,25.260,101040,0.9891,25.296,首次建仓,
2012-02-23,600660,买入,900,8.810,7929,0.7601,11.526,定投加仓,福耀玻璃
2012-02-23,600188,买入,4000,25.420,101680,0.9986,25.296,定投加仓,
2012-02-24,600660,买入,1300,8.910,11583,0.7644,11.526,定投加仓,福耀玻璃
2012-02-24,000022,买入,9900,10.480,103752,0.8282,12.400,首次建仓,
2012-02-24,600188,买入,3900,26.160,102024,1.0049,25.296,定投加仓,
2012-02-24,001872,买入,9900,10.480,103752,1.0421,9.855,首次建仓,
2012-02-27,000022,买入,9900,10.480,103752,0.8452,12.400,定投加仓,
2012-02-27,600188,买入,3900,26.360,102804,1.0341,25.296,定投加仓,
2012-02-28,000022,买入,9800,10.530,103194,0.8452,12.400,定投加仓,
2012-02-28,600897,买入,7800,13.130,102414,0.9387,14.126,首次建仓,
2012-02-28,600188,买入,3900,25.980,101322,1.0421,25.296,定投加仓,
2012-02-29,000022,买入,9900,10.250,101475,0.8492,12.400,定投加仓,
2012-02-29,600897,买入,7700,13.090,100793,0.9295,14.126,定投加仓,
2012-02-29,600188,买入,3900,25.580,99762,1.0270,25.296,定投加仓,
2012-03-01,000022,买入,9800,10.330,101234,0.8266,12.400,定投加仓,
2012-03-01,600897,买入,7600,13.230,100548,0.9267,14.126,定投加仓,
2012-03-01,600188,买入,3900,25.550,99645,1.0112,25.296,定投加仓,
2012-03-01,001872,买入,9800,10.330,101234,1.0401,9.855,定投加仓,
2012-03-02,600660,买入,1700,8.980,15266,0.7644,11.526,定投加仓,福耀玻璃
2012-03-02,000022,买入,9900,10.600,104940,0.8331,12.400,定投加仓,
2012-03-02,600897,买入,2900,13.350,38715,0.9366,14.126,定投加仓,
2012-03-05,000022,买入,600,10.820,6492,0.8548,12.400,定投加仓,
2012-03-09,600660,买入,300,9.110,2733,0.7765,11.526,定投加仓,福耀玻璃
2012-03-09,000022,买入,1400,11.180,15652,0.8984,12.400,定投加仓,
2012-03-15,600585,卖出,17500,16.020,280350,,,跌破建仓日MA60止损,
2012-03-15,000022,买入,9400,10.260,96444,0.8395,12.400,定投加仓,
2012-03-15,600897,买入,4000,13.100,52400,0.9337,14.126,定投加仓,
2012-03-16,000022,买入,2600,10.440,27144,0.8274,12.400,定投加仓,
2012-03-19,000022,买入,1600,10.570,16912,0.8419,12.400,定投加仓,
2012-03-26,000022,卖出,74800,9.900,740520,,,跌破建仓日MA60止损,
2012-03-26,001872,卖出,19700,9.900,195030,,,跌破建仓日MA60止损,
2012-03-26,600897,买入,7000,13.280,92960,0.9429,14.126,定投加仓,
2012-03-26,600188,买入,3800,24.500,93100,0.9643,25.665,定投加仓,
2012-03-27,600897,买入,7000,13.190,92330,0.9401,14.126,定投加仓,
2012-03-27,600188,买入,3700,24.590,90983,0.9546,25.665,定投加仓,
2012-03-28,600660,卖出,143400,8.090,1160106,,,跌破建仓日MA60止损,福耀玻璃
2012-03-28,600188,卖出,35000,23.210,812350,,,跌破建仓日MA60止损,
2012-03-28,600897,买入,6800,12.930,87924,0.9337,14.126,定投加仓,
2012-03-29,600897,买入,6800,12.740,86632,0.9153,14.126,定投加仓,
2012-03-30,600897,卖出,57600,12.680,730368,,,跌破建仓日MA60止损,
2012-04-24,600897,买入,6300,13.710,86373,1.0419,12.967,首次建仓,
2012-05-02,600897,买入,6300,13.740,86562,1.0427,12.967,定投加仓,
2012-05-03,600585,买入,5000,17.260,86300,0.5449,32.483,首次建仓,
2012-05-04,600585,买入,5000,17.150,85750,0.5314,32.483,定投加仓,
2012-05-07,600585,卖出,10000,16.940,169400,,,跌破建仓日MA60止损,
2012-05-10,600309,买入,5800,14.790,85782,1.0171,14.581,首次建仓,万华化学
2012-05-11,600309,买入,5900,14.550,85845,1.0143,14.581,定投加仓,万华化学
2012-05-14,600309,买入,6100,14.200,86620,0.9979,14.581,定投加仓,万华化学
2012-05-15,600309,买入,6000,14.290,85740,0.9739,14.581,定投加仓,万华化学
2012-05-16,600309,买入,6200,13.910,86242,0.9800,14.581,定投加仓,万华化学
2012-05-16,600897,买入,6400,13.330,85312,1.0450,12.967,定投加仓,
2012-05-17,600309,买入,6000,14.300,85800,0.9540,14.581,定投加仓,万华化学
2012-05-17,600897,买入,6300,13.710,86373,1.0280,12.967,定投加仓,
2012-05-18,600309,买入,6100,14.080,85888,0.9807,14.581,定投加仓,万华化学
2012-05-21,600660,买入,9800,8.780,86044,0.7263,12.076,首次建仓,福耀玻璃
2012-05-21,600309,买入,6000,14.310,85860,0.9656,14.581,定投加仓,万华化学
2012-05-22,600660,买入,9900,8.780,86922,0.7271,12.076,定投加仓,福耀玻璃
2012-05-22,600309,买入,6000,14.510,87060,0.9814,14.581,定投加仓,万华化学
2012-05-22,600897,买入,6400,13.590,86976,1.0344,12.867,定投加仓,
2012-05-23,600660,买入,9900,8.770,86823,0.7271,12.076,定投加仓,福耀玻璃
2012-05-23,600309,买入,6100,14.200,86620,0.9951,14.581,定投加仓,万华化学
2012-05-24,600660,买入,9900,8.720,86328,0.7263,12.076,定投加仓,福耀玻璃
2012-05-24,600309,买入,6000,14.300,85800,0.9739,14.581,定投加仓,万华化学
2012-05-25,600660,卖出,29400,8.460,248724,,,跌破建仓日MA60止损（同日对冲 10100 股）,福耀玻璃
2012-05-25,600309,买入,5800,14.180,82244,0.9807,14.581,定投加仓,万华化学
2012-05-28,600660,买入,10000,8.620,86200,0.7006,12.076,定投加仓,福耀玻璃
2012-05-28,600309,买入,1400,14.370,20118,0.9725,14.581,定投加仓,万华化学
2012-05-28,600897,买入,6400,13.550,86720,1.0399,12.867,定投加仓,
2012-05-29,600660,买入,10000,8.870,88700,0.7138,12.076,定投加仓,福耀玻璃
2012-05-29,600309,买入,700,14.710,10297,0.9855,14.581,定投加仓,万华化学
2012-05-30,600660,买入,10000,8.800,88000,0.7345,12.076,定投加仓,福耀玻璃
2012-05-30,002001,买入,4100,21.560,88396,0.7864,26.782,首次建仓,新和成
2012-05-31,600660,买入,10200,8.760,89352,0.7287,12.076,定投加仓,福耀玻璃
2012-05-31,002001,买入,4000,22.220,88880,0.8050,26.782,定投加仓,新和成
2012-06-01,600660,买入,10200,8.740,89148,0.7254,12.076,定投加仓,福耀玻璃
