date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2011-05-10,000651,买入,6400,23.090,147776,0.8527,26.787,首次建仓,格力电器
2011-05-11,000651,买入,6500,22.990,149435,0.8620,26.787,定投加仓,格力电器
2011-05-12,000651,买入,6400,23.250,148800,0.8583,26.787,定投加仓,格力电器
2011-05-13,000651,买入,6400,23.150,148160,0.8680,26.787,定投加仓,格力电器
2011-05-16,000651,买入,6500,22.980,149370,0.8642,26.787,定投加仓,格力电器
2011-05-17,000651,买入,6500,22.820,148330,0.8579,26.787,定投加仓,格力电器
2011-05-18,000651,买入,6400,23.100,147840,0.8519,26.787,定投加仓,格力电器
2011-05-19,000651,买入,6500,22.800,148200,0.8624,26.787,定投加仓,格力电器
2011-05-20,000651,买入,6400,23.540,150656,0.8512,26.787,定投加仓,格力电器
2011-05-23,000651,买入,6500,22.470,146055,0.8788,26.787,定投加仓,格力电器
2011-05-23,601088,买入,5300,27.620,146386,0.9635,29.589,首次建仓,中国神华
2011-05-24,601088,卖出,5300,27.570,146121,,,跌破建仓日MA60止损,中国神华
2011-05-24,000651,买入,6600,22.200,146520,0.8388,26.787,定投加仓,格力电器
2011-05-25,000651,买入,6600,21.770,143682,0.8288,26.787,定投加仓,格力电器
2011-05-26,000651,卖出,77700,21.560,1675212,,,跌破建仓日MA60止损,格力电器
2011-06-29,601088,买入,4900,29.340,143766,1.0233,28.839,首次建仓,中国神华
2011-06-30,601088,买入,4800,30.140,144672,1.0174,28.839,定投加仓,中国神华
2011-07-01,601088,买入,4700,30.900,145230,1.0451,28.839,定投加仓,中国神华
2011-07-04,000651,买入,6100,23.800,145180,0.8869,26.487,首次建仓,格力电器
2011-07-05,000651,买入,6200,23.490,145638,0.8986,26.487,定投加仓,格力电器
2011-07-06,000651,买入,6200,23.170,143654,0.8869,26.487,定投加仓,格力电器
2011-07-07,000651,买入,6200,23.070,143034,0.8748,26.487,定投加仓,格力电器
2011-07-08,000651,买入,6200,23.400,145080,0.8710,26.487,定投加仓,格力电器
2011-07-11,000651,买入,6200,23.480,145576,0.8835,26.487,定投加仓,格力电器
2011-07-12,000651,买入,6100,23.560,143716,0.8865,26.487,定投加仓,格力电器
2011-07-13,000651,买入,6000,24.400,146400,0.8895,26.487,定投加仓,格力电器
2011-07-13,601088,买入,4800,30.280,145344,1.0319,28.839,定投加仓,中国神华
2011-07-14,000651,买入,6000,24.150,144900,0.9212,26.487,定投加仓,格力电器
2011-07-15,000651,买入,6100,23.860,145546,0.9118,26.487,定投加仓,格力电器
2011-07-18,000651,买入,6100,23.860,145546,0.9008,26.487,定投加仓,格力电器
2011-07-19,000651,买入,4200,22.860,96012,0.9008,26.487,定投加仓,格力电器
2011-07-19,600660,买入,13800,10.230,141174,0.9418,11.043,首次建仓,福耀玻璃
2011-07-20,000651,买入,2800,22.860,64008,0.8631,26.487,定投加仓,格力电器
2011-07-20,600660,买入,13600,10.400,141440,0.9264,11.043,定投加仓,福耀玻璃
2011-07-20,601088,买入,4700,29.630,139261,1.0396,28.839,定投加仓,中国神华
2011-07-21,600660,买入,13700,10.290,140973,0.9418,11.043,定投加仓,福耀玻璃
2011-07-21,601088,买入,4800,29.380,141024,1.0274,28.839,定投加仓,中国神华
2011-07-22,000651,买入,1700,23.590,40103,0.8627,26.487,定投加仓,格力电器
2011-07-22,600660,买入,14000,10.360,145040,0.9318,11.043,定投加仓,福耀玻璃
2011-07-22,601088,买入,4800,29.980,143904,1.0188,28.839,定投加仓,中国神华
2011-07-25,600660,卖出,55100,9.920,546592,,,跌破建仓日MA60止损,福耀玻璃
2011-07-25,601088,买入,4700,29.690,139543,1.0396,28.839,定投加仓,中国神华
2011-07-26,601088,买入,4700,29.650,139355,1.0295,28.839,定投加仓,中国神华
