group,arm,metric,level_median,paired_delta_median,positive_starts,better_starts
full,BASE,年化_交易日口径,0.4587947838762385,0.0,0,
full,BASE,最低担保比例日,20150825.0,0.0,0,
full,BASE,最低股票同跌缓冲日,20150825.0,0.0,0,
full,BASE,滚动5年年化最差窗口末日,20190829.0,0.0,0,
full,BASE,最大回撤起日,20150612.0,0.0,0,
full,BASE,最大回撤止日,20160530.0,0.0,0,
full,BASE,末次净值日,20260828.0,0.0,0,
full,EBFIX160,年化,0.3472697906742491,-0.10601603742319099,0,0
full,EBFIX160,最大回撤,0.6818768200258435,-0.014088388381414796,4,10
full,EBFIX160,Sharpe,0.8251732097801108,-0.12866190220812668,0,0
full,EBFIX160,Calmar,0.5115264708061464,-0.1235624843004765,0,0
full,EBFIX160,平均仓位,1.5474778222471237,-0.11063778257452528,0,14
full,EBFIX160,年均换手,7.188901759677299,0.9789655530733019,13,1
full,EBFIX160,持仓数中位,6.0,-1.0,0,
full,EBFIX160,单票权重中位,0.6025007991144751,-0.04406950954998723,0,
full,EBFIX160,单票权重P90,0.6541546759794468,-0.21587721482097255,0,
full,EBFIX160,单票权重最大,0.7357856107049466,-0.3029061104655589,0,
full,EBFIX160,前三权重中位,1.331604262639423,-0.1252171834806799,0,
full,EBFIX160,单票超60%天数占比,0.5304240724470883,-0.2529512025294782,0,
full,EBFIX160,滚动3年年化中位,0.3682437160936832,-0.10801173162977196,0,0
full,EBFIX160,滚动3年回撤中位,0.4135944450614147,-0.02320329980961694,2,12
full,EBFIX160,滚动3年Calmar中位,0.9058738339766894,-0.2132778478917074,0,
full,EBFIX160,滚动3年Sharpe中位,0.8602198277000523,-0.13303118210086146,0,
full,EBFIX160,滚动3年为负的窗口占比,0.025860577754713718,0.007466401194624188,8,
full,EBFIX160,滚动5年年化中位,0.36711548860793985,-0.14383856839833142,0,0
full,EBFIX160,滚动5年年化P25,0.30144669216256204,-0.09661780772218576,0,0
full,EBFIX160,滚动5年年化最差,0.11345012201767224,-0.041387107346063434,4,4
full,EBFIX160,滚动5年回撤中位,0.45836884015723217,-0.008142413283484362,4,10
full,EBFIX160,滚动5年Calmar中位,0.8989247991843328,-0.16930573600387344,0,0
full,EBFIX160,滚动5年Sharpe中位,0.8695567345236357,-0.14287927463526212,0,0
full,EBFIX160,滚动5年为负的窗口占比,0.0,0.0,5,0
full,EBFIX160,滚动5年窗口数,102.0,0.0,0,
full,EBFIX160,互不重叠5年块中位,0.49530221332755103,-0.14362703667338522,2,2
full,EBFIX160,滚动10年年化中位,0.3338844735391775,-0.10559083779435419,0,
full,EBFIX160,滚动10年窗口数,42.0,0.0,0,
full,EBFIX160,逐年收益中位,0.3762207899686028,-0.07524769438930673,3,3
full,EBFIX160,逐年为正比例,0.7097902097902098,0.0,0,
full,EBFIX160,逐年最差,-0.2325411876880472,0.007602090192861566,7,7
full,EBFIX160,完整自然年数,12.5,0.0,0,
full,EBFIX160,强平次数,0.0,0.0,0,
full,EBFIX160,最低担保比例,2.404189670537952,0.6272681404014693,14,
full,EBFIX160,最低股票同跌缓冲,0.45927726702523836,0.1891689825859233,14,
full,EBFIX160,最低总资产冲击缓冲,0.45927726702523836,0.18916896579622566,14,
full,EBFIX160,rf覆盖率,1.0,0.0,0,
full,EBFIX160,年化_交易日口径,0.3485323360731296,-0.10639965186598588,0,
full,EBFIX160,最低担保比例日,20150824.0,-0.5,3,
full,EBFIX160,最低股票同跌缓冲日,20150824.0,-0.5,3,
full,EBFIX160,滚动5年年化最差窗口末日,20181228.0,0.0,3,
full,EBFIX160,最大回撤起日,20150609.0,0.0,3,
full,EBFIX160,最大回撤止日,20160613.0,410.0,8,
full,EBFIX160,末次净值日,20260828.0,0.0,0,
full,EBFIX100,年化,0.22589196554546165,-0.21208631281876966,0,0
full,EBFIX100,最大回撤,0.47036787344101333,-0.21127516282559194,0,14
full,EBFIX100,Sharpe,0.7443870354089432,-0.18258353479575373,0,0
full,EBFIX100,Calmar,0.4840234669061638,-0.1471999177774181,1,1
full,EBFIX100,平均仓位,0.9702137772651251,-0.6934012544943786,0,14
full,EBFIX100,年均换手,3.568010759563058,-3.1207360410331537,0,14
full,EBFIX100,持仓数中位,4.0,-2.0,0,
full,EBFIX100,单票权重中位,0.5836879388302904,-0.06441965067821415,0,
full,EBFIX100,单票权重P90,0.6500411945297564,-0.21160593186934062,0,
full,EBFIX100,单票权重最大,0.7388683352799871,-0.29569275650300497,0,
full,EBFIX100,前三权重中位,0.9699851761182205,-0.4818710233391171,0,
full,EBFIX100,单票超60%天数占比,0.42470450188886955,-0.3798350260832284,0,
full,EBFIX100,滚动3年年化中位,0.23573240181824762,-0.2525088224667297,0,0
full,EBFIX100,滚动3年回撤中位,0.32936634016101457,-0.10415686877900687,0,14
full,EBFIX100,滚动3年Calmar中位,0.7562039400246098,-0.3959779418503749,0,
full,EBFIX100,滚动3年Sharpe中位,0.7881649840443681,-0.21895020005777038,0,
full,EBFIX100,滚动3年为负的窗口占比,0.011157239231966789,-0.0035460992907801418,2,
full,EBFIX100,滚动5年年化中位,0.26259903711882826,-0.24547228685303235,0,0
full,EBFIX100,滚动5年年化P25,0.1997719408816151,-0.20994150699291703,0,0
full,EBFIX100,滚动5年年化最差,0.04191969496630188,-0.058602564132890556,6,6
full,EBFIX100,滚动5年回撤中位,0.36759295344812287,-0.10246474281714513,0,14
full,EBFIX100,滚动5年Calmar中位,0.7577524180805449,-0.37732415574959616,0,0
full,EBFIX100,滚动5年Sharpe中位,0.7990269830488452,-0.19895705938146607,0,0
full,EBFIX100,滚动5年为负的窗口占比,0.0,0.0,0,4
full,EBFIX100,滚动5年窗口数,102.0,0.0,0,
full,EBFIX100,互不重叠5年块中位,0.30775823897623406,-0.3481686173016517,0,0
full,EBFIX100,滚动10年年化中位,0.24310342638613425,-0.20986920207593907,0,
full,EBFIX100,滚动10年窗口数,42.0,0.0,0,
full,EBFIX100,逐年收益中位,0.24015132045554954,-0.14006952691416585,0,0
full,EBFIX100,逐年为正比例,0.80625,0.0,6,
full,EBFIX100,逐年最差,-0.212477766936711,0.03622415051684169,10,10
full,EBFIX100,完整自然年数,12.5,0.0,0,
full,EBFIX100,强平次数,0.0,0.0,0,
full,EBFIX100,最低担保比例,450.976017636713,449.2157652419529,14,
full,EBFIX100,最低股票同跌缓冲,0.9971136480871841,0.7225390377384129,14,
full,EBFIX100,最低总资产冲击缓冲,0.9971136480871841,0.7225390377384129,14,
full,EBFIX100,rf覆盖率,1.0,0.0,0,
full,EBFIX100,年化_交易日口径,0.22683511542819912,-0.2128458241214446,0,
full,EBFIX100,最低担保比例日,20191226.0,40401.0,9,
full,EBFIX100,最低股票同跌缓冲日,20191226.0,40401.0,9,
full,EBFIX100,滚动5年年化最差窗口末日,20200430.0,49.5,7,
full,EBFIX100,最大回撤起日,20150612.0,0.0,4,
full,EBFIX100,最大回撤止日,20160203.0,-9.5,4,
full,EBFIX100,末次净值日,20260828.0,0.0,0,
full,EBQ20,年化,0.29554301162727914,-0.13586402951703913,0,0
full,EBQ20,最大回撤,0.5869798573732488,-0.09298795266760712,0,14
full,EBQ20,Sharpe,0.7720652281998448,-0.14605732800626803,0,0
full,EBQ20,Calmar,0.5046179395305024,-0.10870913807559476,0,0
full,EBQ20,平均仓位,1.4407848175086833,-0.22076329978594655,0,14
full,EBQ20,年均换手,8.25848836451381,1.5877358379068935,14,0
full,EBQ20,持仓数中位,6.0,-1.0,0,
full,EBQ20,单票权重中位,0.5912227956951721,-0.05635308807839573,0,
full,EBQ20,单票权重P90,0.6411676765582583,-0.22579589886369583,0,
full,EBQ20,单票权重最大,0.7295394511065867,-0.3104548455794245,0,
full,EBQ20,前三权重中位,1.302725627822606,-0.1545160271326833,0,
full,EBQ20,单票超60%天数占比,0.4323968970241616,-0.34092078618225136,0,
full,EBQ20,滚动3年年化中位,0.2958559515504535,-0.18908751893895315,0,0
full,EBQ20,滚动3年回撤中位,0.41387859287547346,-0.02266459198095544,2,12
full,EBQ20,滚动3年Calmar中位,0.7780942298307462,-0.33764462859016825,0,
full,EBQ20,滚动3年Sharpe中位,0.7586006086256769,-0.21033055985902244,0,
full,EBQ20,滚动3年为负的窗口占比,0.018768379173153434,0.0,6,
full,EBQ20,滚动5年年化中位,0.30146959698983056,-0.19932813455328968,0,0
full,EBQ20,滚动5年年化P25,0.2479139713292352,-0.17464190076453368,0,0
full,EBQ20,滚动5年年化最差,0.10432210625376692,-0.03648107363868114,4,4
full,EBQ20,滚动5年回撤中位,0.4662322091330499,-0.014629092833134627,5,9
full,EBQ20,滚动5年Calmar中位,0.7509104143639818,-0.3533022014641964,0,0
full,EBQ20,滚动5年Sharpe中位,0.7878837943985413,-0.2126545052738711,0,0
full,EBQ20,滚动5年为负的窗口占比,0.0,0.0,4,0
full,EBQ20,滚动5年窗口数,102.0,0.0,0,
full,EBQ20,互不重叠5年块中位,0.42305088091699744,-0.20736842061190858,0,0
full,EBQ20,滚动10年年化中位,0.28105463447150847,-0.1467358977204678,0,
full,EBQ20,滚动10年窗口数,42.0,0.0,0,
full,EBQ20,逐年收益中位,0.3458358383506247,-0.09712683953461998,2,2
full,EBQ20,逐年为正比例,0.6899038461538461,-0.0714285714285714,0,
full,EBQ20,逐年最差,-0.1913097779191048,0.020504797056012714,10,10
full,EBQ20,完整自然年数,12.5,0.0,0,
full,EBQ20,强平次数,0.0,0.0,0,
full,EBQ20,最低担保比例,2.416916467029772,0.6314209295748017,14,
full,EBQ20,最低股票同跌缓冲,0.4621245612710925,0.19009857082420933,14,
full,EBQ20,最低总资产冲击缓冲,0.4621245612710925,0.19009857082420933,14,
full,EBQ20,rf覆盖率,1.0,0.0,0,
full,EBQ20,年化_交易日口径,0.2966530639881122,-0.1362630846635169,0,
full,EBQ20,最低担保比例日,20150119.0,-705.0,4,
full,EBQ20,最低股票同跌缓冲日,20150119.0,-705.0,4,
full,EBQ20,滚动5年年化最差窗口末日,20181228.0,0.0,4,
full,EBQ20,最大回撤起日,20150609.0,0.0,3,
full,EBQ20,最大回撤止日,20160613.0,410.0,8,
full,EBQ20,末次净值日,20260828.0,0.0,0,
full,EBQ30,年化,0.2869143653307884,-0.16896209351276814,0,0
full,EBQ30,最大回撤,0.5601196531353677,-0.11935843909509414,0,14
full,EBQ30,Sharpe,0.7646588114226504,-0.18562086792135246,0,0
full,EBQ30,Calmar,0.5132982417731826,-0.13836645541554587,0,0
full,EBQ30,平均仓位,1.3745551599963926,-0.28379291137412344,0,14
full,EBQ30,年均换手,6.357805649951985,-0.4025144242479364,4,10
full,EBQ30,持仓数中位,6.0,-1.0,0,
full,EBQ30,单票权重中位,0.5772472017521806,-0.07425023833611916,0,
full,EBQ30,单票权重P90,0.6333836180490668,-0.2343665478753731,0,
full,EBQ30,单票权重最大,0.717555142385951,-0.3273871993123448,0,
full,EBQ30,前三权重中位,1.2759316836866437,-0.1791259636675111,0,
full,EBQ30,单票超60%天数占比,0.3589462623519213,-0.41781830219046423,0,
full,EBQ30,滚动3年年化中位,0.2676260278536363,-0.2261511594255432,0,0
full,EBQ30,滚动3年回撤中位,0.4040531320777033,-0.03179377633596969,2,12
full,EBQ30,滚动3年Calmar中位,0.6725694490078165,-0.46589212620339376,0,
full,EBQ30,滚动3年Sharpe中位,0.7294251540382993,-0.2926194435918147,0,
full,EBQ30,滚动3年为负的窗口占比,0.018768379173153434,0.0,5,
full,EBQ30,滚动5年年化中位,0.2751045509020522,-0.24857226205449734,0,0
full,EBQ30,滚动5年年化P25,0.23997793683310797,-0.18033752234294997,0,0
full,EBQ30,滚动5年年化最差,0.10072028534202282,-0.029341336885618907,5,5
full,EBQ30,滚动5年回撤中位,0.4605923306646961,-0.02635473939338895,4,10
full,EBQ30,滚动5年Calmar中位,0.6746970984528133,-0.4206903459998946,0,0
full,EBQ30,滚动5年Sharpe中位,0.7442986143468684,-0.28174375511421684,0,0
full,EBQ30,滚动5年为负的窗口占比,0.0,0.0,3,0
full,EBQ30,滚动5年窗口数,102.0,0.0,0,
full,EBQ30,互不重叠5年块中位,0.383951713596503,-0.25980547847542296,0,0
full,EBQ30,滚动10年年化中位,0.26959136602431055,-0.18714493672147614,0,
full,EBQ30,滚动10年窗口数,42.0,0.0,0,
full,EBQ30,逐年收益中位,0.25567638962959416,-0.16565109119158605,0,0
full,EBQ30,逐年为正比例,0.6666666666666666,-0.08333333333333337,0,
full,EBQ30,逐年最差,-0.17842582182010708,0.021992437579435697,12,12
full,EBQ30,完整自然年数,12.5,0.0,0,
full,EBQ30,强平次数,0.0,0.0,0,
full,EBQ30,最低担保比例,2.416636239120437,0.6320927890261423,14,
full,EBQ30,最低股票同跌缓冲,0.4620621909609014,0.1902477957944286,14,
full,EBQ30,最低总资产冲击缓冲,0.4620621909609014,0.19024779579442858,14,
full,EBQ30,rf覆盖率,1.0,0.0,0,
full,EBQ30,年化_交易日口径,0.2879852614211913,-0.16947580133745943,0,
full,EBQ30,最低担保比例日,20150119.0,-705.0,5,
full,EBQ30,最低股票同跌缓冲日,20150119.0,-705.0,5,
full,EBQ30,滚动5年年化最差窗口末日,20181228.0,0.0,4,
full,EBQ30,最大回撤起日,20150609.0,0.0,3,
full,EBQ30,最大回撤止日,20160613.0,410.0,8,
full,EBQ30,末次净值日,20260828.0,0.0,0,
full,EBQ40,年化,0.2819285262413679,-0.177727608600472,0,0
full,EBQ40,最大回撤,0.5378638953877539,-0.1397301370282435,0,14
full,EBQ40,Sharpe,0.7784096115744794,-0.20486963253026713,0,0
full,EBQ40,Calmar,0.5459707665086276,-0.1430475805096058,0,0
full,EBQ40,平均仓位,1.326717098165887,-0.335581728927172,0,14
full,EBQ40,年均换手,5.275961121575374,-1.291115949121941,0,14
full,EBQ40,持仓数中位,5.0,-1.5,0,
full,EBQ40,单票权重中位,0.5879248081746941,-0.059858144567177474,0,
full,EBQ40,单票权重P90,0.6348893705677092,-0.2317384828326215,0,
full,EBQ40,单票权重最大,0.7148220794616567,-0.31061902886566345,0,
full,EBQ40,前三权重中位,1.2461004580322261,-0.20966120180758185,0,
full,EBQ40,单票超60%天数占比,0.3936489463477354,-0.40532612726386164,0,
full,EBQ40,滚动3年年化中位,0.2789892047873237,-0.21896669707705063,0,0
full,EBQ40,滚动3年回撤中位,0.40772941854690636,-0.025442142247347643,2,12
full,EBQ40,滚动3年Calmar中位,0.6761778551684601,-0.47245746064063715,0,
full,EBQ40,滚动3年Sharpe中位,0.7663447860049803,-0.273402263285487,0,
full,EBQ40,滚动3年为负的窗口占比,0.0035460992907801418,0.0,3,
full,EBQ40,滚动5年年化中位,0.28496241260064614,-0.24256862576343896,0,0
full,EBQ40,滚动5年年化P25,0.23540590820993168,-0.17987230966447,0,0
full,EBQ40,滚动5年年化最差,0.08253509171197493,-0.021863147334311883,4,4
full,EBQ40,滚动5年回撤中位,0.4449391020451114,-0.011691363176099479,5,9
full,EBQ40,滚动5年Calmar中位,0.662450550045306,-0.4517153954804482,0,0
full,EBQ40,滚动5年Sharpe中位,0.7674314147824726,-0.2739546709039228,0,0
full,EBQ40,滚动5年为负的窗口占比,0.0,0.0,2,1
full,EBQ40,滚动5年窗口数,102.0,0.0,0,
full,EBQ40,互不重叠5年块中位,0.3522083509733196,-0.3064851255725861,0,0
full,EBQ40,滚动10年年化中位,0.27876977519921686,-0.18324169339983365,0,
full,EBQ40,滚动10年窗口数,42.0,0.0,0,
full,EBQ40,逐年收益中位,0.2863301441031779,-0.16771035706070536,0,0
full,EBQ40,逐年为正比例,0.6515151515151515,-0.10000000000000009,0,
full,EBQ40,逐年最差,-0.20502014498598498,0.01769062400660587,8,8
full,EBQ40,完整自然年数,12.5,0.0,0,
full,EBQ40,强平次数,0.0,0.0,0,
full,EBQ40,最低担保比例,2.4223286333773677,0.6313251403657518,14,
full,EBQ40,最低股票同跌缓冲,0.46332630760423427,0.19007728476171143,14,
full,EBQ40,最低总资产冲击缓冲,0.46332624656511434,0.19007723875101784,14,
full,EBQ40,rf覆盖率,1.0,0.0,0,
full,EBQ40,年化_交易日口径,0.2829489558975432,-0.17826288357967834,0,
full,EBQ40,最低担保比例日,20250407.0,99582.0,14,
full,EBQ40,最低股票同跌缓冲日,20250407.0,99582.0,14,
full,EBQ40,滚动5年年化最差窗口末日,20181228.0,0.0,2,
full,EBQ40,最大回撤起日,20150609.0,0.0,3,
full,EBQ40,最大回撤止日,20160613.0,205.0,7,
full,EBQ40,末次净值日,20260828.0,0.0,0,
full,EBS02,年化,0.3472697906742491,-0.10601603742319099,0,0
full,EBS02,最大回撤,0.6818768200258435,-0.014088388381414796,4,10
full,EBS02,Sharpe,0.8251732097801108,-0.12866190220812668,0,0
full,EBS02,Calmar,0.5115264708061464,-0.1235624843004765,0,0
full,EBS02,平均仓位,1.5474778222471237,-0.11063778257452528,0,14
full,EBS02,年均换手,7.188901759677299,0.9789655530733019,13,1
full,EBS02,持仓数中位,6.0,-1.0,0,
full,EBS02,单票权重中位,0.6025007991144751,-0.04406950954998723,0,
full,EBS02,单票权重P90,0.6541546759794468,-0.21587721482097255,0,
full,EBS02,单票权重最大,0.7357856107049466,-0.3029061104655589,0,
full,EBS02,前三权重中位,1.331604262639423,-0.1252171834806799,0,
full,EBS02,单票超60%天数占比,0.5304240724470883,-0.2529512025294782,0,
full,EBS02,滚动3年年化中位,0.3682437160936832,-0.10801173162977196,0,0
full,EBS02,滚动3年回撤中位,0.4135944450614147,-0.02320329980961694,2,12
full,EBS02,滚动3年Calmar中位,0.9058738339766894,-0.2132778478917074,0,
full,EBS02,滚动3年Sharpe中位,0.8602198277000523,-0.13303118210086146,0,
full,EBS02,滚动3年为负的窗口占比,0.025860577754713718,0.007466401194624188,8,
full,EBS02,滚动5年年化中位,0.36711548860793985,-0.14383856839833142,0,0
full,EBS02,滚动5年年化P25,0.30144669216256204,-0.09661780772218576,0,0
full,EBS02,滚动5年年化最差,0.11345012201767224,-0.041387107346063434,4,4
full,EBS02,滚动5年回撤中位,0.45836884015723217,-0.008142413283484362,4,10
full,EBS02,滚动5年Calmar中位,0.8989247991843328,-0.16930573600387344,0,0
full,EBS02,滚动5年Sharpe中位,0.8695567345236357,-0.14287927463526212,0,0
full,EBS02,滚动5年为负的窗口占比,0.0,0.0,5,0
full,EBS02,滚动5年窗口数,102.0,0.0,0,
full,EBS02,互不重叠5年块中位,0.49530221332755103,-0.14362703667338522,2,2
full,EBS02,滚动10年年化中位,0.3338844735391775,-0.10559083779435419,0,
full,EBS02,滚动10年窗口数,42.0,0.0,0,
full,EBS02,逐年收益中位,0.3762207899686028,-0.07524769438930673,3,3
full,EBS02,逐年为正比例,0.7097902097902098,0.0,0,
full,EBS02,逐年最差,-0.2325411876880472,0.007602090192861566,7,7
full,EBS02,完整自然年数,12.5,0.0,0,
full,EBS02,强平次数,0.0,0.0,0,
full,EBS02,最低担保比例,2.404189670537952,0.6272681404014693,14,
full,EBS02,最低股票同跌缓冲,0.45927726702523836,0.1891689825859233,14,
full,EBS02,最低总资产冲击缓冲,0.45927726702523836,0.18916896579622566,14,
full,EBS02,rf覆盖率,1.0,0.0,0,
full,EBS02,年化_交易日口径,0.3485323360731296,-0.10639965186598588,0,
full,EBS02,最低担保比例日,20150824.0,-0.5,3,
full,EBS02,最低股票同跌缓冲日,20150824.0,-0.5,3,
full,EBS02,滚动5年年化最差窗口末日,20181228.0,0.0,3,
full,EBS02,最大回撤起日,20150609.0,0.0,3,
full,EBS02,最大回撤止日,20160613.0,410.0,8,
full,EBS02,末次净值日,20260828.0,0.0,0,
full,EBS03,年化,0.36346264908704495,-0.0813861990739857,0,0
full,EBS03,最大回撤,0.5731402955444185,-0.1019276781841798,0,14
full,EBS03,Sharpe,0.875375636555008,-0.07776375069033764,2,2
full,EBS03,Calmar,0.6408703772560196,-0.014491641666094901,7,7
full,EBS03,平均仓位,1.5232794470376207,-0.13594124278678132,0,14
full,EBS03,年均换手,7.591450589343554,1.4018626320325116,10,4
full,EBS03,持仓数中位,6.0,-1.0,0,
full,EBS03,单票权重中位,0.6003486511601208,-0.045930280423239045,0,
full,EBS03,单票权重P90,0.6441751196829177,-0.22694549246669898,0,
full,EBS03,单票权重最大,0.7310275235923431,-0.30960531935510327,0,
full,EBS03,前三权重中位,1.3235280643103922,-0.1266380276339374,0,
full,EBS03,单票超60%天数占比,0.5030622918238069,-0.2926791218908825,0,
full,EBS03,滚动3年年化中位,0.37079517253698335,-0.13506842642006933,0,0
full,EBS03,滚动3年回撤中位,0.41363900117419267,-0.02934508417730819,2,12
full,EBS03,滚动3年Calmar中位,0.8641114542881518,-0.2581983500522935,0,
full,EBS03,滚动3年Sharpe中位,0.8650186743450001,-0.1445027468673165,0,
full,EBS03,滚动3年为负的窗口占比,0.011157239231966789,0.0,3,
full,EBS03,滚动5年年化中位,0.37603271721469667,-0.1406264768585983,0,0
full,EBS03,滚动5年年化P25,0.33227639096440964,-0.09330789553843966,2,2
full,EBS03,滚动5年年化最差,0.1834130812075333,0.0044404347404392586,7,7
full,EBS03,滚动5年回撤中位,0.4658504140314482,-0.01290397511515512,5,9
full,EBS03,滚动5年Calmar中位,0.8834604594206061,-0.21907860989875383,2,2
full,EBS03,滚动5年Sharpe中位,0.8773631619558135,-0.15148052489313624,1,1
full,EBS03,滚动5年为负的窗口占比,0.0,0.0,2,1
full,EBS03,滚动5年窗口数,102.0,0.0,0,
full,EBS03,互不重叠5年块中位,0.5100052848570107,-0.14246117703779287,2,2
full,EBS03,滚动10年年化中位,0.3642418001898645,-0.10043936532831921,2,
full,EBS03,滚动10年窗口数,42.0,0.0,0,
full,EBS03,逐年收益中位,0.38635878983626526,-0.06751714817613169,3,3
full,EBS03,逐年为正比例,0.7272727272727273,0.0,0,
full,EBS03,逐年最差,-0.14721277831202312,0.04641120106680763,14,14
full,EBS03,完整自然年数,12.5,0.0,0,
full,EBS03,强平次数,0.0,0.0,0,
full,EBS03,最低担保比例,2.4174646430061992,0.6321950651466832,14,
full,EBS03,最低股票同跌缓冲,0.4622465156418626,0.19027078607730935,14,
full,EBS03,最低总资产冲击缓冲,0.46224651564186264,0.19027078607730935,14,
full,EBS03,rf覆盖率,1.0,0.0,0,
full,EBS03,年化_交易日口径,0.36486101739711685,-0.08169848133756152,0,
full,EBS03,最低担保比例日,20150119.0,-705.0,4,
full,EBS03,最低股票同跌缓冲日,20150119.0,-705.0,4,
full,EBS03,滚动5年年化最差窗口末日,20181228.0,0.0,4,
full,EBS03,最大回撤起日,20150612.0,0.0,6,
full,EBS03,最大回撤止日,20160613.0,410.0,8,
full,EBS03,末次净值日,20260828.0,0.0,0,
full,EBS04,年化,0.3038054554554851,-0.13940917410864018,0,0
full,EBS04,最大回撤,0.5887570244728778,-0.09211896395112146,0,14
full,EBS04,Sharpe,0.7835033369529395,-0.14965745016213317,0,0
full,EBS04,Calmar,0.5187265027301011,-0.12072582433453286,0,0
full,EBS04,平均仓位,1.4579118675518594,-0.2004093867737159,0,14
full,EBS04,年均换手,7.739424459927914,1.3067966655974588,11,3
full,EBS04,持仓数中位,6.0,-1.0,0,
full,EBS04,单票权重中位,0.5920447331884338,-0.05202233816887342,0,
full,EBS04,单票权重P90,0.6438283850970641,-0.23439732004469027,0,
full,EBS04,单票权重最大,0.7295271400689786,-0.3104548455794245,0,
full,EBS04,前三权重中位,1.3025721134127792,-0.15131188276987106,0,
full,EBS04,单票超60%天数占比,0.4377878134426595,-0.34855419180361974,0,
full,EBS04,滚动3年年化中位,0.30105725438728315,-0.19554634170275986,0,0
full,EBS04,滚动3年回撤中位,0.4131285624676177,-0.02345686374386502,2,12
full,EBS04,滚动3年Calmar中位,0.7258802965305684,-0.3825041479233078,0,
full,EBS04,滚动3年Sharpe中位,0.7875319556512137,-0.22387748126254348,0,
full,EBS04,滚动3年为负的窗口占比,0.018768379173153434,0.0,6,
full,EBS04,滚动5年年化中位,0.31069471684245453,-0.21544267223873603,0,0
full,EBS04,滚动5年年化P25,0.24194093673462935,-0.18035779872143842,0,0
full,EBS04,滚动5年年化最差,0.09025563372667877,-0.03338087402378381,1,1
full,EBS04,滚动5年回撤中位,0.4685454824135094,-0.014253429686424735,5,9
full,EBS04,滚动5年Calmar中位,0.7468095782828824,-0.34835930531686693,0,0
full,EBS04,滚动5年Sharpe中位,0.7828911303142825,-0.23118213282019995,0,0
full,EBS04,滚动5年为负的窗口占比,0.0,0.0,3,0
full,EBS04,滚动5年窗口数,102.0,0.0,0,
full,EBS04,互不重叠5年块中位,0.4294803760252029,-0.20848638098818972,0,0
full,EBS04,滚动10年年化中位,0.2858367191691382,-0.1701040502644502,0,
full,EBS04,滚动10年窗口数,42.0,0.0,0,
full,EBS04,逐年收益中位,0.31980135688204026,-0.08714789084648317,0,0
full,EBS04,逐年为正比例,0.6961538461538461,-0.0669642857142857,0,
full,EBS04,逐年最差,-0.24067470744929054,0.014956811401226233,7,7
full,EBS04,完整自然年数,12.5,0.0,0,
full,EBS04,强平次数,0.0,0.0,0,
full,EBS04,最低担保比例,2.4166253178492996,0.6344345842735957,14,
full,EBS04,最低股票同跌缓冲,0.462059759628457,0.19076580058435655,14,
full,EBS04,最低总资产冲击缓冲,0.4620597596284571,0.1907658005843565,14,
full,EBS04,rf覆盖率,1.0,0.0,0,
full,EBS04,年化_交易日口径,0.30494960824639616,-0.13990615184804,0,
full,EBS04,最低担保比例日,20150119.0,-705.5,4,
full,EBS04,最低股票同跌缓冲日,20150119.0,-705.5,4,
