date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2014-11-04,600031,买入,22800,6.560,149568,0.5871,10.390,首次建仓,三一重工
2014-11-04,600188,买入,16400,9.130,149732,0.7682,11.703,首次建仓,
2014-11-04,600309,买入,8300,17.870,148321,0.7747,23.223,首次建仓,万华化学
2014-11-04,600660,买入,13900,10.790,149981,0.8087,13.664,首次建仓,福耀玻璃
2014-11-04,600000,买入,14800,10.070,149036,0.9402,10.806,首次建仓,
2014-11-04,601818,买入,51500,2.910,149865,1.0404,2.816,首次建仓,
2014-11-05,600031,买入,23300,6.400,149120,0.6313,10.390,定投加仓,三一重工
2014-11-05,600309,买入,8200,18.220,149404,0.7695,23.223,定投加仓,万华化学
2014-11-05,600188,买入,16700,8.920,148964,0.7801,11.703,定投加仓,
2014-11-05,600660,买入,14000,10.610,148540,0.7897,13.664,定投加仓,福耀玻璃
2014-11-05,601398,买入,41700,3.580,149286,0.8495,4.285,首次建仓,工商银行
2014-11-05,600000,买入,14900,9.990,148851,0.9318,10.806,定投加仓,
2014-11-05,601818,买入,52000,2.870,149240,1.0333,2.816,定投加仓,
2014-11-06,600031,买入,23500,6.340,148990,0.6159,10.390,定投加仓,三一重工
2014-11-06,600188,买入,16900,8.820,149058,0.7622,11.703,定投加仓,
2014-11-06,600660,买入,13600,10.990,149464,0.7765,13.664,定投加仓,福耀玻璃
2014-11-06,600309,买入,8300,17.940,148902,0.7846,23.223,定投加仓,万华化学
2014-11-06,601398,买入,41800,3.570,149226,0.8355,4.285,定投加仓,工商银行
2014-11-06,600000,买入,14900,10.030,149447,0.9244,10.806,定投加仓,
2014-11-06,601818,买入,52000,2.870,149240,1.0191,2.816,定投加仓,
2014-11-06,600009,买入,9600,15.510,148896,1.0396,14.997,首次建仓,
2014-11-07,600031,买入,23900,6.250,149375,0.6102,10.390,定投加仓,三一重工
2014-11-07,600188,买入,16800,8.880,149184,0.7536,11.703,定投加仓,
2014-11-07,600309,买入,8300,17.960,149068,0.7725,23.223,定投加仓,万华化学
2014-11-07,600660,买入,13800,10.820,149316,0.8043,13.664,定投加仓,福耀玻璃
2014-11-07,601398,买入,41800,3.570,149226,0.8332,4.285,定投加仓,工商银行
2014-11-07,600000,买入,14600,10.180,148628,0.9281,10.806,定投加仓,
2014-11-07,601818,买入,51700,2.890,149413,1.0191,2.816,定投加仓,
2014-11-07,600009,买入,9500,15.610,148295,1.0342,14.997,定投加仓,
2014-11-10,600031,买入,24300,6.390,155277,0.6015,10.390,定投加仓,三一重工
2014-11-10,000792,买入,8100,19.150,155115,0.6936,27.626,首次建仓,盐湖股份
2014-11-10,600188,买入,17200,9.020,155144,0.7588,11.703,定投加仓,
2014-11-10,600309,买入,8400,18.320,153888,0.7734,23.223,定投加仓,万华化学
2014-11-10,600660,买入,11200,11.280,126336,0.7919,13.664,定投加仓,福耀玻璃
2014-11-10,601398,买入,200,3.670,734,0.8332,4.285,定投加仓,工商银行
2014-11-11,600031,买入,2900,6.170,17893,0.6150,10.390,定投加仓,三一重工
2014-11-11,601288,买入,100,2.690,269,0.8799,2.898,首次建仓,农业银行
2014-11-12,600031,买入,7800,6.300,49140,0.5938,10.390,定投加仓,三一重工
2014-11-12,601939,买入,100,4.310,431,0.8835,4.912,首次建仓,建设银行
2014-11-25,600031,买入,5700,6.420,36594,0.6131,10.390,定投加仓,三一重工
2014-11-25,601939,买入,100,4.280,428,0.8632,4.912,定投加仓,建设银行
2014-11-26,600585,买入,2400,17.690,42456,0.5114,34.573,首次建仓,
2014-11-26,600031,买入,200,6.430,1286,0.6179,10.390,定投加仓,三一重工
2014-11-27,600585,买入,3900,17.730,69147,0.5117,34.573,定投加仓,
2014-11-28,600585,买入,6500,18.200,118300,0.5128,34.573,定投加仓,
2014-11-28,601939,买入,100,4.700,470,0.8937,4.912,定投加仓,建设银行
2014-12-01,600585,买入,4600,18.060,83076,0.5264,34.573,定投加仓,
2014-12-01,601288,买入,100,2.820,282,0.9416,3.027,定投加仓,农业银行
2014-12-02,600585,买入,7400,18.390,136086,0.5224,34.573,定投加仓,
2014-12-03,600585,买入,400,18.720,7488,0.5319,34.573,定投加仓,
2014-12-03,601398,买入,100,4.100,410,0.9341,4.475,定投加仓,工商银行
2014-12-04,600585,买入,10600,19.720,209032,0.5415,34.573,定投加仓,
2014-12-05,600585,买入,1300,18.970,24661,0.5704,34.573,定投加仓,
2014-12-05,600031,买入,100,7.550,755,0.7016,10.390,定投加仓,三一重工
2014-12-08,600585,买入,7200,19.670,141624,0.5487,34.573,定投加仓,
2014-12-10,600585,买入,1500,20.380,30570,0.5658,34.573,定投加仓,
2014-12-19,000568,买入,7400,20.060,148444,0.6612,29.916,首次建仓,泸州老窖
