security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2020-12-31,-0.3654,-0.366,-0.4297,1.259,1.1714,-31.25,-26.81,,2468377463.56,0.1099,-27.8113,-316.6942,sina vFD_FinancialGuideLine,2026-08-11T16:54:22+00:00
000018,2020-12-31,-1.2689,-1.27,-0.9362,-4.8083,-4.8064,,0,,2763898127.39,0.0077,-90.2852,,sina vFD_FinancialGuideLine,2026-08-11T16:55:10+00:00
000040,2020-12-31,-0.7001,-0.6866,-0.7447,8.2019,8.187,-8.39,-8.05,,26201168826.73,0.3684,-48.9928,,sina vFD_FinancialGuideLine,2026-08-11T16:56:22+00:00
000050,2020-12-31,0.5999,0.6749,0.4047,13.6582,13.6582,4.39,5.05,,73557804389.16,2.7167,-3.4649,77.7892,sina vFD_FinancialGuideLine,2026-08-11T16:57:13+00:00
000422,2020-12-31,0.2384,0.129,-0.365,1.4964,0.3633,35.5,47.49,,22015668467.05,1.4041,-5.8344,101.6658,sina vFD_FinancialGuideLine,2026-08-11T16:59:03+00:00
000504,2020-12-31,0.047,0.03,0.02,0.4316,0.0853,30.69,36.26,,556140141.52,-0.6651,30.8619,-19.8904,sina vFD_FinancialGuideLine,2026-08-11T16:59:32+00:00
000511,2020-12-31,-0.0952,-0.1,-0.12,0.2435,0.27,-34.57,-24.66,,3077868034.8,0.015,147.3623,,sina vFD_FinancialGuideLine,2026-08-11T16:59:44+00:00
000523,2020-12-31,-8.8685,-7.14,-9.78,-5.8521,-4.1198,,0,,3268754618.02,-3.0263,-72.9906,-9022.666,sina vFD_FinancialGuideLine,2026-08-11T17:00:09+00:00
000540,2020-12-31,0.1014,0.082,0.009,3.0937,2.6009,3.14,3.18,,138451063743.74,1.8291,-43.2922,-38.3161,sina vFD_FinancialGuideLine,2026-08-11T17:00:28+00:00
000585,2020-12-31,0.0718,0.07,-0.16,-0.2121,-0.2146,,0,,157525808.79,-0.0872,-21.8389,,sina vFD_FinancialGuideLine,2026-08-11T17:01:58+00:00
