security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000006,2002-06-30,0.1501,,0.1637,5.4375,4.82,2.51,2.54,20.6017,4561749969.06,-0.3597,19.352,-35.8801,sina vFD_FinancialGuideLine,2026-08-11T16:54:25+00:00
000013,2002-06-30,-0.485,,0,-5.5078,-5.9,,0,16.7222,1010100100.12,-0.0518,-35.5056,-495.3312,sina vFD_FinancialGuideLine,2026-08-11T16:54:38+00:00
000030,2002-06-30,-0.0967,,0,-3.4648,-3.47,,0,15.4542,420502219.33,-0.0084,-98.0258,,sina vFD_FinancialGuideLine,2026-08-11T16:55:22+00:00
000055,2002-06-30,-0.1436,,-0.15,3.3583,3.33,-4.35,-4.26,9.6364,1352317403,-0.02,5.3723,-207.839,sina vFD_FinancialGuideLine,2026-08-11T16:57:19+00:00
000156,2002-06-30,0.1177,,0.1101,5.1194,5.076,2.31,2.33,27.1036,687582358.42,0.1791,28.93,109.9773,sina vFD_FinancialGuideLine,2026-08-11T16:57:45+00:00
000404,2002-06-30,0.0067,,0,2.4921,2.48,0.156,0,3.4239,1204922496.77,-0.1792,24.8212,-55.1743,sina vFD_FinancialGuideLine,2026-08-11T16:58:08+00:00
000405,2002-06-30,-0.081,,,0.0402,0.04,-201.54,0,26.2712,461285705.42,0.0057,-91.6254,,sina vFD_FinancialGuideLine,2026-08-11T16:58:11+00:00
000410,2002-06-30,0.0034,,,2.7383,2.62,0.39,0,24.3787,3821762867.94,0.1494,12.2555,-91.8654,sina vFD_FinancialGuideLine,2026-08-11T16:58:34+00:00
000412,2002-06-30,-0.0888,,,0.221,0.211,-41.61,0,13.6088,580917531.32,-0.0098,-85.9313,,sina vFD_FinancialGuideLine,2026-08-11T16:58:38+00:00
000418,2002-06-30,0.0573,,,5.7586,5.4878,0.81,0,24.9336,3768857742.76,0.1502,38.8602,-77.1719,sina vFD_FinancialGuideLine,2026-08-11T16:58:52+00:00
