security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2000-06-30,-0.2146,,0,0.0926,0.09,-231.83,0,23.6848,2894148804.99,0.0409,-51.5399,-698.7923,sina vFD_FinancialGuideLine,2026-08-11T16:53:22+00:00
000014,2000-06-30,-0.1745,,0,0.1145,-0.318,,0,14.1044,311682974.82,0.0329,16.5974,,sina vFD_FinancialGuideLine,2026-08-11T16:54:47+00:00
000055,2000-06-30,0.1273,,0,3.488,3.46,3.56,0,27.8495,1149180138,0.0718,-10.1154,-17.4287,sina vFD_FinancialGuideLine,2026-08-11T16:57:16+00:00
000410,2000-06-30,0.0297,,0,2.899,2.81,1.1,0,22.5114,3441489910.15,-0.1342,7.5957,-15.3751,sina vFD_FinancialGuideLine,2026-08-11T16:58:30+00:00
000418,2000-06-30,0.3258,,0,5.8563,5.5622,5.64,0,27.5998,3485050565.16,0.3967,4.424,-10.9734,sina vFD_FinancialGuideLine,2026-08-11T16:58:49+00:00
000430,2000-06-30,-0.0898,,0,1.2207,1.083,-8.275,0,51.2253,446345374.38,-0.1162,-37.3688,-738.891,sina vFD_FinancialGuideLine,2026-08-11T16:59:04+00:00
000515,2000-06-30,-0.2902,,0,0.9866,0.99,-29.41,0,15.4661,716202946.04,0.1591,0.4809,,sina vFD_FinancialGuideLine,2026-08-11T16:59:51+00:00
000542,2000-06-30,0.1353,,0,2.7127,2.38,4.33,0,27.9274,921580914.69,0.2217,108.3862,,sina vFD_FinancialGuideLine,2026-08-11T17:00:35+00:00
000653,2000-06-30,-0.1167,,0,0.142,0.27,-43.94,0,40.1449,1325623711.58,0.0321,-41.366,-1168.0986,sina vFD_FinancialGuideLine,2026-08-11T17:05:04+00:00
000658,2000-06-30,-0.1404,,0,1.0696,0.981,-12.9,0,5.4147,711396073.98,0.0355,-46.2224,,sina vFD_FinancialGuideLine,2026-08-11T17:05:25+00:00
000662,2000-06-30,-0.0292,,0,1.3245,1.035,-1.75,0,0.5482,337750759.55,0.0522,-25.4321,,sina vFD_FinancialGuideLine,2026-08-11T17:05:56+00:00
000667,2000-06-30,0.005,,0,2.0092,2.0046,0.2709,0,12.8721,582553960.53,0.0402,-11.8449,-86.3492,sina vFD_FinancialGuideLine,2026-08-11T17:06:35+00:00
000739,2000-06-30,0.0255,,0,2.1375,2.126,1.177,0,19.9069,535114328.74,0.1903,-42.1007,-50.8041,sina vFD_FinancialGuideLine,2026-08-11T17:11:12+00:00
000758,2000-06-30,0.0891,,,2.3803,2.37,3.75,,54.292,1532932362.31,-0.1375,21.0319,40.729,sina vFD_FinancialGuideLine,2026-08-11T17:11:42+00:00
000763,2000-06-30,-0.2262,,0,1.7068,1.71,-13.26,0,4.768,2372356900.65,-0.0282,83.9111,-487.6068,sina vFD_FinancialGuideLine,2026-08-11T17:11:52+00:00
000803,2000-06-30,-0.0721,,0,1.7279,1.73,-4.17,0,0.5949,266835944.23,0.0898,122.8422,,sina vFD_FinancialGuideLine,2026-08-11T17:14:08+00:00
000809,2000-06-30,0.095,,0,2.1099,2.11,4.5,0,20.0041,344011196.83,-0.2319,26.6931,510.0162,sina vFD_FinancialGuideLine,2026-08-11T17:15:03+00:00
000886,2000-06-30,0.0404,,0,2.7486,2.744,1.469,0,56.3863,5181307926.52,0.0479,61.5607,-0.0737,sina vFD_FinancialGuideLine,2026-08-11T17:17:14+00:00
000980,2000-06-30,0.0891,,,3.2879,3.29,2.71,,23.4764,675544289.18,-0.0877,,,sina vFD_FinancialGuideLine,2026-08-11T17:20:50+00:00
200055,2000-06-30,0.1273,,0,3.488,3.46,3.56,0,27.8495,1149180138,0.0718,-10.1154,-17.4287,sina vFD_FinancialGuideLine,2026-08-11T17:33:19+00:00
600083,2000-06-30,-0.1701,,0,0.0169,0.017,-1005.77,0,-54.8779,1336322789.44,-0.0195,-59.6202,,sina vFD_FinancialGuideLine,2026-08-11T18:01:14+00:00
600097,2000-06-30,-0.1322,,0,2.2955,2.14,-5.87,0,0.0904,707196696.53,-0.0124,-58.8766,,sina vFD_FinancialGuideLine,2026-08-11T18:02:24+00:00
600137,2000-06-30,-0.266,,0,0.0601,0.06,-442.33,0,-0.828,316285112.49,-0.1568,76.1889,,sina vFD_FinancialGuideLine,2026-08-11T18:03:37+00:00
600604,2000-06-30,-0.01,,0,1.5847,1.561,-0.64,0,7.1428,1619951723.78,0.0576,32.6267,,sina vFD_FinancialGuideLine,2026-08-11T18:13:14+00:00
600646,2000-06-30,0.2312,,0,2.1833,2.13,10.51,0,67.253,875557165.52,0.2846,-47.6307,-24.9929,sina vFD_FinancialGuideLine,2026-08-11T18:14:31+00:00
600647,2000-06-30,0.1318,,0,0.1854,0.1854,8.32,0,13.5905,894666548.86,0.3533,-22.0322,-40.8758,sina vFD_FinancialGuideLine,2026-08-11T18:14:38+00:00
600696,2000-06-30,-0.057,,0,1.6824,1.372,-4.154,0,-8.7635,896921373.1,0.1659,-20.9245,,sina vFD_FinancialGuideLine,2026-08-11T18:17:01+00:00
600703,2000-06-30,-0.142,,0,0.9426,0.91,-15.5,0,12.3897,391227606.08,-0.1228,-19.3398,,sina vFD_FinancialGuideLine,2026-08-11T18:17:54+00:00
600709,2000-06-30,0.4174,,0,4.3336,4.33,9.6,0,45.2814,2658789516.7,0.6811,0.7572,-19.1664,sina vFD_FinancialGuideLine,2026-08-11T18:18:15+00:00
600721,2000-06-30,-0.342,,0,1.9945,1.93,-17.15,0,23.2408,413883886,-0.0587,-5.0995,,sina vFD_FinancialGuideLine,2026-08-11T18:18:48+00:00
600745,2000-06-30,-0.1162,,0,1.7132,1.67,-6.34,0,10.9473,645653639.53,-0.0647,-31.2937,-2690.8268,sina vFD_FinancialGuideLine,2026-08-11T18:19:56+00:00
