security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000040,2024-09-30,-0.0888,-0.0882,,7.3727,7.3755,-1.2,-1.19,,23036430697.38,0.1249,-47.6797,-387.4783,sina vFD_FinancialGuideLine,2026-08-11T16:56:31+00:00
000159,2024-09-30,-0.9406,-0.94,,4.1775,4.1778,-22.51,-20.32,,3554648800.88,-0.098,-43.5376,-884.7611,sina vFD_FinancialGuideLine,2026-08-11T16:57:50+00:00
000701,2024-09-30,-0.2313,-0.3381,,4.9776,3.3196,-6.23,-67.74,,18795554753.88,-0.2959,-38.7304,,sina vFD_FinancialGuideLine,2026-08-11T17:09:43+00:00
000711,2024-09-30,-0.0275,-0.023,,0.2548,0.2359,-9.71,-9.37,,1160905180.66,-0.0987,-30.4458,,sina vFD_FinancialGuideLine,2026-08-11T17:10:06+00:00
000767,2024-09-30,-0.1614,-0.1825,,3.4625,3.6216,-2.75,-9.16,,58896798038.1,-0.2392,-21.3839,,sina vFD_FinancialGuideLine,2026-08-11T17:12:26+00:00
000796,2024-09-30,-0.0086,-0.0113,,0.6036,0.5354,-2.11,-1.78,,1989297854.8,-0.0484,5.0793,,sina vFD_FinancialGuideLine,2026-08-11T17:13:42+00:00
000987,2024-09-30,0.3786,0.3431,,8.5689,5.8497,5.86,5.92,,205084709206.36,2.6666,-64.7808,-32.4711,sina vFD_FinancialGuideLine,2026-08-11T17:21:49+00:00
001236,2024-09-30,0.0163,0.0163,,1.8442,1.8442,0.88,0.89,,11999868714.45,2.4181,,1702.6592,sina vFD_FinancialGuideLine,2026-08-11T17:22:12+00:00
002058,2024-09-30,-0.0454,-0.07,,1.2317,0.9253,-7.76,-5.68,,299537720.65,0.0126,16.4789,,sina vFD_FinancialGuideLine,2026-08-11T17:23:30+00:00
002123,2024-09-30,0.0471,0.04,,2.0861,2.0691,1.84,1.86,,4034707086.99,1.0616,-0.7581,633.0789,sina vFD_FinancialGuideLine,2026-08-11T17:24:28+00:00
002217,2024-09-30,-0.412,-0.3942,,-2.3615,-2.4797,,0,,6432889458.04,-0.0463,-75.4686,,sina vFD_FinancialGuideLine,2026-08-11T17:26:28+00:00
002310,2024-09-30,-0.8653,-0.85,,-0.4717,-0.9203,,0,,33408863426.81,0.0092,-61.094,,sina vFD_FinancialGuideLine,2026-08-11T17:27:04+00:00
002313,2024-09-30,-0.2123,-0.2121,,0.3145,0.3277,-64.74,-49.4,,3613311328.48,-0.2297,11.9913,,sina vFD_FinancialGuideLine,2026-08-11T17:27:05+00:00
002379,2024-09-30,-0.045,-0.045,,1.7404,1.7404,-2.59,-2.55,,3337895134.43,0.0212,27.4794,,sina vFD_FinancialGuideLine,2026-08-11T17:27:51+00:00
002420,2024-09-30,0.169,0.1798,,1.3345,1.2601,13.72,13.25,,2101648666.72,-0.1286,4.7259,,sina vFD_FinancialGuideLine,2026-08-11T17:28:23+00:00
