security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000701,2026-03-31,0.0113,-0.0244,,5.004,3.3468,0.48,-2.64,,15591944810.22,-4.2382,8.9316,-56.6679,sina vFD_FinancialGuideLine,2026-08-11T17:09:46+00:00
000987,2026-03-31,0.3181,0.2582,,10.2411,6.8755,3.76,3.95,,217332434051.74,0.7786,-21.6438,88.0667,sina vFD_FinancialGuideLine,2026-08-11T17:21:52+00:00
001236,2026-03-31,0.0124,0.0124,,1.8586,1.8586,0.67,0.67,,12845980704.58,-0.617,,939.6908,sina vFD_FinancialGuideLine,2026-08-11T17:22:16+00:00
002313,2026-03-31,0.0263,0.0263,,0.1919,0.2048,12.86,14.45,,3065000885.59,-0.2071,9.4118,,sina vFD_FinancialGuideLine,2026-08-11T17:27:08+00:00
002670,2026-03-31,0.0008,0.0008,,5.8594,5.8583,0.01,0.01,,48679147147.31,1.3031,-100,-97.8853,sina vFD_FinancialGuideLine,2026-08-11T17:31:09+00:00
002713,2026-03-31,-0.0245,-0.02,,1.0438,0.9128,-1.96,-1.94,,1673636790.38,-0.009,-33.047,,sina vFD_FinancialGuideLine,2026-08-11T17:31:27+00:00
002717,2026-03-31,-0.074,-0.0734,,-0.7865,-0.8146,,0,,10900800637.72,0.0015,-41.2678,,sina vFD_FinancialGuideLine,2026-08-11T17:31:35+00:00
002726,2026-03-31,-0.0009,-0.0009,,0.6391,0.5579,-0.17,-0.19,,4535114160.16,0.0167,-19.2507,-115.7301,sina vFD_FinancialGuideLine,2026-08-11T17:31:45+00:00
002769,2026-03-31,0.005,0.01,,3.0081,3.1497,0.32,0.32,,2523146329.8,-0.0149,-69.9963,-93.2478,sina vFD_FinancialGuideLine,2026-08-11T17:32:05+00:00
002961,2026-03-31,0.4288,0.43,,8.7085,8.6149,4.96,5.19,,30010472930.34,-1.8261,,150.9545,sina vFD_FinancialGuideLine,2026-08-11T17:32:44+00:00
002977,2026-03-31,0.0325,0.0325,,7.0806,7.0806,0.46,0.46,,941848831.6,0.2235,-73.8588,-76.555,sina vFD_FinancialGuideLine,2026-08-11T17:32:48+00:00
300159,2026-03-31,0.0153,0.0154,,0.8748,0.849,1.82,1.84,,3431895142.08,-0.0381,78.3031,,sina vFD_FinancialGuideLine,2026-08-11T17:35:48+00:00
300237,2026-03-31,-0.0089,-0.01,,0.112,0.031,-22.4,-20.14,,4374046730.03,0.0263,18.8014,,sina vFD_FinancialGuideLine,2026-08-11T17:36:19+00:00
300266,2026-03-31,-0.0208,-0.0205,,0.4299,0.0197,-104.3,-68.64,,9065453533.13,-0.0225,4.2432,,sina vFD_FinancialGuideLine,2026-08-11T17:36:40+00:00
300430,2026-03-31,-0.2241,-0.2164,,4.5636,4.6966,-4.61,-4.51,,3046144000.9,-0.3776,16.4951,-1349.5899,sina vFD_FinancialGuideLine,2026-08-11T17:38:26+00:00
300647,2026-03-31,0.0281,0.02,,0.9778,0.9376,2.03,2.04,,2130524161.36,-0.1169,0.3944,351.6616,sina vFD_FinancialGuideLine,2026-08-11T17:39:20+00:00
301030,2026-03-31,-0.5876,-0.58,,-1.9104,-1.9632,,0,,7698351498.37,-0.1019,-93.185,-329.9523,sina vFD_FinancialGuideLine,2026-08-11T17:40:08+00:00
600120,2026-03-31,0.0481,0.05,,6.0223,5.3892,0.83,0.93,,64670249936.01,0.0187,-83.5787,-10.3216,sina vFD_FinancialGuideLine,2026-08-11T18:02:49+00:00
600490,2026-03-31,0.053,0.0498,,2.7064,2.8762,1.73,1.74,,7757162750.33,0.1381,-35.9579,26.2655,sina vFD_FinancialGuideLine,2026-08-11T18:11:24+00:00
600734,2026-03-31,-0.0057,-0.0055,,0.1092,0.1052,-5.21,-2.7712,,1436157074.26,-0.0093,82.5857,,sina vFD_FinancialGuideLine,2026-08-11T18:19:46+00:00
600927,2026-03-31,0.1333,0.13,,9.2051,9.2051,1.45,1.45,,95941066684.43,0.4503,,1987.0962,sina vFD_FinancialGuideLine,2026-08-11T18:25:48+00:00
603567,2026-03-31,-0.1923,-0.1913,,6.5234,6.4838,-2.95,-2.91,,10500357838.06,0.0678,-61.283,-344.4532,sina vFD_FinancialGuideLine,2026-08-11T18:27:02+00:00
603690,2026-03-31,-0.2125,-0.204,,9.8683,9.0717,-2.27,-2,,14020601675.76,-0.0794,-14.7049,-9262.0623,sina vFD_FinancialGuideLine,2026-08-11T18:27:11+00:00
603729,2026-03-31,0.0244,0.03,,2.918,2.9603,0.87,0.87,,690687580.3,0.1225,-41.5868,,sina vFD_FinancialGuideLine,2026-08-11T18:27:15+00:00
688132,2026-03-31,-0.2866,-0.29,,7.7572,7.7604,-3.67,-3.58,,1458517697.62,-0.0839,-39.7603,,sina vFD_FinancialGuideLine,2026-08-11T18:27:35+00:00
688302,2026-03-31,-0.3018,-0.3,,10.4403,10.4403,-2.89,-2.85,,1285880541.07,-0.1124,,,sina vFD_FinancialGuideLine,2026-08-11T18:27:51+00:00
920090,2026-03-31,-0.031,,,0.1926,0.1926,-16.08,-14.89,,184020105.46,-0.0255,-90.0349,,sina vFD_FinancialGuideLine,2026-08-11T18:43:03+00:00
