security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2003-06-30,-0.0201,,0,1.3662,1.35,-1.41,0,47.4061,1830258614.46,0.0007,74.6418,,sina vFD_FinancialGuideLine,2026-08-11T16:53:51+00:00
000006,2003-06-30,0.0225,,0.0746,5.5497,4.884,0.22,0.22,16.4975,4260142484.1,0.5072,5.9693,-85.0043,sina vFD_FinancialGuideLine,2026-08-11T16:54:26+00:00
000009,2003-06-30,0.0213,,0,1.3345,1.19,0.49,0,37.6132,4174797415.06,-0.0478,57.0128,10.593,sina vFD_FinancialGuideLine,2026-08-11T16:54:28+00:00
000013,2003-06-30,-0.3705,,0,-7.0112,-7.27,,0,14.7879,627964076.87,0.0258,-6.6334,,sina vFD_FinancialGuideLine,2026-08-11T16:54:39+00:00
000030,2003-06-30,0.0039,,-0.9436,-5.2549,-5.2855,,0,60.5907,192507501.82,-0.0066,-19.3055,,sina vFD_FinancialGuideLine,2026-08-11T16:55:24+00:00
000056,2003-06-30,0.0042,,0.006,1.7386,1.51,0.31,0.31,20.5738,1058035090,-0.0609,-36.3124,-81.0994,sina vFD_FinancialGuideLine,2026-08-11T16:57:21+00:00
000156,2003-06-30,0.1221,,0,5.5662,5.36,2.33,0,21.2516,957234279.68,0.0738,55.9467,3.6956,sina vFD_FinancialGuideLine,2026-08-11T16:57:46+00:00
000404,2003-06-30,-0.043,,0,2.8815,2.41,-2.07,0,11.3455,1743096957.13,-0.1551,159.7362,-738.2171,sina vFD_FinancialGuideLine,2026-08-11T16:58:10+00:00
000405,2003-06-30,-0.0511,,-0.038,-0.3645,-0.364,,0,21.082,375169903.25,0.0546,-45.7375,,sina vFD_FinancialGuideLine,2026-08-11T16:58:14+00:00
000412,2003-06-30,-0.064,,-0.055,-0.1597,-0.1597,,0,,353277227.1,0,-100,,sina vFD_FinancialGuideLine,2026-08-11T16:58:40+00:00
000517,2003-06-30,0.071,,0,3.5573,3.43,2.08,0,20.5455,1691438281.9,-0.3645,43.2528,-37.9336,sina vFD_FinancialGuideLine,2026-08-11T16:59:57+00:00
000526,2003-06-30,-0.051,,-0.046,2.0599,2.026,-2.271,-2.245,,240815508.2,-0.0295,-93.2459,,sina vFD_FinancialGuideLine,2026-08-11T17:00:18+00:00
000529,2003-06-30,0.0122,,0,1.0129,1.013,1.2,0,14.4518,1536624601.71,0.042,0.1045,36.9744,sina vFD_FinancialGuideLine,2026-08-11T17:00:19+00:00
000537,2003-06-30,-0.1846,,-0.19,1.7818,1.78,-10.35,-9.84,31.0829,1333604142.14,-1.2404,-68.4093,-305.2422,sina vFD_FinancialGuideLine,2026-08-11T17:00:26+00:00
000552,2003-06-30,-0.0658,,-0.065,1.0314,1.03,-6.38,-6.34,-4.5021,377419650.95,0.0019,25.3166,,sina vFD_FinancialGuideLine,2026-08-11T17:00:49+00:00
000553,2003-06-30,0.0097,,0.0133,3.0751,2.93,0.36,0.36,14.874,1742530063.16,-0.0758,2.6045,,sina vFD_FinancialGuideLine,2026-08-11T17:00:56+00:00
000555,2003-06-30,-0.1766,,0,0.4849,0.4837,-36.32,0,22.3263,206401133.45,-0.0197,-77.5415,,sina vFD_FinancialGuideLine,2026-08-11T17:01:01+00:00
000558,2003-06-30,-0.0933,,-0.09,1.0646,0.97,-9.59,-10.076,28.0172,740086014.5,-0.16,-76.8125,,sina vFD_FinancialGuideLine,2026-08-11T17:01:15+00:00
000562,2003-06-30,0.0112,,0.011,1.2473,1.245,0.9,0.91,-64.3236,6195579960.21,-0.1654,-53.627,-81.9116,sina vFD_FinancialGuideLine,2026-08-11T17:01:23+00:00
000566,2003-06-30,0.0631,,0,-0.6109,-0.61,,0,40.1638,351761189.38,0.1028,56.3649,,sina vFD_FinancialGuideLine,2026-08-11T17:01:38+00:00
000571,2003-06-30,-0.0102,,-0.0101,1.1427,1.14,-0.8901,-0.8941,93.8285,864869869.54,-0.1019,-80.7755,,sina vFD_FinancialGuideLine,2026-08-11T17:01:43+00:00
000611,2003-06-30,0.0404,,0.038,1.6617,1.64,2.34,2.37,43.1425,341951985.9,0.2207,-62.5507,,sina vFD_FinancialGuideLine,2026-08-11T17:04:01+00:00
000621,2003-06-30,-0.67,,-0.64,0.562,0.511,-127.24,-77.76,4.0249,347668684.4,-0.0122,-68.2912,,sina vFD_FinancialGuideLine,2026-08-11T17:04:27+00:00
000632,2003-06-30,0.3135,,0,4.3868,3.393,1.71,0,25.32,2982304142.13,-0.0864,25.0766,20.834,sina vFD_FinancialGuideLine,2026-08-11T17:04:41+00:00
000662,2003-06-30,0.362,,0,2.4348,1.9963,18.11,19.28,65.5704,629684069.31,1.0841,45.757,98.5905,sina vFD_FinancialGuideLine,2026-08-11T17:06:01+00:00
000670,2003-06-30,-0.1194,,-0.12,3.1701,2.96,-4.01,-3.92,8.9058,1776503150.7,0.185,-15.0666,,sina vFD_FinancialGuideLine,2026-08-11T17:06:52+00:00
