security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2020-09-30,-0.0262,-0.026,,1.6197,1.533,-1.7,-1.68,,2939184056.52,0.0253,-61.7043,-158.5804,sina vFD_FinancialGuideLine,2026-08-11T16:54:22+00:00
000018,2020-09-30,-0.1387,-0.1389,,-3.6414,-3.6388,,0,,3213115588.56,-0.0079,-92.6442,,sina vFD_FinancialGuideLine,2026-08-11T16:55:10+00:00
000040,2020-09-30,-0.1358,-0.134,,8.9572,8.8859,-1.51,-1.5,,30311285106.19,0.3203,-60.8011,-375.1243,sina vFD_FinancialGuideLine,2026-08-11T16:56:22+00:00
000050,2020-09-30,0.5007,0.5878,,13.5639,13.5639,3.69,4.42,,72747242304.43,1.431,-3.1537,19.0427,sina vFD_FinancialGuideLine,2026-08-11T16:57:13+00:00
000422,2020-09-30,0.0825,-0.003,,1.3222,0.2317,-1.21,-1.52,,21969606542.34,1.0215,-6.9384,-28.5901,sina vFD_FinancialGuideLine,2026-08-11T16:59:03+00:00
000504,2020-09-30,0.0039,-0.0112,,0.387,0.0479,-23.43,-20.98,,386581186.94,-0.022,15.9818,,sina vFD_FinancialGuideLine,2026-08-11T16:59:32+00:00
000511,2020-09-30,-0.0575,-0.06,,0.2812,0.3015,-18.98,-14.63,,3188773099.53,0.0146,-20.3457,,sina vFD_FinancialGuideLine,2026-08-11T16:59:44+00:00
000523,2020-09-30,-1.9212,-1.86,,1.0934,1.1571,-161.13,-88.67,,8456436615.77,-2.0869,-43.0095,-5574.8515,sina vFD_FinancialGuideLine,2026-08-11T17:00:09+00:00
000540,2020-09-30,0.0918,0.1148,,3.0758,2.6371,4.33,4.42,,133241133193.68,1.6307,-40.3799,-56.1517,sina vFD_FinancialGuideLine,2026-08-11T17:00:28+00:00
000585,2020-09-30,0.1873,0.1874,,0.1552,0.149,125.77,-53.94,,478469181.8,0.0734,-16.7389,,sina vFD_FinancialGuideLine,2026-08-11T17:01:58+00:00
000587,2020-09-30,-1.2989,-1.23,,-1.258,-1.1033,,0,,19858701133.56,-0.6087,-5.3707,,sina vFD_FinancialGuideLine,2026-08-11T17:02:08+00:00
000606,2020-09-30,0.1033,0.1042,,2.3086,2.2761,4.58,4.69,,2871511909.53,0.0234,224.1049,-31.6148,sina vFD_FinancialGuideLine,2026-08-11T17:03:39+00:00
000660,2020-09-30,-0.0036,,,1.579,1.2992,0.62,0.59,,723436020.96,0.0091,-92.8475,-103.1532,sina vFD_FinancialGuideLine,2026-08-11T17:05:49+00:00
000662,2020-09-30,-0.0191,-0.0191,,0.5951,0.5951,-3.21,-3.16,,3206412257.37,-0.0013,-96.8317,-129.7802,sina vFD_FinancialGuideLine,2026-08-11T17:06:28+00:00
000665,2020-09-30,-0.066,-0.06,,7.0005,6.896,-1.1,-1.09,,12076550648.94,0.2982,-13.442,-142.0091,sina vFD_FinancialGuideLine,2026-08-11T17:06:32+00:00
000670,2020-09-30,-0.0062,-0.011,,0.1587,0.0003,-9024.51,76.1,,2913864476.3,-0.1197,1382.9561,,sina vFD_FinancialGuideLine,2026-08-11T17:07:20+00:00
000673,2020-09-30,-0.1077,-0.1104,,-0.2299,-0.3125,,0,,1470508462.96,-0.0217,-65.6005,,sina vFD_FinancialGuideLine,2026-08-11T17:07:39+00:00
000687,2020-09-30,-0.1705,-0.1699,,-0.7612,-0.7955,,,,1545714323.92,0.0707,-92.4086,,sina vFD_FinancialGuideLine,2026-08-11T17:08:29+00:00
000688,2020-09-30,0.0763,0.0792,,2.0744,2.0744,3.68,3.62,,3552461420.56,0.1368,4.2155,-54.6751,sina vFD_FinancialGuideLine,2026-08-11T17:08:54+00:00
000701,2020-09-30,0.2456,-0.0113,,7.9184,5.4342,4.05,-2.22,,24368397859.69,-2.5443,-19.452,,sina vFD_FinancialGuideLine,2026-08-11T17:09:36+00:00
000712,2020-09-30,0.3491,0.23,,6.173,3.9394,5.72,5.86,,22037486762.52,1.2025,,57.8088,sina vFD_FinancialGuideLine,2026-08-11T17:10:08+00:00
000737,2020-09-30,0.1821,0.1812,,0.9075,0.8879,20.41,22.19,,1142929514.41,-0.0224,-10.039,2804.5066,sina vFD_FinancialGuideLine,2026-08-11T17:11:04+00:00
000760,2020-09-30,0.0182,0.018,,0.3942,0.3942,4.62,4.73,,633988751.28,-0.0021,-79.3163,,sina vFD_FinancialGuideLine,2026-08-11T17:11:47+00:00
000767,2020-09-30,0.0589,0.057,,2.7848,2.6615,2.14,2.28,,54406878427.79,0.0599,-5.2723,540.6019,sina vFD_FinancialGuideLine,2026-08-11T17:12:20+00:00
000792,2020-09-30,0.399,0.5154,,0.9313,0.7009,55.62,-13.59,,22643351644.34,-0.0079,3.4891,,sina vFD_FinancialGuideLine,2026-08-11T17:13:07+00:00
000796,2020-09-30,-0.2478,-0.2406,,3.2015,2.754,-8.73,-8.41,,5846953494.18,0.0131,-80.0319,-179.7893,sina vFD_FinancialGuideLine,2026-08-11T17:13:36+00:00
000803,2020-09-30,0.0344,0.02,,2.9118,2.772,0.45,5.56,,991141795.49,-0.0574,484.9959,,sina vFD_FinancialGuideLine,2026-08-11T17:14:46+00:00
000809,2020-09-30,-0.0834,-0.083,,3.695,3.695,-2.26,-2.23,,5736720871.12,0.1749,-77.5346,,sina vFD_FinancialGuideLine,2026-08-11T17:15:35+00:00
000820,2020-09-30,-0.2847,-0.28,,-3.4501,-24.1095,,0,,69109864.84,-0.0097,-75.8289,,sina vFD_FinancialGuideLine,2026-08-11T17:16:03+00:00
000835,2020-09-30,-0.3662,-0.366,,-1.5339,-1.5326,,,,461430053.69,-0.0106,-84.023,,sina vFD_FinancialGuideLine,2026-08-11T17:16:31+00:00
000851,2020-09-30,-0.1488,-0.1248,,4.0813,3.5228,-3.54,-3.46,,9732852659.07,-0.4313,-47.1883,-838.574,sina vFD_FinancialGuideLine,2026-08-11T17:16:50+00:00
000890,2020-09-30,0.0396,0.0396,,-0.351,-0.351,,0,,1127425649.88,5.8303,-66.7115,,sina vFD_FinancialGuideLine,2026-08-11T17:17:29+00:00
000892,2020-09-30,-0.1512,-0.1512,,2.5536,2.5536,-5.92,-5.75,,3445709264.97,0.1286,-87.4897,-2722.4133,sina vFD_FinancialGuideLine,2026-08-11T17:17:40+00:00
000908,2020-09-30,0.0663,0.0862,,2.1001,3.9806,4.57,4.67,,3976746110.01,-0.1366,-9.3512,,sina vFD_FinancialGuideLine,2026-08-11T17:18:25+00:00
000909,2020-09-30,0.1091,0.066,,4.1529,3.4528,1.9,1.91,,2990599895.34,0.952,-14.9912,27.9967,sina vFD_FinancialGuideLine,2026-08-11T17:18:31+00:00
000927,2020-09-30,0.2049,0.2067,,-0.5541,-0.5694,,0,,2146712745.73,-0.107,-68.4649,,sina vFD_FinancialGuideLine,2026-08-11T17:19:23+00:00
000939,2020-09-30,-0.2868,-0.28,,-0.9996,-0.9175,,0,,29942080405.86,0.0306,-18.613,,sina vFD_FinancialGuideLine,2026-08-11T17:19:41+00:00
