security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2013-03-31,-0.0101,-0.0101,,0.7358,0.7358,-1.37,-1.36,26.7,1172622428.58,-0.1314,1.5233,,sina vFD_FinancialGuideLine,2026-08-11T16:54:11+00:00
000018,2013-03-31,-0.0157,-0.02,,0.6782,0.6864,-2.29,-2.27,60.9695,159829127,0.0058,-2.8215,,sina vFD_FinancialGuideLine,2026-08-11T16:54:58+00:00
000030,2013-03-31,0.1165,0.14,,2.9782,2.6123,4.06,4.14,18.4719,6580808994.38,-0.0818,,,sina vFD_FinancialGuideLine,2026-08-11T16:55:42+00:00
000037,2013-03-31,-0.1195,0,,2.7387,2.463,-4.33,-4.24,-67.476,5650471029.72,0.5188,-51.339,,sina vFD_FinancialGuideLine,2026-08-11T16:55:54+00:00
000040,2013-03-31,0.0714,0.07,,2.554,2.5754,2.78,2.82,45.7595,3014536199.63,-0.3513,-70.3985,-38.1336,sina vFD_FinancialGuideLine,2026-08-11T16:56:10+00:00
000048,2013-03-31,0.0044,0.0035,,1.2664,1.056,0.33,0.33,10.9972,1201431620.57,-0.1137,17.9313,17.5104,sina vFD_FinancialGuideLine,2026-08-11T16:56:48+00:00
000050,2013-03-31,-0.0061,0.003,,5.3108,2.3884,0.11,0.11,14.4882,7808053735.03,0.1901,5.8042,,sina vFD_FinancialGuideLine,2026-08-11T16:57:04+00:00
000066,2013-03-31,-0.0276,0.003,,7.7311,2.1356,0.14,0.14,9.0424,39291383641.77,-0.2037,12.4231,-161.4073,sina vFD_FinancialGuideLine,2026-08-11T16:57:32+00:00
000408,2013-03-31,0.0048,0.005,,0.7071,0.6909,0.73,0.74,2.4349,445202123.89,-0.0223,3349.0943,14.6194,sina vFD_FinancialGuideLine,2026-08-11T16:58:18+00:00
000498,2013-03-31,0.0265,0.0265,,1.8359,1.1994,1.45,1.46,12.4754,8161682873.61,-0.0708,,,sina vFD_FinancialGuideLine,2026-08-11T16:59:11+00:00
000504,2013-03-31,-0.025,-0.0243,,0.3971,0.3853,-6.32,-5.94,-78.3917,217383029.33,-0.0058,-79.2037,,sina vFD_FinancialGuideLine,2026-08-11T16:59:19+00:00
000509,2013-03-31,-0.0315,-0.0309,,-0.8785,-0.8321,,,1.7125,453433624.07,-0.0099,3.4834,-516.4619,sina vFD_FinancialGuideLine,2026-08-11T16:59:39+00:00
000545,2013-03-31,0.0036,0,,-0.269,-0.269,,0,54.2557,204851869.11,-0.0006,18.6478,11.7509,sina vFD_FinancialGuideLine,2026-08-11T17:00:40+00:00
000591,2013-03-31,0.0096,0.0277,,1.9479,1.5341,1.81,1.11,14.1275,2922767384.38,0.2497,-15.7211,3.2877,sina vFD_FinancialGuideLine,2026-08-11T17:02:18+00:00
000595,2013-03-31,-0.0426,-0.043,,0.9902,0.9902,-4.31,-4.21,10.3613,851801891.16,0.0008,-6.0935,,sina vFD_FinancialGuideLine,2026-08-11T17:02:35+00:00
000605,2013-03-31,0.0027,0.0026,,0.6626,0.6142,0.42,0.42,25.0175,137177686.17,-0.0112,28.8379,83.4711,sina vFD_FinancialGuideLine,2026-08-11T17:03:21+00:00
000606,2013-03-31,0.0035,0.0003,,2.2477,2.0467,0.02,0.02,21.9207,1561537331.69,-0.023,8.9934,,sina vFD_FinancialGuideLine,2026-08-11T17:03:28+00:00
000615,2013-03-31,-0.0331,-0.03,,2.9584,2.9538,-1.12,-1.11,8.3631,1528504529.42,0.0031,-15.5628,-293.4031,sina vFD_FinancialGuideLine,2026-08-11T17:04:05+00:00
000617,2013-03-31,-0.0414,-0.04,,2.3765,2.3765,-1.74,-1.73,5.9067,2647893377.61,0.0161,8.6976,,sina vFD_FinancialGuideLine,2026-08-11T17:04:13+00:00
000638,2013-03-31,0.002,0.0045,,1.8869,1.398,0.32,0.33,14.1072,1285241644.17,1.3527,,,sina vFD_FinancialGuideLine,2026-08-11T17:04:52+00:00
000657,2013-03-31,-0.012,-0.012,,1.2545,1.2545,-0.95,-0.95,2.9449,383409143.96,-0.0126,-13.0581,-3292.8673,sina vFD_FinancialGuideLine,2026-08-11T17:05:16+00:00
000662,2013-03-31,-0.0138,-0.0149,,2.2663,2.1579,-0.69,-0.69,15.362,919325560.47,-0.3653,14.6027,,sina vFD_FinancialGuideLine,2026-08-11T17:06:17+00:00
000668,2013-03-31,0.0138,0.01,,5.0763,4.5703,0.18,0.17,80.3195,1111234370.79,0.2015,811.9264,,sina vFD_FinancialGuideLine,2026-08-11T17:06:39+00:00
