security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000003,2004-12-31,-0.1933,,,-8.0492,-7.81,,0,52.11,467856924.68,0.0176,-5.38,,sina vFD_FinancialGuideLine,2026-08-11T16:53:28+00:00
000005,2004-12-31,0.0024,,-0.058,1.2536,1.25,0.19,0.19,41.7344,1810609954.83,0.0637,-46.0792,83.538,sina vFD_FinancialGuideLine,2026-08-11T16:53:54+00:00
000009,2004-12-31,-0.0808,,-0.0153,1.6078,1.253,1.4,1.44,30.9724,4969875854.64,0.1519,20.2869,-305.8498,sina vFD_FinancialGuideLine,2026-08-11T16:54:29+00:00
000010,2004-12-31,0.0699,,-0.1,2.3538,1.06,-9.66,-9.66,36.5448,862143244.04,1.5639,5.9653,-72.7207,sina vFD_FinancialGuideLine,2026-08-11T16:54:32+00:00
000013,2004-12-31,-1.8229,,-0.22,-9.7551,-9.76,,,,20671050.26,-0.0024,,,sina vFD_FinancialGuideLine,2026-08-11T16:54:40+00:00
000030,2004-12-31,-0.1632,,-0.206,-5.2593,-5.5197,,,11.6085,298458668.64,0.0475,84.5618,-493.9734,sina vFD_FinancialGuideLine,2026-08-11T16:55:26+00:00
000056,2004-12-31,-0.4811,,-0.273,0.7718,0.8,-41.53,-30.52,-0.4911,937464009.62,0.267,-24.39,,sina vFD_FinancialGuideLine,2026-08-11T16:57:22+00:00
000156,2004-12-31,-3.3247,,-1.87,1.9333,1.63,-186.52,-97.57,2.85,1200154383.99,-0.8663,111.5669,,sina vFD_FinancialGuideLine,2026-08-11T16:57:47+00:00
000517,2004-12-31,-0.7296,,-0.44,0.568,0.55,-132.32,-11.51,16.2306,1456754704.95,0.1952,-9.5073,-1124.148,sina vFD_FinancialGuideLine,2026-08-11T16:59:59+00:00
000529,2004-12-31,-0.6992,,-0.55,-0.4236,-0.42,,0,6.3277,1074121847.64,-0.1918,-21.7779,,sina vFD_FinancialGuideLine,2026-08-11T17:00:20+00:00
000552,2004-12-31,-0.269,,-0.27,0.3513,0.35,-76.57,-55.37,-34.1769,311141876.38,-0.0905,67.8601,,sina vFD_FinancialGuideLine,2026-08-11T17:00:52+00:00
