security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2007-09-30,0.0986,0.099,0.024,0.8742,0.87,11.28,0,53.162,1543298742.02,0.1276,-43.6592,23.3951,sina vFD_FinancialGuideLine,2026-08-11T16:54:01+00:00
000030,2007-09-30,-0.0874,-0.08,-0.08,-5.6915,-5.691,,0,,28135640.4,0,57.3492,-234.9125,sina vFD_FinancialGuideLine,2026-08-11T16:55:30+00:00
000035,2007-09-30,0.0209,0.021,0.0823,-9.1903,-9.19,,0,-4.097,408539258.73,-0.0077,45.4394,,sina vFD_FinancialGuideLine,2026-08-11T16:55:49+00:00
000040,2007-09-30,0.2122,0.22,-0.0831,2.4512,2.1131,10.44,0,42.5044,2873245951.06,-0.4945,-44.246,644.5914,sina vFD_FinancialGuideLine,2026-08-11T16:56:00+00:00
000048,2007-09-30,0.0059,-0.0046,-0.03,-0.5643,-0.708,,0,15.8575,964638581.55,0.0859,14.0769,,sina vFD_FinancialGuideLine,2026-08-11T16:56:38+00:00
000338,2007-09-30,3.8126,2.78,3.03,15.1357,9.57,29.03,0,23.546,21709168925.47,2.4719,68.4548,126.7871,sina vFD_FinancialGuideLine,2026-08-11T16:57:57+00:00
000403,2007-09-30,-0.28,-0.28,-0.28,-0.5368,-1.33,,0,17.9542,1648283759.59,0.191,-10.5768,,sina vFD_FinancialGuideLine,2026-08-11T16:57:59+00:00
000503,2007-09-30,0.0105,0.0104,0.0038,1.9009,1.8583,0.56,0,73.2404,1715543274.68,-0.0485,-0.4843,-74.036,sina vFD_FinancialGuideLine,2026-08-11T16:59:16+00:00
000507,2007-09-30,0.3685,0.3685,0.3691,3.1926,3.1926,11.54,0,13.6642,2683236690.77,0.7859,-6.9037,246.696,sina vFD_FinancialGuideLine,2026-08-11T16:59:36+00:00
000555,2007-09-30,-0.0579,-0.06,-0.06,-1.4824,-1.48,,,,23040798.01,-0.0167,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:01:08+00:00
000558,2007-09-30,0.0249,-0.0096,-0.0048,1.638,1.4316,-0.67,0,31.8989,784967571.93,-0.2313,-28.2295,-74.3438,sina vFD_FinancialGuideLine,2026-08-11T17:01:20+00:00
000584,2007-09-30,0.7167,0.507,0.362,2.3826,1.684,30.09,0,34.2915,2042640344.04,0.5593,212.6413,,sina vFD_FinancialGuideLine,2026-08-11T17:01:53+00:00
000595,2007-09-30,0.1942,0.19,0.14,2.0613,2.03,9.56,,19.5304,990401019.67,0.0787,11.8231,224.6393,sina vFD_FinancialGuideLine,2026-08-11T17:02:22+00:00
000598,2007-09-30,0.2454,0.206,0.223,2.8142,2.54,8.1,,15.6412,1681875066.29,0.4126,83.4241,521.8208,sina vFD_FinancialGuideLine,2026-08-11T17:02:47+00:00
000603,2007-09-30,0.0234,0.023,0.023,0.6192,0.63,3.7,0,61.9984,188090307.07,0.0133,-71.0007,44.9115,sina vFD_FinancialGuideLine,2026-08-11T17:03:03+00:00
000605,2007-09-30,-0.2059,-0.2,-0.2,0.3793,0.33,-61.53,0,28.9009,330053105.37,0.0053,16.8429,,sina vFD_FinancialGuideLine,2026-08-11T17:03:13+00:00
000609,2007-09-30,0.8509,0.85,0.85,4.341,4.3406,19.6,0,38.7365,856530640.1,1.6648,142.5698,396.4989,sina vFD_FinancialGuideLine,2026-08-11T17:03:47+00:00
000632,2007-09-30,0.0854,0.1029,0.0263,1.6962,1.2461,8.26,0,8.886,3293852915.29,-0.4925,13.163,208.6865,sina vFD_FinancialGuideLine,2026-08-11T17:04:46+00:00
000633,2007-09-30,-0.0676,-0.0605,-0.0608,0.1007,0.0117,-518.87,0,12.8501,900210260.7,-0.2006,107.0437,,sina vFD_FinancialGuideLine,2026-08-11T17:04:51+00:00
000656,2007-09-30,0.0649,0.066,-0.0043,1.6505,1.6273,4.07,0,28.7601,481988988.37,-0.0233,-61.3729,,sina vFD_FinancialGuideLine,2026-08-11T17:05:09+00:00
000662,2007-09-30,0.3007,0.2961,0.2888,4.1006,3.7001,8,0,40.0815,1345518862.29,0.1073,11.8535,2.1932,sina vFD_FinancialGuideLine,2026-08-11T17:06:08+00:00
000670,2007-09-30,-0.3117,-0.31,-0.31,1.2235,1.02,-30.43,0,4.264,1524109420.86,0.0281,8.9536,,sina vFD_FinancialGuideLine,2026-08-11T17:06:58+00:00
000672,2007-09-30,-0.021,-0.021,-0.0443,-0.108,-0.108,,0,3.1551,188650064.43,-0.0005,10.0676,,sina vFD_FinancialGuideLine,2026-08-11T17:07:31+00:00
000676,2007-09-30,0.0485,0.031,0.146,1.7066,1.41,2.18,0,18.0723,1440304128.93,0.1802,11.8882,62.7175,sina vFD_FinancialGuideLine,2026-08-11T17:08:08+00:00
