security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2009-03-31,0.0042,0.004,0,0.8266,0.827,0.5,0,62.2628,1395564142.15,-0.0048,-42.6134,68.1331,sina vFD_FinancialGuideLine,2026-08-11T16:54:04+00:00
000018,2009-03-31,-0.0109,-0.01,0,0.764,0.76,-1.41,0,31.658,190711044,-0.0037,-55.0577,,sina vFD_FinancialGuideLine,2026-08-11T16:54:52+00:00
000030,2009-03-31,-0.0231,-0.0231,0,-5.9989,-6,,0,100,17661885.36,0,50,,sina vFD_FinancialGuideLine,2026-08-11T16:55:34+00:00
000040,2009-03-31,-0.0316,-0.02,0,1.9699,1.7,-1.15,0,34.6373,2525379113.81,-0.2635,-12.0116,,sina vFD_FinancialGuideLine,2026-08-11T16:56:04+00:00
000048,2009-03-31,0.0046,0.0029,,-0.237,-0.399,,,12.7037,1382617641.62,0.2845,-14.1484,-51.6622,sina vFD_FinancialGuideLine,2026-08-11T16:56:41+00:00
000062,2009-03-31,-0.1286,-0.13,0,4.543,4.42,-2.85,0,7.9165,1995985970.09,0.0105,-43.7433,,sina vFD_FinancialGuideLine,2026-08-11T16:57:27+00:00
000403,2009-03-31,-0.0289,-0.0043,0,0.8084,0.0017,-255.42,0,29.4494,1191961591.15,0.0285,-45.4604,-101.8233,sina vFD_FinancialGuideLine,2026-08-11T16:58:05+00:00
000409,2009-03-31,-0.0117,-0.012,0,0.2979,0.2979,-3.93,0,,63299646.61,-0.005,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:26+00:00
000415,2009-03-31,-0.0373,-0.0313,,1.2177,1.0926,-2.86,,1.1144,1120357660.45,0.008,177.2683,,sina vFD_FinancialGuideLine,2026-08-11T16:58:41+00:00
000420,2009-03-31,-0.1155,-0.11,0,2.4509,2.22,-4.91,0,3.9386,2479551046.44,0.2798,-14.7145,,sina vFD_FinancialGuideLine,2026-08-11T16:58:53+00:00
000555,2009-03-31,-0.0088,-0.009,0,-1.3944,-1.39,,0,15.1173,31089202.38,0.0002,-75.1127,-320.1479,sina vFD_FinancialGuideLine,2026-08-11T17:01:10+00:00
000563,2009-03-31,0.0326,0.03,,1.4498,1.45,2.25,,19.2137,1513939062.18,-0.0682,,-37.7938,sina vFD_FinancialGuideLine,2026-08-11T17:01:29+00:00
000576,2009-03-31,-0.0848,-0.085,0,1.1108,1.11,-7.63,0,0.0836,1007713045.7,-0.0575,-26.783,-1526.0066,sina vFD_FinancialGuideLine,2026-08-11T17:01:48+00:00
000595,2009-03-31,-0.0429,-0.041,,2.2035,2.18,-1.88,,27.844,926232988.13,0.0449,-65.0552,-225.1136,sina vFD_FinancialGuideLine,2026-08-11T17:02:26+00:00
000598,2009-03-31,-0.1851,-0.17,,2.3269,2.014,-8.51,,54.8644,2228067498.73,0.0916,-32.2716,-940.0602,sina vFD_FinancialGuideLine,2026-08-11T17:02:50+00:00
000602,2009-03-31,-0.1406,-0.04,0,4.4064,2.65,-1.51,0,75.5521,2299029608.62,0.4838,-92.2101,,sina vFD_FinancialGuideLine,2026-08-11T17:02:52+00:00
000603,2009-03-31,-0.0007,-0.001,0,0.5444,0.54,-0.13,0,73.141,161156238.57,0.0012,-56.8233,-103.1235,sina vFD_FinancialGuideLine,2026-08-11T17:03:06+00:00
000605,2009-03-31,0.0013,0.0013,0,0.6899,0.64,0.21,0,22.3336,127380349.13,0.0043,0.4931,-90.2163,sina vFD_FinancialGuideLine,2026-08-11T17:03:16+00:00
000609,2009-03-31,0.021,0.02,0,2.7601,2.72,0.78,0,64.0193,1074233356.67,0.0734,-99.9824,-98.1645,sina vFD_FinancialGuideLine,2026-08-11T17:03:50+00:00
000620,2009-03-31,-0.0014,-0.0014,0,0.0078,0.0078,-18.09,0,,4462914.85,-0.0009,,,sina vFD_FinancialGuideLine,2026-08-11T17:04:20+00:00
000639,2009-03-31,-0.0054,-0.01,0,1.9205,1.75,-0.39,0,31.1813,259361203.01,-0.0067,-39.6931,-128.3045,sina vFD_FinancialGuideLine,2026-08-11T17:05:00+00:00
000656,2009-03-31,0.0082,0.01,0,1.6971,1.7,0.48,0,44.6802,442918822.69,-0.0023,-0.339,70.3524,sina vFD_FinancialGuideLine,2026-08-11T17:05:12+00:00
000658,2009-03-31,-0.0281,-0.028,,-3.9639,-3.964,,,100,28154878.55,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:05:42+00:00
000662,2009-03-31,0.0047,0.0048,0,3.3447,3.1474,0.15,0,34.397,1539866657.59,-0.0851,-29.3187,-92.7916,sina vFD_FinancialGuideLine,2026-08-11T17:06:10+00:00
000669,2009-03-31,-0.01,-0.01,0,2.0026,2,-0.5,0,9.3427,241987952.89,0.0492,-74.5149,-801.712,sina vFD_FinancialGuideLine,2026-08-11T17:06:42+00:00
000670,2009-03-31,0.005,0.001,0,0.8337,0.75,0.17,0,61.4884,300152546.83,0.021,,317.1774,sina vFD_FinancialGuideLine,2026-08-11T17:07:01+00:00
000672,2009-03-31,-0.0106,-0.0106,0,0.0466,0.0466,-22.77,0,4.6117,145847768.06,-0.0088,-7.4966,-792.7068,sina vFD_FinancialGuideLine,2026-08-11T17:07:35+00:00
000675,2009-03-31,-0.0473,,,-6.5177,-6.53,-0.72,,,124028699.33,0.002,,,sina vFD_FinancialGuideLine,2026-08-11T17:07:46+00:00
000676,2009-03-31,-0.0615,-0.054,0,1.6606,1.37,-3.95,0,16.3938,1442264423,-0.1287,-21.1036,-975.1883,sina vFD_FinancialGuideLine,2026-08-11T17:08:10+00:00
000688,2009-03-31,-0.0048,-0.0048,,-0.5091,-0.5091,,,,8150339.31,-0.0053,,,sina vFD_FinancialGuideLine,2026-08-11T17:08:38+00:00
000691,2009-03-31,-0.0218,-0.0129,0,0.9917,0.9917,-1.3,0,,574305357.03,-0.0003,-99.9597,,sina vFD_FinancialGuideLine,2026-08-11T17:09:06+00:00
000697,2009-03-31,-0.0508,-0.05,0,2.1555,2.02,-2.45,0,0.2178,752686141.71,-0.0843,-56.8574,,sina vFD_FinancialGuideLine,2026-08-11T17:09:26+00:00
000702,2009-03-31,0.0119,0.01,0,1.6017,1.48,0.52,0,11.6992,947659463.8,0.0251,-16.1129,-46.4072,sina vFD_FinancialGuideLine,2026-08-11T17:09:47+00:00
000718,2009-03-31,0.0793,0.08,0,1.477,1.45,5.52,0,57.2355,7284677609.59,0.1621,-33.2675,0.3746,sina vFD_FinancialGuideLine,2026-08-11T17:10:16+00:00
000736,2009-03-31,0.0113,0.01,0,3.6943,3.47,0.37,0,63.8878,1939064528.13,-0.0795,3432.0779,,sina vFD_FinancialGuideLine,2026-08-11T17:10:45+00:00
000738,2009-03-31,0.0052,0.0031,0,1.0556,1.0364,0.3,0,30.3792,558283565.29,0.0026,41.6093,506.5388,sina vFD_FinancialGuideLine,2026-08-11T17:11:09+00:00
000750,2009-03-31,-0.0095,-0.0086,0,1.068,1.0308,-0.84,0,15.4843,525696339.67,-0.026,-31.931,,sina vFD_FinancialGuideLine,2026-08-11T17:11:21+00:00
000787,2009-03-31,-0.0009,-0.0009,0,0.0054,0.005,-18.68,0,,105628401.9,0,-100,,sina vFD_FinancialGuideLine,2026-08-11T17:12:58+00:00
000796,2009-03-31,0.0339,0.0359,0,1.5947,1.4,2.57,0,23.3567,805547011.11,0.1047,3.1938,-10.5324,sina vFD_FinancialGuideLine,2026-08-11T17:13:20+00:00
000803,2009-03-31,0.0053,0.005,0,1.0417,1.02,0.46,0,27.009,221609134.38,-0.04,49.1886,12.327,sina vFD_FinancialGuideLine,2026-08-11T17:14:26+00:00
000805,2009-03-31,-0.0096,-0.01,0,-0.9691,-0.98,,0,,100971608.26,-0.0352,-100,-107.1329,sina vFD_FinancialGuideLine,2026-08-11T17:14:51+00:00
000809,2009-03-31,-0.0046,-0.0046,0,1.1672,1.1665,-0.39,0,72.986,212366620.68,-0.0049,5.7349,-1025.0778,sina vFD_FinancialGuideLine,2026-08-11T17:15:19+00:00
000856,2009-03-31,-0.0963,-0.09,0,0.2635,0.23,-38.87,0,18.0604,961746809.1,-0.0213,-37.7283,,sina vFD_FinancialGuideLine,2026-08-11T17:16:52+00:00
000863,2009-03-31,0.0071,0.007,0,-5.9328,-5.94,,0,51.9476,197877408.11,0,-98.4107,-94.415,sina vFD_FinancialGuideLine,2026-08-11T17:17:02+00:00
000882,2009-03-31,0.0406,0.0406,0,2.6044,2.6,1.56,0,21.2526,767577842.51,-0.0319,2.9003,-49.284,sina vFD_FinancialGuideLine,2026-08-11T17:17:04+00:00
000908,2009-03-31,-0.0498,-0.039,0,1.1563,0.99,-5.03,0,17.9839,978897329.23,-0.0663,-34.0937,-804.2978,sina vFD_FinancialGuideLine,2026-08-11T17:18:06+00:00
000955,2009-03-31,-0.0199,-0.02,0,0.7611,0.75,-2.65,0,6.1541,648600043.34,0.0433,-13.7855,,sina vFD_FinancialGuideLine,2026-08-11T17:19:53+00:00
000972,2009-03-31,0.0629,0.0562,0,4.127,2.65,2.12,0,28.109,5418369375.64,0.1026,-35.9162,-41.6264,sina vFD_FinancialGuideLine,2026-08-11T17:20:19+00:00
000980,2009-03-31,0.0351,0.034,0,3.4719,3.44,0.99,0,20.979,1599030174.96,-0.1064,0.4768,7.3516,sina vFD_FinancialGuideLine,2026-08-11T17:21:03+00:00
000981,2009-03-31,-0.0528,-0.0529,0,0.5893,0.54,-9.81,0,37.1807,442351803.04,0.0054,-63.4232,,sina vFD_FinancialGuideLine,2026-08-11T17:21:27+00:00
002016,2009-03-31,-0.0139,-0.01,0,2.2037,1.78,-0.61,0,61.6697,1448325175.8,-0.4568,-98.9205,-110.305,sina vFD_FinancialGuideLine,2026-08-11T17:22:41+00:00
002021,2009-03-31,-0.001,-0.01,0,3.9457,3.81,-0.26,0,20.6948,1801814311.25,0.3255,-52.6767,-104.1112,sina vFD_FinancialGuideLine,2026-08-11T17:22:56+00:00
002180,2009-03-31,0.0356,0.04,0,3.9029,3.88,0.94,0,57.4797,382612726.21,0.0857,-12.8243,-41.483,sina vFD_FinancialGuideLine,2026-08-11T17:25:33+00:00
002354,2009-03-31,,,,,,,,,,,,,sina vFD_FinancialGuideLine,2026-08-11T17:27:22+00:00
002388,2009-03-31,,,,,,,,,,,,,sina vFD_FinancialGuideLine,2026-08-11T17:28:04+00:00
200030,2009-03-31,-0.0231,-0.0231,0,-5.9989,-6,,0,100,17661885.36,0,50,,sina vFD_FinancialGuideLine,2026-08-11T17:33:07+00:00
200468,2009-03-31,0.0128,0.002,0,1.7628,1.518,0.14,0,9.0653,1220534510.56,-0.2276,12.1,16.8898,sina vFD_FinancialGuideLine,2026-08-11T17:33:34+00:00
300083,2009-03-31,,0.17,0,,0,6.94,7.17,18.6416,,,,,sina vFD_FinancialGuideLine,2026-08-11T17:34:43+00:00
600077,2009-03-31,0.0021,0.0019,0.0019,2.3765,1.9414,0.1,0,4.3093,493324119.66,-0.2774,-21.0038,-87.4341,sina vFD_FinancialGuideLine,2026-08-11T18:01:08+00:00
600090,2009-03-31,0.0288,0.009,0.004,1.4288,0.873,1.049,0,45.0397,1139110170.15,0.0882,19.8922,,sina vFD_FinancialGuideLine,2026-08-11T18:01:35+00:00
600093,2009-03-31,0.0089,0.005,0.006,1.0379,0.93,0.56,,29.534,879023635.02,-0.0342,-13.4048,-33.8426,sina vFD_FinancialGuideLine,2026-08-11T18:02:00+00:00
600136,2009-03-31,0.2864,0.29,0.03,0.9453,0.92,31.04,0,56.4173,189500618.76,-0.0392,-61.6023,195.9896,sina vFD_FinancialGuideLine,2026-08-11T18:03:10+00:00
600145,2009-03-31,-0.0298,-0.03,-0.03,0.6797,0.64,-4.23,0,10.6449,667398682.64,-0.0045,-64.3233,-927.6528,sina vFD_FinancialGuideLine,2026-08-11T18:03:55+00:00
600185,2009-03-31,-0.0699,-0.072,-0.072,0.6576,0.5688,-10.63,0,7.9166,808129809.85,0.0366,-23.5418,,sina vFD_FinancialGuideLine,2026-08-11T18:04:51+00:00
600186,2009-03-31,0.0059,0.0059,0.0053,1.5225,1.522,0.387,0,13.1309,3526426595.92,0.0316,26.0313,15.9006,sina vFD_FinancialGuideLine,2026-08-11T18:05:18+00:00
600193,2009-03-31,-0.0298,-0.03,-0.03,2.1093,2,-1.37,0,33.6113,600330071.12,0.0494,,-182.8396,sina vFD_FinancialGuideLine,2026-08-11T18:05:47+00:00
600217,2009-03-31,-0.0726,-0.069,-0.076,0.0781,0.025,-278.09,0,2.093,1648339172.96,0.0231,7.965,,sina vFD_FinancialGuideLine,2026-08-11T18:06:20+00:00
600225,2009-03-31,-0.0402,-0.039,-0.067,-1.1079,-1.127,,,4.8644,480187433.54,0.0064,-56.7481,-679.5144,sina vFD_FinancialGuideLine,2026-08-11T18:06:46+00:00
600242,2009-03-31,0.0114,0.01,-0.006,-0.0961,-0.22,,0,28.9717,144458068.38,0.0242,154.7882,-76.5027,sina vFD_FinancialGuideLine,2026-08-11T18:07:24+00:00
600250,2009-03-31,0.0111,0.0132,-0.0284,2.6741,2.51,0.5284,0,6.3752,4132601195.29,-1.8606,-17.859,-9.4938,sina vFD_FinancialGuideLine,2026-08-11T18:07:55+00:00
600335,2009-03-31,-0.0557,-0.054,-0.054,1.414,1.3625,-3.9587,0,17.8664,1087943277.55,0.089,-38.5786,-206.2701,sina vFD_FinancialGuideLine,2026-08-11T18:08:53+00:00
600373,2009-03-31,-0.0937,-0.0937,-0.0939,0.7578,0.7573,-12.368,0,-18.7651,1000911533.75,0.2565,-82.1248,-1587.46,sina vFD_FinancialGuideLine,2026-08-11T18:09:43+00:00
