security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000006,2002-09-30,0.219,,0,5.4744,4.87,3.61,0,18.839,4648238558.14,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:54:25+00:00
000013,2002-09-30,-0.6972,,0,-5.7183,-6.08,,0,14.4577,950871304.54,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:54:38+00:00
000030,2002-09-30,-0.9073,,,-4.2755,-4.28,,0,30.2167,304050108.45,0,-98.217,,sina vFD_FinancialGuideLine,2026-08-11T16:55:22+00:00
000055,2002-09-30,-0.2175,,,3.2844,3.25,-6.67,0,9.9912,1315100316,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:57:19+00:00
000156,2002-09-30,0.2007,,0,5.2024,5.1581,3.8638,0,27.3841,710849213.79,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:57:45+00:00
000404,2002-09-30,0.0235,,,2.9717,2.48,0.175,0,11.5803,1671132165.15,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:08+00:00
000405,2002-09-30,-0.0713,,0,0.0499,0.05,-143.0503,0,27.5183,419288650.34,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:11+00:00
000410,2002-09-30,0.0152,,0,2.7653,2.63,0.6646,0,22.8063,3957520829.37,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:34+00:00
000412,2002-09-30,-0.1167,,,0.18,0.169,-68.78,0,17.0784,597307190.72,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:38+00:00
000418,2002-09-30,0.0786,,0,5.7513,5.48,1.16,0,21.8096,3647446290.08,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:58:52+00:00
000430,2002-09-30,0.0866,,,1.2865,1.21,6.69,0,60.0379,356210192.38,0,6.2871,,sina vFD_FinancialGuideLine,2026-08-11T16:59:07+00:00
000517,2002-09-30,0.2554,,,5.6573,5.49,4.16,0,18.2962,1160280313.42,0,,,sina vFD_FinancialGuideLine,2026-08-11T16:59:55+00:00
000526,2002-09-30,-0.0991,,0,2.1723,1.934,-2.71,0,62.7597,535376381.4,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:00:15+00:00
000537,2002-09-30,0.0548,,,2.1301,2.12,2.71,0,36.8475,1541039975.09,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:00:24+00:00
000552,2002-09-30,-0.1669,,0,1.0969,1.1,-15.21,0,-14.6587,409104872.57,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:00:48+00:00
000553,2002-09-30,-0.0779,,0,3.3139,3.2,-2.51,-2.51,12.0187,1650180383.58,0,-9.0687,-259.6709,sina vFD_FinancialGuideLine,2026-08-11T17:00:55+00:00
000555,2002-09-30,-0.1634,,,1.035,1.032,-15.7,,25.1652,263306961.82,,,,sina vFD_FinancialGuideLine,2026-08-11T17:01:00+00:00
000558,2002-09-30,-0.1606,,0,1.2633,1.26,-12.71,0,-89.4839,363617430.67,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:01:14+00:00
000566,2002-09-30,0.0482,,0,-1.1803,-1.18,,0,51.4851,413492244.72,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:01:36+00:00
000571,2002-09-30,-0.004,,,1.1582,1.14,-0.5,0,34.9346,1082627797.92,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:01:41+00:00
000611,2002-09-30,0.079,,,2.0555,1.499,5.08,0,32.4698,658752038.08,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:03:58+00:00
000621,2002-09-30,-0.3346,,,1.9673,1.8,-18.69,,27.3572,565178447.13,,,,sina vFD_FinancialGuideLine,2026-08-11T17:04:25+00:00
000662,2002-09-30,0.2261,,,2.017,1.5551,10.25,0,56.8184,442693245.49,0,357.2443,,sina vFD_FinancialGuideLine,2026-08-11T17:05:59+00:00
000670,2002-09-30,-0.1604,,,4.0813,3.865,-4.05,0,8.0949,1984078906.03,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:06:51+00:00
000672,2002-09-30,0.0331,,,1.8331,1.72,1.59,0,15.3064,531560668.22,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:07:24+00:00
000676,2002-09-30,0.1761,,,1.4387,1.25,7.6,,27.7658,985550013.73,,,,sina vFD_FinancialGuideLine,2026-08-11T17:08:00+00:00
000692,2002-09-30,0.0774,,0,4.3198,4.32,1.79,0,26.196,1872224311.01,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:09:18+00:00
000708,2002-09-30,0.0279,,,3.4783,3.48,0.803,0.803,12.8143,3862618729.51,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:09:53+00:00
000730,2002-09-30,0.0008,,0,1.1084,1.03,0.497,0.497,24.8321,1392693400,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:10:33+00:00
000769,2002-09-30,0.0256,,,2.6381,2.52,0.66,0,43.0534,871308118.6,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:12:30+00:00
000796,2002-09-30,0.1221,,0,4.4837,4.25,2.8,0,13.4563,936994674.87,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:13:10+00:00
000803,2002-09-30,-0.0735,,0,1.3886,1.386,-5.31,0,6.0954,273180079.07,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:14:11+00:00
000809,2002-09-30,-0.2809,,,1.1774,1.12,-24.69,0,-3.0418,408451785.98,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:15:06+00:00
000816,2002-09-30,0.1184,,,4.5594,4.334,2.66,0,18.8934,2049881972.73,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:15:49+00:00
000832,2002-09-30,0.1094,,,3.8448,3.62,2.41,0,7.7355,1751572196.89,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:16:10+00:00
000886,2002-09-30,0.0264,,,2.565,2.55,1.04,0,40.3253,5680107510.74,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:17:17+00:00
000887,2002-09-30,0.0495,,,2.6981,2.5996,1.9,0,10.7047,1779564537.7,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:17:20+00:00
000918,2002-09-30,0.0073,,0,4.6742,3.873,0.37,0,33.2466,2024751512.4,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:18:55+00:00
000931,2002-09-30,-0.0569,,0,3.5917,2.4773,-2,0,23.1354,10425191310.68,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:19:30+00:00
000980,2002-09-30,-0.1622,,0,2.9158,2.92,-5.56,0,13.2815,1025706197.01,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:20:53+00:00
200030,2002-09-30,-0.9073,,,-4.2755,-4.28,,0,30.2167,304050108.45,0,-98.217,,sina vFD_FinancialGuideLine,2026-08-11T17:32:56+00:00
200055,2002-09-30,-0.2175,,,3.2844,3.25,-6.67,0,9.9912,1315100316,0,,,sina vFD_FinancialGuideLine,2026-08-11T17:33:22+00:00
200553,2002-09-30,-0.0779,,0,3.3139,3.2,-2.51,-2.51,12.0187,1650180383.58,0,-9.0687,-259.6709,sina vFD_FinancialGuideLine,2026-08-11T17:33:51+00:00
600054,2002-09-30,0.1442,,,2.5788,2.55,5.4,0,42.5377,1092354011.58,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:00:51+00:00
600083,2002-09-30,0.0214,,0,0.0777,0.078,27.57,0,32.2131,245579944.76,0,147.653,-56.4031,sina vFD_FinancialGuideLine,2026-08-11T18:01:17+00:00
600086,2002-09-30,0.036,,,1.5863,1.441,2.08,2.08,64.0301,812800114.84,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:01:18+00:00
600090,2002-09-30,0.0241,,,1.7459,1.504,1.055,0,26.6052,2062176915.26,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:01:24+00:00
600136,2002-09-30,0.0612,,,4.2449,4.03,0.12,0,15.8934,831525010.3,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:02:58+00:00
600137,2002-09-30,-1.2469,,,2.963,1.195,-101.746,0,-22.6208,662422190.79,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:03:40+00:00
600159,2002-09-30,-0.271,,,2.0637,2.03,-13.24,0,7.5206,1027898924.16,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:04:27+00:00
600203,2002-09-30,-0.0012,,0,2.5951,2.32,0.28,0,5.2959,1700263008.28,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:06:17+00:00
600358,2002-09-30,0.0801,,,2.5011,1.98,2.04,0,48.9072,624141251.66,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:09:24+00:00
600385,2002-09-30,-0.0005,,,1.5123,1.39,0.79,0,22.9044,410259083.69,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:09:53+00:00
600604,2002-09-30,0.0086,,,1.239,1.206,0.64,0,21.685,1428350195.71,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:13:17+00:00
600613,2002-09-30,-0.1823,,,1.5205,1.458,-12.23,0,22.0419,357699576.56,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:13:47+00:00
600647,2002-09-30,-0.0607,,0,-0.3933,-0.39,,0,21.1761,82534309.98,0,36.113,,sina vFD_FinancialGuideLine,2026-08-11T18:14:41+00:00
600672,2002-09-30,0.0461,,,1.6345,1.46,2.42,0,29.4445,1315863359.22,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:16:05+00:00
600696,2002-09-30,0.0963,,,1.443,1.44,6.68,0,76.1721,816836510.63,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:17:04+00:00
600703,2002-09-30,0.0794,,0,1.4583,1.4,5.68,0,10.2089,595787587.13,0,18.6282,-59.6601,sina vFD_FinancialGuideLine,2026-08-11T18:17:57+00:00
600709,2002-09-30,-0.0208,,0,-0.2231,-0.15,,0,-83.5943,1021003312.71,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:18:18+00:00
600721,2002-09-30,0.0848,,0,1.9218,1.29,2.46,0,21.0065,550930035.06,0,283.4306,103.3661,sina vFD_FinancialGuideLine,2026-08-11T18:18:51+00:00
600745,2002-09-30,0.0672,,,1.086,1.1,5.99,6.06,29.3062,338739547.27,0,834.4944,,sina vFD_FinancialGuideLine,2026-08-11T18:19:59+00:00
600752,2002-09-30,0.0054,,,2.9198,2.9,0.15,0,50.8841,1421732272.72,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:20:12+00:00
600758,2002-09-30,-0.0748,,,1.6718,1.53,-4.8,0,9.2867,1154903718.4,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:20:33+00:00
600762,2002-09-30,0.1908,,0,2.3768,2.38,8.03,0,50.3061,607090128.2,0,15.1754,15.4289,sina vFD_FinancialGuideLine,2026-08-11T18:20:56+00:00
600788,2002-09-30,0.1306,,0,4.854,4.82,2.54,0,37.7909,1996430000.67,0,24.8973,-47.4577,sina vFD_FinancialGuideLine,2026-08-11T18:22:04+00:00
600799,2002-09-30,0.0343,,,1.8774,1.714,0.88,0,87.4115,1471498307.35,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:22:09+00:00
600816,2002-09-30,0.012,,,1.2939,1.2939,0.93,,13.6849,1873724402.87,,,,sina vFD_FinancialGuideLine,2026-08-11T18:22:57+00:00
600818,2002-09-30,0.2218,,,0.6362,0.51,43.54,0,13.1258,529354737.97,0,64.6698,387.9385,sina vFD_FinancialGuideLine,2026-08-11T18:23:30+00:00
600821,2002-09-30,-0.0129,,0,2.2661,2.27,-0.57,0,8.3991,1359160999.58,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:23:31+00:00
600844,2002-09-30,0.0216,,,2.0806,2,1.019,1.019,23.4598,1698503303.88,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:24:03+00:00
600852,2002-09-30,0.0061,,,1.627,1.58,0.285,0,25.9108,1127149342.73,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:24:11+00:00
600878,2002-09-30,-0.1667,,,1.5673,1.566,-10.64,0,-80.3859,776039654.58,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:24:53+00:00
900902,2002-09-30,0.0086,,,1.239,1.206,0.64,0,21.685,1428350195.71,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:41:30+00:00
900904,2002-09-30,-0.1823,,,1.5205,1.458,-12.23,0,22.0419,357699576.56,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:41:45+00:00
900915,2002-09-30,0.2218,,,0.6362,0.51,43.54,0,13.1258,529354737.97,0,64.6698,387.9385,sina vFD_FinancialGuideLine,2026-08-11T18:42:13+00:00
900921,2002-09-30,0.0216,,,2.0806,2,1.019,1.019,23.4598,1698503303.88,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:42:18+00:00
900942,2002-09-30,0.1442,,,2.5788,2.55,5.4,0,42.5377,1092354011.58,0,,,sina vFD_FinancialGuideLine,2026-08-11T18:42:37+00:00
