security_code,report_date,eps_diluted,eps_weighted,eps_deducted,bps_before_adj,bps_after_adj,roe,roe_weighted,gross_margin,total_assets,op_cashflow_ps,revenue_yoy,netprofit_yoy,source,retrieved_at_utc
000005,2007-12-31,0.0846,0.08,0.04,0.8207,0.82,10.31,10.39,62.9122,1457023884.59,0.0034,-9.5865,,sina vFD_FinancialGuideLine,2026-08-11T16:54:01+00:00
000030,2007-12-31,-0.0765,-0.0765,-0.0845,-5.6806,-5.68,1.35,1.36,,27154777.79,-0.011,42.8896,-218.3007,sina vFD_FinancialGuideLine,2026-08-11T16:55:30+00:00
000035,2007-12-31,0.7865,0.79,0.32,-8.1389,-8.14,,,62.6422,475219926.07,-0.0027,-70.265,291.672,sina vFD_FinancialGuideLine,2026-08-11T16:55:49+00:00
000040,2007-12-31,0.1471,0.16,-0.14,2.3789,2.122,7.72,7.39,41.7798,2227238786.66,0.1312,-15.7997,1333.7678,sina vFD_FinancialGuideLine,2026-08-11T16:56:00+00:00
000048,2007-12-31,0.0768,0.062,-0.121,-0.4565,-0.604,,0,14.1002,1131156101.45,0.3518,15.047,,sina vFD_FinancialGuideLine,2026-08-11T16:56:38+00:00
000338,2007-12-31,5.3742,4.42,4.5,18.0688,12.26,31.65,41.02,23.6103,22422663295.68,4.4233,312.6866,274.9566,sina vFD_FinancialGuideLine,2026-08-11T16:57:57+00:00
000403,2007-12-31,0.354,0.16,-0.17,0.0469,-0.88,,,25.3257,1659493044.93,0.4489,-5.9045,,sina vFD_FinancialGuideLine,2026-08-11T16:57:59+00:00
000503,2007-12-31,0.0035,0.0049,-0.0089,1.8233,1.7856,0.27,0.26,69.2738,1640635118.08,-0.0381,3.1603,,sina vFD_FinancialGuideLine,2026-08-11T16:59:16+00:00
000507,2007-12-31,0.4087,0.4084,0.4027,3.3352,3.3349,12.24,13.01,13.8423,2601462904.81,1.0239,207.2029,5.9384,sina vFD_FinancialGuideLine,2026-08-11T16:59:36+00:00
000555,2007-12-31,0.0369,0.04,-0.07,-1.3876,-1.39,,,10.0004,30819044.86,0.0001,946.9752,,sina vFD_FinancialGuideLine,2026-08-11T17:01:08+00:00
000558,2007-12-31,0.4774,0.4547,-0.0324,1.6354,1.5522,28.39,34.16,29.7668,1959637528.86,-0.4044,-9.6283,27.2551,sina vFD_FinancialGuideLine,2026-08-11T17:01:20+00:00
000584,2007-12-31,0.9343,0.6592,0.4745,3.0293,2.266,29.1,38.41,37.3915,2226680779.05,1.0842,158.8577,,sina vFD_FinancialGuideLine,2026-08-11T17:01:53+00:00
000595,2007-12-31,0.1891,0.19,0.06,1.8737,1.85,10.32,10.56,26.4597,928889094.03,0.128,6.2935,133.3797,sina vFD_FinancialGuideLine,2026-08-11T17:02:22+00:00
000598,2007-12-31,0.3137,0.2633,0.2511,2.5596,2.22,11.87,11.37,15.2016,1776224825.99,1.4592,78.222,418.1118,sina vFD_FinancialGuideLine,2026-08-11T17:02:47+00:00
000603,2007-12-31,0.0427,0.04,0.01,0.5437,0.54,7.01,7.82,65.9279,164672693.65,0.0092,78.1878,371.9662,sina vFD_FinancialGuideLine,2026-08-11T17:03:03+00:00
000605,2007-12-31,0.0297,0.0374,-0.6901,0.6131,0.57,6.58,6.81,25.169,301148364.53,0.0256,30.5304,,sina vFD_FinancialGuideLine,2026-08-11T17:03:13+00:00
000609,2007-12-31,0.9537,0.95,0.95,4.49,4.49,21.24,24.03,62.4534,1129479955.71,2.7174,122.2318,315.6389,sina vFD_FinancialGuideLine,2026-08-11T17:03:47+00:00
000632,2007-12-31,0.0629,0.1105,0.0321,1.6766,1.2221,9.04,9.47,10.2011,3335437572.92,-0.2397,-6.6625,-72.0328,sina vFD_FinancialGuideLine,2026-08-11T17:04:46+00:00
000633,2007-12-31,0.6893,0.5845,-0.2413,0.5056,0.2694,216.94,170.92,10.4269,658784539.83,-0.0649,4.7303,221.8234,sina vFD_FinancialGuideLine,2026-08-11T17:04:51+00:00
000656,2007-12-31,0.067,0.08,-0.027,1.6523,1.639,4.77,4.89,13.5555,462345437.49,-0.0226,-60.3414,149.8648,sina vFD_FinancialGuideLine,2026-08-11T17:05:09+00:00
000658,2007-12-31,,,,,,,,,,,,,sina vFD_FinancialGuideLine,2026-08-11T17:05:35+00:00
000662,2007-12-31,0.353,0.3235,0.2773,4.2589,3.8293,8.45,8.92,35.9742,1381286389.24,0.2596,9.7322,-18.5161,sina vFD_FinancialGuideLine,2026-08-11T17:06:08+00:00
000670,2007-12-31,0.2625,0.26,-0.73,0.7348,0.73,35.72,43.49,3.8726,200017764.18,0.6623,8.2179,,sina vFD_FinancialGuideLine,2026-08-11T17:06:58+00:00
000672,2007-12-31,0.1412,0.1412,-0.1463,0.031,0.031,454.86,0,0.0893,138358553.02,0.0425,-0.6352,,sina vFD_FinancialGuideLine,2026-08-11T17:07:31+00:00
000676,2007-12-31,0.1366,0.1018,0.078,1.7978,1.49,6.83,6.93,20.4992,1517683776.89,0.2263,7.6836,8.5588,sina vFD_FinancialGuideLine,2026-08-11T17:08:08+00:00
000686,2007-12-31,1.9164,2.36,2.35,3.6857,3.68,52.09,77.85,65.8824,13410393789.66,11.6983,,1205.7237,sina vFD_FinancialGuideLine,2026-08-11T17:08:24+00:00
000688,2007-12-31,3.0691,3.0703,-0.3287,-0.4976,-0.4976,,,23.4244,1408532.03,-0.0102,-34.6356,,sina vFD_FinancialGuideLine,2026-08-11T17:08:35+00:00
000691,2007-12-31,0.0293,0.0753,-0.0624,1.2894,1.2062,6.24,5.67,-0.0817,663567310.36,0.6536,-23.0503,,sina vFD_FinancialGuideLine,2026-08-11T17:09:04+00:00
000718,2007-12-31,0.4591,0.44,0.43,1.6495,1.59,27.25,30.58,35.8617,3496107837.23,-0.6633,19.5695,173.6121,sina vFD_FinancialGuideLine,2026-08-11T17:10:13+00:00
000719,2007-12-31,-1.0163,-1.02,-1.02,-1.4354,-1.44,,0,28.3404,370808774.05,0.01,-99.3203,,sina vFD_FinancialGuideLine,2026-08-11T17:10:19+00:00
000725,2007-12-31,0.3124,0.24,0.23,1.9228,1.59,15.12,16.33,17.0681,13381274861,0.7982,26.3673,,sina vFD_FinancialGuideLine,2026-08-11T17:10:23+00:00
000728,2007-12-31,1.5599,1.64,1.56,3.5637,3.53,44.11,60.72,76.9664,18944187794.06,5.1077,-100,312.7765,sina vFD_FinancialGuideLine,2026-08-11T17:10:29+00:00
000736,2007-12-31,0.1633,0.16,0.16,-1.4793,-1.48,5.94,,61.7644,180626458.5,0.0019,21.0993,114.5967,sina vFD_FinancialGuideLine,2026-08-11T17:10:41+00:00
000738,2007-12-31,0.0074,0.0086,-0.0019,1.1802,1.1684,0.74,0.74,8.1973,625267518.55,-0.0266,-18.6198,-74.2309,sina vFD_FinancialGuideLine,2026-08-11T17:11:06+00:00
000750,2007-12-31,-0.1527,-0.1468,-0.3,1.3405,1.2945,-11.34,-10.72,13.207,568789571.69,-0.0403,2.1543,,sina vFD_FinancialGuideLine,2026-08-11T17:11:18+00:00
000753,2007-12-31,-0.0377,-0.043,-0.045,1.3765,1.34,-3.23,-3.07,13.1158,1278270580.82,0.0306,15.5815,-148.5769,sina vFD_FinancialGuideLine,2026-08-11T17:11:35+00:00
000766,2007-12-31,0.0419,0.04,0.03,1.1957,1.2,3.51,3.45,55.7169,809427666.09,0.0222,7.0958,,sina vFD_FinancialGuideLine,2026-08-11T17:12:02+00:00
000783,2007-12-31,1.4126,1.64,1.65,3.525,3.53,40.04,59.27,68.5073,25221209128.32,6.5671,-100,345.9065,sina vFD_FinancialGuideLine,2026-08-11T17:12:51+00:00
