BASE|2009-11-01|0.267644|0.676026|0.528121|0.395907|0.944981|4.625638|0.384443|0.389247|0.961428|0.113095|0.422252|0.389247|0.013986|0.249735|0.812500|-0.449324|16.000000
BASE|2010-05-01|0.290334|0.558506|0.631039|0.519841|0.962927|4.004091|0.376068|0.368392|0.956359|0.062112|0.404287|0.372049|0.000000|0.250441|0.866667|-0.392891|15.000000
BASE|2010-11-01|0.323363|0.516173|0.758715|0.626462|0.988404|4.251168|0.368244|0.339461|0.973738|0.000000|0.390258|0.355743|0.000000|0.248514|0.866667|-0.192049|15.000000
BASE|2011-05-01|0.305861|0.550048|0.687801|0.556061|0.946704|4.203178|0.384779|0.368619|0.959343|0.020134|0.413011|0.372204|0.000000|0.242655|0.928571|-0.176461|14.000000
BASE|2011-11-01|0.292437|0.591301|0.665805|0.494565|0.962456|4.346334|0.338093|0.378608|0.828491|0.027972|0.397992|0.426552|0.000000|0.225298|0.857143|-0.246210|14.000000
BASE|2012-05-01|0.313793|0.604410|0.680386|0.519172|0.972725|4.605758|0.405125|0.381562|1.018108|0.036496|0.437403|0.385479|0.000000|0.254287|0.846154|-0.223042|13.000000
BASE|2012-11-01|0.348503|0.525611|0.815316|0.663043|0.989276|4.526388|0.402960|0.336128|1.082407|0.007634|0.430418|0.368830|0.000000|0.250256|0.846154|-0.175328|13.000000
BASE|2013-05-01|0.345214|0.577581|0.768376|0.597690|0.992823|4.521545|0.411817|0.338039|1.107052|0.000000|0.438551|0.375680|0.000000|0.321743|0.916667|-0.177519|12.000000
BASE|2013-11-01|0.348606|0.553917|0.813825|0.629347|0.975970|4.169552|0.367073|0.351650|0.994383|0.000000|0.428157|0.413122|0.000000|0.358476|0.833333|-0.233383|12.000000
BASE|2014-05-01|0.358541|0.583054|0.827719|0.614936|0.982568|4.532211|0.383066|0.339526|0.996946|0.000000|0.441455|0.432610|0.000000|0.253129|0.818182|-0.255012|11.000000
BASE|2014-11-01|0.418751|0.481477|1.016474|0.869722|0.983059|4.228376|0.423084|0.348524|1.155569|0.000000|0.439577|0.352587|0.000000|0.261909|0.909091|-0.232385|11.000000
BASE|2015-05-01|0.334041|0.667153|0.747062|0.500696|0.926095|4.595312|0.414636|0.358937|1.194628|0.000000|0.440535|0.366179|0.000000|0.375783|0.800000|-0.275993|10.000000
BASE|2015-11-01|0.390468|0.428693|0.969593|0.910833|0.986578|4.618678|0.420249|0.343133|1.206029|0.000000|0.437494|0.343133|0.000000|0.389612|0.900000|-0.251795|10.000000
BASE|2016-05-01|0.496264|0.463939|1.275353|1.069674|0.993773|4.550907|0.473204|0.339800|1.184861|0.000000|0.499911|0.339800|0.000000|0.584967|0.888889|-0.276618|9.000000
BASE|2016-11-01|0.430244|0.406592|1.106390|1.058170|0.997333|4.310039|0.429255|0.341759|1.244782|0.000000|0.464459|0.341759|0.000000|0.594462|0.888889|-0.311117|9.000000
BASE|2017-05-01|0.440666|0.419930|1.086641|1.049381|0.997030|4.359417|0.422313|0.343461|1.229583|0.000000|0.441335|0.355230|0.000000|0.428264|0.875000|-0.300138|8.000000
BASE|2017-11-01|0.354816|0.541986|0.748469|0.654658|0.902464|4.970107|0.457179|0.362873|1.264177|0.000000|0.487461|0.404984|0.000000|0.554000|0.875000|-0.510254|8.000000
BASE|2018-05-01|0.380651|0.525945|0.787795|0.723748|0.953625|5.028918|0.493413|0.363080|1.330358|0.000000|0.499556|0.405813|0.000000|0.675969|1.000000|0.176621|7.000000
BASE|2018-11-01|0.503489|0.356829|1.210110|1.411011|0.990876|4.705080|0.458634|0.347651|1.319236|0.000000|0.468377|0.347651|0.000000|0.579569|1.000000|0.176965|7.000000
BASE|2019-05-01|0.359407|0.391446|0.797480|0.918153|0.967910|7.204516|0.438548|0.391446|1.160291|0.000000|0.410506|0.391446|0.000000|0.388420|0.833333|-0.046107|6.000000
