M500s40b|2012-11-01|-0.159575|0.985804|-0.324054|-0.161873|0.951835|12.047074|-0.225170|0.782224|-0.276495|0.778626|-0.252057|0.898437|0.878505|-0.222629|0.307692|-0.597377|13.000000
M500s40b|2013-11-01|-0.183210|0.981978|-0.367142|-0.186573|0.949565|12.475615|-0.243598|0.814890|-0.303189|0.848739|-0.268371|0.898965|1.000000|-0.227578|0.250000|-0.521981|12.000000
M500s40b|2014-11-01|-0.154745|0.971487|-0.306712|-0.159287|0.942025|11.864592|-0.221847|0.789200|-0.280441|0.953271|-0.242961|0.874938|1.000000|-0.302023|0.181818|-0.492540|11.000000
M500s40b|2015-11-01|-0.340580|0.993065|-0.626326|-0.342958|0.902003|17.324521|-0.330919|0.851789|-0.397945|1.000000|-0.346521|0.917565|1.000000|-0.284672|0.000000|-0.790021|10.000000
M500s40b|2016-11-01|-0.343405|0.988244|-0.539896|-0.347490|0.935805|13.565808|-0.325918|0.890951|-0.381212|1.000000|-0.361504|0.948204|1.000000|-0.247120|0.222222|-0.667463|9.000000
M500s40b|2017-11-01|-0.277829|0.964468|-0.501943|-0.288065|0.945992|20.506388|-0.249249|0.820102|-0.303776|1.000000|-0.278713|0.896092|1.000000|-0.223744|0.125000|-0.526051|8.000000
M500s40b|2018-11-01|-0.187833|0.909938|-0.351571|-0.206424|0.976284|12.233078|-0.175003|0.800909|-0.223420|0.810345|-0.151448|0.875786|1.000000|-0.112918|0.428571|-0.577914|7.000000
M500s40b|2019-11-01|-0.025842|0.787759|-0.102133|-0.032804|0.968958|5.453716|-0.004384|0.724360|-0.006086|0.521739|0.011229|0.787759|0.409091|-0.031248|0.500000|-0.277794|6.000000
M500s40b|2020-11-01|-0.187156|0.863628|-0.389964|-0.216709|0.964012|14.005109|-0.241724|0.747344|-0.320545|0.970588|-0.194270|0.863628|1.000000|-0.073760|0.200000|-0.452532|5.000000
S1000s30b|2009-11-01|-0.188636|0.996258|-0.340585|-0.189345|0.917867|8.429201|-0.076319|0.886988|-0.098570|0.607143|-0.225159|0.949914|0.769231|-0.128639|0.437500|-0.844594|16.000000
S1000s30b|2010-11-01|-0.228779|0.995851|-0.401651|-0.229732|0.909902|14.988423|-0.102924|0.899965|-0.121793|0.647436|-0.273556|0.922541|0.778626|-0.206002|0.400000|-0.870454|15.000000
S1000s30b|2011-11-01|-0.234389|0.992941|-0.375089|-0.236055|0.903975|21.285696|-0.059892|0.879478|-0.081783|0.608392|-0.238468|0.938558|0.722689|-0.054480|0.285714|-0.838732|14.000000
S1000s30b|2012-11-01|0.075327|0.800388|0.092469|0.094113|0.977669|9.107276|0.135250|0.619153|0.246584|0.312977|0.085633|0.706202|0.429907|0.110275|0.769231|-0.559843|13.000000
S1000s30b|2013-11-01|0.081066|0.791423|0.106721|0.102431|0.983669|8.323435|0.103101|0.610151|0.208264|0.344538|0.025312|0.685776|0.484211|0.174539|0.666667|-0.564329|12.000000
S1000s30b|2014-11-01|-0.147328|0.986208|-0.296780|-0.149388|0.922834|11.650257|-0.106493|0.793679|-0.138208|0.672897|-0.261702|0.933133|0.614458|0.025219|0.545455|-0.785308|11.000000
S1000s30b|2015-11-01|-0.203217|0.970828|-0.373099|-0.209323|0.922160|14.720397|-0.111827|0.739792|-0.151160|0.631579|-0.240630|0.885113|0.600000|-0.053135|0.500000|-0.837710|10.000000
S1000s30b|2016-11-01|-0.175504|0.965118|-0.331019|-0.181847|0.939435|18.101328|-0.069857|0.697547|-0.094104|0.566265|0.010394|0.839682|0.482759|-0.001012|0.444444|-0.786696|9.000000
S1000s30b|2017-11-01|-0.172458|0.940515|-0.326790|-0.183365|0.947265|21.567342|-0.035416|0.678279|-0.048191|0.514286|0.018795|0.778350|0.456522|0.015740|0.500000|-0.746203|8.000000
S1000s30b|2018-11-01|0.082266|0.685577|0.110958|0.119996|0.991261|10.431926|0.215194|0.536352|0.393896|0.017241|0.240737|0.546379|0.000000|0.185575|0.857143|-0.251356|7.000000
S1000s30b|2019-11-01|0.143678|0.578147|0.259303|0.248514|0.992973|8.928425|0.248356|0.555237|0.501609|0.000000|0.290608|0.578147|0.000000|0.277038|0.833333|-0.300963|6.000000
S1000s30b|2020-11-01|0.133489|0.519420|0.242826|0.256997|0.987966|9.109671|0.231854|0.519420|0.530746|0.029412|0.251447|0.519420|0.000000|0.394211|0.800000|-0.253248|5.000000
