策略,期末资产,滚动3年Calmar中位,滚动3年Calmar_P10,滚动3年Calmar_P90,滚动3年Sharpe中位,滚动3年回撤中位,滚动3年年化中位,滚动3年年化P25,滚动3年为负的窗口占比,滚动窗口数,滚动5年年化中位,滚动5年年化P25,滚动5年年化P10,滚动5年年化最差,滚动5年回撤中位,滚动5年Calmar中位,滚动5年Sharpe中位,滚动5年为负的窗口占比,滚动5年窗口数,互不重叠5年块中位,互不重叠5年块数,滚动10年年化中位,滚动10年年化P10,滚动10年回撤中位,滚动10年为负的窗口占比,滚动10年窗口数,逐年收益中位,逐年收益均值,逐年最差,逐年最好,逐年为正比例,完整自然年数,总收益,年化,年化波动,最大回撤,回撤区间,Calmar,Sharpe,强平次数,最低担保比例,平均仓位,周期数,持仓数中位,持仓数P25,单票权重中位,单票权重P90,单票权重最大,前三权重中位,前三权重P90,前三权重最大,单票超60%天数占比,单票超100%天数占比,胜率,盈亏比,平均持有天数,买入笔数,卖出笔数,年均换手,前五赢家,前五赢家盈亏,前五赢家占正贡献,累计手续费,手续费占初始本金,基准年化
trend_x5_w-0.0454_x1c_dtax_sma20_swap_corr1_tranche_slmin_gs1.1u_ma60stop_addma_swk20_cap0.6_sp_lot100_lrc2_C100_G110U,193283984.82166666,0.9133738965558778,0.1195789484383917,1.6204814562077559,0.7466436344313079,0.4333289217068689,0.36363272955062853,0.2147352463140637,0.04964539007092199,141,0.36050174244082567,0.2381169471491429,0.11980648676338634,0.03029438577466781,0.4734888769271023,0.784865922208182,0.7091041260291185,0.0,117,0.5311641410487882,2,0.3139289219095416,0.24296664083183406,0.7577683779185734,0.0,57,0.35941290747231125,0.42497447172663,-0.3354867487376463,1.8725377972884822,0.7857142857142857,14,63.42799494055555,0.3259066938790194,0.46473989927415404,0.7577683779185734,2015-06-09~2016-02-03,0.43008748237055616,0.6344423931311404,0,1.8415798864458781,1.6466782647512668,242,6,5,0.6602162827351136,1.065532273548901,1.3398209451389858,1.4337062543325576,1.6323333275713334,1.7976517300970545,0.7359977483816493,0.12440191387559808,0.3347107438016529,10.704918322394873,148.5785123966942,1722,476,5.841898522025074,688516/000933/002128/601328/600919,153609398.06,0.687713182641948,885921.1172440003,0.29530703908133343,3.84%（同期超额 +28.75%）
