date,signal_day,observed_on,spread,percentile,cap,exposure,debt,cash,equity,constraint_equity,active_sells,unresolved
2016-05-04,2016-05-03,2016-04-29,0.05942622261484099,0.48333333333333334,,0.14852658265024266,0.0,2553240.73988658,2998614.73988658,2998614.73988658,0,False
2016-05-05,2016-05-04,2016-04-29,0.05942622261484099,0.48333333333333334,,0.3462267824226216,0.0,1957410.25674219,2994020.25674219,2994020.25674219,0,False
2016-05-06,2016-05-05,2016-04-29,0.05942622261484099,0.48333333333333334,,0.4852534095249203,0.0,1520549.1532090502,2953976.15320905,2953976.15320905,0,False
2016-05-09,2016-05-06,2016-04-29,0.05942622261484099,0.48333333333333334,,0.6787501748845803,0.0,938876.5692622804,2922574.56926228,2922574.56926228,0,False
2016-05-10,2016-05-09,2016-04-29,0.05942622261484099,0.48333333333333334,,0.4005003834225638,0.0,1737042.8627659804,2897487.8627659804,2897487.8627659804,0,False
2016-05-11,2016-05-10,2016-04-29,0.05942622261484099,0.48333333333333334,,0.45558269375472127,0.0,1590984.9831663305,2922362.9831663305,2922362.9831663305,0,False
2016-05-12,2016-05-11,2016-04-29,0.05942622261484099,0.48333333333333334,,0.50425862401668,0.0,1446645.4315619706,2918145.4315619706,2918145.4315619706,0,False
2016-05-13,2016-05-12,2016-04-29,0.05942622261484099,0.48333333333333334,,0.5517152713099314,0.0,1301610.7244989206,2903535.7244989206,2903535.7244989206,0,False
2016-05-16,2016-05-13,2016-04-29,0.05942622261484099,0.48333333333333334,,0.6037583980138554,0.0,1156234.9599236706,2918004.9599236706,2918004.9599236706,0,False
2016-05-17,2016-05-16,2016-04-29,0.05942622261484099,0.48333333333333334,,0.6535599751910744,0.0,1010518.1378362207,2916863.1378362207,2916863.1378362207,0,False
2016-05-18,2016-05-17,2016-04-29,0.05942622261484099,0.48333333333333334,,0.7011816463919317,0.0,865995.0170414707,2898065.017041471,2898065.017041471,0,False
2016-05-19,2016-05-18,2016-04-29,0.05942622261484099,0.48333333333333334,,0.8021308394656226,0.0,575277.5936421908,2907363.593642191,2907363.593642191,0,False
2016-05-20,2016-05-19,2016-04-29,0.05942622261484099,0.48333333333333334,,0.8546771442115207,0.0,424358.1674609808,2920106.167460981,2920106.167460981,0,False
2016-05-23,2016-05-20,2016-04-29,0.05942622261484099,0.48333333333333334,,0.9047508752064485,0.0,278305.30341298087,2921867.303412981,2921867.303412981,0,False
2016-05-24,2016-05-23,2016-04-29,0.05942622261484099,0.48333333333333334,,0.9541183581312196,0.0,133277.61812224088,2904813.618122241,2904813.618122241,0,False
2016-05-25,2016-05-24,2016-04-29,0.05942622261484099,0.48333333333333334,,1.0039845835904666,11589.569515699113,0.0,2908602.430484301,2908602.430484301,0,False
2016-05-26,2016-05-25,2016-04-29,0.05942622261484099,0.48333333333333334,,1.1036034274638071,301225.7481974928,0.0,2907488.2518025073,2907488.2518025073,0,False
2016-05-27,2016-05-26,2016-04-29,0.05942622261484099,0.48333333333333334,,1.2031417809851859,590427.2663493588,0.0,2906478.733650641,2906478.733650641,0,False
2016-05-30,2016-05-27,2016-04-29,0.05942622261484099,0.48333333333333334,,1.3034468246156823,878562.0039427535,0.0,2895274.9960572463,2895274.9960572463,0,False
2016-05-31,2016-05-30,2016-04-29,0.05942622261484099,0.48333333333333334,,1.4082329443203485,1240831.2715848247,0.0,3039517.7284151753,3039517.7284151753,0,False
2016-06-01,2016-05-31,2016-05-31,0.05817716901408451,0.4166666666666667,,1.5094531523998391,1542000.7183139974,0.0,3026776.2816860024,3026776.2816860024,0,False
2016-06-02,2016-06-01,2016-05-31,0.05817716901408451,0.4166666666666667,,1.6011290518813666,1848473.3984203252,0.0,3075002.6015796745,3075002.6015796745,0,False
2016-06-03,2016-06-02,2016-05-31,0.05817716901408451,0.4166666666666667,,1.666151638970113,2079924.7576479563,0.0,3122299.2423520437,3122299.2423520437,0,False
