date,signal_day,observed_on,spread,percentile,cap,exposure,debt,cash,equity,constraint_equity,active_sells,unresolved
2015-05-05,2015-05-04,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.04970940962531489,0.0,2850714.4603968,2999834.4603968,2999834.4603968,0,False
2015-05-06,2015-05-05,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.09836025920486599,0.0,2702024.5813090503,2996789.5813090503,2996789.5813090503,0,False
2015-05-07,2015-05-06,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.1477546216333689,0.0,2553529.9186927504,2996237.9186927504,2996237.9186927504,0,False
2015-05-08,2015-05-07,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.19841406152084884,0.0,2405653.9421244306,3001117.9421244306,3001117.9421244306,0,False
2015-05-11,2015-05-08,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.25508702985231646,0.0,2255819.7941809506,3028299.7941809506,3028299.7941809506,0,False
2015-05-12,2015-05-11,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.30415078621639025,0.0,2106233.9215447507,3026853.9215447507,3026853.9215447507,0,False
2015-05-13,2015-05-12,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.34824974707895956,0.0,1957956.4998223206,3004151.499822321,3004151.499822321,0,False
2015-05-14,2015-05-13,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.395029272410172,0.0,1809247.5996424807,2990636.5996424807,2990636.5996424807,0,False
2015-05-15,2015-05-14,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.44437553679868674,0.0,1660730.9126037608,2988944.912603761,2988944.912603761,0,False
2015-05-18,2015-05-15,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.49284978082001246,0.0,1512854.9360354408,2983050.936035441,2983050.936035441,0,False
2015-05-19,2015-05-18,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.5471608446076547,0.0,1364325.2345652909,3012825.2345652906,3012825.2345652906,0,False
2015-05-20,2015-05-19,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.5959536148763408,0.0,1214142.7003035308,3004958.700303531,3004958.700303531,0,False
2015-05-21,2015-05-20,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6068583874043907,0.0,1190373.7226661309,3027849.7226661304,3027849.7226661304,0,False
2015-05-22,2015-05-21,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.616554083837283,0.0,1180598.8649685308,3078918.864968531,3078918.864968531,0,False
2015-05-25,2015-05-22,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6220926165235497,0.0,1180598.8649685308,3124042.864968531,3124042.864968531,0,False
2015-05-26,2015-05-25,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6276562426781982,0.0,1180598.8649685308,3170722.864968531,3170722.864968531,0,False
2015-05-27,2015-05-26,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6345606647144129,0.0,1180598.8649685308,3230628.864968531,3230628.864968531,0,False
2015-05-28,2015-05-27,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6230314050726513,0.0,1180598.8649685308,3131822.864968531,3131822.864968531,0,False
2015-05-29,2015-05-28,2015-04-30,0.02681063088057902,0.06666666666666667,1.0,0.6275648582991202,0.0,1180598.8649685308,3169944.864968531,3169944.864968531,0,False
2015-06-01,2015-05-29,2015-05-29,0.025245510403916767,0.0,1.0,0.6359633415657613,0.0,1180598.8649685308,3243076.864968531,3243076.864968531,0,False
2015-06-02,2015-06-01,2015-05-29,0.025245510403916767,0.0,1.0,0.6328808819134851,0.0,1180598.8649685308,3215846.864968531,3215846.864968531,0,False
2015-06-03,2015-06-02,2015-05-29,0.025245510403916767,0.0,1.0,0.629474558599746,0.0,1180598.8649685308,3186282.864968531,3186282.864968531,0,False
2015-06-04,2015-06-03,2015-05-29,0.025245510403916767,0.0,1.0,0.6744633809032384,0.0,1023771.9629067009,3144874.962906701,3144874.962906701,0,False
2015-06-05,2015-06-04,2015-05-29,0.025245510403916767,0.0,1.0,0.7369752498489555,0.0,860340.7374492009,3270949.737449201,3270949.737449201,0,False
2015-06-08,2015-06-05,2015-05-29,0.025245510403916767,0.0,1.0,0.7878891862685365,0.0,698461.2326622009,3292907.232662201,3292907.232662201,0,False
2015-06-09,2015-06-08,2015-05-29,0.025245510403916767,0.0,1.0,0.8385169492799842,0.0,534671.6097853209,3311007.609785321,3311007.609785321,0,False
2015-06-10,2015-06-09,2015-05-29,0.025245510403916767,0.0,1.0,0.8877527828218553,0.0,370639.71826182096,3301994.718261821,3301994.718261821,0,False
2015-06-11,2015-06-10,2015-05-29,0.025245510403916767,0.0,1.0,0.9371478160811214,0.0,207158.43729882097,3295962.437298821,3295962.437298821,0,False
2015-06-12,2015-06-11,2015-05-29,0.025245510403916767,0.0,1.0,0.9880021608066987,0.0,40177.275391261006,3348709.275391261,3348709.275391261,0,False
2015-06-15,2015-06-12,2015-05-29,0.025245510403916767,0.0,1.0,0.9999741972783212,0.0,87.83055082101055,3403925.830550821,3403925.830550821,0,False
2015-06-16,2015-06-15,2015-05-29,0.025245510403916767,0.0,1.0,0.9999729061703048,0.0,87.83055082101055,3241717.830550821,3241717.830550821,0,False
2015-06-17,2015-06-16,2015-05-29,0.025245510403916767,0.0,1.0,0.9999730685374605,0.0,87.83055082101055,3261261.830550821,3261261.830550821,0,False
2015-06-18,2015-06-17,2015-05-29,0.025245510403916767,0.0,1.0,0.999971915359838,0.0,87.83055082101055,3127351.830550821,3127351.830550821,0,False
2015-06-19,2015-06-18,2015-05-29,0.025245510403916767,0.0,1.0,0.9989584619369355,0.0,3069.8197254710176,2947390.819725471,2947390.819725471,0,False
2015-06-23,2015-06-19,2015-05-29,0.025245510403916767,0.0,1.0,0.99973833783514,0.0,785.2707305310182,3001086.270730531,3001086.270730531,0,False
2015-06-24,2015-06-23,2015-05-29,0.025245510403916767,0.0,1.0,0.999740847423832,0.0,785.2707305310182,3030148.270730531,3030148.270730531,0,False
2015-06-25,2015-06-24,2015-05-29,0.025245510403916767,0.0,1.0,0.9997283825874054,0.0,785.2707305310182,2891091.270730531,2891091.270730531,0,False
2015-06-26,2015-06-25,2015-05-29,0.025245510403916767,0.0,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-06-29,2015-06-26,2015-05-29,0.025245510403916767,0.0,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-06-30,2015-06-29,2015-05-29,0.025245510403916767,0.0,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-01,2015-06-30,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-02,2015-07-01,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-03,2015-07-02,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-06,2015-07-03,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-07,2015-07-06,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-08,2015-07-07,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-09,2015-07-08,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-10,2015-07-09,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-13,2015-07-10,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-14,2015-07-13,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-15,2015-07-14,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-16,2015-07-15,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-17,2015-07-16,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-20,2015-07-17,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-21,2015-07-20,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-22,2015-07-21,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-23,2015-07-22,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-24,2015-07-23,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-27,2015-07-24,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-28,2015-07-27,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-29,2015-07-28,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-30,2015-07-29,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-07-31,2015-07-30,2015-06-30,0.026097246430788333,0.05,1.0,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-03,2015-07-31,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-04,2015-08-03,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-05,2015-08-04,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-06,2015-08-05,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-07,2015-08-06,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-10,2015-08-07,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-11,2015-08-10,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-12,2015-08-11,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-13,2015-08-12,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-14,2015-08-13,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-17,2015-08-14,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-18,2015-08-17,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
2015-08-19,2015-08-18,2015-07-31,0.0376069001447178,0.2833333333333333,,0.0,0.0,2619704.4226102512,2619704.4226102512,2619704.4226102512,0,False
