security_code,security_name,activation_date,activation_close,activation_ma20,activation_ma60,anchor_date,original_anchor,last_adjusted_anchor,reset_date,reset_close,reset_stop_line
600188,兖矿能源,2013-01-08,17.84,17.455999999999964,17.44233333333331,2013-01-09,17.43283333333331,17.43283333333331,2013-02-26,17.18,17.43283333333331
600188,兖矿能源,2013-09-03,10.57,10.556999999999965,10.284333333333308,2013-09-04,10.238833333333307,10.238833333333307,2013-10-29,10.2,10.238833333333307
600188,兖矿能源,2014-05-16,7.24,6.52899999999996,6.513499999999975,2014-05-19,6.507166666666641,-3.202222222222235,,,
600309,万华化学,2010-08-18,17.49,16.495500000000046,16.455666666666684,2010-08-19,16.433166666666683,16.433166666666683,2010-08-25,16.08,16.334333333333348
600309,万华化学,2010-09-01,16.62,16.51600000000005,16.20566666666668,2010-09-03,16.189333333333348,12.145641025641035,2011-12-13,11.9,12.145641025641035
600309,万华化学,2012-03-06,14.95,14.690000000000044,13.499833333333347,2012-03-07,13.531000000000013,13.531000000000013,2012-03-27,13.4,13.531000000000013
600309,万华化学,2012-05-09,14.83,13.864500000000046,13.84866666666668,2012-05-10,13.858333333333345,13.858333333333345,2012-06-25,13.83,13.858333333333345
600309,万华化学,2012-10-08,14.25,13.156500000000038,13.13283333333334,2012-10-09,13.15583333333334,13.15583333333334,2012-11-12,13.14,13.15583333333334
600309,万华化学,2012-12-20,14.41,13.63500000000004,13.626333333333347,2012-12-21,13.650500000000012,-4.949583333333321,,,
600426,华鲁恒升,2023-07-05,31.41,30.539499999999986,30.507000000000016,2023-07-06,30.45900000000002,30.45900000000002,2023-10-23,30.19,30.45900000000002
600426,华鲁恒升,2024-04-16,27.6,25.96799999999997,25.9405,2024-04-17,25.971833333333333,25.37183333333333,2024-07-23,25.03,25.37183333333333
600426,华鲁恒升,2024-10-22,23.72,23.054499999999983,22.826499999999985,2024-10-23,22.78983333333332,22.48983333333332,2024-11-22,21.97,22.48983333333332
600426,华鲁恒升,2025-03-21,21.51,21.16849999999999,21.10333333333331,2025-03-24,21.093666666666643,21.093666666666643,2025-04-07,20.53,21.093666666666643
600426,华鲁恒升,2025-06-16,22.15,21.237999999999985,21.224666666666643,2025-06-17,21.23166666666664,15.716666666666645,,,
600519,贵州茅台,2014-02-17,149.98,132.62849999999963,132.39400000000072,2014-02-18,132.4526666666674,-154.93845589531622,,,
600566,济川药业,2020-01-14,24.66,23.70999999999998,23.658666666666605,2020-01-15,23.60049999999994,23.60049999999994,2020-02-28,23.2,23.60049999999994
600566,济川药业,2020-05-20,21.55,21.459999999999965,21.415499999999952,2020-05-21,21.375833333333286,21.375833333333286,2020-05-22,21.02,21.325333333333287
600566,济川药业,2020-05-26,21.78,21.458999999999964,21.257833333333284,2020-05-27,21.247333333333284,21.247333333333284,2020-12-16,21.21,21.247333333333284
600566,济川药业,2021-03-12,20.22,20.13599999999999,20.113499999999956,2021-03-15,20.093666666666625,20.093666666666625,2021-03-31,19.97,20.010166666666628
600585,海螺水泥,2012-02-14,17.1,16.850999999999974,16.47366666666666,2012-02-15,16.449499999999993,16.449499999999993,2012-03-15,16.02,16.449499999999993
600585,海螺水泥,2012-05-02,17.7,17.12949999999997,17.058833333333325,2012-05-03,17.064833333333326,17.064833333333326,2012-05-07,16.94,17.064833333333326
600585,海螺水泥,2012-09-26,15.22,14.529999999999973,14.490499999999992,2012-09-27,14.514999999999992,14.264999999999992,2013-06-17,14.2,14.264999999999992
600585,海螺水泥,2013-08-14,16.33,14.932499999999974,14.834333333333324,2013-08-15,14.814333333333325,14.814333333333325,2013-10-25,14.76,14.814333333333325
600585,海螺水泥,2013-11-25,16.69,15.783999999999974,15.733666666666657,2013-11-26,15.748333333333324,15.748333333333324,2014-01-03,15.73,15.748333333333324
600585,海螺水泥,2014-04-09,17.36,15.801499999999974,15.732999999999992,2014-04-10,15.799499999999993,14.799499999999993,2016-01-15,14.75,14.799499999999993
600585,海螺水泥,2016-03-18,16.03,15.186499999999974,15.141499999999999,2016-03-21,15.127999999999998,15.127999999999998,2016-05-09,14.58,15.127999999999998
600585,海螺水泥,2016-07-15,15.68,14.748999999999974,14.707833333333332,2016-07-18,14.687999999999999,0.7980000000000002,,,
600660,福耀玻璃,2010-07-27,10.29,9.507999999999967,9.48416666666666,2010-07-28,9.47516666666666,8.90516666666666,2011-09-06,8.84,8.90516666666666
600660,福耀玻璃,2012-02-02,8.6,8.212999999999969,8.200333333333322,2012-02-03,8.199499999999988,8.199499999999988,2012-03-28,8.09,8.199499999999988
600660,福耀玻璃,2012-05-18,8.77,8.591999999999967,8.568499999999991,2012-05-21,8.569999999999991,8.569999999999991,2012-05-25,8.46,8.568333333333324
600660,福耀玻璃,2012-05-29,8.87,8.749999999999964,8.562833333333323,2012-05-30,8.561499999999992,8.561499999999992,2012-06-04,8.42,8.550333333333324
600660,福耀玻璃,2012-11-22,7.13,7.097499999999966,7.0966666666666525,2012-11-23,7.095666666666652,7.095666666666652,2012-11-27,7.04,7.095666666666652
600660,福耀玻璃,2012-11-30,7.19,7.107999999999965,7.094666666666651,2012-12-03,7.093999999999984,-7.006000000000016,,,
600690,海尔智家,2016-05-18,8.88,8.46899999999999,8.4535,2016-05-19,8.460833333333333,3.5030033333333352,,,
600750,华润江中,2020-05-21,12.4,12.112499999999995,12.108333333333315,2020-05-22,12.090166666666647,3.6549388888888723,,,
600887,伊利股份,2016-04-29,15.03,14.447000000000008,13.992833333333312,2016-05-03,14.02699999999998,4.146999999999981,,,
600897,厦门空港,2011-11-04,14.08,13.711500000000022,13.662999999999993,2011-11-07,13.66166666666666,13.66166666666666,2011-11-18,13.53,13.66166666666666
600897,厦门空港,2012-02-27,13.26,12.748000000000019,12.709833333333336,2012-02-28,12.700333333333337,12.700333333333337,2012-03-30,12.68,12.700333333333337
600897,厦门空港,2012-10-10,12.69,12.50100000000002,12.498999999999993,2012-10-11,12.493166666666662,12.493166666666662,2012-10-15,12.36,12.491499999999993
600897,厦门空港,2012-10-31,12.84,12.52450000000002,12.52183333333333,2012-11-01,12.536166666666661,12.536166666666661,2012-11-14,12.52,12.536166666666661
600897,厦门空港,2012-12-27,12.98,12.523500000000016,12.502666666666666,2012-12-28,12.51333333333333,12.12333333333333,2013-06-24,11.83,12.12333333333333
600897,厦门空港,2013-08-27,13.26,12.317000000000018,12.282666666666664,2013-08-28,12.287166666666664,3.848690476190473,,,
600908,无锡银行,2025-04-02,5.77,5.7275,5.718000000000006,2025-04-03,5.716166666666672,5.716166666666672,2025-04-07,5.31,5.70933333333334
600908,无锡银行,2025-05-21,5.87,5.659500000000001,5.652166666666675,2025-05-22,5.656500000000008,5.326500000000008,2026-06-18,5.32,5.326500000000008
600908,无锡银行,2026-07-30,5.66,5.3655000000000035,5.340333333333339,2026-07-31,5.341833333333339,5.341833333333339,,,
600919,江苏银行,2020-06-30,5.67,5.667199999999999,5.661399999999999,2020-07-01,5.662033333333332,5.414641025641024,2020-12-23,5.41,5.414641025641024
600919,江苏银行,2022-01-28,6.58,6.4855000000000045,6.170499999999997,2022-02-07,6.178499999999996,6.178499999999996,2022-03-15,6.02,6.178499999999996
600919,江苏银行,2022-04-13,7.32,6.840500000000004,6.769333333333329,2022-04-14,6.78333333333333,6.78333333333333,2022-05-09,6.71,6.78333333333333
600919,江苏银行,2022-07-01,7.18,6.725500000000004,6.719999999999995,2022-07-04,6.725166666666663,4.679766666666663,,,
600926,杭州银行,2024-04-22,12.54,11.418500000000003,11.067166666666688,2024-04-23,11.100666666666688,9.27066666666669,,,
600928,西安银行,2022-06-24,3.64,3.6320000000000014,3.626166666666662,2022-06-27,3.626166666666662,3.626166666666662,2022-07-06,3.58,3.6091666666666624
600928,西安银行,2022-11-30,3.55,3.408500000000001,3.406666666666661,2022-12-01,3.406666666666661,3.406666666666661,2022-12-22,3.4,3.406666666666661
600928,西安银行,2022-12-28,3.51,3.4945000000000004,3.4101666666666626,2022-12-29,3.412666666666662,3.412666666666662,2023-03-29,3.41,3.412666666666662
600928,西安银行,2024-02-19,3.45,3.373999999999997,3.3718333333333304,2024-02-20,3.371999999999997,3.371999999999997,2024-06-11,3.35,3.371999999999997
600938,中国海油,2022-09-08,16.17,16.00550000000001,15.997499999999999,2022-09-09,15.95783333333333,15.95783333333333,2022-09-26,15.52,15.80083333333333
600938,中国海油,2022-10-10,16.53,16.27200000000001,15.723333333333333,2022-10-11,15.731499999999997,15.123059999999997,2022-10-31,14.7,15.123059999999997
600938,中国海油,2022-11-04,15.74,15.733734000000009,15.398284666666665,2022-11-07,15.444258666666666,15.444258666666666,2022-12-19,15.31,15.444258666666666
600938,中国海油,2023-02-13,15.96,15.852500000000006,15.828666666666663,2023-02-14,15.829666666666665,11.585146666666667,,,
600970,中材国际,2024-04-30,12.69,12.257999999999996,11.51416666666668,2024-05-06,11.542000000000014,11.142000000000014,2024-07-09,10.4,11.142000000000014
600970,中材国际,2024-10-15,10.53,9.820499999999996,9.813666666666677,2024-10-16,9.814666666666676,9.814666666666676,2024-12-17,9.65,9.814666666666676
600970,中材国际,2025-03-10,9.71,9.588999999999995,9.574666666666676,2025-03-11,9.561333333333344,9.561333333333344,2025-04-03,9.49,9.531333333333343
600970,中材国际,2025-07-17,9.0,8.756,8.746500000000012,2025-07-18,8.750666666666678,8.750666666666678,2025-09-18,8.75,8.750666666666678
600970,中材国际,2025-10-24,9.53,9.119,9.105000000000008,2025-10-27,9.113000000000007,9.113000000000007,2025-11-19,9.08,9.113000000000007
600970,中材国际,2025-11-24,9.48,9.448500000000001,9.208833333333336,2025-11-25,9.212000000000003,9.212000000000003,2026-05-12,9.17,9.212000000000003
600989,宝丰能源,2025-10-23,17.3,17.101499999999994,16.521666666666675,2025-10-24,16.558500000000006,16.138500000000004,,,
601009,南京银行,2014-05-30,7.92,7.884499999999994,7.7853333333333286,2014-06-03,7.785666666666662,-1.7647865608465625,,,
601077,渝农商行,2021-06-04,4.23,4.2275,4.2265,2021-06-07,4.225499999999999,4.225499999999999,2021-06-07,4.21,4.225499999999999
601077,渝农商行,2021-06-08,4.24,4.231,4.225499999999999,2021-06-09,4.224666666666666,4.0026666666666655,2021-07-01,3.98,3.9857666666666667
601077,渝农商行,2021-09-13,4.03,3.9164999999999996,3.9101666666666635,2021-09-14,3.9090333333333303,3.9090333333333303,2021-09-22,3.89,3.90133333333333
601077,渝农商行,2021-12-23,3.85,3.8409999999999997,3.8408333333333275,2021-12-24,3.839999999999994,3.839999999999994,2022-03-09,3.82,3.839999999999994
601077,渝农商行,2022-04-18,3.96,3.935,3.932999999999997,2022-04-19,3.933999999999997,3.933999999999997,2022-04-20,3.93,3.933999999999997
601077,渝农商行,2022-06-22,3.91,3.8974999999999995,3.8953333333333298,2022-06-23,3.8974999999999964,3.6449999999999965,2022-07-06,3.64,3.6449999999999965
601077,渝农商行,2022-09-22,3.6,3.594499999999999,3.5894999999999966,2022-09-23,3.5884999999999967,3.5884999999999967,2022-09-26,3.58,3.5868333333333298
601077,渝农商行,2022-09-27,3.61,3.6049999999999995,3.5856666666666634,2022-09-28,3.5844999999999967,3.5844999999999967,2022-09-29,3.57,3.5833333333333304
601077,渝农商行,2022-10-10,3.62,3.6054999999999997,3.581666666666664,2022-10-11,3.5811666666666637,3.5811666666666637,2022-10-21,3.57,3.579833333333331
601077,渝农商行,2022-12-08,3.66,3.573999999999998,3.571333333333331,2022-12-09,3.571333333333331,3.571333333333331,2022-12-19,3.54,3.569166666666665
601077,渝农商行,2023-01-04,3.58,3.5569999999999986,3.5536666666666656,2023-01-05,3.552166666666666,3.552166666666666,2023-01-06,3.55,3.5509999999999993
601077,渝农商行,2023-01-31,3.59,3.5529999999999977,3.552666666666667,2023-02-01,3.5540000000000003,2.3685900000000006,,,
601088,中国神华,2010-08-05,23.42,22.920499999999976,22.843,2010-08-06,22.852833333333333,22.852833333333333,2010-08-12,22.45,22.828833333333336
601088,中国神华,2010-08-16,23.93,23.377499999999976,22.826,2010-08-17,22.846833333333336,22.846833333333336,2010-09-16,22.84,22.846833333333336
601088,中国神华,2010-09-30,23.61,23.468499999999977,23.317833333333336,2010-10-08,23.396,23.396,2011-01-20,23.15,23.396
601088,中国神华,2011-03-02,25.89,24.590999999999973,24.4785,2011-03-03,24.499166666666667,22.84916666666667,2012-06-25,22.61,22.84916666666667
601088,中国神华,2012-10-09,22.99,22.182499999999955,22.160333333333334,2012-10-10,22.174333333333333,22.174333333333333,2012-11-15,22.11,22.174333333333333
601088,中国神华,2012-12-25,23.99,22.681999999999956,22.650833333333335,2012-12-26,22.690833333333334,22.690833333333334,2013-02-25,22.67,22.690833333333334
601088,中国神华,2013-09-02,16.72,16.614999999999952,16.554333333333332,2013-09-03,16.51383333333333,16.51383333333333,2013-10-10,16.39,16.51383333333333
601088,中国神华,2013-10-21,17.05,16.82899999999995,16.66433333333333,2013-10-22,16.682,16.682,2013-10-24,16.35,16.682
601088,中国神华,2013-12-10,16.82,16.745999999999952,16.73316666666667,2013-12-11,16.717333333333336,16.717333333333336,2013-12-11,16.49,16.717333333333336
601088,中国神华,2014-04-15,14.51,13.991999999999955,13.929666666666662,2014-04-16,13.929166666666664,13.929166666666664,2014-05-06,13.79,13.909999999999997
601088,中国神华,2014-05-12,14.78,14.258499999999955,13.91366666666666,2014-05-13,13.920333333333328,-4.989666666666674,,,
601128,常熟银行,2026-05-06,7.22,7.198500000000005,7.192499999999998,2026-05-07,7.188833333333331,7.188833333333331,2026-05-07,7.18,7.188833333333331
601128,常熟银行,2026-05-12,7.25,7.228500000000004,7.1869999999999985,2026-05-13,7.187166666666665,7.187166666666665,2026-05-15,7.17,7.182333333333332
601128,常熟银行,2026-06-01,7.22,7.170000000000007,7.165666666666666,2026-06-02,7.167333333333333,7.167333333333333,2026-06-03,7.06,7.164833333333333
601166,兴业银行,2020-06-04,16.25,16.135000000000005,16.125166666666672,2020-06-05,16.10583333333334,16.10583333333334,2020-06-10,16.02,16.04433333333334
601166,兴业银行,2022-07-05,19.7,19.367500000000014,19.32616666666667,2022-07-06,19.306750000000005,19.306750000000005,2022-07-07,19.22,19.277833333333337
601166,兴业银行,2022-12-02,17.41,16.536500000000018,16.476166666666664,2022-12-05,16.49083333333333,16.49083333333333,2023-03-14,16.49,16.49083333333333
601166,兴业银行,2023-04-25,17.27,17.039000000000037,16.98966666666667,2023-04-26,16.983500000000003,16.983500000000003,2023-05-04,16.76,16.966
601166,兴业银行,2023-05-05,17.13,17.119500000000038,16.965666666666667,2023-05-08,16.973333333333333,16.973333333333333,2023-05-23,16.95,16.973333333333333
601166,兴业银行,2023-08-01,16.63,15.813000000000043,15.782166666666665,2023-08-02,15.7808,15.7808,2023-08-21,15.7,15.7808
601166,兴业银行,2023-08-28,16.2,16.188500000000047,15.889366666666664,2023-08-29,15.897499999999996,15.897499999999996,2023-08-30,15.79,15.897499999999996
601166,兴业银行,2023-09-04,16.24,16.049500000000048,15.91703333333333,2023-09-05,15.921333333333331,15.921333333333331,2023-10-19,15.85,15.921333333333331
601166,兴业银行,2024-01-18,15.09,14.77900000000005,14.778666666666654,2024-01-19,14.769333333333321,11.603333333333323,,,
601169,北京银行,2020-06-01,4.93,4.901999999999992,4.898833333333337,2020-06-02,4.893500000000003,4.893500000000003,2020-06-15,4.85,4.8590000000000035
601169,北京银行,2020-06-19,4.9,4.897999999999993,4.864500000000003,2020-06-22,4.866500000000004,2.728500000000004,,,
601187,厦门银行,2023-05-12,5.79,5.612499999999995,5.597499999999999,2023-05-15,5.599499999999999,5.599499999999999,2023-05-24,5.57,5.598833333333334
601187,厦门银行,2023-06-08,5.38,5.3524999999999965,5.273333333333335,2023-06-09,5.273666666666668,5.273666666666668,2023-06-12,5.27,5.273666666666668
601187,厦门银行,2023-08-03,5.72,5.257999999999996,5.2485,2023-08-04,5.251166666666667,5.251166666666667,2023-11-08,5.21,5.251166666666667
601187,厦门银行,2024-01-29,5.27,5.134999999999997,5.134833333333334,2024-01-30,5.131500000000001,5.131500000000001,2024-01-31,5.08,5.127833333333334
601187,厦门银行,2024-02-07,5.26,5.123499999999997,5.1146666666666665,2024-02-08,5.115333333333333,4.8053333333333335,2024-09-03,4.71,4.8053333333333335
601187,厦门银行,2024-10-23,5.18,5.051499999999997,5.03833333333333,2024-10-24,5.037666666666665,4.477666666666664,,,
601225,陕西煤业,2016-05-03,4.95,4.672500000000003,4.461833333333334,2016-05-04,4.483333333333333,4.483333333333333,2016-05-10,4.4,4.483333333333333
601225,陕西煤业,2016-06-27,5.41,4.6235000000000035,4.590500000000001,2016-06-28,4.606666666666668,-4.552333333333333,,,
601229,上海银行,2020-06-22,8.27,8.193499999999998,8.182833333333328,2020-06-23,8.179666666666662,7.779666666666662,2020-12-22,7.75,7.779666666666662
601229,上海银行,2021-10-08,7.45,7.383999999999997,7.332166666666671,2021-10-11,7.328333333333337,7.328333333333337,2021-10-28,7.32,7.328333333333337
601229,上海银行,2022-01-21,7.26,7.218,7.2165000000000035,2022-01-24,7.215333333333337,7.215333333333337,2022-01-25,7.12,7.211333333333338
601229,上海银行,2022-02-08,7.25,7.215499999999999,7.200333333333337,2022-02-09,7.200333333333337,7.200333333333337,2022-02-15,7.17,7.199000000000002
601229,上海银行,2022-07-04,6.57,6.518000000000001,6.511666666666663,2022-07-05,6.506499999999997,6.106499999999997,2022-07-08,6.09,6.096499999999998
601229,上海银行,2022-10-12,5.95,5.925000000000001,5.913166666666664,2022-10-13,5.91083333333333,5.91083333333333,2022-10-19,5.9,5.908166666666663
601229,上海银行,2022-12-06,6.04,5.869500000000002,5.85883333333333,2022-12-07,5.860166666666663,5.860166666666663,2022-12-23,5.85,5.860166666666663
601229,上海银行,2023-01-04,5.98,5.953999999999999,5.8683333333333305,2023-01-05,5.868666666666664,3.988666666666664,,,
601288,农业银行,2013-09-18,2.54,2.535499999999999,2.5045583333333337,2013-09-23,2.507166666666667,2.507166666666667,2013-09-26,2.49,2.507166666666667
601288,农业银行,2014-04-08,2.44,2.378999999999999,2.3755,2014-04-09,2.3758333333333335,-0.1904666666666664,,,
601328,交通银行,2014-04-14,3.87,3.778000000000009,3.7776666666666725,2014-04-15,3.777166666666673,3.777166666666673,2014-04-21,3.72,3.777166666666673
601328,交通银行,2014-05-28,3.82,3.756500000000009,3.7521666666666724,2014-05-29,3.7531666666666723,-0.34263333333332735,,,
601398,工商银行,2013-05-24,4.16,4.1114999999999995,4.110500000000001,2013-05-27,4.110333333333334,4.110333333333334,2013-06-20,4.06,4.110333333333334
601398,工商银行,2013-06-28,4.02,3.88635,3.865450000000001,2013-07-01,3.867933333333334,3.867933333333334,2013-09-26,3.85,3.867933333333334
601398,工商银行,2014-04-14,3.5,3.4065,3.3931666666666676,2014-04-15,3.3918333333333344,-0.13456666666666517,,,
601528,瑞丰银行,2025-05-16,5.37,5.078,5.07366666666666,2025-05-19,5.075999999999993,4.865999999999993,2026-05-15,4.85,4.865999999999993
601528,瑞丰银行,2026-07-31,5.07,4.761500000000001,4.748999999999997,2026-08-03,4.752666666666665,4.752666666666665,,,
601577,长沙银行,2022-11-30,6.91,6.674499999999994,6.661833333333331,2022-12-01,6.662666666666665,6.662666666666665,2022-12-20,6.65,6.662666666666665
601577,长沙银行,2023-01-04,6.86,6.7664999999999935,6.692333333333331,2023-01-05,6.694666666666666,5.114666666666666,,,
601658,邮储银行,2022-12-02,4.38,4.295000000000007,4.294333333333333,2022-12-05,4.295833333333333,3.2970333333333333,,,
601665,齐鲁银行,2024-01-23,3.94,3.9150000000000014,3.912333333333335,2024-01-24,3.9120000000000013,3.176800000000001,,,
601818,光大银行,2014-04-16,2.53,2.4865000000000013,2.4783333333333366,2014-04-17,2.4778333333333364,2.4778333333333364,2014-04-21,2.47,2.4770000000000034
601818,光大银行,2014-05-15,2.47,2.4650000000000016,2.4610000000000034,2014-05-16,2.4605000000000032,2.4605000000000032,2014-05-19,2.44,2.4583333333333366
601818,光大银行,2014-06-03,2.48,2.4610000000000016,2.460333333333337,2014-06-04,2.4610000000000034,2.4610000000000034,2014-06-04,2.46,2.4610000000000034
601818,光大银行,2014-06-05,2.48,2.4650000000000016,2.4620000000000033,2014-06-06,2.46366666666667,0.12366666666666964,,,
601825,沪农商行,2022-06-06,6.49,6.369000000000001,6.367333333333329,2022-06-07,6.365999999999996,6.065999999999996,2022-08-03,6.06,6.065999999999996
601825,沪农商行,2022-11-23,5.72,5.497500000000001,5.494833333333331,2022-11-24,5.496666666666664,3.908666666666665,,,
601838,成都银行,2020-05-27,7.92,7.771999999999991,7.744666666666667,2020-05-28,7.741166666666667,2.7544366666666678,,,
601857,中国石油,2013-09-09,8.05,7.971000000000018,7.956666666666676,2013-09-10,7.9575000000000085,7.796400000000008,2013-10-23,7.71,7.796400000000008
601857,中国石油,2013-11-26,7.92,7.83750000000002,7.831761666666677,2013-11-27,7.8341133333333435,7.8341133333333435,2013-12-16,7.81,7.8341133333333435
601857,中国石油,2014-03-24,7.7,7.64350000000002,7.634833333333339,2014-03-25,7.634833333333339,7.634833333333339,2014-03-26,7.63,7.63383333333334
601857,中国石油,2014-04-14,7.69,7.628500000000019,7.62433333333334,2014-04-15,7.625666666666674,7.625666666666674,2014-04-18,7.61,7.625666666666674
601857,中国石油,2014-06-05,7.5,7.461327500000021,7.4519091666666775,2014-06-06,7.449035000000011,7.123055000000011,2016-01-26,7.08,7.123055000000011
601857,中国石油,2016-04-13,7.79,7.69550000000003,7.530666666666684,2016-04-14,7.53333333333335,7.53333333333335,2016-04-27,7.53,7.53333333333335
601857,中国石油,2016-07-20,7.32,7.278000000000031,7.272822333333348,2016-07-21,7.269570000000016,7.269570000000016,2016-07-27,7.23,7.256394000000016
601857,中国石油,2016-08-11,7.3,7.28050000000003,7.252618333333352,2016-08-12,7.25536600000002,7.23405600000002,2016-09-26,7.19,7.23405600000002
601857,中国石油,2016-11-14,7.44,7.34400000000003,7.343432333333355,2016-11-15,7.345120833333354,7.088310833333354,2019-06-06,7.03,7.088310833333354
601899,紫金矿业,2024-10-18,17.63,16.698500000000003,16.085333333333335,2024-10-21,16.08316666666667,16.08316666666667,2024-11-12,15.98,16.08316666666667
601899,紫金矿业,2025-01-27,16.24,15.9375,15.918333333333335,2025-02-05,15.903666666666668,15.903666666666668,2025-02-25,15.78,15.903666666666668
601899,紫金矿业,2025-03-07,16.43,16.316,15.995333333333331,2025-03-10,16.01483333333333,16.01483333333333,2025-04-07,15.41,16.01483333333333
601899,紫金矿业,2025-04-14,17.63,17.444999999999997,16.715666666666664,2025-04-15,16.740666666666662,15.860666666666662,,,
601916,浙商银行,2020-07-07,4.77,4.032500000000001,4.023666666666674,2020-07-08,4.04133333333334,3.64033333333334,2021-07-30,3.62,3.64033333333334
601916,浙商银行,2023-04-25,2.99,2.925000000000006,2.919833333333337,2023-04-26,2.9218333333333364,2.5521794871794894,2023-06-27,2.54,2.5521794871794894
601916,浙商银行,2024-01-02,2.53,2.520500000000004,2.517666666666669,2024-01-03,2.518333333333336,2.0673333333333357,,,
601939,建设银行,2012-10-18,4.19,3.9955000000000034,3.989333333333328,2012-10-19,3.991833333333328,-0.6168666666666721,,,
601963,重庆银行,2022-11-30,7.13,6.905999999999997,6.904999999999997,2022-12-01,6.9034999999999975,6.9034999999999975,2022-12-19,6.8,6.870333333333331
601963,重庆银行,2023-01-04,6.88,6.8539999999999965,6.85233333333333,2023-01-05,6.85433333333333,6.85433333333333,2023-01-09,6.85,6.85433333333333
601963,重庆银行,2023-02-02,7.06,6.9155,6.910666666666663,2023-02-03,6.916499999999997,5.251399999999997,,,
601988,中国银行,2012-05-31,3.03,3.0280000000000045,3.0228333333333346,2012-06-01,3.0223333333333344,3.0223333333333344,2012-06-04,3.0,3.0211666666666677
601988,中国银行,2013-05-31,2.95,2.9295000000000044,2.9273333333333347,2013-06-03,2.928166666666668,2.928166666666668,2013-06-07,2.91,2.926666666666668
601988,中国银行,2013-09-10,2.84,2.677500000000004,2.666166666666668,2013-09-11,2.6680000000000015,2.6680000000000015,2013-12-20,2.62,2.6680000000000015
601988,中国银行,2014-04-04,2.6,2.5230000000000046,2.519166666666668,2014-04-08,2.5210000000000012,-0.11409999999999883,,,
601997,贵阳银行,2022-12-02,5.6,5.460500000000021,5.453666666666656,2022-12-05,5.454999999999989,5.454999999999989,2022-12-21,5.44,5.4546666666666574
601997,贵阳银行,2023-01-04,5.57,5.542000000000024,5.452999999999991,2023-01-05,5.454833333333324,5.454833333333324,2023-04-11,5.44,5.454833333333324
601997,贵阳银行,2023-05-09,6.08,5.621500000000024,5.602333333333325,2023-05-10,5.609833333333325,5.309833333333325,2023-06-19,5.21,5.309833333333325
601997,贵阳银行,2023-08-03,5.73,5.374000000000024,5.364833333333327,2023-08-04,5.365666666666661,5.365666666666661,2023-08-31,5.36,5.365666666666661
601997,贵阳银行,2023-09-04,5.63,5.625000000000024,5.422499999999992,2023-09-05,5.4238333333333255,5.4238333333333255,2023-10-11,5.38,5.4238333333333255
601997,贵阳银行,2024-01-16,5.33,5.150000000000024,5.148666666666658,2024-01-17,5.149666666666658,5.149666666666658,2024-01-22,5.07,5.145833333333323
601997,贵阳银行,2024-01-25,5.28,5.204000000000025,5.144833333333323,2024-01-26,5.14799999999999,5.14799999999999,2024-02-05,5.14,5.14799999999999
601997,贵阳银行,2024-02-06,5.33,5.242000000000025,5.160999999999989,2024-02-07,5.166666666666655,4.876666666666655,2024-09-09,4.79,4.876666666666655
601997,贵阳银行,2024-10-11,5.91,5.204000000000024,5.191999999999993,2024-10-14,5.20866666666666,4.61866666666666,,,
601998,中信银行,2021-12-28,4.62,4.555500000000008,4.553166666666667,2021-12-29,4.554333333333334,4.554333333333334,2022-03-08,4.53,4.554333333333334
601998,中信银行,2022-04-08,5.09,4.709000000000008,4.706,2022-04-11,4.7121666666666675,4.7121666666666675,2022-05-05,4.71,4.7121666666666675
601998,中信银行,2022-09-06,4.63,4.400500000000007,4.395800000000001,2022-09-07,4.397333333333335,4.397333333333335,2022-10-31,4.33,4.397333333333335
601998,中信银行,2022-11-25,5.05,4.592000000000009,4.574166666666667,2022-11-28,4.5825,3.1916999999999995,,,
603067,振华股份,2023-11-23,10.35,10.235000000000014,10.21566666666668,2023-11-24,10.210833333333346,10.210833333333346,2023-11-30,10.16,10.20116666666668
603067,振华股份,2024-04-09,9.71,8.968000000000025,8.94616666666668,2024-04-10,8.930500000000015,5.952500000000011,,,
603156,养元饮品,2019-11-25,29.4,28.643999999999988,28.63350000000004,2019-11-26,28.630166666666703,28.630166666666703,2019-12-09,28.35,28.616166666666707
603156,养元饮品,2019-12-26,28.57,28.45049999999999,28.40716666666671,2019-12-27,28.411000000000044,28.411000000000044,2020-02-03,25.79,28.411000000000044
603156,养元饮品,2020-05-11,27.34,26.037,26.03600000000004,2020-05-12,26.055166666666707,10.585972222222258,,,
603259,药明康德,2024-08-12,41.38,40.74849999999983,40.61277933333318,2024-08-13,40.570941666666506,40.570941666666506,2024-08-14,39.87,40.523437333333185
603259,药明康德,2024-09-26,43.27,39.82549999999984,39.72616666666653,2024-09-27,39.87449999999986,36.96353999999986,,,
603323,苏农银行,2026-07-31,4.41,4.199499999999995,4.1896969696969695,2026-08-03,4.1918030303030305,4.1918030303030305,,,
603369,今世缘,2026-05-27,29.82,27.914000000000062,27.739333333333313,2026-05-28,27.70499999999998,26.50499999999998,2026-06-05,25.93,26.456333333333312
603369,今世缘,2026-08-03,28.28,26.11650000000005,26.01866666666664,2026-08-04,26.016833333333302,26.016833333333302,,,
603508,思维列控,2023-11-20,16.57,15.764500000000005,15.74300000000002,2023-11-21,15.754500000000021,15.754500000000021,2023-12-08,15.73,15.754500000000021
