signal_date,security_code,security_name,pv,signal_close,intrinsic_value,ma20,ma60,band_available_at,activation_date,anchor_date,stop_anchor,stop_line,qualification,rank,eligible_count,execution_date,execution_close,price_history_end,target_1y,end_1y,status_1y,end_close_1y,return_1y,target_3y,end_3y,status_3y,end_close_3y,return_3y
2012-05-23,000651,格力电器,0.6323,21.95,34.7147,21.805000000000106,21.154166666666633,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,6,2012-05-24,21.73,2026-08-07,2013-05-24,2013-05-24,complete,27.04,0.27338228324552794,2015-05-24,2015-05-25,complete,60.02,2.087267522008002
2012-05-23,600660,福耀玻璃,0.7267,8.77,12.0676,8.668999999999965,8.574833333333324,2012-04-25,2012-05-18,2012-05-21,8.569999999999991,8.569999999999991,continued,2,6,2012-05-24,8.72,2026-08-07,2013-05-24,2013-05-24,complete,8.66,0.04450965498415549,2015-05-24,2015-05-25,complete,16.82,1.3925566137979737
2012-05-23,601088,中国神华,0.7738,25.93,33.508,26.612499999999955,26.567666666666668,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued_below_ma20,3,6,2012-05-24,25.98,2026-08-07,2013-05-24,2013-05-24,complete,20.87,-0.1667898765417941,2015-05-24,2015-05-25,complete,21.99,-0.007029145837697759
2012-05-24,000651,格力电器,0.626,21.73,34.7147,21.834000000000103,21.188166666666632,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,6,2012-05-25,,2026-08-07,2013-05-25,2013-05-27,execution_quote_missing,26.84,,2015-05-25,2015-05-25,execution_quote_missing,60.02,
2012-05-24,600660,福耀玻璃,0.7226,8.72,12.0676,8.693499999999965,8.574166666666658,2012-04-25,2012-05-18,2012-05-21,8.569999999999991,8.569999999999991,continued,2,6,2012-05-25,8.46,2026-08-07,2013-05-25,2013-05-27,complete,8.87,0.10271760571779809,2015-05-25,2015-05-25,complete,16.82,1.4660867224962568
2012-05-24,601088,中国神华,0.7753,25.98,33.508,26.589999999999957,26.537999999999997,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued_below_ma20,3,6,2012-05-25,,2026-08-07,2013-05-25,2013-05-27,execution_quote_missing,20.68,,2015-05-25,2015-05-25,execution_quote_missing,21.99,
2012-05-25,000933,神火股份,0.9027,11.0,12.1853,11.020999999999999,10.883333333333312,2012-04-20,2012-05-22,2012-05-23,10.888999999999978,10.883333333333312,continued_below_ma20,1,3,2012-05-28,11.34,2026-08-07,2013-05-28,2013-05-28,complete,6.64,-0.4144620811287485,2015-05-28,2015-05-28,complete,7.65,-0.32066669200579667
2012-05-25,002128,电投能源,0.937,16.25,17.3423,16.771,15.991833333333378,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,2,3,2012-05-28,16.6,2026-08-07,2013-05-28,2013-05-28,complete,11.98,-0.2525387263339055,2015-05-28,2015-05-28,complete,14.42,-0.07138507755799028
2012-05-25,600309,万华化学,0.9789,14.18,14.4859,14.334500000000045,13.925833333333344,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued_below_ma20,3,3,2012-05-28,14.37,2026-08-07,2013-05-28,2013-05-28,complete,18.06,0.3037550422608055,2015-05-28,2015-05-28,complete,26.2,0.9967882018811618
2012-05-28,000651,格力电器,0.6332,21.98,34.7147,21.856500000000104,21.2228333333333,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,5,2012-05-29,22.23,2026-08-07,2013-05-29,2013-05-29,complete,27.08,0.24658253939479136,2015-05-29,2015-05-29,complete,62.21,2.1279423349989046
2012-05-28,601088,中国神华,0.7861,26.34,33.508,26.576999999999956,26.508333333333333,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued_below_ma20,2,5,2012-05-29,26.67,2026-08-07,2013-05-29,2013-05-29,complete,20.78,-0.19184667673364597,2015-05-29,2015-05-29,complete,20.56,-0.09562090859759753
2012-05-28,000933,神火股份,0.9306,11.34,12.1853,11.052,10.875166666666644,2012-04-20,2012-05-22,2012-05-23,10.888999999999978,10.875166666666644,continued,3,5,2012-05-29,11.51,2026-08-07,2013-05-29,2013-05-29,complete,6.56,-0.4300608166811476,2015-05-29,2015-05-29,complete,7.79,-0.3184516633836253
2012-05-29,000651,格力电器,0.6404,22.23,34.7147,21.889500000000098,21.258333333333297,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,8,2012-05-30,22.35,2026-08-07,2013-05-30,2013-05-30,complete,26.88,0.23073224481618504,2015-05-30,2015-06-01,complete,65.05,2.2531775967465455
2012-05-29,600660,福耀玻璃,0.735,8.87,12.0676,8.749999999999964,8.562833333333323,2012-04-25,2012-05-29,,,,initial,2,8,2012-05-30,8.8,2026-08-07,2013-05-30,2013-05-30,complete,9.0,0.07564977066917522,2015-05-30,2015-06-01,complete,17.25,1.4314152919109504
2012-05-29,601088,中国神华,0.7959,26.67,33.508,26.569999999999958,26.485999999999997,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued,3,8,2012-05-30,26.43,2026-08-07,2013-05-30,2013-05-30,complete,20.67,-0.18882501556149478,2015-05-30,2015-06-01,complete,22.62,0.004028073049250125
2012-05-30,000651,格力电器,0.6438,22.35,34.7147,21.9125000000001,21.29999999999996,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,8,2012-05-31,22.8,2026-08-07,2013-05-31,2013-05-31,complete,26.81,0.20329970214715676,2015-05-31,2015-06-01,complete,65.05,2.1889701441791796
2012-05-30,600660,福耀玻璃,0.7292,8.8,12.0676,8.766499999999965,8.561499999999992,2012-04-25,2012-05-29,2012-05-30,8.561499999999992,8.561499999999992,continued,2,8,2012-05-31,8.76,2026-08-07,2013-05-31,2013-05-31,complete,9.01,0.08176203725034958,2015-05-31,2015-06-01,complete,17.25,1.442517644842051
2012-05-30,601088,中国神华,0.7888,26.43,33.508,26.546999999999958,26.461333333333332,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued_below_ma20,3,8,2012-05-31,26.01,2026-08-07,2013-05-31,2013-05-31,complete,20.48,-0.18330323420177153,2015-05-31,2015-06-01,complete,22.62,0.02024075242951473
2012-05-31,000651,格力电器,0.6568,22.8,34.7147,21.944000000000102,21.347999999999956,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,9,2012-06-01,22.58,2026-08-07,2013-06-01,2013-06-03,complete,26.55,0.2032404683843827,2015-06-01,2015-06-01,complete,65.05,2.2200407124572767
2012-05-31,600660,福耀玻璃,0.7259,8.76,12.0676,8.764499999999966,8.560833333333324,2012-04-25,2012-05-29,2012-05-30,8.561499999999992,8.560833333333324,continued_below_ma20,2,9,2012-06-01,8.74,2026-08-07,2013-06-01,2013-06-03,complete,9.0,0.0830340940376133,2015-06-01,2015-06-01,complete,17.25,1.4481069300705225
2012-05-31,601088,中国神华,0.7762,26.01,33.508,26.466499999999957,26.435,2012-04-28,2011-03-02,2011-03-03,23.749166666666667,23.749166666666667,continued_below_ma20,3,9,2012-06-01,25.89,2026-08-07,2013-06-01,2013-06-03,complete,20.46,-0.1803191015241995,2015-06-01,2015-06-01,complete,22.62,0.024969562406013113
2012-06-01,000651,格力电器,0.6504,22.58,34.7147,21.974000000000103,21.38183333333329,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,8,2012-06-04,22.43,2026-08-07,2013-06-04,2013-06-04,complete,26.04,0.18801944357569944,2015-06-04,2015-06-04,complete,62.53,2.11599788703566
2012-06-01,600660,福耀玻璃,0.7243,8.74,12.0676,8.761999999999965,8.559666666666658,2012-04-25,2012-05-29,2012-05-30,8.561499999999992,8.559666666666658,continued_below_ma20,2,8,2012-06-04,8.42,2026-08-07,2013-06-04,2013-06-04,complete,8.23,0.0904686986261376,2015-06-04,2015-06-04,complete,16.65,1.452758914735739
2012-06-01,000338,潍柴动力,0.8213,33.39,40.6556,32.876999999999995,32.87016666666664,2012-04-24,2012-05-29,2012-05-30,32.92816666666664,32.87016666666664,continued,3,8,2012-06-04,32.4,2026-08-07,2013-06-04,2013-06-04,complete,22.52,-0.15823727789878306,2015-06-04,2015-06-04,complete,34.73,0.33730474367524144
2012-06-04,000651,格力电器,0.6461,22.43,34.7147,21.9930000000001,21.402166666666623,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,4,2012-06-05,22.11,2026-08-07,2013-06-05,2013-06-05,complete,26.0,0.20336242802270688,2015-06-05,2015-06-05,complete,63.97,2.233892711557608
2012-06-04,002001,新 和 成,0.8617,21.65,25.1235,21.153000000000024,20.906666666666652,2012-04-24,2012-05-29,2012-05-30,20.908833333333323,20.906666666666652,continued,2,4,2012-06-05,22.35,2026-08-07,2013-06-05,2013-06-05,complete,18.3,-0.13336611366079942,2015-06-05,2015-06-05,complete,26.9,0.9600421840403415
2012-06-04,002128,电投能源,0.9116,15.81,17.3423,16.716,16.081333333333376,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-05,15.66,2026-08-07,2013-06-05,2013-06-05,complete,11.53,-0.22439854384298663,2015-06-05,2015-06-05,complete,18.26,0.24648627664736011
2012-06-05,000651,格力电器,0.6369,22.11,34.7147,21.985000000000102,21.42083333333329,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,4,2012-06-06,22.03,2026-08-07,2013-06-06,2013-06-06,complete,26.14,0.21423550653450674,2015-06-06,2015-06-08,complete,62.49,2.1705457691244594
2012-06-05,002001,新 和 成,0.8896,22.35,25.1235,21.186500000000024,20.91283333333332,2012-04-24,2012-05-29,2012-05-30,20.908833333333323,20.908833333333323,continued,2,4,2012-06-06,22.21,2026-08-07,2013-06-06,2013-06-06,complete,17.68,-0.15744976068190997,2015-06-06,2015-06-08,complete,27.3,1.0017265721478061
2012-06-05,002128,电投能源,0.903,15.66,17.3423,16.612000000000002,16.081833333333375,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-06,15.48,2026-08-07,2013-06-06,2013-06-06,complete,11.45,-0.2208239470836354,2015-06-06,2015-06-08,complete,19.09,0.3182975896254585
2012-06-06,000651,格力电器,0.6346,22.03,34.7147,21.978000000000105,21.436833333333297,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,4,2012-06-07,21.4,2026-08-07,2013-06-07,2013-06-07,complete,25.46,0.21746495327102644,2015-06-07,2015-06-08,complete,62.49,2.2638842660659746
2012-06-06,002001,新 和 成,0.884,22.21,25.1235,21.239500000000024,20.923499999999986,2012-04-24,2012-05-29,2012-05-30,20.908833333333323,20.908833333333323,continued,2,4,2012-06-07,21.22,2026-08-07,2013-06-07,2013-06-07,complete,17.13,-0.16906946083620622,2015-06-07,2015-06-08,complete,27.3,1.0375044531348658
2012-06-06,002128,电投能源,0.8926,15.48,17.3423,16.518500000000003,16.071833333333373,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-07,15.3,2026-08-07,2013-06-07,2013-06-07,complete,11.12,-0.23437796771129948,2015-06-07,2015-06-08,complete,19.09,0.33380697303281703
2012-06-07,000651,格力电器,0.6165,21.4,34.7147,21.952000000000098,21.439999999999962,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,4,2012-06-08,21.08,2026-08-07,2013-06-08,2013-06-13,complete,24.62,0.19516890169644996,2015-06-08,2015-06-08,complete,62.49,2.3134308962908854
2012-06-07,002001,新 和 成,0.8653,21.22,24.5235,20.670500000000022,20.33033333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,4,2012-06-08,21.14,2026-08-07,2013-06-08,2013-06-13,complete,16.82,-0.18101915175190186,2015-06-08,2015-06-08,complete,27.3,1.045214971405953
2012-06-07,002128,电投能源,0.8822,15.3,17.3423,16.442500000000003,16.060166666666706,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-08,15.32,2026-08-07,2013-06-08,2013-06-13,complete,10.53,-0.27594647519582094,2015-06-08,2015-06-08,complete,19.09,0.3320657106659335
2012-06-08,000651,格力电器,0.6072,21.08,34.7147,21.9075000000001,21.436666666666625,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,4,2012-06-11,21.43,2026-08-07,2013-06-11,2013-06-13,complete,24.62,0.17564911095479063,2015-06-11,2015-06-11,complete,61.39,2.2019420066666457
2012-06-08,002001,新 和 成,0.862,21.14,24.5235,20.71100000000002,20.32933333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,4,2012-06-11,21.38,2026-08-07,2013-06-11,2013-06-13,complete,16.82,-0.1902125756798505,2015-06-11,2015-06-11,complete,28.39,1.1029986349021295
2012-06-08,002128,电投能源,0.8834,15.32,17.3423,16.359500000000004,16.056333333333377,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-11,15.7,2026-08-07,2013-06-11,2013-06-13,complete,10.53,-0.2934713375796162,2015-06-11,2015-06-11,complete,18.7,0.2732698049614777
2012-06-11,000651,格力电器,0.6173,21.43,34.7147,21.8990000000001,21.433833333333297,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,4,2012-06-12,21.71,2026-08-07,2013-06-12,2013-06-13,complete,24.62,0.16048643241645144,2015-06-12,2015-06-12,complete,61.71,2.1771207601128704
2012-06-11,002001,新 和 成,0.8718,21.38,24.5235,20.74800000000002,20.328499999999988,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,4,2012-06-12,21.37,2026-08-07,2013-06-12,2013-06-13,complete,16.82,-0.18983363912190943,2015-06-12,2015-06-12,complete,27.69,1.0521057284457864
2012-06-11,002128,电投能源,0.9053,15.7,17.3423,16.294500000000003,16.063833333333378,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-12,15.39,2026-08-07,2013-06-12,2013-06-13,complete,10.53,-0.27923976608186973,2015-06-12,2015-06-12,complete,18.61,0.29961182307429035
2012-06-12,000651,格力电器,0.6254,21.71,34.7147,21.919000000000104,21.441166666666625,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,4,2012-06-13,21.95,2026-08-07,2013-06-13,2013-06-13,complete,24.62,0.1477977424948138,2015-06-13,2015-06-15,complete,60.3,2.0705826168574073
2012-06-12,002001,新 和 成,0.8714,21.37,24.5235,20.799500000000023,20.32333333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,4,2012-06-13,21.9,2026-08-07,2013-06-13,2013-06-13,complete,16.82,-0.20944040493311433,2015-06-13,2015-06-15,complete,26.17,0.892521870051695
2012-06-12,002128,电投能源,0.8874,15.39,17.3423,16.2285,16.062000000000044,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-13,15.6,2026-08-07,2013-06-13,2013-06-13,complete,10.53,-0.2889423076923061,2015-06-13,2015-06-15,complete,18.21,0.2545594547976473
2012-06-13,000651,格力电器,0.6323,21.95,34.7147,21.9210000000001,21.452166666666628,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,4,2012-06-14,21.55,2026-08-07,2013-06-14,2013-06-14,complete,24.65,0.17052714963465587,2015-06-14,2015-06-15,complete,60.3,2.127577189792116
2012-06-13,002001,新 和 成,0.893,21.9,24.5235,20.88650000000002,20.328499999999988,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,4,2012-06-14,21.58,2026-08-07,2013-06-14,2013-06-14,complete,17.06,-0.18627000671307015,2015-06-14,2015-06-15,complete,26.17,0.920585215668773
2012-06-13,002128,电投能源,0.8995,15.6,17.3423,16.191000000000003,16.053833333333376,2012-04-30,2012-04-18,2012-04-19,15.281500000000047,15.281500000000047,continued_below_ma20,3,4,2012-06-14,15.16,2026-08-07,2013-06-14,2013-06-14,complete,10.51,-0.26969448390952167,2015-06-14,2015-06-15,complete,18.21,0.2909714706361015
2012-06-14,000651,格力电器,0.6208,21.55,34.7147,21.9210000000001,21.46799999999996,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,3,2012-06-15,21.87,2026-08-07,2013-06-15,2013-06-17,complete,24.0,0.12298589357737932,2015-06-15,2015-06-15,complete,60.3,2.081814743485144
2012-06-14,002001,新 和 成,0.88,21.58,24.5235,20.949000000000023,20.33983333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,3,2012-06-15,22.0,2026-08-07,2013-06-15,2013-06-17,complete,17.37,-0.18730071980805196,2015-06-15,2015-06-15,complete,26.17,0.8839194979150962
2012-06-14,600309,万华化学,1.0327,14.96,14.4859,14.552500000000045,13.972166666666677,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued,3,3,2012-06-15,14.83,2026-08-07,2013-06-15,2013-06-17,complete,16.06,0.12341291713633673,2015-06-15,2015-06-15,complete,27.34,1.0190396046919101
2012-06-15,000651,格力电器,0.63,21.87,34.7147,21.924500000000094,21.48999999999996,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,3,2012-06-18,21.95,2026-08-07,2013-06-18,2013-06-18,complete,25.31,0.1799659164315086,2015-06-18,2015-06-18,complete,56.51,1.8775891157315443
2012-06-15,002001,新 和 成,0.8971,22.0,24.5235,21.055500000000023,20.356499999999986,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,3,2012-06-18,21.96,2026-08-07,2013-06-18,2013-06-18,complete,17.15,-0.19613239748089117,2015-06-18,2015-06-18,complete,25.19,0.841916151937302
2012-06-15,600309,万华化学,1.0238,14.83,14.4859,14.590000000000044,13.992833333333344,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued,3,3,2012-06-18,14.72,2026-08-07,2013-06-18,2013-06-18,complete,16.23,0.1437885193481745,2015-06-18,2015-06-18,complete,26.39,0.9634464407013417
2012-06-18,000651,格力电器,0.6323,21.95,34.7147,21.9405000000001,21.510833333333295,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued,1,3,2012-06-19,21.65,2026-08-07,2013-06-19,2013-06-19,complete,25.49,0.20482446313467162,2015-06-19,2015-06-19,complete,53.0,1.7362512206642422
2012-06-18,002001,新 和 成,0.8955,21.96,24.5235,21.150500000000022,20.36583333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,3,2012-06-19,21.59,2026-08-07,2013-06-19,2013-06-19,complete,17.28,-0.17615818119336846,2015-06-19,2015-06-19,complete,22.67,0.6860595225257622
2012-06-18,600309,万华化学,1.0162,14.72,14.4859,14.610500000000043,14.00850000000001,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued,3,3,2012-06-19,14.82,2026-08-07,2013-06-19,2013-06-19,complete,15.94,0.11577117256157354,2015-06-19,2015-06-19,complete,25.27,0.8674307982566525
2012-06-19,000651,格力电器,0.6237,21.65,34.7147,21.936500000000102,21.531333333333293,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,3,2012-06-20,21.55,2026-08-07,2013-06-20,2013-06-20,complete,24.89,0.18192376285625111,2015-06-20,2015-06-23,complete,57.87,2.0015404970691497
2012-06-19,002001,新 和 成,0.8804,21.59,24.5235,21.210000000000022,20.370333333333317,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,3,2012-06-20,21.6,2026-08-07,2013-06-20,2013-06-20,complete,16.75,-0.2017961876832851,2015-06-20,2015-06-23,complete,22.4,0.6652072449431845
2012-06-19,600309,万华化学,1.0231,14.82,14.4859,14.626000000000044,14.025833333333342,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued,3,3,2012-06-20,14.77,2026-08-07,2013-06-20,2013-06-20,complete,15.62,0.09707307745278104,2015-06-20,2015-06-23,complete,25.38,0.8819089219973422
2012-06-20,000651,格力电器,0.6208,21.55,34.7147,21.916500000000106,21.549666666666624,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,3,2012-06-21,21.69,2026-08-07,2013-06-21,2013-06-21,complete,25.1,0.18420260385485965,2015-06-21,2015-06-23,complete,57.87,1.9821667916938757
2012-06-20,002001,新 和 成,0.8808,21.6,24.5235,21.26050000000002,20.386999999999986,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued,2,3,2012-06-21,21.18,2026-08-07,2013-06-21,2013-06-21,complete,16.67,-0.18985569853704787,2015-06-21,2015-06-23,complete,22.4,0.6982283517834176
2012-06-20,600309,万华化学,1.0196,14.77,14.4859,14.654500000000043,14.048500000000008,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued,3,3,2012-06-21,14.49,2026-08-07,2013-06-21,2013-06-21,complete,15.91,0.13903433964252465,2015-06-21,2015-06-23,complete,25.38,0.9182743117943921
2012-06-21,000651,格力电器,0.6248,21.69,34.7147,21.9035000000001,21.57016666666663,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,3,2012-06-25,21.25,2026-08-07,2013-06-25,2013-06-25,complete,23.88,0.14997190517998082,2015-06-25,2015-06-25,complete,59.62,2.135963770788409
2012-06-21,002001,新 和 成,0.8637,21.18,24.5235,21.294500000000024,20.402499999999986,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,2,3,2012-06-25,20.99,2026-08-07,2013-06-25,2013-06-25,complete,15.16,-0.256570996662285,2015-06-25,2015-06-25,complete,21.1,0.6141505605460631
2012-06-21,600309,万华化学,1.0003,14.49,14.4859,14.664000000000042,14.06500000000001,2012-04-17,2012-05-09,2012-05-10,13.858333333333345,13.858333333333345,continued_below_ma20,3,3,2012-06-25,13.83,2026-08-07,2013-06-25,2013-06-25,complete,16.64,0.24814822964693328,2015-06-25,2015-06-25,complete,25.37,1.0090269651559263
2012-06-25,000651,格力电器,0.6121,21.25,34.7147,21.8795000000001,21.580499999999958,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,2,2012-06-26,21.18,2026-08-07,2013-06-26,2013-06-26,complete,24.6,0.18855968035178083,2015-06-26,2015-06-26,complete,56.92,2.00384096045265
2012-06-25,002001,新 和 成,0.8559,20.99,24.5235,21.33600000000002,20.415999999999986,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,2,2,2012-06-26,20.75,2026-08-07,2013-06-26,2013-06-26,complete,15.08,-0.25194078366251005,2015-06-26,2015-06-26,complete,18.99,0.46953822839882764
2012-06-26,000651,格力电器,0.6101,21.18,34.7147,21.839500000000108,21.592666666666624,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,2,2012-06-27,20.6,2026-08-07,2013-06-27,2013-06-27,complete,24.98,0.24090077524996234,2015-06-27,2015-06-29,complete,58.66,2.182825564645687
2012-06-26,002001,新 和 成,0.8461,20.75,24.5235,21.37200000000002,20.42383333333332,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,2,2,2012-06-27,20.69,2026-08-07,2013-06-27,2013-06-27,complete,14.89,-0.2592239298455493,2015-06-27,2015-06-29,complete,17.09,0.32634222715275407
2012-06-27,000651,格力电器,0.5934,20.6,34.7147,21.758000000000102,21.58966666666663,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,2,2012-06-28,20.79,2026-08-07,2013-06-28,2013-06-28,complete,25.06,0.23349791446806245,2015-06-28,2015-06-29,complete,58.66,2.153737692722518
2012-06-27,002001,新 和 成,0.8437,20.69,24.5235,21.383500000000023,20.431166666666652,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,2,2,2012-06-28,20.79,2026-08-07,2013-06-28,2013-06-28,complete,14.74,-0.2702136573104321,2015-06-28,2015-06-29,complete,17.09,0.319962514660437
2012-06-28,000651,格力电器,0.5989,20.79,34.7147,21.680000000000106,21.593166666666633,2012-04-27,2010-07-28,2010-07-29,13.144333333333353,13.144333333333353,continued_below_ma20,1,2,2012-06-29,20.85,2026-08-07,2013-06-29,2013-07-01,complete,24.95,0.22454946490568606,2015-06-29,2015-06-29,complete,58.66,2.144662188570799
2012-06-28,002001,新 和 成,0.8478,20.79,24.5235,21.37500000000002,20.435999999999986,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,2,2,2012-06-29,21.13,2026-08-07,2013-06-29,2013-07-01,complete,14.65,-0.28634080604219436,2015-06-29,2015-06-29,complete,17.09,0.29872317462330744
2012-06-29,002001,新 和 成,0.8616,21.13,24.5235,21.35050000000002,20.456499999999984,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,1,1,2012-07-02,21.27,2026-08-07,2013-07-02,2013-07-02,complete,15.12,-0.2682932882214021,2015-07-02,2015-07-02,endpoint_quote_missing,,
2012-07-02,002001,新 和 成,0.8673,21.27,24.5235,21.34750000000002,20.489333333333317,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,1,1,2012-07-03,20.98,2026-08-07,2013-07-03,2013-07-03,complete,14.75,-0.2763321582627225,2015-07-03,2015-07-03,endpoint_quote_missing,,
2012-07-03,002001,新 和 成,0.8555,20.98,24.5235,21.344000000000023,20.518999999999984,2012-04-24,2012-05-29,2012-05-30,20.30883333333332,20.30883333333332,continued_below_ma20,1,1,2012-07-04,19.99,2026-08-07,2013-07-04,2013-07-04,complete,14.81,-0.23740315905753517,2015-07-04,2015-07-06,endpoint_quote_missing,,
2012-07-11,000792,盐湖股份,0.966,34.04,35.2378,32.709000000000046,32.59650000000001,2012-04-30,2012-07-11,,,,initial,1,1,2012-07-12,34.9,2026-08-07,2013-07-12,2013-07-12,complete,18.58,-0.45748727135744405,2015-07-12,2015-07-13,endpoint_quote_missing,,
2012-07-12,000792,盐湖股份,0.9904,34.9,35.2378,32.910000000000046,32.61100000000002,2012-04-30,2012-07-11,2012-07-12,32.61100000000002,32.61100000000002,continued,1,1,2012-07-13,34.9,2026-08-07,2013-07-13,2013-07-15,complete,18.44,-0.4615750960081414,2015-07-13,2015-07-13,endpoint_quote_missing,,
2012-07-13,000792,盐湖股份,0.9904,34.9,35.2378,33.12300000000005,32.63533333333335,2012-04-30,2012-07-11,2012-07-12,32.61100000000002,32.61100000000002,continued,1,1,2012-07-16,33.62,2026-08-07,2013-07-16,2013-07-16,complete,18.49,-0.43956035206091437,2015-07-16,2015-07-16,complete,19.44,-0.4065547771340662
2012-07-16,000792,盐湖股份,0.9541,33.62,35.2378,33.29450000000005,32.63833333333336,2012-04-30,2012-07-11,2012-07-12,32.61100000000002,32.61100000000002,continued,1,1,2012-07-17,33.6,2026-08-07,2013-07-17,2013-07-17,complete,17.8,-0.4601533950879583,2015-07-17,2015-07-17,complete,21.38,-0.3469438702769013
