security_code,security_name,group,years,signals,complete,missing,signal_companies,complete_companies,median_return,mean_return,positive_fraction,max_company_fraction
601916,浙商银行,ma60_episodes,1,6,5,1,1,1,0.10402896718202181,0.022892869329588273,0.6,1.0
601939,建设银行,ma60_episodes,1,7,7,0,1,1,0.26133930992503296,0.18227915229883512,0.8571428571428571,1.0
601963,重庆银行,ma60_episodes,1,2,0,2,1,0,,,,
601988,中国银行,ma60_episodes,1,47,47,0,1,1,0.2989878542510105,0.25119468100838016,1,1.0
601998,中信银行,ma60_episodes,1,3,1,2,1,1,0.2817787418655082,0.2817787418655082,1,1.0
603156,养元饮品,ma60_episodes,1,2,2,0,1,1,0.24824302795616182,0.24824302795616182,1,1.0
603993,洛阳钼业,ma60_episodes,1,9,9,0,1,1,1.9699857179477798,1.9206243030558583,1,1.0
688516,奥特维,ma60_episodes,1,10,10,0,1,1,0.9709318596526749,0.9225004386716765,1,1.0
000001,平安银行,activation_first_top3,1,1,1,0,1,1,0.1378815566152043,0.1378815566152043,1,1.0
000022,深赤湾A,activation_first_top3,1,2,2,0,1,1,0.024137533534541677,0.024137533534541677,0.5,1.0
000063,中兴通讯,activation_first_top3,1,1,1,0,1,1,0.19219828101254355,0.19219828101254355,1,1.0
000333,美的集团,activation_first_top3,1,1,1,0,1,1,1.1940422326073028,1.1940422326073028,1,1.0
000338,潍柴动力,activation_first_top3,1,10,10,0,1,1,0.05032753164310133,0.2861564363318732,0.8,1.0
000423,东阿阿胶,activation_first_top3,1,1,1,0,1,1,0.06690763476868189,0.06690763476868189,1,1.0
000568,泸州老窖,activation_first_top3,1,3,3,0,1,1,0.44096051998074115,0.34979565594903766,1,1.0
000651,格力电器,activation_first_top3,1,1,1,0,1,1,0.5821116751588058,0.5821116751588058,1,1.0
000661,长春高新,activation_first_top3,1,1,1,0,1,1,-0.03580854053512206,-0.03580854053512206,0,1.0
000792,盐湖股份,activation_first_top3,1,7,7,0,1,1,-0.2600508905852409,-0.05915861822755126,0.2857142857142857,1.0
000858,五 粮 液,activation_first_top3,1,1,1,0,1,1,0.3520115052634507,0.3520115052634507,1,1.0
000869,张  裕Ａ,activation_first_top3,1,2,2,0,1,1,0.4042192918440195,0.4042192918440195,1,1.0
000933,神火股份,activation_first_top3,1,4,4,0,1,1,0.01923519020283393,0.007151500106586162,0.5,1.0
002001,新 和 成,activation_first_top3,1,2,2,0,1,1,-0.01355111394077918,-0.01355111394077918,0.5,1.0
002024,ST易购,activation_first_top3,1,2,2,0,1,1,0.5092084019168351,0.5092084019168351,1,1.0
002128,电投能源,activation_first_top3,1,6,4,2,1,1,0.9647863043289007,0.8687489932381193,0.75,1.0
002152,广电运通,activation_first_top3,1,1,1,0,1,1,0.2961274934293485,0.2961274934293485,1,1.0
002236,大华股份,activation_first_top3,1,1,1,0,1,1,0.302546807945008,0.302546807945008,1,1.0
002304,洋河股份,activation_first_top3,1,1,1,0,1,1,0.6988303923709411,0.6988303923709411,1,1.0
002466,天齐锂业,activation_first_top3,1,5,5,0,1,1,0.9114319157237616,1.4122483195042175,0.6,1.0
002532,天山铝业,activation_first_top3,1,1,1,0,1,1,0.5975382934808555,0.5975382934808555,1,1.0
002648,卫星化学,activation_first_top3,1,1,0,1,1,0,,,,
002714,牧原股份,activation_first_top3,1,1,1,0,1,1,0.6968667580301122,0.6968667580301122,1,1.0
002833,弘亚数控,activation_first_top3,1,2,2,0,1,1,0.12361540995114717,0.12361540995114717,1,1.0
002839,张家港行,activation_first_top3,1,1,0,1,1,0,,,,
300059,东方财富,activation_first_top3,1,1,1,0,1,1,1.2180685947910348,1.2180685947910348,1,1.0
600000,浦发银行,activation_first_top3,1,1,1,0,1,1,-0.09266699037324855,-0.09266699037324855,0,1.0
600015,华夏银行,activation_first_top3,1,1,1,0,1,1,0.11453252250897306,0.11453252250897306,1,1.0
600016,民生银行,activation_first_top3,1,6,6,0,1,1,-0.14058782737102632,-0.1428942979308646,0.16666666666666666,1.0
600031,三一重工,activation_first_top3,1,3,2,1,1,1,0.0595021607613791,0.0595021607613791,0.5,1.0
600036,招商银行,activation_first_top3,1,1,1,0,1,1,0.43018316238285736,0.43018316238285736,1,1.0
600066,宇通客车,activation_first_top3,1,2,2,0,1,1,0.4283301432496981,0.4283301432496981,1,1.0
600176,中国巨石,activation_first_top3,1,1,1,0,1,1,-0.08067189917317896,-0.08067189917317896,0,1.0
600188,兖矿能源,activation_first_top3,1,2,2,0,1,1,0.25802141816946134,0.25802141816946134,0.5,1.0
600309,万华化学,activation_first_top3,1,5,4,1,1,1,0.24206729848130404,0.18956536411560357,0.75,1.0
600519,贵州茅台,activation_first_top3,1,1,1,0,1,1,0.41496036274847015,0.41496036274847015,1,1.0
600566,济川药业,activation_first_top3,1,2,2,0,1,1,-0.16861765109469262,-0.16861765109469262,0,1.0
600585,海螺水泥,activation_first_top3,1,7,7,0,1,1,0.1413761676919585,0.20561791346064143,0.8571428571428571,1.0
600660,福耀玻璃,activation_first_top3,1,6,6,0,1,1,0.0660938843238229,0.11553875063892692,0.8333333333333334,1.0
600690,海尔智家,activation_first_top3,1,1,1,0,1,1,0.5061615873317877,0.5061615873317877,1,1.0
600897,厦门空港,activation_first_top3,1,4,4,0,1,1,0.06440484220452647,0.19321911211310372,0.75,1.0
600919,江苏银行,activation_first_top3,1,1,1,0,1,1,0.09346550973440348,0.09346550973440348,1,1.0
600938,中国海油,activation_first_top3,1,4,4,0,1,1,0.2972553129869929,0.36316628757334124,1,1.0
600970,中材国际,activation_first_top3,1,5,3,2,1,1,-0.027656799783470132,0.045183030016291315,0.3333333333333333,1.0
601009,南京银行,activation_first_top3,1,1,1,0,1,1,0.13662164637379304,0.13662164637379304,1,1.0
601077,渝农商行,activation_first_top3,1,2,2,0,1,1,0.19950324028242417,0.19950324028242417,1,1.0
601088,中国神华,activation_first_top3,1,10,10,0,1,1,0.12753198740637428,0.1048618304936696,0.7,1.0
601166,兴业银行,activation_first_top3,1,3,3,0,1,1,0.07184731913016318,0.157262301241594,1,1.0
601169,北京银行,activation_first_top3,1,1,1,0,1,1,-0.00233857052038855,-0.00233857052038855,0,1.0
601187,厦门银行,activation_first_top3,1,1,1,0,1,1,0.40022170871806484,0.40022170871806484,1,1.0
601225,陕西煤业,activation_first_top3,1,2,2,0,1,1,0.28665413533834594,0.28665413533834594,1,1.0
601229,上海银行,activation_first_top3,1,1,1,0,1,1,0.43713082527437797,0.43713082527437797,1,1.0
601288,农业银行,activation_first_top3,1,1,1,0,1,1,0.008689355825194367,0.008689355825194367,1,1.0
601328,交通银行,activation_first_top3,1,1,1,0,1,1,0.1382851208587499,0.1382851208587499,1,1.0
601398,工商银行,activation_first_top3,1,3,3,0,1,1,-0.09065854384897154,-0.06118040740757732,0.3333333333333333,1.0
601658,邮储银行,activation_first_top3,1,1,1,0,1,1,-0.03509320735444321,-0.03509320735444321,0,1.0
601665,齐鲁银行,activation_first_top3,1,1,0,1,1,0,,,,
601818,光大银行,activation_first_top3,1,1,1,0,1,1,0.18300520228359796,0.18300520228359796,1,1.0
601825,沪农商行,activation_first_top3,1,2,2,0,1,1,0.006805996949282134,0.006805996949282134,0.5,1.0
601838,成都银行,activation_first_top3,1,1,1,0,1,1,0.3349088453747473,0.3349088453747473,1,1.0
601857,中国石油,activation_first_top3,1,1,1,0,1,1,0.5381466744281354,0.5381466744281354,1,1.0
601916,浙商银行,activation_first_top3,1,2,2,0,1,1,-0.0014270569486778961,-0.0014270569486778961,0.5,1.0
601939,建设银行,activation_first_top3,1,1,1,0,1,1,-0.1200349849483352,-0.1200349849483352,0,1.0
601963,重庆银行,activation_first_top3,1,1,0,1,1,0,,,,
601988,中国银行,activation_first_top3,1,1,1,0,1,1,0.13190184049079656,0.13190184049079656,1,1.0
601998,中信银行,activation_first_top3,1,2,1,1,1,1,0.2817787418655082,0.2817787418655082,1,1.0
603156,养元饮品,activation_first_top3,1,1,1,0,1,1,0.24654301649560129,0.24654301649560129,1,1.0
603993,洛阳钼业,activation_first_top3,1,1,1,0,1,1,2.2044588108531693,2.2044588108531693,1,1.0
688516,奥特维,activation_first_top3,1,2,2,0,1,1,0.7572716974324986,0.7572716974324986,1,1.0
000001,平安银行,ma60_nonoverlap,1,3,2,1,1,1,0.06916475448094173,0.06916475448094173,1,1.0
000022,深赤湾A,ma60_nonoverlap,1,1,1,0,1,1,0.09366197183098746,0.09366197183098746,1,1.0
000063,中兴通讯,ma60_nonoverlap,1,1,1,0,1,1,0.19219828101254355,0.19219828101254355,1,1.0
000333,美的集团,ma60_nonoverlap,1,2,2,0,1,1,0.8232862973072828,0.8232862973072828,1,1.0
000338,潍柴动力,ma60_nonoverlap,1,12,12,0,1,1,0.18021426362153403,0.23665972477445518,0.75,1.0
000423,东阿阿胶,ma60_nonoverlap,1,1,1,0,1,1,0.06690763476868189,0.06690763476868189,1,1.0
000568,泸州老窖,ma60_nonoverlap,1,2,2,0,1,1,0.501793391303502,0.501793391303502,1,1.0
000651,格力电器,ma60_nonoverlap,1,10,8,2,1,1,0.27842451832231363,0.35237185265830706,0.875,1.0
000661,长春高新,ma60_nonoverlap,1,1,1,0,1,1,-0.03580854053512206,-0.03580854053512206,0,1.0
000792,盐湖股份,ma60_nonoverlap,1,5,5,0,1,1,-0.2600508905852409,-0.20617991508702477,0.2,1.0
000858,五 粮 液,ma60_nonoverlap,1,2,2,0,1,1,0.4503732350041846,0.4503732350041846,1,1.0
000869,张  裕Ａ,ma60_nonoverlap,1,1,1,0,1,1,0.3913945757649897,0.3913945757649897,1,1.0
000933,神火股份,ma60_nonoverlap,1,7,7,0,1,1,0.05581395348837437,0.01153313358629696,0.5714285714285714,1.0
002001,新 和 成,ma60_nonoverlap,1,1,1,0,1,1,-0.13336611366079942,-0.13336611366079942,0,1.0
002024,ST易购,ma60_nonoverlap,1,1,1,0,1,1,0.9724227385517727,0.9724227385517727,1,1.0
002128,电投能源,ma60_nonoverlap,1,10,10,0,1,1,0.18610547901890473,0.2432718371111266,0.7,1.0
002152,广电运通,ma60_nonoverlap,1,1,1,0,1,1,0.2961274934293485,0.2961274934293485,1,1.0
002236,大华股份,ma60_nonoverlap,1,1,1,0,1,1,0.302546807945008,0.302546807945008,1,1.0
002304,洋河股份,ma60_nonoverlap,1,2,2,0,1,1,0.46120021787872234,0.46120021787872234,1,1.0
002466,天齐锂业,ma60_nonoverlap,1,5,4,1,1,1,-0.016932138758522175,0.09494343647156331,0.5,1.0
002532,天山铝业,ma60_nonoverlap,1,1,1,0,1,1,0.5975382934808555,0.5975382934808555,1,1.0
002648,卫星化学,ma60_nonoverlap,1,1,0,1,1,0,,,,
002714,牧原股份,ma60_nonoverlap,1,1,1,0,1,1,0.6968667580301122,0.6968667580301122,1,1.0
002833,弘亚数控,ma60_nonoverlap,1,1,1,0,1,1,0.015110311355541972,0.015110311355541972,1,1.0
002839,张家港行,ma60_nonoverlap,1,1,0,1,1,0,,,,
300059,东方财富,ma60_nonoverlap,1,2,1,1,1,1,1.2180685947910348,1.2180685947910348,1,1.0
600000,浦发银行,ma60_nonoverlap,1,1,1,0,1,1,-0.09266699037324855,-0.09266699037324855,0,1.0
600015,华夏银行,ma60_nonoverlap,1,1,1,0,1,1,0.11453252250897306,0.11453252250897306,1,1.0
600016,民生银行,ma60_nonoverlap,1,2,2,0,1,1,-0.09910653854701085,-0.09910653854701085,0.5,1.0
600031,三一重工,ma60_nonoverlap,1,3,3,0,1,1,0.2640311267379376,0.12767848275356528,0.6666666666666666,1.0
600036,招商银行,ma60_nonoverlap,1,2,1,1,1,1,0.43018316238285736,0.43018316238285736,1,1.0
600066,宇通客车,ma60_nonoverlap,1,6,6,0,1,1,0.35889712592680056,0.3828261885395782,1,1.0
600176,中国巨石,ma60_nonoverlap,1,2,2,0,1,1,-0.18999376544772545,-0.18999376544772545,0,1.0
600188,兖矿能源,ma60_nonoverlap,1,2,2,0,1,1,0.047454418083429095,0.047454418083429095,0.5,1.0
600309,万华化学,ma60_nonoverlap,1,9,7,2,1,1,0.182209478571564,0.20795332819661322,0.5714285714285714,1.0
600519,贵州茅台,ma60_nonoverlap,1,2,2,0,1,1,0.46978224212123587,0.46978224212123587,1,1.0
600566,济川药业,ma60_nonoverlap,1,1,1,0,1,1,-0.1753916173470289,-0.1753916173470289,0,1.0
600585,海螺水泥,ma60_nonoverlap,1,9,9,0,1,1,0.1413761676919585,0.19324355776969163,0.6666666666666666,1.0
600660,福耀玻璃,ma60_nonoverlap,1,6,6,0,1,1,0.21834721427125092,0.1998983265478498,0.6666666666666666,1.0
600690,海尔智家,ma60_nonoverlap,1,2,2,0,1,1,0.4679726953830651,0.4679726953830651,1,1.0
600897,厦门空港,ma60_nonoverlap,1,5,5,0,1,1,-0.06205571460299619,-0.01019820822169908,0.4,1.0
600919,江苏银行,ma60_nonoverlap,1,3,2,1,1,1,0.30045487868671894,0.30045487868671894,1,1.0
600938,中国海油,ma60_nonoverlap,1,3,3,0,1,1,0.28841602338574246,0.27403950325836357,1,1.0
600970,中材国际,ma60_nonoverlap,1,2,1,1,1,1,-0.027656799783470132,-0.027656799783470132,0,1.0
601009,南京银行,ma60_nonoverlap,1,3,2,1,1,1,0.09341684102731229,0.09341684102731229,1,1.0
601077,渝农商行,ma60_nonoverlap,1,1,1,0,1,1,0.022561317784892898,0.022561317784892898,1,1.0
601088,中国神华,ma60_nonoverlap,1,9,9,0,1,1,0.13878353319755932,0.1332581615796372,0.6666666666666666,1.0
601166,兴业银行,ma60_nonoverlap,1,3,2,1,1,1,0.271681270200281,0.271681270200281,1,1.0
601169,北京银行,ma60_nonoverlap,1,4,4,0,1,1,0.013199769199360445,0.07431098390090671,0.5,1.0
601187,厦门银行,ma60_nonoverlap,1,1,1,0,1,1,0.40022170871806484,0.40022170871806484,1,1.0
601225,陕西煤业,ma60_nonoverlap,1,5,5,0,1,1,0.24999999999999978,0.30274364454096736,0.6,1.0
601229,上海银行,ma60_nonoverlap,1,2,1,1,1,1,0.43713082527437797,0.43713082527437797,1,1.0
601288,农业银行,ma60_nonoverlap,1,3,3,0,1,1,0.12394703299816179,0.19133208347168362,1,1.0
601328,交通银行,ma60_nonoverlap,1,4,4,0,1,1,0.1381868419168084,0.15549821699891941,0.75,1.0
601398,工商银行,ma60_nonoverlap,1,6,5,1,1,1,0.10608379190663664,0.14748871758076088,0.8,1.0
601658,邮储银行,ma60_nonoverlap,1,2,1,1,1,1,-0.03509320735444321,-0.03509320735444321,0,1.0
601665,齐鲁银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
601818,光大银行,ma60_nonoverlap,1,2,1,1,1,1,0.18300520228359796,0.18300520228359796,1,1.0
601825,沪农商行,ma60_nonoverlap,1,3,2,1,1,1,0.14308509259019336,0.14308509259019336,0.5,1.0
601838,成都银行,ma60_nonoverlap,1,2,1,1,1,1,0.3349088453747473,0.3349088453747473,1,1.0
601857,中国石油,ma60_nonoverlap,1,1,1,0,1,1,0.5381466744281354,0.5381466744281354,1,1.0
601916,浙商银行,ma60_nonoverlap,1,2,2,0,1,1,-0.0014270569486778961,-0.0014270569486778961,0.5,1.0
601939,建设银行,ma60_nonoverlap,1,3,3,0,1,1,0.2975681035382518,0.1797581305635105,0.6666666666666666,1.0
601963,重庆银行,ma60_nonoverlap,1,1,0,1,1,0,,,,
601988,中国银行,ma60_nonoverlap,1,4,4,0,1,1,0.17646726011467917,0.20411760510056554,1,1.0
601998,中信银行,ma60_nonoverlap,1,2,1,1,1,1,0.2817787418655082,0.2817787418655082,1,1.0
603156,养元饮品,ma60_nonoverlap,1,2,2,0,1,1,0.24824302795616182,0.24824302795616182,1,1.0
603993,洛阳钼业,ma60_nonoverlap,1,1,1,0,1,1,2.2044588108531693,2.2044588108531693,1,1.0
688516,奥特维,ma60_nonoverlap,1,1,1,0,1,1,1.04528850569069,1.04528850569069,1,1.0
000001,平安银行,daily_top3,3,118,0,118,1,0,,,,
000022,深赤湾A,daily_top3,3,94,90,4,1,1,-0.30514563000574074,-0.2541915647898059,0.022222222222222223,1.0
000063,中兴通讯,daily_top3,3,4,0,4,1,0,,,,
000333,美的集团,daily_top3,3,49,49,0,1,1,2.5666817830170756,2.3827033665065414,1,1.0
000338,潍柴动力,daily_top3,3,838,791,47,1,1,0.9792857752265307,0.9067912488872071,0.7610619469026548,1.0
000423,东阿阿胶,daily_top3,3,2,2,0,1,1,0.5820288300350626,0.5820288300350626,1,1.0
000568,泸州老窖,daily_top3,3,26,26,0,1,1,1.6601710893388217,1.6125760809379028,1,1.0
000651,格力电器,daily_top3,3,673,506,167,1,1,0.9675057650484601,1.0570345435278232,0.9960474308300395,1.0
000661,长春高新,daily_top3,3,9,0,9,1,0,,,,
000792,盐湖股份,daily_top3,3,304,141,163,1,1,-0.4293073539934833,-0.4085983657961581,0.0070921985815602835,1.0
000858,五 粮 液,daily_top3,3,31,31,0,1,1,1.7145963674747011,1.7174075942688978,1,1.0
000869,张  裕Ａ,daily_top3,3,5,5,0,1,1,0.4766448443625786,0.4878243109205065,1,1.0
000933,神火股份,daily_top3,3,662,226,436,1,1,0.6936248628750391,0.638102029863503,0.6504424778761062,1.0
002001,新 和 成,daily_top3,3,25,22,3,1,1,0.7720891266485739,0.7629006463393837,1,1.0
002024,ST易购,daily_top3,3,13,13,0,1,1,0.6604018745942237,0.6877121067351286,1,1.0
002128,电投能源,daily_top3,3,962,726,236,1,1,0.8044899469637382,0.7903070841642594,0.9641873278236914,1.0
002152,广电运通,daily_top3,3,53,53,0,1,1,0.8539228842977389,0.8546655945212103,1,1.0
002236,大华股份,daily_top3,3,5,0,5,1,0,,,,
002304,洋河股份,daily_top3,3,118,118,0,1,1,1.3812530239262082,1.3231125573691147,1,1.0
002466,天齐锂业,daily_top3,3,353,228,125,1,1,1.6453902907426454,1.7711047639395259,0.9517543859649122,1.0
002532,天山铝业,daily_top3,3,32,0,32,1,0,,,,
002648,卫星化学,daily_top3,3,5,0,5,1,0,,,,
002714,牧原股份,daily_top3,3,12,12,0,1,1,9.225078502814046,9.17621625944442,1,1.0
002833,弘亚数控,daily_top3,3,14,14,0,1,1,0.23753242824025123,0.2456333739947716,1,1.0
002839,张家港行,daily_top3,3,1,0,1,1,0,,,,
300059,东方财富,daily_top3,3,16,0,16,1,0,,,,
600000,浦发银行,daily_top3,3,28,28,0,1,1,-0.22409889782633702,-0.22345700170919947,0,1.0
600015,华夏银行,daily_top3,3,1,1,0,1,1,0.8231548962687738,0.8231548962687738,1,1.0
600016,民生银行,daily_top3,3,14,14,0,1,1,-0.16223598650500548,-0.1589090881338054,0,1.0
600031,三一重工,daily_top3,3,82,81,1,1,1,0.27418978064076405,0.18469593944576312,0.5432098765432098,1.0
600036,招商银行,daily_top3,3,28,0,28,1,0,,,,
600066,宇通客车,daily_top3,3,196,196,0,1,1,0.8989591218279687,0.7048220705255926,0.7806122448979592,1.0
600176,中国巨石,daily_top3,3,64,44,20,1,1,0.6258255838887824,0.7323661947353061,0.9090909090909091,1.0
600188,兖矿能源,daily_top3,3,29,29,0,1,1,0.06539489911323781,0.18095100403956613,0.9655172413793104,1.0
600309,万华化学,daily_top3,3,415,384,31,1,1,1.0348725282307107,0.920521584015728,0.8463541666666666,1.0
600519,贵州茅台,daily_top3,3,20,20,0,1,1,2.0406963026615825,2.0069056137855728,1,1.0
600566,济川药业,daily_top3,3,11,11,0,1,1,0.2939367674723947,0.32053897806892734,1,1.0
600585,海螺水泥,daily_top3,3,802,801,1,1,1,0.511537158496943,0.6695990886548031,0.7490636704119851,1.0
600660,福耀玻璃,daily_top3,3,262,261,1,1,1,0.9179282065735714,0.7205875502729379,0.685823754789272,1.0
600690,海尔智家,daily_top3,3,34,34,0,1,1,1.0379123465137845,1.0428516983995897,1,1.0
600897,厦门空港,daily_top3,3,93,93,0,1,1,0.4514977020967117,0.4593243451237025,0.978494623655914,1.0
600919,江苏银行,daily_top3,3,86,16,70,1,1,0.8989917312828772,0.8966599748187568,1,1.0
600938,中国海油,daily_top3,3,253,151,102,1,1,1.1781296608200114,1.260157815569595,1,1.0
600970,中材国际,daily_top3,3,138,0,138,1,0,,,,
601009,南京银行,daily_top3,3,40,15,25,1,1,0.29290219254694505,0.3106569180217669,1,1.0
601077,渝农商行,daily_top3,3,9,9,0,1,1,1.3721756663931828,1.349553706743093,1,1.0
601088,中国神华,daily_top3,3,962,897,65,1,1,0.40458135863568745,0.5165891579698927,0.7134894091415831,1.0
601166,兴业银行,daily_top3,3,111,10,101,1,1,0.26302461049027914,0.26355779102885596,1,1.0
601169,北京银行,daily_top3,3,136,129,7,1,1,0.6100730276050232,0.6298056834703357,1,1.0
601187,厦门银行,daily_top3,3,40,0,40,1,0,,,,
601225,陕西煤业,daily_top3,3,268,268,0,1,1,1.6502163398826741,1.4504743058429053,1,1.0
601229,上海银行,daily_top3,3,81,0,81,1,0,,,,
601288,农业银行,daily_top3,3,94,92,2,1,1,1.7274525824452929,1.5688495208748743,1,1.0
601328,交通银行,daily_top3,3,289,252,37,1,1,0.848972638464088,0.8257265761504096,1,1.0
601398,工商银行,daily_top3,3,104,72,32,1,1,0.3533760643894537,0.42685018024605903,1,1.0
601658,邮储银行,daily_top3,3,4,0,4,1,0,,,,
601665,齐鲁银行,daily_top3,3,2,0,2,1,0,,,,
601818,光大银行,daily_top3,3,2,0,2,1,0,,,,
601825,沪农商行,daily_top3,3,125,102,23,1,1,0.8681547496386602,0.8571036520412698,1,1.0
601838,成都银行,daily_top3,3,99,0,99,1,0,,,,
601857,中国石油,daily_top3,3,2,2,0,1,1,0.10179575516904127,0.10179575516904127,1,1.0
601916,浙商银行,daily_top3,3,15,14,1,1,1,-0.019255734613644326,-0.011615636297153295,0.5,1.0
601939,建设银行,daily_top3,3,40,30,10,1,1,0.7127631691154636,0.5844453937373447,1,1.0
601963,重庆银行,daily_top3,3,2,0,2,1,0,,,,
601988,中国银行,daily_top3,3,96,95,1,1,1,1.1439615079027505,1.08103011686937,1,1.0
601998,中信银行,daily_top3,3,4,2,2,1,1,0.947422178609729,0.947422178609729,1,1.0
603156,养元饮品,daily_top3,3,5,5,0,1,1,0.6577960749247056,0.5766303420135409,1,1.0
603993,洛阳钼业,daily_top3,3,14,0,14,1,0,,,,
688516,奥特维,daily_top3,3,65,0,65,1,0,,,,
000001,平安银行,segment_starts,3,41,0,41,1,0,,,,
000022,深赤湾A,segment_starts,3,11,11,0,1,1,-0.1746894409937888,-0.19036746939579355,0,1.0
000063,中兴通讯,segment_starts,3,3,0,3,1,0,,,,
000333,美的集团,segment_starts,3,12,12,0,1,1,1.9809529497364429,2.022798336379775,1,1.0
000338,潍柴动力,segment_starts,3,164,144,20,1,1,0.462644300983971,0.7106110740681053,0.7430555555555556,1.0
000423,东阿阿胶,segment_starts,3,2,2,0,1,1,0.5820288300350626,0.5820288300350626,1,1.0
000568,泸州老窖,segment_starts,3,12,12,0,1,1,1.5972667752155079,1.6290715422964586,1,1.0
000651,格力电器,segment_starts,3,182,137,45,1,1,1.0059178575763519,1.1061062150080798,0.9927007299270073,1.0
000661,长春高新,segment_starts,3,7,0,7,1,0,,,,
000792,盐湖股份,segment_starts,3,71,32,39,1,1,-0.4778711572056788,-0.39672451971561057,0.03125,1.0
000858,五 粮 液,segment_starts,3,11,11,0,1,1,1.7132560943028188,1.734996701233555,1,1.0
000869,张  裕Ａ,segment_starts,3,2,2,0,1,1,0.4850782681178779,0.4850782681178779,1,1.0
000933,神火股份,segment_starts,3,148,47,101,1,1,-0.1509259259259247,0.4774275034532723,0.46808510638297873,1.0
002001,新 和 成,segment_starts,3,6,5,1,1,1,0.7455845096518805,0.7581688142094564,1,1.0
002024,ST易购,segment_starts,3,3,3,0,1,1,0.6945383794713076,0.7775557130740303,1,1.0
002128,电投能源,segment_starts,3,221,161,60,1,1,0.7703500965669761,0.7412372545191137,0.9254658385093167,1.0
002152,广电运通,segment_starts,3,7,7,0,1,1,0.8853948741514186,0.8785613644660496,1,1.0
002236,大华股份,segment_starts,3,4,0,4,1,0,,,,
002304,洋河股份,segment_starts,3,33,33,0,1,1,1.4144372473865592,1.3975610740446842,1,1.0
002466,天齐锂业,segment_starts,3,54,26,28,1,1,1.3625035412700865,1.2889780694409563,0.8846153846153846,1.0
002532,天山铝业,segment_starts,3,10,0,10,1,0,,,,
002648,卫星化学,segment_starts,3,3,0,3,1,0,,,,
002714,牧原股份,segment_starts,3,2,2,0,1,1,9.238727313374094,9.238727313374094,1,1.0
002833,弘亚数控,segment_starts,3,4,4,0,1,1,0.24428080095020765,0.23732605345612617,1,1.0
002839,张家港行,segment_starts,3,1,0,1,1,0,,,,
300059,东方财富,segment_starts,3,8,0,8,1,0,,,,
600000,浦发银行,segment_starts,3,7,7,0,1,1,-0.23950422470882982,-0.23820307363941137,0,1.0
600015,华夏银行,segment_starts,3,1,1,0,1,1,0.8231548962687738,0.8231548962687738,1,1.0
600016,民生银行,segment_starts,3,8,8,0,1,1,-0.16807093356753955,-0.16385305187066443,0,1.0
600031,三一重工,segment_starts,3,11,10,1,1,1,0.3419018241294901,0.3591152440524511,0.6,1.0
600036,招商银行,segment_starts,3,10,0,10,1,0,,,,
600066,宇通客车,segment_starts,3,44,44,0,1,1,0.8638595502821368,0.715451712938508,0.7045454545454546,1.0
600176,中国巨石,segment_starts,3,14,8,6,1,1,0.05334705203568163,0.2390514447685065,0.5,1.0
600188,兖矿能源,segment_starts,3,9,9,0,1,1,0.06539489911323781,0.19219604335025653,0.8888888888888888,1.0
600309,万华化学,segment_starts,3,104,92,12,1,1,0.922082756842557,0.7998935295581368,0.7934782608695652,1.0
600519,贵州茅台,segment_starts,3,7,7,0,1,1,1.9718160238375657,1.9323753879498062,1,1.0
600566,济川药业,segment_starts,3,3,3,0,1,1,0.3294255594252169,0.3567169918992181,1,1.0
600585,海螺水泥,segment_starts,3,149,149,0,1,1,0.34302368844682185,0.5615660075634823,0.7315436241610739,1.0
600660,福耀玻璃,segment_starts,3,70,70,0,1,1,0.865906634404696,0.663242067811022,0.6428571428571429,1.0
600690,海尔智家,segment_starts,3,8,8,0,1,1,1.069291591244334,1.0420644044662777,1,1.0
600897,厦门空港,segment_starts,3,29,29,0,1,1,0.4344879634002661,0.4163733596582515,0.9655172413793104,1.0
600919,江苏银行,segment_starts,3,33,6,27,1,1,0.9112349910892388,0.9020906093600366,1,1.0
600938,中国海油,segment_starts,3,60,34,26,1,1,1.1007319772251045,1.1799024299984262,1,1.0
600970,中材国际,segment_starts,3,44,0,44,1,0,,,,
601009,南京银行,segment_starts,3,12,3,9,1,1,0.29290219254694505,0.310610377696112,1,1.0
601077,渝农商行,segment_starts,3,5,5,0,1,1,1.3721756663931828,1.3534840521390277,1,1.0
601088,中国神华,segment_starts,3,187,169,18,1,1,0.41490409825510755,0.4961264915893497,0.6331360946745562,1.0
601166,兴业银行,segment_starts,3,31,1,30,1,1,0.261342509858403,0.261342509858403,1,1.0
601169,北京银行,segment_starts,3,38,35,3,1,1,0.6026076836178418,0.6318835790610344,1,1.0
601187,厦门银行,segment_starts,3,17,0,17,1,0,,,,
601225,陕西煤业,segment_starts,3,60,60,0,1,1,1.619021580766164,1.4619118732177208,1,1.0
601229,上海银行,segment_starts,3,25,0,25,1,0,,,,
601288,农业银行,segment_starts,3,37,35,2,1,1,1.6182112872938639,1.5131971081872215,1,1.0
601328,交通银行,segment_starts,3,82,67,15,1,1,0.8463887759744917,0.8000545941564122,1,1.0
601398,工商银行,segment_starts,3,31,23,8,1,1,0.381332456427504,0.43592523813832196,1,1.0
601658,邮储银行,segment_starts,3,3,0,3,1,0,,,,
601665,齐鲁银行,segment_starts,3,1,0,1,1,0,,,,
601818,光大银行,segment_starts,3,2,0,2,1,0,,,,
