group,arm,start,key,m1,m2,diff
全样本,SB1_BUY2,2012-05-01,互不重叠5年块中位,0.6538852200145074,0.6538852200145074,0.0
全样本,SB1_BUY2,2012-05-01,年均换手,8.259081337722934,8.259081337722934,0.0
全样本,SB1_BUY2,2012-05-01,平均仓位,1.6469872761974151,1.6469872761974151,0.0
全样本,SB1_BUY2,2012-11-01,年化,0.5045898245681228,0.5045898245681228,0.0
全样本,SB1_BUY2,2012-11-01,最大回撤,0.6692126694602277,0.6692126694602277,0.0
全样本,SB1_BUY2,2012-11-01,滚动5年年化中位,0.5458755938270317,0.5458755938270317,0.0
全样本,SB1_BUY2,2012-11-01,滚动5年年化P25,0.4266017877789823,0.4266017877789823,0.0
全样本,SB1_BUY2,2012-11-01,滚动5年回撤中位,0.44956459382514224,0.44956459382514224,0.0
全样本,SB1_BUY2,2012-11-01,滚动5年Calmar中位,1.2152051955628542,1.2152051955628542,0.0
全样本,SB1_BUY2,2012-11-01,互不重叠5年块中位,0.7003637158483585,0.7003637158483585,0.0
全样本,SB1_BUY2,2012-11-01,年均换手,8.162816474972482,8.162816474972482,0.0
全样本,SB1_BUY2,2012-11-01,平均仓位,1.6683069860613038,1.6683069860613038,0.0
全样本,SB1_BUY2,2013-05-01,年化,0.5178291843375766,0.5178291843375766,0.0
全样本,SB1_BUY2,2013-05-01,最大回撤,0.6308299720906012,0.6308299720906012,0.0
全样本,SB1_BUY2,2013-05-01,滚动5年年化中位,0.5870550521831384,0.5870550521831384,0.0
全样本,SB1_BUY2,2013-05-01,滚动5年年化P25,0.49470274672345216,0.49470274672345216,0.0
全样本,SB1_BUY2,2013-05-01,滚动5年回撤中位,0.4484735967146025,0.4484735967146025,0.0
全样本,SB1_BUY2,2013-05-01,滚动5年Calmar中位,1.3090069437392668,1.3090069437392668,0.0
全样本,SB1_BUY2,2013-05-01,互不重叠5年块中位,0.7507121608599859,0.7507121608599859,0.0
全样本,SB1_BUY2,2013-05-01,年均换手,8.626352226529459,8.626352226529459,0.0
全样本,SB1_BUY2,2013-05-01,平均仓位,1.6536121270442121,1.6536121270442121,0.0
全样本,SB1_BUY2,2013-11-01,年化,0.5666853771811826,0.5666853771811826,0.0
全样本,SB1_BUY2,2013-11-01,最大回撤,0.6465204889824608,0.6465204889824608,0.0
全样本,SB1_BUY2,2013-11-01,滚动5年年化中位,0.6138239046894467,0.6138239046894467,0.0
全样本,SB1_BUY2,2013-11-01,滚动5年年化P25,0.5201718292539828,0.5201718292539828,0.0
全样本,SB1_BUY2,2013-11-01,滚动5年回撤中位,0.4467911677391043,0.4467911677391043,0.0
全样本,SB1_BUY2,2013-11-01,滚动5年Calmar中位,1.3895378259907158,1.3895378259907158,0.0
全样本,SB1_BUY2,2013-11-01,互不重叠5年块中位,0.764884399905829,0.764884399905829,0.0
全样本,SB1_BUY2,2013-11-01,年均换手,8.6078761202746,8.6078761202746,0.0
全样本,SB1_BUY2,2013-11-01,平均仓位,1.6541882925657432,1.6541882925657432,0.0
全样本,SB1_BUY2,2014-05-01,年化,0.4446537994192761,0.4446537994192761,0.0
全样本,SB1_BUY2,2014-05-01,最大回撤,0.771907360178494,0.771907360178494,0.0
全样本,SB1_BUY2,2014-05-01,滚动5年年化中位,0.5078632244033905,0.5078632244033905,0.0
全样本,SB1_BUY2,2014-05-01,滚动5年年化P25,0.3996927233225269,0.3996927233225269,0.0
全样本,SB1_BUY2,2014-05-01,滚动5年回撤中位,0.46378922358880736,0.46378922358880736,0.0
全样本,SB1_BUY2,2014-05-01,滚动5年Calmar中位,1.101667229237429,1.101667229237429,0.0
全样本,SB1_BUY2,2014-05-01,互不重叠5年块中位,0.5933025981211035,0.5933025981211035,0.0
全样本,SB1_BUY2,2014-05-01,年均换手,7.468736832954914,7.468736832954914,0.0
全样本,SB1_BUY2,2014-05-01,平均仓位,1.6681377861768993,1.6681377861768993,0.0
全样本,SB1_BUY2,2014-11-01,年化,0.4896995917728919,0.4896995917728919,0.0
全样本,SB1_BUY2,2014-11-01,最大回撤,0.8000102169670402,0.8000102169670402,0.0
全样本,SB1_BUY2,2014-11-01,滚动5年年化中位,0.6142806582829319,0.6142806582829319,0.0
全样本,SB1_BUY2,2014-11-01,滚动5年年化P25,0.540830264268102,0.540830264268102,0.0
全样本,SB1_BUY2,2014-11-01,滚动5年回撤中位,0.5854768202623453,0.5854768202623453,0.0
全样本,SB1_BUY2,2014-11-01,滚动5年Calmar中位,1.1166044913609876,1.1166044913609876,0.0
全样本,SB1_BUY2,2014-11-01,互不重叠5年块中位,0.6664004624612969,0.6664004624612969,0.0
全样本,SB1_BUY2,2014-11-01,年均换手,6.168369653959119,6.168369653959119,0.0
全样本,SB1_BUY2,2014-11-01,平均仓位,1.6245922644055735,1.6245922644055735,0.0
全样本,SB1_BUY2,2015-05-01,年化,0.5304479635501429,0.5304479635501429,0.0
全样本,SB1_BUY2,2015-05-01,最大回撤,0.5971676647655411,0.5971676647655411,0.0
全样本,SB1_BUY2,2015-05-01,滚动5年年化中位,0.6518273693471917,0.6518273693471917,0.0
全样本,SB1_BUY2,2015-05-01,滚动5年年化P25,0.5768682434573325,0.5768682434573325,0.0
全样本,SB1_BUY2,2015-05-01,滚动5年回撤中位,0.5812852499323519,0.5812852499323519,0.0
全样本,SB1_BUY2,2015-05-01,滚动5年Calmar中位,1.162264856434832,1.162264856434832,0.0
全样本,SB1_BUY2,2015-05-01,互不重叠5年块中位,0.7233517440244415,0.7233517440244415,0.0
全样本,SB1_BUY2,2015-05-01,年均换手,8.697506973048593,8.697506973048593,0.0
全样本,SB1_BUY2,2015-05-01,平均仓位,1.5834705841942047,1.5834705841942047,0.0
全样本,SB1_BUY2,2015-11-01,年化,0.6130163257279184,0.6130163257279184,0.0
全样本,SB1_BUY2,2015-11-01,最大回撤,0.5487085928309375,0.5487085928309375,0.0
全样本,SB1_BUY2,2015-11-01,滚动5年年化中位,0.6479897122734031,0.6479897122734031,0.0
全样本,SB1_BUY2,2015-11-01,滚动5年年化P25,0.5509376158510757,0.5509376158510757,0.0
全样本,SB1_BUY2,2015-11-01,滚动5年回撤中位,0.5487085928309375,0.5487085928309375,0.0
全样本,SB1_BUY2,2015-11-01,滚动5年Calmar中位,1.2220802931928778,1.2220802931928778,0.0
全样本,SB1_BUY2,2015-11-01,互不重叠5年块中位,0.7286012190690434,0.7286012190690434,0.0
全样本,SB1_BUY2,2015-11-01,年均换手,8.475647444300305,8.475647444300305,0.0
全样本,SB1_BUY2,2015-11-01,平均仓位,1.6418359732028305,1.6418359732028305,0.0
全样本,SB1_BUY2,2016-05-01,年化,0.6915026789812149,0.6915026789812149,0.0
全样本,SB1_BUY2,2016-05-01,最大回撤,0.5763571687152149,0.5763571687152149,0.0
全样本,SB1_BUY2,2016-05-01,滚动5年年化中位,0.6151181175837128,0.6151181175837128,0.0
全样本,SB1_BUY2,2016-05-01,滚动5年年化P25,0.536768931219332,0.536768931219332,0.0
全样本,SB1_BUY2,2016-05-01,滚动5年回撤中位,0.5763571687152149,0.5763571687152149,0.0
全样本,SB1_BUY2,2016-05-01,滚动5年Calmar中位,1.0861646464904948,1.0861646464904948,0.0
全样本,SB1_BUY2,2016-05-01,互不重叠5年块中位,0.6788907020708308,0.6788907020708308,0.0
全样本,SB1_BUY2,2016-05-01,年均换手,8.238339904770786,8.238339904770786,0.0
全样本,SB1_BUY2,2016-05-01,平均仓位,1.6610076477312827,1.6610076477312827,0.0
剔除集A,BASE,2009-11-01,年化,0.3245475794682562,0.3245475794682562,0.0
剔除集A,BASE,2009-11-01,最大回撤,0.7470016095775356,0.7470016095775356,0.0
剔除集A,BASE,2009-11-01,滚动5年年化中位,0.38868129746721003,0.38868129746721003,0.0
剔除集A,BASE,2009-11-01,滚动5年年化P25,0.2191172310750229,0.2191172310750229,0.0
剔除集A,BASE,2009-11-01,滚动5年回撤中位,0.5445755786620845,0.5445755786620845,0.0
剔除集A,BASE,2009-11-01,滚动5年Calmar中位,0.6507371818886984,0.6507371818886984,0.0
剔除集A,BASE,2009-11-01,互不重叠5年块中位,0.5042771497782108,0.5042771497782108,0.0
剔除集A,BASE,2009-11-01,年均换手,6.377822955408604,6.377822955408604,0.0
剔除集A,BASE,2009-11-01,平均仓位,1.5182983489144457,1.5182983489144457,0.0
剔除集A,BASE,2010-05-01,年化,0.34840502539274554,0.34840502539274554,0.0
剔除集A,BASE,2010-05-01,最大回撤,0.7460471533189917,0.7460471533189917,0.0
剔除集A,BASE,2010-05-01,滚动5年年化中位,0.39870886131864247,0.39870886131864247,0.0
剔除集A,BASE,2010-05-01,滚动5年年化P25,0.3178184882693895,0.3178184882693895,0.0
剔除集A,BASE,2010-05-01,滚动5年回撤中位,0.5441127978564633,0.5441127978564633,0.0
剔除集A,BASE,2010-05-01,滚动5年Calmar中位,0.6905110812154148,0.6905110812154148,0.0
剔除集A,BASE,2010-05-01,互不重叠5年块中位,0.49390957419185355,0.49390957419185355,0.0
剔除集A,BASE,2010-05-01,年均换手,6.186944617714441,6.186944617714441,0.0
剔除集A,BASE,2010-05-01,平均仓位,1.5524280816334435,1.5524280816334435,0.0
剔除集A,BASE,2010-11-01,年化,0.38217670023628325,0.38217670023628325,0.0
剔除集A,BASE,2010-11-01,最大回撤,0.6073890392611943,0.6073890392611943,0.0
剔除集A,BASE,2010-11-01,滚动5年年化中位,0.41497696859015143,0.41497696859015143,0.0
剔除集A,BASE,2010-11-01,滚动5年年化P25,0.34667160865728786,0.34667160865728786,0.0
剔除集A,BASE,2010-11-01,滚动5年回撤中位,0.5455572413667081,0.5455572413667081,0.0
剔除集A,BASE,2010-11-01,滚动5年Calmar中位,0.7326684754718529,0.7326684754718529,0.0
剔除集A,BASE,2010-11-01,互不重叠5年块中位,0.5039564260322036,0.5039564260322036,0.0
剔除集A,BASE,2010-11-01,年均换手,5.8686684897133485,5.8686684897133485,0.0
剔除集A,BASE,2010-11-01,平均仓位,1.4773733657641408,1.4773733657641408,0.0
剔除集A,BASE,2011-05-01,年化,0.4025567375523649,0.4025567375523649,0.0
剔除集A,BASE,2011-05-01,最大回撤,0.647831009879736,0.647831009879736,0.0
剔除集A,BASE,2011-05-01,滚动5年年化中位,0.4116902613952864,0.4116902613952864,0.0
剔除集A,BASE,2011-05-01,滚动5年年化P25,0.3520843260038491,0.3520843260038491,0.0
剔除集A,BASE,2011-05-01,滚动5年回撤中位,0.5455882667817067,0.5455882667817067,0.0
剔除集A,BASE,2011-05-01,滚动5年Calmar中位,0.7264163280977127,0.7264163280977127,0.0
剔除集A,BASE,2011-05-01,互不重叠5年块中位,0.5099797204439833,0.5099797204439833,0.0
剔除集A,BASE,2011-05-01,年均换手,6.054927827617734,6.054927827617734,0.0
剔除集A,BASE,2011-05-01,平均仓位,1.5274291014537573,1.5274291014537573,0.0
剔除集A,BASE,2011-11-01,年化,0.4312819613052712,0.4312819613052712,0.0
剔除集A,BASE,2011-11-01,最大回撤,0.6479534232383737,0.6479534232383737,0.0
剔除集A,BASE,2011-11-01,滚动5年年化中位,0.43825581524731594,0.43825581524731594,0.0
剔除集A,BASE,2011-11-01,滚动5年年化P25,0.3706445489349963,0.3706445489349963,0.0
剔除集A,BASE,2011-11-01,滚动5年回撤中位,0.5455995505095674,0.5455995505095674,0.0
剔除集A,BASE,2011-11-01,滚动5年Calmar中位,0.7961971585197416,0.7961971585197416,0.0
剔除集A,BASE,2011-11-01,互不重叠5年块中位,0.6233962426771261,0.6233962426771261,0.0
剔除集A,BASE,2011-11-01,年均换手,6.978991734912076,6.978991734912076,0.0
剔除集A,BASE,2011-11-01,平均仓位,1.5753034220457456,1.5753034220457456,0.0
剔除集A,BASE,2012-05-01,年化,0.4505178470722606,0.4505178470722606,0.0
剔除集A,BASE,2012-05-01,最大回撤,0.656457739635788,0.656457739635788,0.0
剔除集A,BASE,2012-05-01,滚动5年年化中位,0.42844376276060747,0.42844376276060747,0.0
剔除集A,BASE,2012-05-01,滚动5年年化P25,0.37022711937342545,0.37022711937342545,0.0
剔除集A,BASE,2012-05-01,滚动5年回撤中位,0.5445601201796602,0.5445601201796602,0.0
剔除集A,BASE,2012-05-01,滚动5年Calmar中位,0.7317767945679127,0.7317767945679127,0.0
剔除集A,BASE,2012-05-01,互不重叠5年块中位,0.6008909929179486,0.6008909929179486,0.0
剔除集A,BASE,2012-05-01,年均换手,5.84669271253446,5.84669271253446,0.0
剔除集A,BASE,2012-05-01,平均仓位,1.6003856118489157,1.6003856118489157,0.0
剔除集A,BASE,2012-11-01,年化,0.49956424508733543,0.49956424508733543,0.0
剔除集A,BASE,2012-11-01,最大回撤,0.6710430272345884,0.6710430272345884,0.0
剔除集A,BASE,2012-11-01,滚动5年年化中位,0.4498175883019415,0.4498175883019415,0.0
剔除集A,BASE,2012-11-01,滚动5年年化P25,0.382928377787525,0.382928377787525,0.0
剔除集A,BASE,2012-11-01,滚动5年回撤中位,0.5456740906946346,0.5456740906946346,0.0
剔除集A,BASE,2012-11-01,滚动5年Calmar中位,0.819801354470484,0.819801354470484,0.0
剔除集A,BASE,2012-11-01,互不重叠5年块中位,0.6095872103025298,0.6095872103025298,0.0
剔除集A,BASE,2012-11-01,年均换手,5.917697878663292,5.917697878663292,0.0
剔除集A,BASE,2012-11-01,平均仓位,1.6412363067156361,1.6412363067156361,0.0
剔除集A,BASE,2013-05-01,年化,0.4384142723943112,0.4384142723943112,0.0
剔除集A,BASE,2013-05-01,最大回撤,0.6863045748983327,0.6863045748983327,0.0
剔除集A,BASE,2013-05-01,滚动5年年化中位,0.41909421346139597,0.41909421346139597,0.0
剔除集A,BASE,2013-05-01,滚动5年年化P25,0.3196134309582759,0.3196134309582759,0.0
剔除集A,BASE,2013-05-01,滚动5年回撤中位,0.5311962386634739,0.5311962386634739,0.0
剔除集A,BASE,2013-05-01,滚动5年Calmar中位,0.7889630666735625,0.7889630666735625,0.0
剔除集A,BASE,2013-05-01,互不重叠5年块中位,0.5928171338432575,0.5928171338432575,0.0
剔除集A,BASE,2013-05-01,年均换手,5.94876066063588,5.94876066063588,0.0
剔除集A,BASE,2013-05-01,平均仓位,1.625548539606738,1.625548539606738,0.0
剔除集A,BASE,2013-11-01,年化,0.4827866099225495,0.4827866099225495,0.0
剔除集A,BASE,2013-11-01,最大回撤,0.659942308829947,0.659942308829947,0.0
剔除集A,BASE,2013-11-01,滚动5年年化中位,0.47078646023333004,0.47078646023333004,0.0
剔除集A,BASE,2013-11-01,滚动5年年化P25,0.36083812797555503,0.36083812797555503,0.0
剔除集A,BASE,2013-11-01,滚动5年回撤中位,0.54654337889148,0.54654337889148,0.0
剔除集A,BASE,2013-11-01,滚动5年Calmar中位,0.8613890103072825,0.8613890103072825,0.0
剔除集A,BASE,2013-11-01,互不重叠5年块中位,0.6124269204685192,0.6124269204685192,0.0
剔除集A,BASE,2013-11-01,年均换手,5.915588788732547,5.915588788732547,0.0
剔除集A,BASE,2013-11-01,平均仓位,1.6276806607672372,1.6276806607672372,0.0
剔除集A,BASE,2014-05-01,年化,0.5156428441979815,0.5156428441979815,0.0
剔除集A,BASE,2014-05-01,最大回撤,0.7161581728300925,0.7161581728300925,0.0
剔除集A,BASE,2014-05-01,滚动5年年化中位,0.45843179475480245,0.45843179475480245,0.0
剔除集A,BASE,2014-05-01,滚动5年年化P25,0.34958321296935146,0.34958321296935146,0.0
剔除集A,BASE,2014-05-01,滚动5年回撤中位,0.5453849911464517,0.5453849911464517,0.0
剔除集A,BASE,2014-05-01,滚动5年Calmar中位,0.8419998996715442,0.8419998996715442,0.0
剔除集A,BASE,2014-05-01,互不重叠5年块中位,0.601345852839392,0.601345852839392,0.0
剔除集A,BASE,2014-05-01,年均换手,6.016767875234855,6.016767875234855,0.0
剔除集A,BASE,2014-05-01,平均仓位,1.6103421784809577,1.6103421784809577,0.0
剔除集A,BASE,2014-11-01,年化,0.49641231840646194,0.49641231840646194,0.0
剔除集A,BASE,2014-11-01,最大回撤,0.7434551604360924,0.7434551604360924,0.0
剔除集A,BASE,2014-11-01,滚动5年年化中位,0.4788401196065659,0.4788401196065659,0.0
剔除集A,BASE,2014-11-01,滚动5年年化P25,0.37442781755856425,0.37442781755856425,0.0
剔除集A,BASE,2014-11-01,滚动5年回撤中位,0.5455448074908359,0.5455448074908359,0.0
剔除集A,BASE,2014-11-01,滚动5年Calmar中位,0.8777283057810233,0.8777283057810233,0.0
剔除集A,BASE,2014-11-01,互不重叠5年块中位,0.6038638838447986,0.6038638838447986,0.0
剔除集A,BASE,2014-11-01,年均换手,6.378887281711613,6.378887281711613,0.0
剔除集A,BASE,2014-11-01,平均仓位,1.602769724727239,1.602769724727239,0.0
剔除集A,BASE,2015-05-01,年化,0.46046354214039975,0.46046354214039975,0.0
剔除集A,BASE,2015-05-01,最大回撤,0.5643542123246394,0.5643542123246394,0.0
剔除集A,BASE,2015-05-01,滚动5年年化中位,0.4827387068553126,0.4827387068553126,0.0
剔除集A,BASE,2015-05-01,滚动5年年化P25,0.34923999826446384,0.34923999826446384,0.0
剔除集A,BASE,2015-05-01,滚动5年回撤中位,0.4742540162700257,0.4742540162700257,0.0
剔除集A,BASE,2015-05-01,滚动5年Calmar中位,1.0178906035462143,1.0178906035462143,0.0
剔除集A,BASE,2015-05-01,互不重叠5年块中位,0.6078982122683679,0.6078982122683679,0.0
剔除集A,BASE,2015-05-01,年均换手,5.998019339921069,5.998019339921069,0.0
剔除集A,BASE,2015-05-01,平均仓位,1.5080812249016942,1.5080812249016942,0.0
剔除集A,BASE,2015-11-01,年化,0.47922026772628334,0.47922026772628334,0.0
剔除集A,BASE,2015-11-01,最大回撤,0.47883934647078874,0.47883934647078874,0.0
剔除集A,BASE,2015-11-01,滚动5年年化中位,0.44086279173575993,0.44086279173575993,0.0
剔除集A,BASE,2015-11-01,滚动5年年化P25,0.36234975909116107,0.36234975909116107,0.0
剔除集A,BASE,2015-11-01,滚动5年回撤中位,0.47455033716749895,0.47455033716749895,0.0
剔除集A,BASE,2015-11-01,滚动5年Calmar中位,0.9403359470693101,0.9403359470693101,0.0
剔除集A,BASE,2015-11-01,互不重叠5年块中位,0.5730127892558464,0.5730127892558464,0.0
剔除集A,BASE,2015-11-01,年均换手,5.936524455420045,5.936524455420045,0.0
剔除集A,BASE,2015-11-01,平均仓位,1.567353708072196,1.567353708072196,0.0
剔除集A,BASE,2016-05-01,年化,0.6249350131329381,0.6249350131329381,0.0
剔除集A,BASE,2016-05-01,最大回撤,0.4747008672334737,0.4747008672334737,0.0
剔除集A,BASE,2016-05-01,滚动5年年化中位,0.502381136843528,0.502381136843528,0.0
剔除集A,BASE,2016-05-01,滚动5年年化P25,0.42923201780731945,0.42923201780731945,0.0
剔除集A,BASE,2016-05-01,滚动5年回撤中位,0.4747008672334737,0.4747008672334737,0.0
剔除集A,BASE,2016-05-01,滚动5年Calmar中位,1.0796698605017485,1.0796698605017485,0.0
剔除集A,BASE,2016-05-01,互不重叠5年块中位,0.614574562589037,0.614574562589037,0.0
剔除集A,BASE,2016-05-01,年均换手,5.940074866427393,5.940074866427393,0.0
剔除集A,BASE,2016-05-01,平均仓位,1.591794221733836,1.591794221733836,0.0
剔除集A,BUY2,2009-11-01,年化,0.3181116327778517,0.3181116327778517,0.0
剔除集A,BUY2,2009-11-01,最大回撤,0.736722213670324,0.736722213670324,0.0
剔除集A,BUY2,2009-11-01,滚动5年年化中位,0.3982978373237065,0.3982978373237065,0.0
剔除集A,BUY2,2009-11-01,滚动5年年化P25,0.23356686117214842,0.23356686117214842,0.0
剔除集A,BUY2,2009-11-01,滚动5年回撤中位,0.5461789903331646,0.5461789903331646,0.0
剔除集A,BUY2,2009-11-01,滚动5年Calmar中位,0.6670337643340754,0.6670337643340754,0.0
剔除集A,BUY2,2009-11-01,互不重叠5年块中位,0.507887241954468,0.507887241954468,0.0
剔除集A,BUY2,2009-11-01,年均换手,5.403107131188309,5.403107131188309,0.0
剔除集A,BUY2,2009-11-01,平均仓位,1.5154395266440615,1.5154395266440615,0.0
剔除集A,BUY2,2010-05-01,年化,0.333268067447285,0.333268067447285,0.0
剔除集A,BUY2,2010-05-01,最大回撤,0.7332337033400009,0.7332337033400009,0.0
剔除集A,BUY2,2010-05-01,滚动5年年化中位,0.3882635186260581,0.3882635186260581,0.0
剔除集A,BUY2,2010-05-01,滚动5年年化P25,0.30628290044613005,0.30628290044613005,0.0
剔除集A,BUY2,2010-05-01,滚动5年回撤中位,0.5347017805002292,0.5347017805002292,0.0
剔除集A,BUY2,2010-05-01,滚动5年Calmar中位,0.6769221927835322,0.6769221927835322,0.0
剔除集A,BUY2,2010-05-01,互不重叠5年块中位,0.5054125608794846,0.5054125608794846,0.0
剔除集A,BUY2,2010-05-01,年均换手,5.44018389574302,5.44018389574302,0.0
剔除集A,BUY2,2010-05-01,平均仓位,1.5580871541556913,1.5580871541556913,0.0
剔除集A,BUY2,2010-11-01,年化,0.3923040532540465,0.3923040532540465,0.0
剔除集A,BUY2,2010-11-01,最大回撤,0.6669043780148927,0.6669043780148927,0.0
剔除集A,BUY2,2010-11-01,滚动5年年化中位,0.4280009112283274,0.4280009112283274,0.0
剔除集A,BUY2,2010-11-01,滚动5年年化P25,0.33617066190393174,0.33617066190393174,0.0
剔除集A,BUY2,2010-11-01,滚动5年回撤中位,0.5457241663879848,0.5457241663879848,0.0
剔除集A,BUY2,2010-11-01,滚动5年Calmar中位,0.7263531993339799,0.7263531993339799,0.0
剔除集A,BUY2,2010-11-01,互不重叠5年块中位,0.5522525544110812,0.5522525544110812,0.0
剔除集A,BUY2,2010-11-01,年均换手,5.835877676478809,5.835877676478809,0.0
剔除集A,BUY2,2010-11-01,平均仓位,1.4777569546184186,1.4777569546184186,0.0
剔除集A,BUY2,2011-05-01,年化,0.3994673365128272,0.3994673365128272,0.0
剔除集A,BUY2,2011-05-01,最大回撤,0.6662833021093448,0.6662833021093448,0.0
剔除集A,BUY2,2011-05-01,滚动5年年化中位,0.4144630378773615,0.4144630378773615,0.0
剔除集A,BUY2,2011-05-01,滚动5年年化P25,0.35363201455084714,0.35363201455084714,0.0
剔除集A,BUY2,2011-05-01,滚动5年回撤中位,0.5457018508564817,0.5457018508564817,0.0
剔除集A,BUY2,2011-05-01,滚动5年Calmar中位,0.7317535311163174,0.7317535311163174,0.0
剔除集A,BUY2,2011-05-01,互不重叠5年块中位,0.5158909460387664,0.5158909460387664,0.0
剔除集A,BUY2,2011-05-01,年均换手,5.58006843864379,5.58006843864379,0.0
剔除集A,BUY2,2011-05-01,平均仓位,1.520488096013921,1.520488096013921,0.0
剔除集A,BUY2,2011-11-01,年化,0.4245399114699968,0.4245399114699968,0.0
剔除集A,BUY2,2011-11-01,最大回撤,0.6251493458333789,0.6251493458333789,0.0
剔除集A,BUY2,2011-11-01,滚动5年年化中位,0.4439991568576376,0.4439991568576376,0.0
剔除集A,BUY2,2011-11-01,滚动5年年化P25,0.3591466196111881,0.3591466196111881,0.0
剔除集A,BUY2,2011-11-01,滚动5年回撤中位,0.5353993516405682,0.5353993516405682,0.0
剔除集A,BUY2,2011-11-01,滚动5年Calmar中位,0.8243499804390426,0.8243499804390426,0.0
剔除集A,BUY2,2011-11-01,互不重叠5年块中位,0.6171016207172525,0.6171016207172525,0.0
剔除集A,BUY2,2011-11-01,年均换手,5.627734507413239,5.627734507413239,0.0
剔除集A,BUY2,2011-11-01,平均仓位,1.5624718217381879,1.5624718217381879,0.0
剔除集A,BUY2,2012-05-01,年化,0.4580836143406424,0.4580836143406424,0.0
剔除集A,BUY2,2012-05-01,最大回撤,0.6665699262456841,0.6665699262456841,0.0
剔除集A,BUY2,2012-05-01,滚动5年年化中位,0.4330621768599867,0.4330621768599867,0.0
剔除集A,BUY2,2012-05-01,滚动5年年化P25,0.3666785765451501,0.3666785765451501,0.0
剔除集A,BUY2,2012-05-01,滚动5年回撤中位,0.545659940303957,0.545659940303957,0.0
剔除集A,BUY2,2012-05-01,滚动5年Calmar中位,0.744231571869925,0.744231571869925,0.0
剔除集A,BUY2,2012-05-01,互不重叠5年块中位,0.6272527098677727,0.6272527098677727,0.0
剔除集A,BUY2,2012-05-01,年均换手,6.391756548320314,6.391756548320314,0.0
剔除集A,BUY2,2012-05-01,平均仓位,1.5916915985511484,1.5916915985511484,0.0
剔除集A,BUY2,2012-11-01,年化,0.5136722402063962,0.5136722402063962,0.0
剔除集A,BUY2,2012-11-01,最大回撤,0.6587999133273841,0.6587999133273841,0.0
剔除集A,BUY2,2012-11-01,滚动5年年化中位,0.47844932150252895,0.47844932150252895,0.0
剔除集A,BUY2,2012-11-01,滚动5年年化P25,0.39098571884154487,0.39098571884154487,0.0
剔除集A,BUY2,2012-11-01,滚动5年回撤中位,0.5398918197279834,0.5398918197279834,0.0
剔除集A,BUY2,2012-11-01,滚动5年Calmar中位,0.8861947968457619,0.8861947968457619,0.0
剔除集A,BUY2,2012-11-01,互不重叠5年块中位,0.6303108344760717,0.6303108344760717,0.0
剔除集A,BUY2,2012-11-01,年均换手,5.425800964332599,5.425800964332599,0.0
剔除集A,BUY2,2012-11-01,平均仓位,1.6326994129021557,1.6326994129021557,0.0
剔除集A,BUY2,2013-05-01,年化,0.47323002706092754,0.47323002706092754,0.0
剔除集A,BUY2,2013-05-01,最大回撤,0.6311052274535736,0.6311052274535736,0.0
剔除集A,BUY2,2013-05-01,滚动5年年化中位,0.4408477016917105,0.4408477016917105,0.0
剔除集A,BUY2,2013-05-01,滚动5年年化P25,0.3550601885039284,0.3550601885039284,0.0
剔除集A,BUY2,2013-05-01,滚动5年回撤中位,0.5344602495594524,0.5344602495594524,0.0
剔除集A,BUY2,2013-05-01,滚动5年Calmar中位,0.81183305658184,0.81183305658184,0.0
剔除集A,BUY2,2013-05-01,互不重叠5年块中位,0.6215865745011486,0.6215865745011486,0.0
剔除集A,BUY2,2013-05-01,年均换手,6.188606039757392,6.188606039757392,0.0
剔除集A,BUY2,2013-05-01,平均仓位,1.5867426446822583,1.5867426446822583,0.0
剔除集A,BUY2,2013-11-01,年化,0.5059267179277935,0.5059267179277935,0.0
剔除集A,BUY2,2013-11-01,最大回撤,0.6285128596238665,0.6285128596238665,0.0
剔除集A,BUY2,2013-11-01,滚动5年年化中位,0.5322230925564506,0.5322230925564506,0.0
剔除集A,BUY2,2013-11-01,滚动5年年化P25,0.37199380704752905,0.37199380704752905,0.0
剔除集A,BUY2,2013-11-01,滚动5年回撤中位,0.5444635067546608,0.5444635067546608,0.0
剔除集A,BUY2,2013-11-01,滚动5年Calmar中位,0.9775183937098546,0.9775183937098546,0.0
剔除集A,BUY2,2013-11-01,互不重叠5年块中位,0.6334441980818444,0.6334441980818444,0.0
剔除集A,BUY2,2013-11-01,年均换手,5.764650987686457,5.764650987686457,0.0
剔除集A,BUY2,2013-11-01,平均仓位,1.6218235586495764,1.6218235586495764,0.0
剔除集A,BUY2,2014-05-01,年化,0.5528159371417245,0.5528159371417245,0.0
剔除集A,BUY2,2014-05-01,最大回撤,0.7119799091681529,0.7119799091681529,0.0
剔除集A,BUY2,2014-05-01,滚动5年年化中位,0.5495290673982804,0.5495290673982804,0.0
剔除集A,BUY2,2014-05-01,滚动5年年化P25,0.42019488354737566,0.42019488354737566,0.0
剔除集A,BUY2,2014-05-01,滚动5年回撤中位,0.5449305281306891,0.5449305281306891,0.0
剔除集A,BUY2,2014-05-01,滚动5年Calmar中位,1.01120854871984,1.01120854871984,0.0
剔除集A,BUY2,2014-05-01,互不重叠5年块中位,0.6180675078735837,0.6180675078735837,0.0
剔除集A,BUY2,2014-05-01,年均换手,5.691617884302046,5.691617884302046,0.0
剔除集A,BUY2,2014-05-01,平均仓位,1.6176640813158298,1.6176640813158298,0.0
剔除集A,BUY2,2014-11-01,年化,0.46669670150937814,0.46669670150937814,0.0
