date,security_code,action,shares,price,amount,pv_ratio,intrinsic_value,reason,security_name
2012-05-03,600585,买入,8600,17.260,148436,0.5449,32.483,首次建仓,
2012-05-03,000651,买入,6800,21.980,149464,0.6386,34.715,首次建仓,格力电器
2012-05-03,002128,买入,8600,17.300,148780,0.9488,18.329,首次建仓,电投能源
2012-05-04,600585,买入,8700,17.150,149205,0.5314,32.483,定投加仓,
2012-05-04,000651,买入,6800,22.050,149940,0.6332,34.715,定投加仓,格力电器
2012-05-04,002128,买入,8500,17.480,148580,0.9439,18.329,定投加仓,电投能源
2012-05-07,600585,卖出,17300,16.940,293062,,,跌破建仓日MA60止损,
2012-05-07,000651,买入,6700,22.270,149209,0.6352,34.715,定投加仓,格力电器
2012-05-07,002128,买入,8400,17.740,149016,0.9537,18.329,定投加仓,电投能源
2012-05-08,000651,买入,6700,22.170,148539,0.6415,34.715,定投加仓,格力电器
2012-05-08,002128,买入,8600,17.350,149210,0.9679,18.329,定投加仓,电投能源
2012-05-09,000651,买入,6700,21.920,146864,0.6386,34.715,定投加仓,格力电器
2012-05-09,002128,买入,8800,16.820,148016,0.9466,18.329,定投加仓,电投能源
2012-05-10,000651,买入,6700,21.970,147199,0.6314,34.715,定投加仓,格力电器
2012-05-10,002128,买入,8700,16.980,147726,0.9177,18.329,定投加仓,电投能源
2012-05-10,600309,买入,10000,14.790,147900,1.0171,14.581,首次建仓,万华化学
2012-05-11,000651,买入,6800,21.600,146880,0.6329,34.715,定投加仓,格力电器
2012-05-11,002128,买入,8700,17.000,147900,0.9264,18.329,定投加仓,电投能源
2012-05-11,600309,买入,10100,14.550,146955,1.0143,14.581,定投加仓,万华化学
2012-05-14,000651,买入,6800,21.310,144908,0.6222,34.715,定投加仓,格力电器
2012-05-14,600309,买入,10300,14.200,146260,0.9979,14.581,定投加仓,万华化学
2012-05-15,000651,买入,6700,21.910,146797,0.6139,34.715,定投加仓,格力电器
2012-05-15,600309,买入,10300,14.290,147187,0.9739,14.581,定投加仓,万华化学
2012-05-16,000651,买入,6700,21.550,144385,0.6311,34.715,定投加仓,格力电器
2012-05-16,002128,买入,8800,16.350,143880,0.9117,18.329,定投加仓,电投能源
2012-05-16,600309,买入,10400,13.910,144664,0.9800,14.581,定投加仓,万华化学
2012-05-17,000651,买入,6700,21.800,146060,0.6208,34.715,定投加仓,格力电器
2012-05-17,002128,买入,8800,16.660,146608,0.8920,18.329,定投加仓,电投能源
2012-05-17,600309,买入,10300,14.300,147290,0.9540,14.581,定投加仓,万华化学
2012-05-18,000651,买入,5400,21.630,116802,0.6280,34.715,定投加仓,格力电器
2012-05-18,002128,买入,8900,16.120,143468,0.9089,18.329,定投加仓,电投能源
2012-05-18,600309,买入,10200,14.080,143616,0.9807,14.581,定投加仓,万华化学
2012-05-21,000651,买入,2000,21.730,43460,0.6231,34.715,定投加仓,格力电器
2012-05-21,600660,买入,16700,8.780,146626,0.7263,12.076,首次建仓,福耀玻璃
2012-05-21,002128,买入,8900,16.440,146316,0.8795,18.329,定投加仓,电投能源
2012-05-21,600309,买入,10200,14.310,145962,0.9656,14.581,定投加仓,万华化学
2012-05-22,000651,买入,1400,21.950,30730,0.6260,34.715,定投加仓,格力电器
2012-05-22,600660,买入,17100,8.780,150138,0.7271,12.076,定投加仓,福耀玻璃
2012-05-22,002128,买入,5800,16.760,97208,0.8969,18.329,定投加仓,电投能源
2012-05-25,600660,卖出,16700,8.460,141282,,,跌破建仓日MA60止损（同日对冲 17100 股）,福耀玻璃
2012-05-25,002128,买入,2700,16.250,43875,0.9100,18.329,定投加仓,电投能源
2012-05-25,600309,买入,1700,14.180,24106,0.9807,14.581,定投加仓,万华化学
2012-05-28,600660,买入,5800,8.620,49996,0.7006,12.076,定投加仓,福耀玻璃
2012-05-29,000651,买入,600,22.230,13338,0.6332,34.715,定投加仓,格力电器
2012-05-29,600660,买入,5300,8.870,47011,0.7138,12.076,定投加仓,福耀玻璃
2012-05-31,000651,买入,600,22.800,13680,0.6438,34.715,定投加仓,格力电器
2012-05-31,600660,买入,4000,8.760,35040,0.7287,12.076,定投加仓,福耀玻璃
2012-06-04,600660,卖出,32200,8.420,271124,,,跌破建仓日MA60止损,福耀玻璃
2012-06-04,002001,买入,6700,21.650,145055,0.8188,26.782,首次建仓,新和成
2012-06-04,002128,买入,100,15.810,1581,0.9079,18.329,定投加仓,电投能源
2012-06-06,002128,卖出,104300,15.480,1614564,,,跌破建仓日MA60止损,电投能源
2012-06-06,002001,买入,6300,22.210,139923,0.8345,26.782,定投加仓,新和成
2012-06-06,600309,买入,9900,14.250,141075,0.9972,14.581,定投加仓,万华化学
2012-06-07,002001,买入,6500,21.220,137930,0.8293,26.782,定投加仓,新和成
2012-06-07,600309,买入,9700,14.250,138225,0.9773,14.581,定投加仓,万华化学
2012-06-08,002001,买入,6500,21.140,137410,0.8105,26.182,定投加仓,新和成
2012-06-08,600309,买入,9600,14.310,137376,0.9773,14.581,定投加仓,万华化学
2012-06-11,002001,买入,6600,21.380,141108,0.8074,26.182,定投加仓,新和成
2012-06-11,600309,买入,6200,14.730,91326,0.9814,14.581,定投加仓,万华化学
2012-06-12,002001,买入,6600,21.370,141042,0.8166,26.182,定投加仓,新和成
2012-06-13,002001,买入,6700,21.900,146730,0.8162,26.182,定投加仓,新和成
2012-06-13,600309,买入,1200,14.980,17976,1.0054,14.581,定投加仓,万华化学
2012-06-14,002001,买入,6600,21.580,142428,0.8365,26.182,定投加仓,新和成
2012-06-15,002001,买入,3800,22.000,83600,0.8242,26.182,定投加仓,新和成
2012-06-25,600309,卖出,120100,13.830,1660983,,,跌破建仓日MA60止损,万华化学
2012-06-25,002001,买入,6300,20.990,132237,0.8090,26.182,定投加仓,新和成
2012-06-26,002001,买入,6400,20.750,132800,0.8017,26.182,定投加仓,新和成
2012-06-27,002001,买入,6300,20.690,130347,0.7925,26.182,定投加仓,新和成
2012-06-27,600897,买入,9700,13.350,129495,1.0422,12.867,首次建仓,
